Timestamp,x57 Cell 1 Temp,x57 Cell 2 Temp,x57 Cell 3 Temp,x57 Cell 4 Temp,x58 Cell 5 Temp,x58 Cell 6 Temp,x58 Cell 7 Temp,x58 Cell 8 Temp,x59 Cell 9 Temp,x59 Cell 10 Temp,x59 Cell 11 Temp,x59 Cell 12 Temp,x60 Cell 13 Temp,x60 Cell 14 Temp,x60 Cell 15 Temp,x60 Cell 16 Temp
05-01-2026-Fri 13-44-23-PM,-25.737,-25.737,-25.204,-25.204,-25.204,-28.9,-28.9,-28.9,-25.737,,-25.204,-25.204,,-25.737,-25.737,-25.737
05-01-2026-Fri 13-44-24-PM,-25.77,-25.77,-25.237,-25.237,-25.237,-28.933,-28.933,-28.933,-25.77,,-25.237,-25.237,,-25.77,-25.77,-25.77
05-01-2026-Fri 13-44-26-PM,-25.77,-25.77,-25.204,-25.204,-25.204,-28.966,-28.966,-28.966,-25.77,,-25.204,-25.204,,-25.77,-25.77,-25.77
05-01-2026-Fri 13-44-27-PM,-25.803,-25.803,-25.237,-25.237,-25.237,-29.033,-29.033,-29.033,-25.803,,-25.237,-25.237,,-25.803,-25.803,-25.803
05-01-2026-Fri 13-44-29-PM,-25.803,-25.803,-25.27,-25.27,-25.27,-28.966,-28.966,-28.966,-25.803,,-25.27,-25.27,,-25.803,-25.803,-25.803
05-01-2026-Fri 13-44-30-PM,-25.837,-25.837,-25.27,-25.27,-25.27,-29.0,-29.0,-29.0,-25.837,,-25.27,-25.27,,-25.837,-25.837,-25.837
05-01-2026-Fri 13-44-31-PM,-25.837,-25.837,-25.304,-25.304,-25.304,-29.0,-29.0,-29.0,-25.837,,-25.304,-25.304,,-25.837,-25.837,-25.837
05-01-2026-Fri 13-44-33-PM,-25.87,-25.87,-25.27,-25.27,-25.27,-29.033,-29.033,-29.033,-25.87,,-25.27,-25.27,,-25.87,-25.87,-25.87
05-01-2026-Fri 13-44-34-PM,-25.87,-25.87,-25.337,-25.337,-25.337,-29.066,-29.066,-29.066,-25.87,,-25.337,-25.337,,-25.87,-25.87,-25.87
05-01-2026-Fri 13-44-36-PM,-25.87,-25.87,-25.337,-25.337,-25.337,-29.066,-29.066,-29.066,-25.87,,-25.337,-25.337,,-25.87,-25.87,-25.87
05-01-2026-Fri 13-44-37-PM,-25.87,-25.87,-25.337,-25.337,-25.337,-29.099,-29.099,-29.099,-25.87,,-25.337,-25.337,,-25.87,-25.87,-25.87
05-01-2026-Fri 13-44-39-PM,-25.936,-25.936,-25.337,-25.337,-25.337,-29.066,-29.066,-29.066,-25.936,,-25.337,-25.337,,-25.936,-25.936,-25.936
05-01-2026-Fri 13-44-40-PM,-25.903,-25.903,-25.337,-25.337,-25.337,-29.133,-29.133,-29.133,-25.903,,-25.337,-25.337,,-25.903,-25.903,-25.903
05-01-2026-Fri 13-44-41-PM,-25.936,-25.936,-25.37,-25.37,-25.37,-29.133,-29.133,-29.133,-25.936,,-25.37,-25.37,,-25.936,-25.936,-25.936
05-01-2026-Fri 13-44-43-PM,-25.97,-25.97,-25.37,-25.37,-25.37,-29.166,-29.166,-29.166,-25.97,,-25.37,-25.37,,-25.97,-25.97,-25.97
05-01-2026-Fri 13-44-44-PM,-25.97,-25.97,-25.37,-25.37,-25.37,-29.166,-29.166,-29.166,-25.97,,-25.37,-25.37,,-25.97,-25.97,-25.97
05-01-2026-Fri 13-44-46-PM,-26.003,-26.003,-25.404,-25.404,-25.404,-29.166,-29.166,-29.166,-26.003,,-25.404,-25.404,,-26.003,-26.003,-26.003
05-01-2026-Fri 13-44-47-PM,-26.003,-26.003,-25.404,-25.404,-25.404,-29.199,-29.199,-29.199,-26.003,,-25.404,-25.404,,-26.003,-26.003,-26.003
05-01-2026-Fri 13-44-49-PM,-26.07,-26.07,-25.404,-25.404,-25.404,-29.199,-29.199,-29.199,-26.07,,-25.404,-25.404,,-26.07,-26.07,-26.07
05-01-2026-Fri 13-44-50-PM,-26.036,-26.036,-25.437,-25.437,-25.437,-29.233,-29.233,-29.233,-26.036,,-25.437,-25.437,,-26.036,-26.036,-26.036
05-01-2026-Fri 13-44-51-PM,-26.036,-26.036,-25.47,-25.47,-25.47,-29.199,-29.199,-29.199,-26.036,,-25.47,-25.47,,-26.036,-26.036,-26.036
05-01-2026-Fri 13-44-53-PM,-26.07,-26.07,-25.47,-25.47,-25.47,-29.199,-29.199,-29.199,-26.07,,-25.47,-25.47,,-26.07,-26.07,-26.07
05-01-2026-Fri 13-44-54-PM,-26.07,-26.07,-25.47,-25.47,-25.47,-29.266,-29.266,-29.266,-26.07,,-25.47,-25.47,,-26.07,-26.07,-26.07
05-01-2026-Fri 13-44-55-PM,-26.103,-26.103,-25.47,-25.47,-25.47,-29.266,-29.266,-29.266,-26.103,,-25.47,-25.47,,-26.103,-26.103,-26.103
05-01-2026-Fri 13-44-57-PM,-26.103,-26.103,-25.504,-25.504,-25.504,-29.233,-29.233,-29.233,-26.103,,-25.504,-25.504,,-26.103,-26.103,-26.103
05-01-2026-Fri 13-44-58-PM,-26.136,-26.136,-25.47,-25.47,-25.47,-29.299,-29.299,-29.299,-26.136,,-25.47,-25.47,,-26.136,-26.136,-26.136
05-01-2026-Fri 13-45-00-PM,-26.136,-26.136,-25.537,-25.537,-25.537,-29.299,-29.299,-29.299,-26.136,,-25.537,-25.537,,-26.136,-26.136,-26.136
05-01-2026-Fri 13-45-01-PM,-26.17,-26.17,-25.537,-25.537,-25.537,-29.366,-29.366,-29.366,-26.17,,-25.537,-25.537,,-26.17,-26.17,-26.17
05-01-2026-Fri 13-45-02-PM,-26.17,-26.17,-25.537,-25.537,-25.537,-29.399,-29.399,-29.399,-26.17,,-25.537,-25.537,,-26.17,-26.17,-26.17
05-01-2026-Fri 13-45-04-PM,-26.203,-26.203,-25.57,-25.57,-25.57,-29.299,-29.299,-29.299,-26.203,,-25.57,-25.57,,-26.203,-26.203,-26.203
05-01-2026-Fri 13-45-05-PM,-26.203,-26.203,-25.537,-25.537,-25.537,-29.366,-29.366,-29.366,-26.203,,-25.537,-25.537,,-26.203,-26.203,-26.203
05-01-2026-Fri 13-45-07-PM,-26.203,-26.203,-25.603,-25.603,-25.603,-29.399,-29.399,-29.399,-26.203,,-25.603,-25.603,,-26.203,-26.203,-26.203
05-01-2026-Fri 13-45-08-PM,-26.236,-26.236,-25.603,-25.603,-25.603,-29.399,-29.399,-29.399,-26.236,,-25.603,-25.603,,-26.236,-26.236,-26.236
05-01-2026-Fri 13-45-09-PM,-26.27,-26.27,-25.603,-25.603,-25.603,-29.366,-29.366,-29.366,-26.27,,-25.603,-25.603,,-26.27,-26.27,-26.27
05-01-2026-Fri 13-45-11-PM,-26.27,-26.27,-25.637,-25.637,-25.637,-29.399,-29.399,-29.399,-26.27,,-25.637,-25.637,,-26.27,-26.27,-26.27
05-01-2026-Fri 13-45-12-PM,-26.27,-26.27,-25.637,-25.637,-25.637,-29.399,-29.399,-29.399,-26.27,,-25.637,-25.637,,-26.27,-26.27,-26.27
05-01-2026-Fri 13-45-14-PM,-26.303,-26.303,-25.637,-25.637,-25.637,-29.466,-29.466,-29.466,-26.303,,-25.637,-25.637,,-26.303,-26.303,-26.303
05-01-2026-Fri 13-45-15-PM,-26.27,-26.27,-25.637,-25.637,-25.637,-29.499,-29.499,-29.499,-26.27,,-25.637,-25.637,,-26.27,-26.27,-26.27
05-01-2026-Fri 13-45-16-PM,-26.336,-26.336,-25.67,-25.67,-25.67,-29.466,-29.466,-29.466,-26.336,,-25.67,-25.67,,-26.336,-26.336,-26.336
05-01-2026-Fri 13-45-18-PM,-26.336,-26.336,-25.703,-25.703,-25.703,-29.466,-29.466,-29.466,-26.336,,-25.703,-25.703,,-26.336,-26.336,-26.336
05-01-2026-Fri 13-45-19-PM,-26.336,-26.336,-25.703,-25.703,-25.703,-29.532,-29.532,-29.532,-26.336,,-25.703,-25.703,,-26.336,-26.336,-26.336
05-01-2026-Fri 13-45-21-PM,-26.37,-26.37,-25.703,-25.703,-25.703,-29.532,-29.532,-29.532,-26.37,,-25.703,-25.703,,-26.37,-26.37,-26.37
05-01-2026-Fri 13-45-22-PM,-26.37,-26.37,-25.703,-25.703,-25.703,-29.499,-29.499,-29.499,-26.37,,-25.703,-25.703,,-26.37,-26.37,-26.37
05-01-2026-Fri 13-45-23-PM,-26.403,-26.403,-25.737,-25.737,-25.737,-29.532,-29.532,-29.532,-26.403,,-25.737,-25.737,,-26.403,-26.403,-26.403
05-01-2026-Fri 13-45-25-PM,-26.403,-26.403,-25.737,-25.737,-25.737,-29.499,-29.499,-29.499,-26.403,,-25.737,-25.737,,-26.403,-26.403,-26.403
05-01-2026-Fri 13-45-26-PM,-26.403,-26.403,-25.77,-25.77,-25.77,-29.532,-29.532,-29.532,-26.403,,-25.77,-25.77,,-26.403,-26.403,-26.403
05-01-2026-Fri 13-45-28-PM,-26.436,-26.436,-25.77,-25.77,-25.77,-29.532,-29.532,-29.532,-26.436,,-25.77,-25.77,,-26.436,-26.436,-26.436
05-01-2026-Fri 13-45-29-PM,-26.47,-26.47,-25.803,-25.803,-25.803,-29.565,-29.565,-29.565,-26.47,,-25.803,-25.803,,-26.47,-26.47,-26.47
05-01-2026-Fri 13-45-30-PM,-26.47,-26.47,-25.803,-25.803,-25.803,-29.598,-29.598,-29.598,-26.47,,-25.803,-25.803,,-26.47,-26.47,-26.47
05-01-2026-Fri 13-45-32-PM,-26.503,-26.503,-25.803,-25.803,-25.803,-29.565,-29.565,-29.565,-26.503,,-25.803,-25.803,,-26.503,-26.503,-26.503
05-01-2026-Fri 13-45-33-PM,-26.47,-26.47,-25.837,-25.837,-25.837,-29.632,-29.632,-29.632,-26.47,,-25.837,-25.837,,-26.47,-26.47,-26.47
05-01-2026-Fri 13-45-35-PM,-26.503,-26.503,-25.803,-25.803,-25.803,-29.665,-29.665,-29.665,-26.503,,-25.803,-25.803,,-26.503,-26.503,-26.503
05-01-2026-Fri 13-45-36-PM,-26.536,-26.536,-25.837,-25.837,-25.837,-29.665,-29.665,-29.665,-26.536,,-25.837,-25.837,,-26.536,-26.536,-26.536
05-01-2026-Fri 13-45-37-PM,-26.536,-26.536,-25.837,-25.837,-25.837,-29.698,-29.698,-29.698,-26.536,,-25.837,-25.837,,-26.536,-26.536,-26.536
05-01-2026-Fri 13-45-39-PM,-26.536,-26.536,-25.87,-25.87,-25.87,-29.632,-29.632,-29.632,-26.536,,-25.87,-25.87,,-26.536,-26.536,-26.536
05-01-2026-Fri 13-45-40-PM,-26.603,-26.603,-25.87,-25.87,-25.87,-29.665,-29.665,-29.665,-26.603,,-25.87,-25.87,,-26.603,-26.603,-26.603
05-01-2026-Fri 13-45-41-PM,-26.569,-26.569,-25.87,-25.87,-25.87,-29.665,-29.665,-29.665,-26.569,,-25.87,-25.87,,-26.569,-26.569,-26.569
05-01-2026-Fri 13-45-43-PM,-26.603,-26.603,-25.903,-25.903,-25.903,-29.665,-29.665,-29.665,-26.603,,-25.903,-25.903,,-26.603,-26.603,-26.603
05-01-2026-Fri 13-45-46-PM,-26.603,-26.603,-25.903,-25.903,-25.903,-29.698,-29.698,-29.698,-26.603,,-25.903,-25.903,,-26.603,-26.603,-26.603
05-01-2026-Fri 13-45-48-PM,-26.636,-26.636,-25.936,-25.936,-25.936,-29.798,-29.798,-29.798,-26.636,,-25.936,-25.936,,-26.636,-26.636,-26.636
05-01-2026-Fri 13-45-50-PM,-26.669,-26.669,-25.97,-25.97,-25.97,-29.832,-29.832,-29.832,-26.669,,-25.97,-25.97,,-26.669,-26.669,-26.669
05-01-2026-Fri 13-45-52-PM,-26.703,-26.703,-25.97,-25.97,-25.97,-29.732,-29.732,-29.732,-26.703,,-25.97,-25.97,,-26.703,-26.703,-26.703
05-01-2026-Fri 13-45-53-PM,-26.736,-26.736,-26.036,-26.036,-26.036,-29.798,-29.798,-29.798,-26.736,,-26.036,-26.036,,-26.736,-26.736,-26.736
05-01-2026-Fri 13-45-55-PM,-26.736,-26.736,-26.036,-26.036,-26.036,-29.865,-29.865,-29.865,-26.736,,-26.036,-26.036,,-26.736,-26.736,-26.736
05-01-2026-Fri 13-45-56-PM,-26.736,-26.736,-26.07,-26.07,-26.07,-29.832,-29.832,-29.832,-26.736,,-26.07,-26.07,,-26.736,-26.736,-26.736
05-01-2026-Fri 13-45-58-PM,-26.836,-26.836,-26.103,-26.103,-26.103,-29.898,-29.898,-29.898,-26.836,,-26.103,-26.103,,-26.836,-26.836,-26.836
05-01-2026-Fri 13-45-59-PM,-26.836,-26.836,-26.136,-26.136,-26.136,-29.865,-29.865,-29.865,-26.836,,-26.136,-26.136,,-26.836,-26.836,-26.836
05-01-2026-Fri 13-46-00-PM,-26.869,-26.869,-26.17,-26.17,-26.17,-29.964,-29.964,-29.964,-26.869,,-26.17,-26.17,,-26.869,-26.869,-26.869
05-01-2026-Fri 13-46-02-PM,-26.869,-26.869,-26.203,-26.203,-26.203,-29.931,-29.931,-29.931,-26.869,,-26.203,-26.203,,-26.869,-26.869,-26.869
05-01-2026-Fri 13-46-03-PM,-26.936,-26.936,-26.27,-26.27,-26.27,-29.931,-29.931,-29.931,-26.936,,-26.27,-26.27,,-26.936,-26.936,-26.936
05-01-2026-Fri 13-46-05-PM,-26.936,-26.936,-26.303,-26.303,-26.303,-29.964,-29.964,-29.964,-26.936,,-26.303,-26.303,,-26.936,-26.936,-26.936
05-01-2026-Fri 13-46-06-PM,-26.969,-26.969,-26.303,-26.303,-26.303,-29.964,-29.964,-29.964,-26.969,,-26.303,-26.303,,-26.969,-26.969,-26.969
05-01-2026-Fri 13-46-07-PM,-27.036,-27.036,-26.336,-26.336,-26.336,-30.031,-30.031,-30.031,-27.036,,-26.336,-26.336,,-27.036,-27.036,-27.036
05-01-2026-Fri 13-46-09-PM,-27.036,-27.036,-26.37,-26.37,-26.37,-30.031,-30.031,-30.031,-27.036,,-26.37,-26.37,,-27.036,-27.036,-27.036
05-01-2026-Fri 13-46-10-PM,-27.102,-27.102,-26.37,-26.37,-26.37,-30.098,-30.098,-30.098,-27.102,,-26.37,-26.37,,-27.102,-27.102,-27.102
05-01-2026-Fri 13-46-12-PM,-27.069,-27.069,-26.403,-26.403,-26.403,-30.098,-30.098,-30.098,-27.069,,-26.403,-26.403,,-27.069,-27.069,-27.069
05-01-2026-Fri 13-46-13-PM,-27.102,-27.102,-26.436,-26.436,-26.436,-30.098,-30.098,-30.098,-27.102,,-26.436,-26.436,,-27.102,-27.102,-27.102
05-01-2026-Fri 13-46-14-PM,-27.136,-27.136,-26.47,-26.47,-26.47,-30.164,-30.164,-30.164,-27.136,,-26.47,-26.47,,-27.136,-27.136,-27.136
05-01-2026-Fri 13-46-16-PM,-27.136,-27.136,-26.47,-26.47,-26.47,-30.197,-30.197,-30.197,-27.136,,-26.47,-26.47,,-27.136,-27.136,-27.136
05-01-2026-Fri 13-46-17-PM,-27.202,-27.202,-26.503,-26.503,-26.503,-30.131,-30.131,-30.131,-27.202,,-26.503,-26.503,,-27.202,-27.202,-27.202
05-01-2026-Fri 13-46-18-PM,-27.202,-27.202,-26.536,-26.536,-26.536,-30.197,-30.197,-30.197,-27.202,,-26.536,-26.536,,-27.202,-27.202,-27.202
05-01-2026-Fri 13-46-20-PM,-27.269,-27.269,-26.569,-26.569,-26.569,-30.197,-30.197,-30.197,-27.269,,-26.569,-26.569,,-27.269,-27.269,-27.269
05-01-2026-Fri 13-46-21-PM,-27.235,-27.235,-26.603,-26.603,-26.603,-30.264,-30.264,-30.264,-27.235,,-26.603,-26.603,,-27.235,-27.235,-27.235
05-01-2026-Fri 13-46-23-PM,-27.302,-27.302,-26.603,-26.603,-26.603,-30.231,-30.231,-30.231,-27.302,,-26.603,-26.603,,-27.302,-27.302,-27.302
05-01-2026-Fri 13-46-24-PM,-27.269,-27.269,-26.636,-26.636,-26.636,-30.297,-30.297,-30.297,-27.269,,-26.636,-26.636,,-27.269,-27.269,-27.269
05-01-2026-Fri 13-46-26-PM,-27.335,-27.335,-26.636,-26.636,-26.636,-30.297,-30.297,-30.297,-27.335,,-26.636,-26.636,,-27.335,-27.335,-27.335
05-01-2026-Fri 13-46-28-PM,-27.368,-27.368,-26.703,-26.703,-26.703,-30.364,-30.364,-30.364,-27.368,,-26.703,-26.703,,-27.368,-27.368,-27.368
05-01-2026-Fri 13-46-31-PM,-27.402,-27.402,-26.736,-26.736,-26.736,-30.397,-30.397,-30.397,-27.402,,-26.736,-26.736,,-27.402,-27.402,-27.402
05-01-2026-Fri 13-46-32-PM,-27.468,-27.468,-26.802,-26.802,-26.802,-30.43,-30.43,-30.43,-27.468,,-26.802,-26.802,,-27.468,-27.468,-27.468
05-01-2026-Fri 13-46-34-PM,-27.502,-27.502,-26.836,-26.836,-26.836,-30.464,-30.464,-30.464,-27.502,,-26.836,-26.836,,-27.502,-27.502,-27.502
05-01-2026-Fri 13-46-36-PM,-27.502,-27.502,-26.869,-26.869,-26.869,-30.497,-30.497,-30.497,-27.502,,-26.869,-26.869,,-27.502,-27.502,-27.502
05-01-2026-Fri 13-46-37-PM,-27.535,-27.535,-26.902,-26.902,-26.902,-30.497,-30.497,-30.497,-27.535,,-26.902,-26.902,,-27.535,-27.535,-27.535
05-01-2026-Fri 13-46-38-PM,-27.568,-27.568,-26.902,-26.902,-26.902,-30.497,-30.497,-30.497,-27.568,,-26.902,-26.902,,-27.568,-27.568,-27.568
05-01-2026-Fri 13-46-40-PM,-27.602,-27.602,-26.936,-26.936,-26.936,-30.563,-30.563,-30.563,-27.602,,-26.936,-26.936,,-27.602,-27.602,-27.602
05-01-2026-Fri 13-46-41-PM,-27.635,-27.635,-26.969,-26.969,-26.969,-30.596,-30.596,-30.596,-27.635,,-26.969,-26.969,,-27.635,-27.635,-27.635
05-01-2026-Fri 13-46-43-PM,-27.668,-27.668,-26.936,-26.936,-26.936,-30.596,-30.596,-30.596,-27.668,,-26.936,-26.936,,-27.668,-27.668,-27.668
05-01-2026-Fri 13-46-44-PM,-27.702,-27.702,-27.002,-27.002,-27.002,-30.63,-30.63,-30.63,-27.702,,-27.002,-27.002,,-27.702,-27.702,-27.702
05-01-2026-Fri 13-46-45-PM,-27.702,-27.702,-27.002,-27.002,-27.002,-30.63,-30.63,-30.63,-27.702,,-27.002,-27.002,,-27.702,-27.702,-27.702
05-01-2026-Fri 13-46-47-PM,-27.702,-27.702,-27.036,-27.036,-27.036,-30.663,-30.663,-30.663,-27.702,,-27.036,-27.036,,-27.702,-27.702,-27.702
05-01-2026-Fri 13-46-48-PM,-27.735,-27.735,-27.069,-27.069,-27.069,-30.63,-30.63,-30.63,-27.735,,-27.069,-27.069,,-27.735,-27.735,-27.735
05-01-2026-Fri 13-46-49-PM,-27.735,-27.735,-27.069,-27.069,-27.069,-30.696,-30.696,-30.696,-27.735,,-27.069,-27.069,,-27.735,-27.735,-27.735
05-01-2026-Fri 13-46-51-PM,-27.768,-27.768,-27.102,-27.102,-27.102,-30.696,-30.696,-30.696,-27.768,,-27.102,-27.102,,-27.768,-27.768,-27.768
05-01-2026-Fri 13-46-52-PM,-27.801,-27.801,-27.169,-27.169,-27.169,-30.763,-30.763,-30.763,-27.801,,-27.169,-27.169,,-27.801,-27.801,-27.801
05-01-2026-Fri 13-46-53-PM,-27.868,-27.868,-27.169,-27.169,-27.169,-30.763,-30.763,-30.763,-27.868,,-27.169,-27.169,,-27.868,-27.868,-27.868
05-01-2026-Fri 13-46-55-PM,-27.868,-27.868,-27.202,-27.202,-27.202,-30.796,-30.796,-30.796,-27.868,,-27.202,-27.202,,-27.868,-27.868,-27.868
05-01-2026-Fri 13-46-56-PM,-27.868,-27.868,-27.235,-27.235,-27.235,-30.829,-30.829,-30.829,-27.868,,-27.235,-27.235,,-27.868,-27.868,-27.868
05-01-2026-Fri 13-46-58-PM,-27.934,-27.934,-27.235,-27.235,-27.235,-30.829,-30.829,-30.829,-27.934,,-27.235,-27.235,,-27.934,-27.934,-27.934
05-01-2026-Fri 13-46-59-PM,-27.934,-27.934,-27.269,-27.269,-27.269,-30.863,-30.863,-30.863,-27.934,,-27.269,-27.269,,-27.934,-27.934,-27.934
05-01-2026-Fri 13-47-00-PM,-27.934,-27.934,-27.269,-27.269,-27.269,-30.863,-30.863,-30.863,-27.934,,-27.269,-27.269,,-27.934,-27.934,-27.934
05-01-2026-Fri 13-47-02-PM,-27.968,-27.968,-27.302,-27.302,-27.302,-30.863,-30.863,-30.863,-27.968,,-27.302,-27.302,,-27.968,-27.968,-27.968
05-01-2026-Fri 13-47-03-PM,-27.968,-27.968,-27.335,-27.335,-27.335,-30.929,-30.929,-30.929,-27.968,,-27.335,-27.335,,-27.968,-27.968,-27.968
05-01-2026-Fri 13-47-05-PM,-28.034,-28.034,-27.335,-27.335,-27.335,-30.962,-30.962,-30.962,-28.034,,-27.335,-27.335,,-28.034,-28.034,-28.034
05-01-2026-Fri 13-47-06-PM,-28.034,-28.034,-27.402,-27.402,-27.402,-30.962,-30.962,-30.962,-28.034,,-27.402,-27.402,,-28.034,-28.034,-28.034
05-01-2026-Fri 13-47-08-PM,-28.034,-28.034,-27.402,-27.402,-27.402,-30.962,-30.962,-30.962,-28.034,,-27.402,-27.402,,-28.034,-28.034,-28.034
05-01-2026-Fri 13-47-09-PM,-28.068,-28.068,-27.435,-27.435,-27.435,-31.029,-31.029,-31.029,-28.068,,-27.435,-27.435,,-28.068,-28.068,-28.068
05-01-2026-Fri 13-47-10-PM,-28.068,-28.068,-27.435,-27.435,-27.435,-31.062,-31.062,-31.062,-28.068,,-27.435,-27.435,,-28.068,-28.068,-28.068
05-01-2026-Fri 13-47-12-PM,-28.134,-28.134,-27.468,-27.468,-27.468,-31.029,-31.029,-31.029,-28.134,,-27.468,-27.468,,-28.134,-28.134,-28.134
05-01-2026-Fri 13-47-13-PM,-28.168,-28.168,-27.502,-27.502,-27.502,-31.062,-31.062,-31.062,-28.168,,-27.502,-27.502,,-28.168,-28.168,-28.168
05-01-2026-Fri 13-47-15-PM,-28.201,-28.201,-27.535,-27.535,-27.535,-31.129,-31.129,-31.129,-28.201,,-27.535,-27.535,,-28.201,-28.201,-28.201
05-01-2026-Fri 13-47-16-PM,-28.201,-28.201,-27.535,-27.535,-27.535,-31.162,-31.162,-31.162,-28.201,,-27.535,-27.535,,-28.201,-28.201,-28.201
05-01-2026-Fri 13-47-18-PM,-28.234,-28.234,-27.568,-27.568,-27.568,-31.195,-31.195,-31.195,-28.234,,-27.568,-27.568,,-28.234,-28.234,-28.234
05-01-2026-Fri 13-47-19-PM,-28.234,-28.234,-27.602,-27.602,-27.602,-31.228,-31.228,-31.228,-28.234,,-27.602,-27.602,,-28.234,-28.234,-28.234
05-01-2026-Fri 13-47-20-PM,-28.301,-28.301,-27.602,-27.602,-27.602,-31.195,-31.195,-31.195,-28.301,,-27.602,-27.602,,-28.301,-28.301,-28.301
05-01-2026-Fri 13-47-22-PM,-28.301,-28.301,-27.602,-27.602,-27.602,-31.228,-31.228,-31.228,-28.301,,-27.602,-27.602,,-28.301,-28.301,-28.301
05-01-2026-Fri 13-47-23-PM,-28.334,-28.334,-27.668,-27.668,-27.668,-31.228,-31.228,-31.228,-28.334,,-27.668,-27.668,,-28.334,-28.334,-28.334
05-01-2026-Fri 13-47-25-PM,-28.334,-28.334,-27.702,-27.702,-27.702,-31.295,-31.295,-31.295,-28.334,,-27.702,-27.702,,-28.334,-28.334,-28.334
05-01-2026-Fri 13-47-26-PM,-28.367,-28.367,-27.702,-27.702,-27.702,-31.295,-31.295,-31.295,-28.367,,-27.702,-27.702,,-28.367,-28.367,-28.367
05-01-2026-Fri 13-47-27-PM,-28.4,-28.4,-27.702,-27.702,-27.702,-31.328,-31.328,-31.328,-28.4,,-27.702,-27.702,,-28.4,-28.4,-28.4
05-01-2026-Fri 13-47-29-PM,-28.4,-28.4,-27.735,-27.735,-27.735,-31.328,-31.328,-31.328,-28.4,,-27.735,-27.735,,-28.4,-28.4,-28.4
05-01-2026-Fri 13-47-30-PM,-28.434,-28.434,-27.768,-27.768,-27.768,-31.395,-31.395,-31.395,-28.434,,-27.768,-27.768,,-28.434,-28.434,-28.434
05-01-2026-Fri 13-47-32-PM,-28.434,-28.434,-27.801,-27.801,-27.801,-31.361,-31.361,-31.361,-28.434,,-27.801,-27.801,,-28.434,-28.434,-28.434
05-01-2026-Fri 13-47-33-PM,-28.434,-28.434,-27.801,-27.801,-27.801,-31.428,-31.428,-31.428,-28.434,,-27.801,-27.801,,-28.434,-28.434,-28.434
05-01-2026-Fri 13-47-34-PM,-28.5,-28.5,-27.801,-27.801,-27.801,-31.428,-31.428,-31.428,-28.5,,-27.801,-27.801,,-28.5,-28.5,-28.5
05-01-2026-Fri 13-47-36-PM,-28.5,-28.5,-27.835,-27.835,-27.835,-31.461,-31.461,-31.461,-28.5,,-27.835,-27.835,,-28.5,-28.5,-28.5
05-01-2026-Fri 13-47-37-PM,-28.534,-28.534,-27.868,-27.868,-27.868,-31.494,-31.494,-31.494,-28.534,,-27.868,-27.868,,-28.534,-28.534,-28.534
05-01-2026-Fri 13-47-39-PM,-28.567,-28.567,-27.868,-27.868,-27.868,-31.494,-31.494,-31.494,-28.567,,-27.868,-27.868,,-28.567,-28.567,-28.567
05-01-2026-Fri 13-47-40-PM,-28.6,-28.6,-27.901,-27.901,-27.901,-31.561,-31.561,-31.561,-28.6,,-27.901,-27.901,,-28.6,-28.6,-28.6
05-01-2026-Fri 13-47-41-PM,-28.6,-28.6,-27.934,-27.934,-27.934,-31.528,-31.528,-31.528,-28.6,,-27.934,-27.934,,-28.6,-28.6,-28.6
05-01-2026-Fri 13-47-43-PM,-28.6,-28.6,-28.001,-28.001,-28.001,-31.528,-31.528,-31.528,-28.6,,-28.001,-28.001,,-28.6,-28.6,-28.6
05-01-2026-Fri 13-47-44-PM,-28.634,-28.634,-27.968,-27.968,-27.968,-31.628,-31.628,-31.628,-28.634,,-27.968,-27.968,,-28.634,-28.634,-28.634
05-01-2026-Fri 13-47-46-PM,-28.667,-28.667,-27.968,-27.968,-27.968,-31.628,-31.628,-31.628,-28.667,,-27.968,-27.968,,-28.667,-28.667,-28.667
05-01-2026-Fri 13-47-47-PM,-28.7,-28.7,-28.034,-28.034,-28.034,-31.594,-31.594,-31.594,-28.7,,-28.034,-28.034,,-28.7,-28.7,-28.7
05-01-2026-Fri 13-47-48-PM,-28.7,-28.7,-28.034,-28.034,-28.034,-31.628,-31.628,-31.628,-28.7,,-28.034,-28.034,,-28.7,-28.7,-28.7
05-01-2026-Fri 13-47-50-PM,-28.733,-28.733,-28.034,-28.034,-28.034,-31.661,-31.661,-31.661,-28.733,,-28.034,-28.034,,-28.733,-28.733,-28.733
05-01-2026-Fri 13-47-51-PM,-28.767,-28.767,-28.068,-28.068,-28.068,-31.661,-31.661,-31.661,-28.767,,-28.068,-28.068,,-28.767,-28.767,-28.767
05-01-2026-Fri 13-47-53-PM,-28.767,-28.767,-28.101,-28.101,-28.101,-31.727,-31.727,-31.727,-28.767,,-28.101,-28.101,,-28.767,-28.767,-28.767
05-01-2026-Fri 13-47-54-PM,-28.8,-28.8,-28.101,-28.101,-28.101,-31.727,-31.727,-31.727,-28.8,,-28.101,-28.101,,-28.8,-28.8,-28.8
05-01-2026-Fri 13-47-55-PM,-28.833,-28.833,-28.168,-28.168,-28.168,-31.794,-31.794,-31.794,-28.833,,-28.168,-28.168,,-28.833,-28.833,-28.833
05-01-2026-Fri 13-47-57-PM,-28.833,-28.833,-28.168,-28.168,-28.168,-31.794,-31.794,-31.794,-28.833,,-28.168,-28.168,,-28.833,-28.833,-28.833
