Timestamp,x57 Cell 1 Current,x57 Cell 1 Voltage,x57 Cell 1 Resistance,x57 Cell 1 Temp,x57 Cell 1 Temp,x57 Cell 2 Current,x57 Cell 2 Voltage,x57 Cell 2 Resistance,x57 Cell 2 Temp,x57 Cell 3 Current,x57 Cell 3 Voltage,x57 Cell 3 Resistance,x57 Cell 3 Temp,x57 Cell 4 Current,x57 Cell 4 Voltage,x57 Cell 4 Resistance,x57 Cell 4 Temp,x57 Cell 4 Temp,x58 Cell 5 Current,x58 Cell 5 Voltage,x58 Cell 5 Resistance,x58 Cell 5 Temp,x58 Cell 6 Current,x58 Cell 6 Voltage,x58 Cell 6 Resistance,x58 Cell 6 Temp,x58 Cell 7 Current,x58 Cell 7 Voltage,x58 Cell 7 Resistance,x58 Cell 7 Temp,x58 Cell 7 Temp,x58 Cell 8 Current,x58 Cell 8 Voltage,x58 Cell 8 Resistance,x58 Cell 8 Temp,x59 Cell 9 Current,x59 Cell 9 Voltage,x59 Cell 9 Resistance,x59 Cell 9 Temp,x59 Cell 10 Current,x59 Cell 10 Voltage,x59 Cell 10 Resistance,x59 Cell 10 Temp,x59 Cell 11 Current,x59 Cell 11 Voltage,x59 Cell 11 Resistance,x59 Cell 11 Temp,x59 Cell 12 Current,x59 Cell 12 Voltage,x59 Cell 12 Resistance,x59 Cell 12 Temp,x60 Cell 13 Current,x60 Cell 13 Voltage,x60 Cell 13 Resistance,x60 Cell 13 Temp,x60 Cell 14 Current,x60 Cell 14 Voltage,x60 Cell 14 Resistance,x60 Cell 14 Temp,x60 Cell 15 Current,x60 Cell 15 Voltage,x60 Cell 15 Resistance,x60 Cell 15 Temp,x60 Cell 16 Current,x60 Cell 16 Voltage,x60 Cell 16 Resistance,x60 Cell 16 Temp
,,,,19.9884,19.988,,,,19.988,,,,19.786,,,,19.786,19.786,,,,19.786,,,,21.002,,,,21.0019,21.002,,,,21.002,,,,19.988,,,,,,,,19.786,,,,19.786,,,,19.786,,,,,,,,21.002,,,,
,,,,19.7182,19.718,,,,19.718,,,,19.516,,,,19.5158,19.516,,,,19.516,,,,20.833,,,,20.8326,20.833,,,,20.833,,,,19.718,,,,,,,,19.516,,,,19.516,,,,19.516,,,,,,,,20.833,,,,
,,,,19.6505,19.65,,,,19.65,,,,19.448,,,,19.4481,19.448,,,,19.448,,,,20.8,,,,20.7995,20.8,,,,20.8,,,,19.65,,,,,,,,19.448,,,,19.448,,,,19.448,,,,,,,,20.8,,,,
,,,,19.5836,19.584,,,,19.584,,,,19.38,,,,19.3804,19.38,,,,19.38,,,,20.63,,,,20.6302,20.63,,,,20.63,,,,19.584,,,,,,,,19.38,,,,19.38,,,,19.38,,,,,,,,20.63,,,,
,,,,19.5158,19.516,,,,19.516,,,,19.28,,,,19.2796,19.28,,,,19.28,,,,20.596,,,,20.5963,20.596,,,,20.596,,,,19.516,,,,,,,,19.28,,,,19.28,,,,19.28,,,,,,,,20.596,,,,
,,,,19.4142,19.414,,,,19.414,,,,19.212,,,,19.2119,19.212,,,,19.212,,,,20.496,,,,20.4955,20.496,,,,20.496,,,,19.414,,,,,,,,19.212,,,,19.212,,,,19.212,,,,,,,,20.496,,,,
,,,,19.3465,19.346,,,,19.346,,,,19.144,,,,19.1441,19.144,,,,19.144,,,,20.462,,,,20.4617,20.462,,,,20.462,,,,19.346,,,,,,,,19.144,,,,19.144,,,,19.144,,,,,,,,20.462,,,,
,,,,19.3126,19.313,,,,19.313,,,,19.076,,,,19.0764,19.076,,,,19.076,,,,20.428,,,,20.4278,20.428,,,,20.428,,,,19.313,,,,,,,,19.076,,,,19.076,,,,19.076,,,,,,,,20.428,,,,
,,,,19.2457,19.246,,,,19.246,,,,19.01,,,,19.0095,19.01,,,,19.01,,,,20.394,,,,20.3939,20.394,,,,20.394,,,,19.246,,,,,,,,19.01,,,,19.01,,,,19.01,,,,,,,,20.394,,,,
,,,,19.178,19.178,,,,19.178,,,,18.976,,,,18.9756,18.976,,,,18.976,,,,20.292,,,,20.2923,20.292,,,,20.292,,,,19.178,,,,,,,,18.976,,,,18.976,,,,18.976,,,,,,,,20.292,,,,
,,,,19.1103,19.11,,,,19.11,,,,18.908,,,,18.9079,18.908,,,,18.908,,,,20.192,,,,20.1916,20.192,,,,20.192,,,,19.11,,,,,,,,18.908,,,,18.908,,,,18.908,,,,,,,,20.192,,,,
,,,,19.0433,19.043,,,,19.043,,,,18.84,,,,18.8401,18.84,,,,18.84,,,,20.192,,,,20.1916,20.192,,,,20.192,,,,19.043,,,,,,,,18.84,,,,18.84,,,,18.84,,,,,,,,20.192,,,,
,,,,18.9756,18.976,,,,18.976,,,,18.739,,,,18.7393,18.739,,,,18.739,,,,20.124,,,,20.1238,20.124,,,,20.124,,,,18.976,,,,,,,,18.739,,,,18.739,,,,18.739,,,,,,,,20.124,,,,
,,,,18.9079,18.908,,,,18.908,,,,18.706,,,,18.7055,18.706,,,,18.706,,,,20.056,,,,20.0561,20.056,,,,20.056,,,,18.908,,,,,,,,18.706,,,,18.706,,,,18.706,,,,,,,,20.056,,,,
,,,,18.8401,18.84,,,,18.84,,,,18.604,,,,18.6039,18.604,,,,18.604,,,,20.022,,,,20.0222,20.022,,,,20.022,,,,18.84,,,,,,,,18.604,,,,18.604,,,,18.604,,,,,,,,20.022,,,,
,,,,18.7724,18.772,,,,18.772,,,,18.536,,,,18.5361,18.536,,,,18.536,,,,19.921,,,,19.9206,19.921,,,,19.921,,,,18.772,,,,,,,,18.536,,,,18.536,,,,18.536,,,,,,,,19.921,,,,
,,,,18.7055,18.706,,,,18.706,,,,18.503,,,,18.5031,18.503,,,,18.503,,,,19.888,,,,19.8876,19.888,,,,19.888,,,,18.706,,,,,,,,18.503,,,,18.503,,,,18.503,,,,,,,,19.888,,,,
,,,,18.6377,18.638,,,,18.638,,,,18.435,,,,18.4353,18.435,,,,18.435,,,,19.82,,,,19.8198,19.82,,,,19.82,,,,18.638,,,,,,,,18.435,,,,18.435,,,,18.435,,,,,,,,19.82,,,,
,,,,18.6039,18.604,,,,18.604,,,,18.368,,,,18.3676,18.368,,,,18.368,,,,19.718,,,,19.7182,19.718,,,,19.718,,,,18.604,,,,,,,,18.368,,,,18.368,,,,18.368,,,,,,,,19.718,,,,
,,,,18.5031,18.503,,,,18.503,,,,18.266,,,,18.266,18.266,,,,18.266,,,,19.684,,,,19.6844,19.684,,,,19.684,,,,18.503,,,,,,,,18.266,,,,18.266,,,,18.266,,,,,,,,19.684,,,,
,,,,18.4015,18.402,,,,18.402,,,,18.165,,,,18.1652,18.165,,,,18.165,,,,19.516,,,,19.5158,19.516,,,,19.516,,,,18.402,,,,,,,,18.165,,,,18.165,,,,18.165,,,,,,,,19.516,,,,
,,,,18.266,18.266,,,,18.266,,,,18.064,,,,18.0644,18.064,,,,18.064,,,,19.414,,,,19.4142,19.414,,,,19.414,,,,18.266,,,,,,,,18.064,,,,18.064,,,,18.064,,,,,,,,19.414,,,,
,,,,18.1314,18.131,,,,18.131,,,,17.895,,,,17.8951,17.895,,,,17.895,,,,19.28,,,,19.2796,19.28,,,,19.28,,,,18.131,,,,,,,,17.895,,,,17.895,,,,17.895,,,,,,,,19.28,,,,
,,,,17.9967,17.997,,,,17.997,,,,17.76,,,,17.7604,17.76,,,,17.76,,,,19.11,,,,19.1103,19.11,,,,19.11,,,,17.997,,,,,,,,17.76,,,,17.76,,,,17.76,,,,,,,,19.11,,,,
,,,,17.929,17.929,,,,17.929,,,,17.693,,,,17.6927,17.693,,,,17.693,,,,19.076,,,,19.0764,19.076,,,,19.076,,,,17.929,,,,,,,,17.693,,,,17.693,,,,17.693,,,,,,,,19.076,,,,
,,,,17.8612,17.861,,,,17.861,,,,17.625,,,,17.625,17.625,,,,17.625,,,,19.043,,,,19.0433,19.043,,,,19.043,,,,17.861,,,,,,,,17.625,,,,17.625,,,,17.625,,,,,,,,19.043,,,,
,,,,17.7935,17.794,,,,17.794,,,,17.558,,,,17.558,17.558,,,,17.558,,,,18.942,,,,18.9417,18.942,,,,18.942,,,,17.794,,,,,,,,17.558,,,,17.558,,,,17.558,,,,,,,,18.942,,,,
,,,,17.7604,17.76,,,,17.76,,,,17.523,,,,17.5234,17.523,,,,17.523,,,,18.84,,,,18.8401,18.84,,,,18.84,,,,17.76,,,,,,,,17.523,,,,17.523,,,,17.523,,,,,,,,18.84,,,,
,,,,17.6588,17.659,,,,17.659,,,,17.456,,,,17.4565,17.456,,,,17.456,,,,18.807,,,,18.8071,18.807,,,,18.807,,,,17.659,,,,,,,,17.456,,,,17.456,,,,17.456,,,,,,,,18.807,,,,
,,,,17.5911,17.591,,,,17.591,,,,17.389,,,,17.3887,17.389,,,,17.389,,,,18.739,,,,18.7393,18.739,,,,18.739,,,,17.591,,,,,,,,17.389,,,,17.389,,,,17.389,,,,,,,,18.739,,,,
,,,,17.558,17.558,,,,17.558,,,,17.355,,,,17.3549,17.355,,,,17.355,,,,18.672,,,,18.6716,18.672,,,,18.672,,,,17.558,,,,,,,,17.355,,,,17.355,,,,17.355,,,,,,,,18.672,,,,
,,,,17.4903,17.49,,,,17.49,,,,17.287,,,,17.2871,17.287,,,,17.287,,,,18.604,,,,18.6039,18.604,,,,18.604,,,,17.49,,,,,,,,17.287,,,,17.287,,,,17.287,,,,,,,,18.604,,,,
,,,,17.4226,17.423,,,,17.423,,,,17.22,,,,17.2202,17.22,,,,17.22,,,,18.536,,,,18.5361,18.536,,,,18.536,,,,17.423,,,,,,,,17.22,,,,17.22,,,,17.22,,,,,,,,18.536,,,,
,,,,17.4226,17.423,,,,17.423,,,,17.152,,,,17.1525,17.152,,,,17.152,,,,18.503,,,,18.5031,18.503,,,,18.503,,,,17.423,,,,,,,,17.152,,,,17.152,,,,17.152,,,,,,,,18.503,,,,
,,,,17.3549,17.355,,,,17.355,,,,17.085,,,,17.0847,17.085,,,,17.085,,,,18.402,,,,18.4015,18.402,,,,18.402,,,,17.355,,,,,,,,17.085,,,,17.085,,,,17.085,,,,,,,,18.402,,,,
,,,,17.2871,17.287,,,,17.287,,,,17.017,,,,17.017,17.017,,,,17.017,,,,18.368,,,,18.3676,18.368,,,,18.368,,,,17.287,,,,,,,,17.017,,,,17.017,,,,17.017,,,,,,,,18.368,,,,
,,,,17.1863,17.186,,,,17.186,,,,16.95,,,,16.9501,16.95,,,,16.95,,,,18.266,,,,18.266,18.266,,,,18.266,,,,17.186,,,,,,,,16.95,,,,16.95,,,,16.95,,,,,,,,18.266,,,,
,,,,17.1525,17.152,,,,17.152,,,,16.916,,,,16.9162,16.916,,,,16.916,,,,18.199,,,,18.1991,18.199,,,,18.199,,,,17.152,,,,,,,,16.916,,,,16.916,,,,16.916,,,,,,,,18.199,,,,
,,,,17.1186,17.119,,,,17.119,,,,16.882,,,,16.8823,16.882,,,,16.882,,,,18.165,,,,18.1652,18.165,,,,18.165,,,,17.119,,,,,,,,16.882,,,,16.882,,,,16.882,,,,,,,,18.165,,,,
,,,,17.0517,17.052,,,,17.052,,,,16.815,,,,16.8154,16.815,,,,16.815,,,,18.098,,,,18.0975,18.098,,,,18.098,,,,17.052,,,,,,,,16.815,,,,16.815,,,,16.815,,,,,,,,18.098,,,,
,,,,16.9839,16.984,,,,16.984,,,,16.748,,,,16.7477,16.748,,,,16.748,,,,18.03,,,,18.0298,18.03,,,,18.03,,,,16.984,,,,,,,,16.748,,,,16.748,,,,16.748,,,,,,,,18.03,,,,
,,,,16.9501,16.95,,,,16.95,,,,16.68,,,,16.6799,16.68,,,,16.68,,,,17.997,,,,17.9967,17.997,,,,17.997,,,,16.95,,,,,,,,16.68,,,,16.68,,,,16.68,,,,,,,,17.997,,,,
,,,,16.8823,16.882,,,,16.882,,,,16.646,,,,16.6461,16.646,,,,16.646,,,,17.861,,,,17.8612,17.861,,,,17.861,,,,16.882,,,,,,,,16.646,,,,16.646,,,,16.646,,,,,,,,17.861,,,,
,,,,16.8154,16.815,,,,16.815,,,,16.579,,,,16.5791,16.579,,,,16.579,,,,17.794,,,,17.7935,17.794,,,,17.794,,,,16.815,,,,,,,,16.579,,,,16.579,,,,16.579,,,,,,,,17.794,,,,
,,,,16.7815,16.782,,,,16.782,,,,16.511,,,,16.5114,16.511,,,,16.511,,,,17.76,,,,17.7604,17.76,,,,17.76,,,,16.782,,,,,,,,16.511,,,,16.511,,,,16.511,,,,,,,,17.76,,,,
,,,,16.7477,16.748,,,,16.748,,,,16.444,,,,16.4437,16.444,,,,16.444,,,,17.727,,,,17.7266,17.727,,,,17.727,,,,16.748,,,,,,,,16.444,,,,16.444,,,,16.444,,,,,,,,17.727,,,,
,,,,16.6799,16.68,,,,16.68,,,,16.376,,,,16.376,16.376,,,,16.376,,,,17.659,,,,17.6588,17.659,,,,17.659,,,,16.68,,,,,,,,16.376,,,,16.376,,,,16.376,,,,,,,,17.659,,,,
,,,,16.5453,16.545,,,,16.545,,,,16.275,,,,16.2752,16.275,,,,16.275,,,,17.389,,,,17.3887,17.389,,,,17.389,,,,16.545,,,,,,,,16.275,,,,16.275,,,,16.275,,,,,,,,17.389,,,,
,,,,16.4106,16.411,,,,16.411,,,,16.107,,,,16.1066,16.107,,,,16.107,,,,17.321,,,,17.321,17.321,,,,17.321,,,,16.411,,,,,,,,16.107,,,,16.107,,,,16.107,,,,,,,,17.321,,,,
,,,,16.376,16.376,,,,16.376,,,,16.006,,,,16.0058,16.006,,,,16.006,,,,17.22,,,,17.2202,17.22,,,,17.22,,,,16.376,,,,,,,,16.006,,,,16.006,,,,16.006,,,,,,,,17.22,,,,
,,,,16.309,16.309,,,,16.309,,,,15.938,,,,15.9381,15.938,,,,15.938,,,,17.186,,,,17.1863,17.186,,,,17.186,,,,16.309,,,,,,,,15.938,,,,15.938,,,,15.938,,,,,,,,17.186,,,,
,,,,16.2752,16.275,,,,16.275,,,,15.904,,,,15.9042,15.904,,,,15.904,,,,17.085,,,,17.0847,17.085,,,,17.085,,,,16.275,,,,,,,,15.904,,,,15.904,,,,15.904,,,,,,,,17.085,,,,
,,,,16.2082,16.208,,,,16.208,,,,15.836,,,,15.8365,15.836,,,,15.836,,,,17.017,,,,17.017,17.017,,,,17.017,,,,16.208,,,,,,,,15.836,,,,15.836,,,,15.836,,,,,,,,17.017,,,,
,,,,16.1736,16.174,,,,16.174,,,,15.803,,,,15.8026,15.803,,,,15.803,,,,16.984,,,,16.9839,16.984,,,,16.984,,,,16.174,,,,,,,,15.803,,,,15.803,,,,15.803,,,,,,,,16.984,,,,
,,,,16.1405,16.14,,,,16.14,,,,15.736,,,,15.7357,15.736,,,,15.736,,,,16.95,,,,16.9501,16.95,,,,16.95,,,,16.14,,,,,,,,15.736,,,,15.736,,,,15.736,,,,,,,,16.95,,,,
,,,,16.0728,16.073,,,,16.073,,,,15.668,,,,15.668,15.668,,,,15.668,,,,16.882,,,,16.8823,16.882,,,,16.882,,,,16.073,,,,,,,,15.668,,,,15.668,,,,15.668,,,,,,,,16.882,,,,
,,,,16.0389,16.039,,,,16.039,,,,15.634,,,,15.6341,15.634,,,,15.634,,,,16.815,,,,16.8154,16.815,,,,16.815,,,,16.039,,,,,,,,15.634,,,,15.634,,,,15.634,,,,,,,,16.815,,,,
,,,,15.9712,15.971,,,,15.971,,,,15.567,,,,15.5672,15.567,,,,15.567,,,,16.714,,,,16.7138,16.714,,,,16.714,,,,15.971,,,,,,,,15.567,,,,15.567,,,,15.567,,,,,,,,16.714,,,,
,,,,15.9042,15.904,,,,15.904,,,,15.533,,,,15.5333,15.533,,,,15.533,,,,16.714,,,,16.7138,16.714,,,,16.714,,,,15.904,,,,,,,,15.533,,,,15.533,,,,15.533,,,,,,,,16.714,,,,
,,,,15.8704,15.87,,,,15.87,,,,15.466,,,,15.4656,15.466,,,,15.466,,,,16.646,,,,16.6461,16.646,,,,16.646,,,,15.87,,,,,,,,15.466,,,,15.466,,,,15.466,,,,,,,,16.646,,,,
,,,,15.8704,15.87,,,,15.87,,,,15.398,,,,15.3979,15.398,,,,15.398,,,,16.478,,,,16.4776,16.478,,,,16.478,,,,15.87,,,,,,,,15.398,,,,15.398,,,,15.398,,,,,,,,16.478,,,,
,,,,15.668,15.668,,,,15.668,,,,15.229,,,,15.2293,15.229,,,,15.229,,,,16.411,,,,16.4106,16.411,,,,16.411,,,,15.668,,,,,,,,15.229,,,,15.229,,,,15.229,,,,,,,,16.411,,,,
,,,,15.6341,15.634,,,,15.634,,,,15.196,,,,15.1955,15.196,,,,15.196,,,,16.343,,,,16.3429,16.343,,,,16.343,,,,15.634,,,,,,,,15.196,,,,15.196,,,,15.196,,,,,,,,16.343,,,,
,,,,15.6003,15.6,,,,15.6,,,,15.162,,,,15.1624,15.162,,,,15.162,,,,16.275,,,,16.2752,16.275,,,,16.275,,,,15.6,,,,,,,,15.162,,,,15.162,,,,15.162,,,,,,,,16.275,,,,
,,,,15.5333,15.533,,,,15.533,,,,15.095,,,,15.0947,15.095,,,,15.095,,,,16.174,,,,16.1736,16.174,,,,16.174,,,,15.533,,,,,,,,15.095,,,,15.095,,,,15.095,,,,,,,,16.174,,,,
,,,,15.4656,15.466,,,,15.466,,,,15.027,,,,15.0269,15.027,,,,15.027,,,,16.208,,,,16.2082,16.208,,,,16.208,,,,15.466,,,,,,,,15.027,,,,15.027,,,,15.027,,,,,,,,16.208,,,,
,,,,15.4317,15.432,,,,15.432,,,,14.96,,,,14.96,14.96,,,,14.96,,,,16.107,,,,16.1066,16.107,,,,16.107,,,,15.432,,,,,,,,14.96,,,,14.96,,,,14.96,,,,,,,,16.107,,,,
,,,,15.3979,15.398,,,,15.398,,,,14.926,,,,14.9262,14.926,,,,14.926,,,,16.039,,,,16.0389,16.039,,,,16.039,,,,15.398,,,,,,,,14.926,,,,14.926,,,,14.926,,,,,,,,16.039,,,,
,,,,15.2971,15.297,,,,15.297,,,,14.892,,,,14.8923,14.892,,,,14.892,,,,16.006,,,,16.0058,16.006,,,,16.006,,,,15.297,,,,,,,,14.892,,,,14.892,,,,14.892,,,,,,,,16.006,,,,
,,,,15.2632,15.263,,,,15.263,,,,14.825,,,,14.8246,14.825,,,,14.825,,,,15.904,,,,15.9042,15.904,,,,15.904,,,,15.263,,,,,,,,14.825,,,,14.825,,,,14.825,,,,,,,,15.904,,,,
,,,,15.1955,15.196,,,,15.196,,,,14.791,,,,14.7907,14.791,,,,14.791,,,,15.938,,,,15.9381,15.938,,,,15.938,,,,15.196,,,,,,,,14.791,,,,14.791,,,,14.791,,,,,,,,15.938,,,,
,,,,15.0269,15.027,,,,15.027,,,,14.588,,,,14.5883,14.588,,,,14.588,,,,15.668,,,,15.668,15.668,,,,15.668,,,,15.027,,,,,,,,14.588,,,,14.588,,,,14.588,,,,,,,,15.668,,,,
,,,,14.96,14.96,,,,14.96,,,,14.555,,,,14.5552,14.555,,,,14.555,,,,15.634,,,,15.6341,15.634,,,,15.634,,,,14.96,,,,,,,,14.555,,,,14.555,,,,14.555,,,,,,,,15.634,,,,
,,,,14.8923,14.892,,,,14.892,,,,14.521,,,,14.5214,14.521,,,,14.521,,,,15.567,,,,15.5672,15.567,,,,15.567,,,,14.892,,,,,,,,14.521,,,,14.521,,,,14.521,,,,,,,,15.567,,,,
,,,,14.8923,14.892,,,,14.892,,,,14.454,,,,14.4536,14.454,,,,14.454,,,,15.533,,,,15.5333,15.533,,,,15.533,,,,14.892,,,,,,,,14.454,,,,14.454,,,,14.454,,,,,,,,15.533,,,,
,,,,14.7907,14.791,,,,14.791,,,,14.421,,,,14.4206,14.421,,,,14.421,,,,15.466,,,,15.4656,15.466,,,,15.466,,,,14.791,,,,,,,,14.421,,,,14.421,,,,14.421,,,,,,,,15.466,,,,
,,,,14.7907,14.791,,,,14.791,,,,14.353,,,,14.3528,14.353,,,,14.353,,,,15.398,,,,15.3979,15.398,,,,15.398,,,,14.791,,,,,,,,14.353,,,,14.353,,,,14.353,,,,,,,,15.398,,,,
,,,,14.7238,14.724,,,,14.724,,,,14.285,,,,14.2851,14.285,,,,14.285,,,,15.365,,,,15.3648,15.365,,,,15.365,,,,14.724,,,,,,,,14.285,,,,14.285,,,,14.285,,,,,,,,15.365,,,,
,,,,14.656,14.656,,,,14.656,,,,14.251,,,,14.2512,14.251,,,,14.251,,,,15.297,,,,15.2971,15.297,,,,15.297,,,,14.656,,,,,,,,14.251,,,,14.251,,,,14.251,,,,,,,,15.297,,,,
,,,,14.6222,14.622,,,,14.622,,,,14.218,,,,14.2182,14.218,,,,14.218,,,,15.263,,,,15.2632,15.263,,,,15.263,,,,14.622,,,,,,,,14.218,,,,14.218,,,,14.218,,,,,,,,15.263,,,,
,,,,14.5883,14.588,,,,14.588,,,,14.184,,,,14.1843,14.184,,,,14.184,,,,15.162,,,,15.1624,15.162,,,,15.162,,,,14.588,,,,,,,,14.184,,,,14.184,,,,14.184,,,,,,,,15.162,,,,
,,,,14.5214,14.521,,,,14.521,,,,14.117,,,,14.1166,14.117,,,,14.117,,,,15.128,,,,15.1285,15.128,,,,15.128,,,,14.521,,,,,,,,14.117,,,,14.117,,,,14.117,,,,,,,,15.128,,,,
,,,,14.4875,14.488,,,,14.488,,,,14.083,,,,14.0827,14.083,,,,14.083,,,,15.095,,,,15.0947,15.095,,,,15.095,,,,14.488,,,,,,,,14.083,,,,14.083,,,,14.083,,,,,,,,15.095,,,,
,,,,14.4206,14.421,,,,14.421,,,,14.016,,,,14.0158,14.016,,,,14.016,,,,15.027,,,,15.0269,15.027,,,,15.027,,,,14.421,,,,,,,,14.016,,,,14.016,,,,14.016,,,,,,,,15.027,,,,
,,,,14.3867,14.387,,,,14.387,,,,13.982,,,,13.9819,13.982,,,,13.982,,,,14.96,,,,14.96,14.96,,,,14.96,,,,14.387,,,,,,,,13.982,,,,13.982,,,,13.982,,,,,,,,14.96,,,,
,,,,14.319,14.319,,,,14.319,,,,13.948,,,,13.9481,13.948,,,,13.948,,,,14.96,,,,14.96,14.96,,,,14.96,,,,14.319,,,,,,,,13.948,,,,13.948,,,,13.948,,,,,,,,14.96,,,,
,,,,14.2851,14.285,,,,14.285,,,,13.88,,,,13.8803,13.88,,,,13.88,,,,14.858,,,,14.8584,14.858,,,,14.858,,,,14.285,,,,,,,,13.88,,,,13.88,,,,13.88,,,,,,,,14.858,,,,
,,,,14.1843,14.184,,,,14.184,,,,13.914,,,,13.9142,13.914,,,,13.914,,,,14.69,,,,14.6899,14.69,,,,14.69,,,,14.184,,,,,,,,13.914,,,,13.914,,,,13.914,,,,,,,,14.69,,,,
,,,,14.0827,14.083,,,,14.083,,,,13.713,,,,13.7126,13.713,,,,13.713,,,,14.622,,,,14.6222,14.622,,,,14.622,,,,14.083,,,,,,,,13.713,,,,13.713,,,,13.713,,,,,,,,14.622,,,,
,,,,14.0497,14.05,,,,14.05,,,,13.645,,,,13.6449,13.645,,,,13.645,,,,14.521,,,,14.5214,14.521,,,,14.521,,,,14.05,,,,,,,,13.645,,,,13.645,,,,13.645,,,,,,,,14.521,,,,
,,,,13.9819,13.982,,,,13.982,,,,13.645,,,,13.6449,13.645,,,,13.645,,,,14.521,,,,14.5214,14.521,,,,14.521,,,,13.982,,,,,,,,13.645,,,,13.645,,,,13.645,,,,,,,,14.521,,,,
,,,,13.9481,13.948,,,,13.948,,,,13.577,,,,13.5771,13.577,,,,13.577,,,,14.488,,,,14.4875,14.488,,,,14.488,,,,13.948,,,,,,,,13.577,,,,13.577,,,,13.577,,,,,,,,14.488,,,,
,,,,13.9142,13.914,,,,13.914,,,,13.543,,,,13.5433,13.543,,,,13.543,,,,14.387,,,,14.3867,14.387,,,,14.387,,,,13.914,,,,,,,,13.543,,,,13.543,,,,13.543,,,,,,,,14.387,,,,
,,,,13.8803,13.88,,,,13.88,,,,13.476,,,,13.4756,13.476,,,,13.476,,,,14.353,,,,14.3528,14.353,,,,14.353,,,,13.88,,,,,,,,13.476,,,,13.476,,,,13.476,,,,,,,,14.353,,,,
,,,,13.8134,13.813,,,,13.813,,,,13.442,,,,13.4425,13.442,,,,13.442,,,,14.285,,,,14.2851,14.285,,,,14.285,,,,13.813,,,,,,,,13.442,,,,13.442,,,,13.442,,,,,,,,14.285,,,,
,,,,13.7795,13.78,,,,13.78,,,,13.409,,,,13.4086,13.409,,,,13.409,,,,14.251,,,,14.2512,14.251,,,,14.251,,,,13.78,,,,,,,,13.409,,,,13.409,,,,13.409,,,,,,,,14.251,,,,
,,,,13.7457,13.746,,,,13.746,,,,13.375,,,,13.3748,13.375,,,,13.375,,,,14.218,,,,14.2182,14.218,,,,14.218,,,,13.746,,,,,,,,13.375,,,,13.375,,,,13.375,,,,,,,,14.218,,,,
,,,,13.7457,13.746,,,,13.746,,,,13.308,,,,13.3078,13.308,,,,13.308,,,,14.15,,,,14.1505,14.15,,,,14.15,,,,13.746,,,,,,,,13.308,,,,13.308,,,,13.308,,,,,,,,14.15,,,,
,,,,13.6779,13.678,,,,13.678,,,,13.274,,,,13.274,13.274,,,,13.274,,,,14.083,,,,14.0827,14.083,,,,14.083,,,,13.678,,,,,,,,13.274,,,,13.274,,,,13.274,,,,,,,,14.083,,,,
,,,,13.611,13.611,,,,13.611,,,,13.24,,,,13.2401,13.24,,,,13.24,,,,14.05,,,,14.0497,14.05,,,,14.05,,,,13.611,,,,,,,,13.24,,,,13.24,,,,13.24,,,,,,,,14.05,,,,
,,,,13.5771,13.577,,,,13.577,,,,13.206,,,,13.2062,13.206,,,,13.206,,,,13.982,,,,13.9819,13.982,,,,13.982,,,,13.577,,,,,,,,13.206,,,,13.206,,,,13.206,,,,,,,,13.982,,,,
,,,,13.5433,13.543,,,,13.543,,,,13.173,,,,13.1732,13.173,,,,13.173,,,,14.016,,,,14.0158,14.016,,,,14.016,,,,13.543,,,,,,,,13.173,,,,13.173,,,,13.173,,,,,,,,14.016,,,,
,,,,13.5102,13.51,,,,13.51,,,,13.105,,,,13.1054,13.105,,,,13.105,,,,13.914,,,,13.9142,13.914,,,,13.914,,,,13.51,,,,,,,,13.105,,,,13.105,,,,13.105,,,,,,,,13.914,,,,
,,,,13.4425,13.442,,,,13.442,,,,13.105,,,,13.1054,13.105,,,,13.105,,,,13.847,,,,13.8473,13.847,,,,13.847,,,,13.442,,,,,,,,13.105,,,,13.105,,,,13.105,,,,,,,,13.847,,,,
,,,,13.4086,13.409,,,,13.409,,,,13.004,,,,13.0038,13.004,,,,13.004,,,,13.78,,,,13.7795,13.78,,,,13.78,,,,13.409,,,,,,,,13.004,,,,13.004,,,,13.004,,,,,,,,13.78,,,,
,,,,13.3748,13.375,,,,13.375,,,,12.971,,,,12.9708,12.971,,,,12.971,,,,13.78,,,,13.7795,13.78,,,,13.78,,,,13.375,,,,,,,,12.971,,,,12.971,,,,12.971,,,,,,,,13.78,,,,
,,,,13.3409,13.341,,,,13.341,,,,12.937,,,,12.9369,12.937,,,,12.937,,,,13.678,,,,13.6779,13.678,,,,13.678,,,,13.341,,,,,,,,12.937,,,,12.937,,,,12.937,,,,,,,,13.678,,,,
,,,,13.274,13.274,,,,13.274,,,,12.835,,,,12.8353,12.835,,,,12.835,,,,13.645,,,,13.6449,13.645,,,,13.645,,,,13.274,,,,,,,,12.835,,,,12.835,,,,12.835,,,,,,,,13.645,,,,
,,,,13.1732,13.173,,,,13.173,,,,12.802,,,,12.8023,12.802,,,,12.802,,,,13.577,,,,13.5771,13.577,,,,13.577,,,,13.173,,,,,,,,12.802,,,,12.802,,,,12.802,,,,,,,,13.577,,,,
,,,,13.1054,13.105,,,,13.105,,,,12.768,,,,12.7684,12.768,,,,12.768,,,,13.442,,,,13.4425,13.442,,,,13.442,,,,13.105,,,,,,,,12.768,,,,12.768,,,,12.768,,,,,,,,13.442,,,,
