Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 11-57-20-AM,97.9,5.556,113.7,5.556,21.6107,103.7,5.556,103.9,5.604,21.2382,94.5,5.532,102.7,5.576,21.5091,98.7,5.52,104.8,5.516,21.7115,,,18.4684,,,,,19.3804,,,,,19.8876,,,,,19.3126,,
09-27-2025-Sat 11-57-25-AM,-0.3,1.968,-0.2,2.088,21.4075,-0.4,2.1,-0.5,2.124,21.0358,-0.2,2.084,-0.1,2.2,21.3398,-0.3,2.144,0.2,1.248,21.4414,-0.1,1.976,17.9967,-0.4,1.24,-0.5,1.336,19.1103,-0.3,1.652,-0.5,1.66,19.5158,-0.2,0.912,0.0,1.752,19.1441,-0.2,1.828
09-27-2025-Sat 11-57-28-AM,0.0,1.828,-0.2,1.912,21.3398,-0.4,1.952,-0.4,1.98,21.0358,-0.2,1.952,-0.1,2.072,21.2382,-0.3,2.012,0.0,1.108,21.3398,0.0,1.884,17.7935,-0.2,1.14,0.1,1.168,18.9756,0.0,1.496,-0.3,1.532,19.4142,-0.2,0.844,-0.3,1.64,19.0433,-0.2,1.74
09-27-2025-Sat 11-57-30-AM,-0.3,1.724,-0.2,1.8,21.2382,-0.4,1.848,-0.3,1.876,20.7995,-0.1,1.86,-0.1,1.98,21.1704,-0.3,1.912,0.1,1.024,21.272,0.0,1.824,17.5911,-0.1,1.072,-0.2,1.036,18.8401,0.0,1.3,-0.4,1.4,19.2796,-0.1,0.792,-0.1,1.54,18.9417,0.0,1.676
09-27-2025-Sat 11-57-32-AM,-0.1,1.66,-0.4,1.728,21.1374,-0.3,1.776,-0.2,1.82,20.7318,-0.4,1.8,-0.1,1.928,21.1035,-0.1,1.84,0.1,0.976,21.2051,-0.2,1.78,17.3549,-0.4,1.02,-0.1,0.956,18.6716,-0.4,1.16,-0.2,1.256,19.1441,-0.4,0.752,-0.3,1.452,18.8401,0.0,1.628
09-27-2025-Sat 11-57-35-AM,-0.3,1.592,-0.3,1.672,21.0019,-0.1,1.708,0.0,1.768,20.5963,0.0,1.756,0.0,1.884,21.0019,-0.4,1.784,0.0,0.94,21.1035,-0.1,1.74,17.1525,-0.3,0.98,0.0,0.892,18.5031,-0.1,1.076,-0.2,1.152,19.0433,-0.1,0.728,0.0,1.368,18.6716,0.1,1.588
09-27-2025-Sat 11-57-37-AM,-0.4,1.52,-0.2,1.624,20.9681,-0.1,1.628,-0.3,1.72,20.5286,-0.1,1.712,-0.2,1.84,20.9342,-0.4,1.716,-0.3,0.904,21.0358,0.3,1.708,16.9501,-0.2,0.943999,-0.1,0.848,18.4015,0.0,0.992,-0.2,1.084,18.9417,-0.4,0.716,0.2,1.288,18.5031,0.2,1.552
09-27-2025-Sat 11-57-40-AM,-0.2,1.456,-0.1,1.584,20.8326,-0.2,1.552,-0.4,1.684,20.3601,-0.2,1.68,-0.2,1.812,20.8665,-0.2,1.664,-0.2,0.876,20.9342,-0.2,1.672,16.7815,-0.2,0.912,-0.3,0.8,18.233,-0.3,0.924,-0.3,1.02,18.8071,-0.2,0.7,-0.3,1.2,18.4015,-0.4,1.516
09-27-2025-Sat 11-57-42-AM,-0.1,1.408,-0.1,1.548,20.7318,-0.2,1.476,-0.1,1.652,20.2246,-0.3,1.648,-0.1,1.784,20.7657,-0.2,1.608,-0.2,0.848,20.8326,-0.1,1.644,16.5791,0.2,0.888,-0.4,0.772,18.0644,-0.3,0.88,-0.3,0.984,18.6377,-0.3,0.688,-0.1,1.148,18.266,0.2,1.488
09-27-2025-Sat 11-57-45-AM,-0.3,1.36,-0.1,1.516,20.5963,0.0,1.404,-0.5,1.624,20.1577,0.0,1.62,-0.2,1.756,20.6641,-0.3,1.56,-0.1,0.824,20.7318,0.2,1.616,16.376,0.1,0.868,-0.2,0.748,17.929,-0.3,0.844,-0.4,0.943999,18.5031,-0.2,0.68,0.0,1.104,18.1991,0.0,1.46
09-27-2025-Sat 11-57-47-AM,-0.3,1.324,-0.3,1.484,20.4955,-0.3,1.348,-0.5,1.592,20.09,-0.3,1.596,-0.1,1.732,20.5963,-0.3,1.512,-0.3,0.808,20.6641,0.0,1.588,16.2082,-0.1,0.848,0.0,0.724,17.7604,-0.4,0.812,-0.1,0.916,18.3676,-0.1,0.672,-0.5,1.068,18.0975,-0.1,1.436
09-27-2025-Sat 11-57-49-AM,-0.3,1.3,0.1,1.456,20.4278,0.0,1.304,-0.3,1.568,19.8876,0.1,1.564,0.0,1.708,20.5286,0.0,1.46,-0.3,0.788,20.5963,-0.1,1.56,16.0058,0.0,0.828,-0.1,0.708,17.6588,-0.4,0.792,-0.3,0.892,18.1991,-0.2,0.66,-0.2,1.036,18.0298,-0.1,1.412
09-27-2025-Sat 11-57-52-AM,-0.3,1.268,-0.1,1.424,20.2923,-0.2,1.268,-0.3,1.544,19.8537,0.0,1.536,-0.2,1.688,20.4278,-0.1,1.412,-0.2,0.772,20.5286,0.0,1.536,15.8026,0.0,0.812,-0.2,0.692,17.4903,-0.2,0.768,-0.2,0.868,18.0644,-0.2,0.652,-0.2,1.008,17.929,0.1,1.388
09-27-2025-Sat 11-57-54-AM,-0.3,1.252,-0.3,1.392,20.1916,-0.4,1.24,-0.3,1.52,19.7182,0.0,1.512,-0.2,1.66,20.3262,-0.5,1.364,-0.1,0.756,20.4278,0.1,1.512,15.6341,-0.1,0.8,-0.3,0.676,17.3887,-0.4,0.748,-0.3,0.848,17.8951,-0.2,0.644,-0.1,0.98,17.8274,0.0,1.364
09-27-2025-Sat 11-57-57-AM,-0.1,1.232,-0.2,1.364,20.0561,-0.2,1.212,-0.1,1.496,19.6166,0.1,1.492,-0.4,1.64,20.2593,-0.5,1.316,0.0,0.744,20.3601,-0.2,1.484,15.3979,-0.1,0.784,0.2,0.664,17.2541,-0.3,0.732,-0.3,0.828,17.7604,-0.1,0.64,-0.3,0.96,17.6927,-0.2,1.344
09-27-2025-Sat 11-57-59-AM,-0.4,1.22,-0.2,1.332,19.9545,-0.2,1.188,-0.4,1.468,19.5497,0.0,1.464,-0.1,1.616,20.2246,-0.1,1.276,-0.3,0.728,20.2923,-0.1,1.464,15.2293,-0.1,0.772,-0.2,0.648,17.1186,-0.3,0.716,-0.3,0.812,17.625,-0.2,0.632,-0.1,0.94,17.5911,-0.1,1.324
09-27-2025-Sat 11-58-01-AM,-0.3,1.204,-0.1,1.296,19.8537,-0.3,1.16,-0.6,1.44,19.3804,-0.2,1.44,-0.2,1.588,20.09,-0.3,1.244,-0.4,0.72,20.1916,-0.1,1.44,15.0608,-0.1,0.764,-0.2,0.636,16.9839,-0.3,0.704,-0.3,0.796,17.4565,0.0,0.624,-0.3,0.924,17.4903,0.0,1.3
09-27-2025-Sat 11-58-04-AM,-0.1,1.192,-0.2,1.256,19.786,-0.3,1.136,-0.3,1.416,19.2796,-0.1,1.416,-0.2,1.568,20.0222,-0.4,1.212,-0.4,0.708,20.09,-0.1,1.412,14.8584,0.0,0.752,-0.3,0.632,16.8154,-0.3,0.688,-0.4,0.784,17.2871,-0.1,0.62,0.0,0.908,17.3549,-0.2,1.28
09-27-2025-Sat 11-58-06-AM,0.0,1.18,-0.2,1.224,19.6505,-0.1,1.112,-0.6,1.388,19.2119,0.1,1.396,-0.2,1.54,19.9206,-0.4,1.192,-0.3,0.7,20.0222,0.1,1.384,14.656,0.0,0.744,-0.2,0.624,16.6461,-0.4,0.684,-0.1,0.776,17.1525,-0.1,0.616,-0.2,0.892,17.2541,0.0,1.26
09-27-2025-Sat 11-58-09-AM,-0.1,1.172,0.1,1.192,19.482,-0.3,1.084,-0.4,1.364,19.1441,-0.1,1.376,0.0,1.52,19.8198,-0.1,1.172,-0.2,0.692,19.9545,-0.1,1.356,14.4875,-0.1,0.732,-0.4,0.616,16.4776,-0.1,0.676,-0.7,0.76,16.9839,-0.4,0.612,-0.2,0.884,17.1186,-0.1,1.244
09-27-2025-Sat 11-58-11-AM,-0.2,1.164,-0.2,1.168,19.482,-0.2,1.06,-0.5,1.332,19.0433,0.0,1.356,-0.1,1.5,19.7521,-0.3,1.152,-0.3,0.684,19.8537,0.0,1.328,14.319,0.0,0.728,-0.1,0.608,16.3429,-0.3,0.664,-0.3,0.752,16.8154,-0.3,0.608,-0.2,0.872,17.017,-0.1,1.228
09-27-2025-Sat 11-58-14-AM,-0.4,1.16,-0.5,1.144,19.4142,-0.1,1.04,-0.3,1.304,18.9417,-0.3,1.332,-0.2,1.476,19.6505,-0.3,1.14,-0.3,0.68,19.786,-0.2,1.304,14.1505,-0.2,0.72,-0.3,0.604,16.1736,-0.4,0.66,-0.3,0.744,16.6799,0.1,0.604,0.0,0.864,16.9501,0.0,1.212
09-27-2025-Sat 11-58-16-AM,0.1,1.152,-0.1,1.124,19.1441,-0.1,1.012,-0.3,1.276,18.8071,0.0,1.308,0.0,1.444,19.5836,-0.3,1.128,-0.5,0.672,19.6844,0.0,1.276,13.9481,0.0,0.712,-0.4,0.6,16.0728,-0.3,0.652,-0.3,0.732,16.5453,-0.1,0.604,-0.4,0.856,16.8154,-0.3,1.196
09-27-2025-Sat 11-58-18-AM,0.0,1.148,-0.1,1.108,19.1103,0.0,0.992,-0.4,1.244,18.7724,-0.3,1.292,-0.1,1.42,19.482,-0.3,1.112,-0.1,0.668,19.6166,0.0,1.256,13.8134,0.1,0.704,-0.1,0.596,15.9381,-0.1,0.648,-0.4,0.728,16.4437,-0.1,0.6,-0.3,0.852,16.6799,-0.1,1.184
09-27-2025-Sat 11-58-21-AM,-0.4,1.136,-0.2,1.088,19.0095,-0.1,0.972,-0.1,1.216,18.6039,-0.3,1.272,-0.1,1.392,19.3804,-0.3,1.1,-0.3,0.664,19.5158,-0.1,1.236,13.6449,-0.1,0.7,-0.4,0.588,15.8026,-0.3,0.64,-0.4,0.724,16.309,-0.1,0.6,-0.2,0.848,16.5453,0.0,1.168
09-27-2025-Sat 11-58-23-AM,-0.3,1.136,-0.1,1.072,18.9417,-0.2,0.956,-0.2,1.196,18.4684,-0.1,1.256,-0.1,1.364,19.3126,-0.3,1.088,0.0,0.66,19.4142,-0.1,1.22,13.5102,0.0,0.696,-0.1,0.588,15.7357,-0.3,0.64,-0.2,0.72,16.1405,-0.2,0.596,-0.2,0.84,16.4437,0.1,1.152
09-27-2025-Sat 11-58-25-AM,0.0,1.128,-0.3,1.056,18.9079,-0.1,0.936,-0.1,1.172,18.3676,-0.5,1.244,-0.1,1.34,19.2457,0.0,1.076,-0.4,0.652,19.3465,-0.1,1.204,13.3409,-0.6,0.688,-0.2,0.584,15.6003,-0.3,0.636,-0.3,0.708,16.0389,0.0,0.596,-0.1,0.836,16.376,-0.2,1.14
09-27-2025-Sat 11-58-28-AM,-0.3,1.12,-0.5,1.04,18.7393,-0.4,0.92,-0.3,1.152,18.3337,-0.1,1.236,0.0,1.316,19.1441,-0.3,1.068,-0.1,0.648,19.2457,0.2,1.188,13.1732,-0.3,0.684,-0.2,0.58,15.4317,0.0,0.628,-0.4,0.708,15.8704,-0.2,0.592,0.0,0.832,16.2752,0.1,1.128
09-27-2025-Sat 11-58-30-AM,0.0,1.116,-0.1,1.028,18.57,-0.2,0.904,-0.3,1.136,18.1991,-0.2,1.224,-0.2,1.288,19.0764,-0.4,1.06,-0.1,0.648,19.1441,-0.1,1.176,13.0038,-0.3,0.68,-0.3,0.576,15.2971,-0.3,0.624,-0.2,0.7,15.7019,-0.1,0.592,-0.1,0.824,16.1405,-0.1,1.116
09-27-2025-Sat 11-58-35-AM,92.6,5.58,112.8,5.58,18.4353,103.0,5.58,102.8,5.628,18.0644,94.0,5.556,102.1,5.6,18.9417,99.1,5.544,103.4,5.54,19.0764,89.9,5.568,12.7007,102.7,5.572,88.0,5.576,15.0608,94.0,5.624,94.1,5.536,15.6341,95.5,5.604,99.5,5.528,16.0389,86.3,5.532
09-27-2025-Sat 11-58-37-AM,90.2,5.58,110.1,5.58,18.3676,100.6,5.584,100.9,5.632,17.9967,92.9,5.56,100.4,5.6,18.7393,97.2,5.544,100.2,5.544,19.1103,87.4,5.572,12.5321,100.6,5.576,88.0,5.58,14.8584,92.2,5.624,90.7,5.544,15.4656,93.7,5.608,96.4,5.528,15.9712,82.3,5.536
09-27-2025-Sat 11-58-40-AM,89.1,5.584,108.4,5.58,18.3337,99.3,5.584,99.7,5.624,17.8274,92.2,5.56,99.3,5.6,18.7393,95.7,5.548,99.2,5.544,18.9756,86.2,5.576,12.4983,99.8,5.576,88.3,5.58,14.8584,91.3,5.62,89.2,5.544,15.3648,93.1,5.604,94.7,5.532,15.8365,80.9,5.536
09-27-2025-Sat 11-58-42-AM,88.3,5.588,107.7,5.584,18.266,98.4,5.588,98.7,5.628,17.7604,91.5,5.56,98.8,5.6,18.6377,94.9,5.552,98.2,5.548,18.9417,85.6,5.576,12.2967,99.4,5.576,88.4,5.58,14.7238,91.3,5.62,88.2,5.548,15.2971,92.8,5.608,93.6,5.532,15.6003,80.0,5.54
09-27-2025-Sat 11-58-44-AM,87.5,5.588,106.2,5.588,18.0644,98.1,5.588,97.7,5.632,17.6588,90.6,5.564,98.3,5.6,18.6039,94.4,5.552,97.7,5.548,18.7393,84.7,5.576,12.1951,98.9,5.58,88.6,5.584,14.5552,91.1,5.628,87.6,5.548,15.1285,92.5,5.608,92.9,5.536,15.7019,79.2,5.544
09-27-2025-Sat 11-58-49-AM,-0.4,2.08,-0.4,2.184,17.9628,-0.1,2.212,-0.7,2.224,17.5234,-0.2,2.176,0.0,2.276,18.4015,-0.2,2.244,0.0,1.48,18.5361,-0.1,2.176,11.825,0.0,1.748,-0.3,2.0,14.3528,-0.3,1.956,-0.1,1.956,14.7238,-0.1,1.392,-0.2,2.044,15.3309,-0.2,2.108
09-27-2025-Sat 11-58-51-AM,-0.3,1.936,-0.2,2.028,17.8612,0.1,2.076,-0.4,2.084,17.4226,0.0,2.048,-0.1,2.156,18.2999,-0.3,2.112,-0.1,1.228,18.4353,-0.1,2.032,11.6895,-0.3,1.484,0.0,1.804,14.2512,-0.4,1.796,-0.2,1.82,14.6222,-0.2,1.072,-0.1,1.892,15.2293,0.1,1.964
09-27-2025-Sat 11-58-54-AM,-0.3,1.844,-0.6,1.928,17.7266,-0.1,1.996,-0.2,1.996,17.321,-0.2,1.96,0.2,2.08,18.1991,-0.2,2.02,-0.1,1.124,18.3337,-0.1,1.948,11.5548,-0.2,1.356,-0.4,1.596,14.0827,-0.1,1.704,-0.5,1.736,14.4536,-0.1,0.968,-0.1,1.804,15.0947,-0.3,1.884
09-27-2025-Sat 11-58-56-AM,0.0,1.78,-0.4,1.856,17.6927,-0.2,1.928,-0.1,1.936,17.1863,-0.2,1.908,-0.1,2.028,18.0975,-0.3,1.956,-0.1,1.06,18.266,0.1,1.892,11.4202,-0.2,1.276,-0.3,1.4,13.9819,0.0,1.624,-0.2,1.664,14.319,0.0,0.912,-0.1,1.74,14.9931,-0.2,1.824
09-27-2025-Sat 11-58-58-AM,-0.3,1.736,-0.1,1.8,17.5234,-0.1,1.876,-0.3,1.884,17.1186,-0.3,1.86,0.0,1.98,18.0298,-0.3,1.904,0.0,1.02,18.1652,0.0,1.848,11.2855,0.0,1.216,0.0,1.288,13.8803,-0.1,1.552,-0.4,1.592,14.2182,0.0,0.872,-0.1,1.68,14.9262,0.0,1.768
09-27-2025-Sat 11-59-01-AM,-0.5,1.692,0.0,1.756,17.4226,-0.3,1.832,-0.3,1.84,17.017,-0.2,1.824,-0.2,1.944,17.929,-0.4,1.856,-0.1,0.988,18.0644,0.0,1.816,11.1509,0.1,1.168,-0.2,1.216,13.7795,-0.5,1.476,-0.2,1.52,14.0827,0.1,0.836,-0.5,1.628,14.7907,-0.1,1.732
09-27-2025-Sat 11-59-04-AM,-0.4,1.656,-0.2,1.716,17.3549,-0.1,1.792,-0.3,1.804,16.8823,-0.1,1.788,0.0,1.916,17.8274,-0.4,1.816,0.0,0.964,17.9628,-0.1,1.784,10.9823,-0.1,1.128,-0.3,1.136,13.6449,-0.3,1.376,-0.1,1.432,13.9819,-0.1,0.808,-0.3,1.564,14.6899,0.3,1.692
09-27-2025-Sat 11-59-06-AM,-0.5,1.624,-0.2,1.688,17.2202,-0.2,1.756,-0.6,1.776,16.7815,-0.1,1.76,-0.2,1.888,17.7266,-0.1,1.78,-0.1,0.94,17.8612,0.1,1.76,10.8138,0.1,1.104,-0.1,1.076,13.5102,-0.1,1.276,-0.3,1.356,13.8134,-0.4,0.784,-0.2,1.52,14.5883,-0.1,1.66
09-27-2025-Sat 11-59-08-AM,0.0,1.596,-0.3,1.656,17.0517,0.1,1.72,-0.3,1.748,16.6799,-0.4,1.736,0.1,1.864,17.625,-0.2,1.744,-0.2,0.92,17.7604,-0.1,1.74,10.713,-0.1,1.076,-0.3,1.024,13.4425,-0.1,1.208,-0.3,1.276,13.6779,0.0,0.76,0.0,1.468,14.4536,0.1,1.636
09-27-2025-Sat 11-59-11-AM,0.1,1.572,0.0,1.632,17.0517,0.0,1.688,-0.4,1.72,16.6461,-0.4,1.712,-0.2,1.848,17.558,0.0,1.708,0.0,0.9,17.6588,-0.1,1.724,10.5784,0.1,1.052,-0.4,0.976,13.274,-0.2,1.156,-0.5,1.208,13.5771,-0.1,0.748,-0.1,1.428,14.3867,-0.1,1.616
09-27-2025-Sat 11-59-13-AM,-0.2,1.54,-0.3,1.608,16.9162,-0.3,1.652,-0.1,1.696,16.5453,-0.2,1.696,0.0,1.824,17.4565,-0.5,1.672,-0.1,0.884,17.5911,,,10.4437,,,,,13.2062,,,,,13.4425,,,,,14.2512,,
09-27-2025-Sat 11-59-30-AM,-0.4,1.364,-0.2,1.448,16.2082,-0.6,1.376,-0.3,1.556,15.8704,-0.1,1.548,-0.3,1.7,16.8493,-0.1,1.436,-0.2,0.792,16.9501,0.2,1.6,9.53416,0.0,0.928,-0.4,0.784,12.3297,0.0,0.884,-0.2,0.948,12.6676,-0.1,0.68,-0.2,1.144,13.6449,-0.1,1.472
09-27-2025-Sat 11-59-32-AM,-0.3,1.352,0.0,1.428,16.2082,0.0,1.348,-0.4,1.536,15.8365,-0.5,1.532,-0.3,1.68,16.7477,-0.3,1.408,-0.2,0.78,16.8493,0.3,1.584,9.36563,-0.1,0.92,-0.2,0.768,12.229,-0.4,0.86,-0.2,0.928,12.566,-0.1,0.68,-0.2,1.124,13.5433,0.0,1.456
09-27-2025-Sat 11-59-35-AM,-0.3,1.336,-0.4,1.408,16.0389,-0.1,1.324,-0.2,1.524,15.7019,-0.3,1.512,-0.2,1.668,16.7138,-0.1,1.38,0.2,0.772,16.7477,0.1,1.572,9.26484,0.0,0.908,-0.3,0.756,12.162,-0.5,0.844,-0.2,0.912,12.3975,-0.2,0.676,-0.1,1.104,13.4425,-0.1,1.444
09-27-2025-Sat 11-59-37-AM,-0.3,1.324,-0.4,1.388,15.9712,-0.1,1.304,-0.3,1.508,15.6341,-0.2,1.496,0.0,1.648,16.613,-0.4,1.356,0.1,0.764,16.6461,-0.2,1.56,9.13018,-0.3,0.9,-0.1,0.748,12.0604,-0.4,0.828,-0.7,0.9,12.3297,-0.2,0.672,0.0,1.092,13.3409,0.0,1.428
09-27-2025-Sat 11-59-42-AM,84.6,5.6,106.3,5.6,15.7688,98.9,5.6,97.4,5.644,15.4995,91.1,5.58,98.0,5.616,16.4106,94.9,5.568,96.3,5.564,16.5453,81.8,5.604,8.827,96.0,5.6,83.3,5.604,11.9258,88.6,5.648,87.3,5.572,12.162,88.7,5.628,93.4,5.56,13.2062,79.6,5.564
09-27-2025-Sat 11-59-45-AM,82.4,5.612,104.1,5.612,15.5672,96.7,5.608,96.0,5.652,15.3979,90.3,5.584,96.9,5.624,16.4106,93.6,5.576,94.5,5.572,16.4776,80.2,5.604,8.76007,94.6,5.604,83.0,5.608,11.7242,88.2,5.648,85.0,5.572,12.229,87.9,5.632,91.3,5.56,13.3409,77.4,5.568
09-27-2025-Sat 11-59-47-AM,81.5,5.612,102.9,5.608,15.4995,95.4,5.608,94.8,5.652,15.2632,89.2,5.58,95.7,5.62,16.4106,92.0,5.572,93.7,5.568,16.309,79.4,5.604,8.62542,93.7,5.604,83.1,5.608,11.6564,88.1,5.648,83.5,5.576,12.1282,87.6,5.628,89.8,5.56,13.1054,75.9,5.568
09-27-2025-Sat 11-59-50-AM,80.5,5.612,101.7,5.608,15.5333,94.4,5.612,94.1,5.648,15.2971,89.2,5.584,94.8,5.624,16.2752,91.4,5.576,93.1,5.572,16.4106,78.6,5.6,8.52462,93.7,5.6,82.9,5.604,11.5887,87.2,5.644,82.7,5.568,11.9935,87.5,5.628,88.9,5.56,13.2401,75.1,5.564
09-27-2025-Sat 11-59-52-AM,79.9,5.608,100.8,5.608,15.3979,93.7,5.608,93.3,5.648,15.1955,88.3,5.584,94.6,5.62,16.1736,90.5,5.572,92.7,5.572,16.2082,78.2,5.604,8.52462,93.5,5.604,83.0,5.608,11.4541,87.5,5.648,82.1,5.58,11.825,87.3,5.632,88.3,5.564,13.0038,75.0,5.572
09-27-2025-Sat 11-59-54-AM,79.6,5.612,100.5,5.612,15.4317,93.7,5.616,93.1,5.656,15.0947,88.4,5.592,94.6,5.624,16.1405,90.2,5.58,92.4,5.572,16.0728,78.2,5.608,8.3561,93.4,5.608,83.5,5.612,11.4202,87.6,5.656,81.9,5.58,11.9258,87.2,5.636,88.1,5.568,12.903,74.5,5.576
09-27-2025-Sat 12-00-02-PM,78.6,5.62,99.9,5.62,15.2293,92.8,5.62,92.8,5.66,14.8923,88.2,5.596,94.2,5.628,15.9712,89.8,5.584,91.4,5.58,15.8365,77.7,5.612,8.08678,92.4,5.616,83.7,5.62,11.117,87.7,5.656,81.2,5.584,11.5548,86.6,5.64,87.0,5.576,12.8023,73.9,5.576
09-27-2025-Sat 12-00-04-PM,78.4,5.62,99.7,5.624,15.1624,92.7,5.62,92.5,5.664,14.7907,88.3,5.596,94.1,5.636,15.7357,90.0,5.588,91.1,5.584,15.8026,77.6,5.612,7.91826,92.3,5.612,84.1,5.616,11.0501,87.3,5.656,80.9,5.584,11.4541,86.6,5.64,87.0,5.576,12.9369,73.4,5.58
09-27-2025-Sat 12-00-07-PM,77.9,5.628,99.3,5.624,15.0608,92.1,5.624,92.0,5.668,14.7907,88.0,5.6,94.3,5.632,15.8026,89.9,5.588,90.7,5.584,15.7688,77.5,5.616,7.81746,92.0,5.616,83.6,5.62,11.0162,87.5,5.66,80.5,5.584,11.1847,86.0,5.644,87.0,5.58,12.3975,73.1,5.584
09-27-2025-Sat 12-00-09-PM,77.1,5.624,98.8,5.624,14.8923,91.9,5.624,92.1,5.664,14.6899,88.0,5.6,94.0,5.632,15.6003,89.7,5.592,90.4,5.588,15.7357,77.3,5.616,7.7836,91.6,5.624,83.8,5.62,10.9154,87.5,5.664,80.6,5.592,11.1509,86.0,5.648,87.0,5.58,12.5321,73.2,5.584
09-27-2025-Sat 12-00-11-PM,77.2,5.628,98.8,5.628,14.8923,92.0,5.628,92.1,5.668,14.6222,88.2,5.604,94.1,5.636,15.5672,89.9,5.592,90.4,5.592,15.4995,77.3,5.62,7.68281,91.5,5.624,84.1,5.624,10.8477,87.4,5.66,80.5,5.592,11.2517,86.0,5.648,86.6,5.58,12.6676,73.2,5.584
09-27-2025-Sat 12-00-14-PM,76.6,5.628,98.7,5.628,14.8246,91.7,5.628,91.9,5.668,14.5552,87.7,5.6,93.6,5.64,15.4995,89.6,5.592,89.9,5.592,15.4995,76.8,5.62,7.61588,91.3,5.62,83.6,5.628,10.7469,87.3,5.664,80.1,5.592,10.8477,85.8,5.648,86.1,5.58,12.1951,72.8,5.588
09-27-2025-Sat 12-00-16-PM,76.2,5.632,98.2,5.628,14.7238,91.3,5.628,91.6,5.672,14.4206,87.8,5.604,93.9,5.64,15.4656,89.4,5.596,89.9,5.592,15.3309,76.6,5.62,7.48122,91.4,5.62,83.5,5.628,10.7469,87.3,5.66,79.8,5.592,10.9154,85.7,5.652,86.1,5.58,12.229,72.5,5.588
09-27-2025-Sat 12-00-19-PM,75.8,5.632,97.9,5.628,14.656,91.3,5.628,91.3,5.672,14.3867,87.8,5.604,93.6,5.64,15.3309,89.3,5.592,89.6,5.592,15.2293,76.4,5.624,7.31269,91.0,5.624,83.7,5.624,10.5784,86.8,5.664,79.6,5.592,10.713,85.4,5.652,86.0,5.584,12.162,72.6,5.588
09-27-2025-Sat 12-00-24-PM,-0.3,2.236,-0.3,2.348,14.5552,-0.3,2.38,-0.2,2.36,14.2182,-0.4,2.352,-0.2,2.416,15.1955,-0.3,2.432,0.2,2.184,15.0947,-0.1,2.36,7.17804,0.0,2.292,-0.2,2.268,10.4098,-0.1,2.176,-0.3,2.18,10.6122,-0.1,2.084,-0.2,2.276,11.8919,-0.2,2.34
09-27-2025-Sat 12-00-26-PM,-0.1,2.124,-0.1,2.236,14.3867,-0.2,2.28,-0.3,2.252,14.1166,-0.1,2.236,0.0,2.316,15.0947,-0.2,2.324,-0.1,2.032,14.96,0.1,2.236,7.11111,-0.1,2.176,-0.3,2.148,10.3091,-0.2,2.032,-0.1,2.056,10.5106,0.1,1.952,-0.2,2.148,11.7911,-0.2,2.22
09-27-2025-Sat 12-00-28-PM,-0.2,2.048,0.0,2.16,14.2512,0.1,2.212,-0.2,2.188,13.9819,-0.2,2.164,0.1,2.248,15.0269,-0.2,2.248,0.0,1.928,14.8923,-0.2,2.16,7.00951,0.0,2.084,-0.3,2.064,10.2413,-0.1,1.944,-0.3,1.98,10.4098,-0.2,1.86,-0.2,2.064,11.7242,-0.3,2.14
09-27-2025-Sat 12-00-31-PM,-0.3,1.996,-0.2,2.096,14.2512,-0.2,2.16,-0.1,2.136,13.8803,0.0,2.108,-0.1,2.2,14.96,-0.4,2.192,-0.1,1.84,14.8246,-0.1,2.104,6.90872,0.0,2.004,-0.4,2.004,10.1405,0.0,1.888,-0.1,1.928,10.3091,-0.1,1.788,-0.2,2.008,11.6226,-0.2,2.08
09-27-2025-Sat 12-00-33-PM,-0.3,1.956,-0.3,2.048,14.0497,-0.3,2.116,-0.1,2.092,13.8134,-0.2,2.06,-0.2,2.164,14.8584,-0.4,2.148,-0.3,1.752,14.7238,0.0,2.052,6.84179,0.1,1.916,-0.1,1.952,10.0389,-0.3,1.844,-0.1,1.884,10.2413,0.0,1.708,-0.1,1.96,11.5548,-0.2,2.028
09-27-2025-Sat 12-00-35-PM,-0.3,1.912,-0.4,2.0,14.1166,0.0,2.072,-0.4,2.048,13.7126,-0.2,2.02,0.0,2.12,14.7576,0.1,2.104,-0.3,1.64,14.656,0.1,2.012,6.741,-0.1,1.82,-0.1,1.908,9.90427,-0.3,1.812,-0.1,1.844,10.1405,-0.1,1.608,-0.1,1.92,11.4879,-0.1,1.988
