Cell 9 Timestamp,30pct Cell 9 Current,30pct Cell 9 Voltage,30pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,30pct Cell 10 Current,30pct Cell 10 Voltage,30pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,30pct Cell 11 Current,30pct Cell 11 Voltage,30pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,30pct Cell 12 Current,30pct Cell 12 Voltage,30pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,35pct Cell 13 Current,35pct Cell 13 Voltage,35pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,35pct Cell 14 Current,35pct Cell 14 Voltage,35pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,35pct Cell 15 Current,35pct Cell 15 Voltage,35pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,35pct Cell 16 Current,35pct Cell 16 Voltage,35pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 20-43-46-PM,0,5.908,-82.2119,inf,09-05-2025-Fri 20-43-46-PM,0.3,5.916,-80.307,24.65,09-05-2025-Fri 20-43-46-PM,-0.2,5.916,-80.1223,-36.975,09-05-2025-Fri 20-43-46-PM,-0.1,5.912,-78.314,-73.9,09-05-2025-Fri 20-43-46-PM,-0.2,5.908,-76.7882,-36.925,09-05-2025-Fri 20-43-46-PM,0,5.92,-77.508,inf,09-05-2025-Fri 20-43-46-PM,0.1,5.908,-78.7827,73.85,09-05-2025-Fri 20-43-46-PM,0.1,5.912,-79.077,73.9
09-05-2025-Fri 20-44-53-PM,0.1,5.904,-82.8317,73.8,09-05-2025-Fri 20-44-53-PM,0,5.912,-80.982,inf,09-05-2025-Fri 20-44-53-PM,-0.1,5.912,-80.7755,-73.9,09-05-2025-Fri 20-44-53-PM,-0.1,5.912,-79.011,-73.9,09-05-2025-Fri 20-44-53-PM,0,5.904,-77.5732,inf,09-05-2025-Fri 20-44-53-PM,0,5.92,-78.26,inf,09-05-2025-Fri 20-44-53-PM,0,5.904,-79.5016,inf,09-05-2025-Fri 20-44-53-PM,0,5.912,-79.812,inf
09-05-2025-Fri 20-44-55-PM,0.1,5.904,-82.8317,73.8,09-05-2025-Fri 20-44-55-PM,-0.2,5.912,-81.014,-36.95,09-05-2025-Fri 20-44-55-PM,0,5.916,-80.8082,inf,09-05-2025-Fri 20-44-55-PM,-0.1,5.912,-79.033,-73.9,09-05-2025-Fri 20-44-55-PM,-0.2,5.904,-77.5732,-36.9,09-05-2025-Fri 20-44-55-PM,0.1,5.916,-78.27,73.95,09-05-2025-Fri 20-44-55-PM,-0.1,5.904,-79.5016,-73.8,09-05-2025-Fri 20-44-55-PM,-0.1,5.908,-79.812,-73.85
09-05-2025-Fri 20-44-58-PM,0.2,5.908,-82.8645,36.925,09-05-2025-Fri 20-44-58-PM,0.2,5.912,-81.025,36.95,09-05-2025-Fri 20-44-58-PM,-0.1,5.916,-80.8408,-73.95,09-05-2025-Fri 20-44-58-PM,0,5.912,-79.055,inf,09-05-2025-Fri 20-44-58-PM,0.1,5.904,-77.6059,73.8,09-05-2025-Fri 20-44-58-PM,-0.1,5.916,-78.281,-73.95,09-05-2025-Fri 20-44-58-PM,0,5.904,-79.5016,inf,09-05-2025-Fri 20-44-58-PM,0.1,5.912,-79.828,73.9
09-05-2025-Fri 20-45-00-PM,0.1,5.904,-82.8971,73.8,09-05-2025-Fri 20-45-00-PM,0.2,5.912,-81.091,36.95,09-05-2025-Fri 20-45-00-PM,-0.1,5.912,-80.8734,-73.9,09-05-2025-Fri 20-45-00-PM,-0.2,5.912,-79.098,-36.95,09-05-2025-Fri 20-45-00-PM,-0.1,5.904,-77.6386,-73.8,09-05-2025-Fri 20-45-00-PM,0.2,5.92,-78.336,37,09-05-2025-Fri 20-45-00-PM,0.1,5.904,-79.5669,73.8,09-05-2025-Fri 20-45-00-PM,0.1,5.908,-79.877,73.85
09-05-2025-Fri 20-46-08-PM,0.2,5.904,-83.3538,36.9,09-05-2025-Fri 20-46-08-PM,-0.1,5.912,-81.646,-73.9,09-05-2025-Fri 20-46-08-PM,-0.1,5.916,-81.4285,-73.95,09-05-2025-Fri 20-46-08-PM,-0.1,5.912,-79.708,-73.9,09-05-2025-Fri 20-46-08-PM,0,5.908,-78.3252,inf,09-05-2025-Fri 20-46-08-PM,-0.1,5.92,-78.979,-74,09-05-2025-Fri 20-46-08-PM,0.1,5.904,-80.1223,73.8,09-05-2025-Fri 20-46-08-PM,0.2,5.912,-80.465,36.95
09-05-2025-Fri 20-46-10-PM,0.2,5.904,-83.3538,36.9,09-05-2025-Fri 20-46-10-PM,-0.1,5.912,-81.635,-73.9,09-05-2025-Fri 20-46-10-PM,-0.2,5.916,-81.4285,-36.975,09-05-2025-Fri 20-46-10-PM,-0.3,5.912,-79.719,-24.6333,09-05-2025-Fri 20-46-10-PM,-0.3,5.904,-78.3578,-24.6,09-05-2025-Fri 20-46-10-PM,0.1,5.92,-79.011,74,09-05-2025-Fri 20-46-10-PM,0,5.904,-80.155,inf,09-05-2025-Fri 20-46-10-PM,0,5.908,-80.498,inf
09-05-2025-Fri 20-46-13-PM,-0.1,5.904,-83.3864,-73.8,09-05-2025-Fri 20-46-13-PM,0,5.916,-81.657,inf,09-05-2025-Fri 20-46-13-PM,-0.1,5.916,-81.4285,-73.95,09-05-2025-Fri 20-46-13-PM,0,5.912,-79.741,inf,09-05-2025-Fri 20-46-13-PM,-0.2,5.904,-78.3905,-36.9,09-05-2025-Fri 20-46-13-PM,-0.1,5.92,-79.022,-74,09-05-2025-Fri 20-46-13-PM,0.2,5.904,-80.155,36.9,09-05-2025-Fri 20-46-13-PM,0.2,5.908,-80.498,36.925
09-05-2025-Fri 20-46-15-PM,0.3,5.908,-83.3864,24.6167,09-05-2025-Fri 20-46-15-PM,0.1,5.912,-81.668,73.9,09-05-2025-Fri 20-46-15-PM,-0.2,5.916,-81.4285,-36.975,09-05-2025-Fri 20-46-15-PM,0,5.912,-79.774,inf,09-05-2025-Fri 20-46-15-PM,-0.1,5.904,-78.4231,-73.8,09-05-2025-Fri 20-46-15-PM,0,5.92,-79.044,inf,09-05-2025-Fri 20-46-15-PM,0.2,5.908,-80.1877,36.925,09-05-2025-Fri 20-46-15-PM,0.1,5.908,-80.514,73.85
09-05-2025-Fri 20-46-17-PM,0.2,5.904,-83.3864,36.9,09-05-2025-Fri 20-46-17-PM,0.2,5.912,-81.689,36.95,09-05-2025-Fri 20-46-17-PM,0.2,5.916,-81.4938,36.975,09-05-2025-Fri 20-46-17-PM,0.2,5.916,-79.784,36.975,09-05-2025-Fri 20-46-17-PM,0,5.904,-78.4231,inf,09-05-2025-Fri 20-46-17-PM,0.2,5.92,-79.055,37,09-05-2025-Fri 20-46-17-PM,0.4,5.908,-80.1877,18.4625,09-05-2025-Fri 20-46-17-PM,0.1,5.908,-80.547,73.85
09-05-2025-Fri 20-47-46-PM,0.1,5.908,-83.843,73.85,09-05-2025-Fri 20-47-46-PM,0.1,5.912,-82.266,73.9,09-05-2025-Fri 20-47-46-PM,-0.1,5.916,-82.0486,-73.95,09-05-2025-Fri 20-47-46-PM,-0.1,5.912,-80.503,-73.9,09-05-2025-Fri 20-47-46-PM,0,5.904,-79.2401,inf,09-05-2025-Fri 20-47-46-PM,0.1,5.92,-79.806,74,09-05-2025-Fri 20-47-46-PM,-0.1,5.908,-80.8082,-73.85,09-05-2025-Fri 20-47-46-PM,0,5.912,-81.184,inf
09-05-2025-Fri 20-47-48-PM,0.1,5.904,-83.843,73.8,09-05-2025-Fri 20-47-48-PM,0.1,5.912,-82.255,73.9,09-05-2025-Fri 20-47-48-PM,-0.3,5.916,-82.0486,-24.65,09-05-2025-Fri 20-47-48-PM,0,5.912,-80.514,inf,09-05-2025-Fri 20-47-48-PM,0,5.904,-79.2729,inf,09-05-2025-Fri 20-47-48-PM,-0.2,5.92,-79.828,-37,09-05-2025-Fri 20-47-48-PM,0,5.908,-80.8082,inf,09-05-2025-Fri 20-47-48-PM,0,5.908,-81.2,inf
09-05-2025-Fri 20-48-34-PM,0.2,5.904,-84.4299,36.9,09-05-2025-Fri 20-48-34-PM,0,5.916,-82.821,inf,09-05-2025-Fri 20-48-34-PM,-0.2,5.916,-82.6361,-36.975,09-05-2025-Fri 20-48-34-PM,-0.1,5.912,-80.982,-73.9,09-05-2025-Fri 20-48-34-PM,0.1,5.904,-79.6976,73.8,09-05-2025-Fri 20-48-34-PM,0.1,5.916,-80.329,73.95,09-05-2025-Fri 20-48-34-PM,0.3,5.904,-81.4611,24.6,09-05-2025-Fri 20-48-34-PM,0.1,5.912,-81.706,73.9
09-05-2025-Fri 20-48-36-PM,0.2,5.904,-84.4952,36.9,09-05-2025-Fri 20-48-36-PM,0.1,5.912,-82.864,73.9,09-05-2025-Fri 20-48-36-PM,-0.1,5.916,-82.7013,-73.95,09-05-2025-Fri 20-48-36-PM,-0.1,5.912,-81.069,-73.9,09-05-2025-Fri 20-48-36-PM,0,5.908,-79.763,inf,09-05-2025-Fri 20-48-36-PM,0.1,5.92,-80.373,74,09-05-2025-Fri 20-48-36-PM,-0.1,5.904,-81.5263,-73.8,09-05-2025-Fri 20-48-36-PM,0.1,5.912,-81.755,73.9
09-05-2025-Fri 20-48-39-PM,0.2,5.904,-84.5604,36.9,09-05-2025-Fri 20-48-39-PM,0.1,5.912,-82.908,73.9,09-05-2025-Fri 20-48-39-PM,-0.2,5.916,-82.7339,-36.975,09-05-2025-Fri 20-48-39-PM,-0.3,5.912,-81.069,-24.6333,09-05-2025-Fri 20-48-39-PM,-0.1,5.904,-79.7956,-73.8,09-05-2025-Fri 20-48-39-PM,0,5.916,-80.416,inf,09-05-2025-Fri 20-48-39-PM,0,5.908,-81.5917,inf,09-05-2025-Fri 20-48-39-PM,0,5.908,-81.82,inf
09-05-2025-Fri 20-48-41-PM,0.4,5.908,-84.6255,18.4625,09-05-2025-Fri 20-48-41-PM,0.1,5.916,-82.962,73.95,09-05-2025-Fri 20-48-41-PM,-0.1,5.912,-82.7992,-73.9,09-05-2025-Fri 20-48-41-PM,0.1,5.912,-81.113,73.9,09-05-2025-Fri 20-48-41-PM,-0.2,5.904,-79.8283,-36.9,09-05-2025-Fri 20-48-41-PM,0.1,5.92,-80.449,74,09-05-2025-Fri 20-48-41-PM,-0.1,5.908,-81.6243,-73.85,09-05-2025-Fri 20-48-41-PM,0.2,5.912,-81.853,36.95
09-05-2025-Fri 20-50-00-PM,0.2,5.904,-86.3854,36.9,09-05-2025-Fri 20-50-00-PM,0.1,5.912,-84.44,73.9,09-05-2025-Fri 20-50-00-PM,-0.1,5.916,-84.2994,-73.95,09-05-2025-Fri 20-50-00-PM,0.1,5.912,-82.483,73.9,09-05-2025-Fri 20-50-00-PM,-0.5,5.904,-81.102,-14.76,09-05-2025-Fri 20-50-00-PM,0,5.916,-81.787,inf,09-05-2025-Fri 20-50-00-PM,0,5.904,-83.0928,inf,09-05-2025-Fri 20-50-00-PM,0,5.908,-83.288,inf
09-05-2025-Fri 20-50-03-PM,-0.1,5.908,-86.4179,-73.85,09-05-2025-Fri 20-50-03-PM,-0.1,5.916,-84.451,-73.95,09-05-2025-Fri 20-50-03-PM,0,5.916,-84.3322,inf,09-05-2025-Fri 20-50-03-PM,0.1,5.912,-82.538,73.9,09-05-2025-Fri 20-50-03-PM,-0.1,5.904,-81.1347,-73.8,09-05-2025-Fri 20-50-03-PM,0.1,5.916,-81.831,73.95,09-05-2025-Fri 20-50-03-PM,-0.1,5.908,-83.158,-73.85,09-05-2025-Fri 20-50-03-PM,0.1,5.908,-83.337,73.85
09-05-2025-Fri 20-50-05-PM,0.3,5.908,-86.4505,24.6167,09-05-2025-Fri 20-50-05-PM,-0.2,5.916,-84.484,-36.975,09-05-2025-Fri 20-50-05-PM,0,5.916,-84.3647,inf,09-05-2025-Fri 20-50-05-PM,-0.2,5.916,-82.581,-36.975,09-05-2025-Fri 20-50-05-PM,-0.1,5.904,-81.1673,-73.8,09-05-2025-Fri 20-50-05-PM,-0.1,5.92,-81.864,-74,09-05-2025-Fri 20-50-05-PM,-0.1,5.904,-83.1907,-73.8,09-05-2025-Fri 20-50-05-PM,0.2,5.908,-83.37,36.925
09-05-2025-Fri 20-50-08-PM,0.1,5.908,-86.4831,73.85,09-05-2025-Fri 20-50-08-PM,0.1,5.916,-84.571,73.95,09-05-2025-Fri 20-50-08-PM,-0.3,5.916,-84.4299,-24.65,09-05-2025-Fri 20-50-08-PM,0,5.916,-82.625,inf,09-05-2025-Fri 20-50-08-PM,0,5.904,-81.1999,inf,09-05-2025-Fri 20-50-08-PM,0,5.92,-81.896,inf,09-05-2025-Fri 20-50-08-PM,0,5.904,-83.2234,inf,09-05-2025-Fri 20-50-08-PM,0.1,5.908,-83.403,73.85
09-05-2025-Fri 20-51-03-PM,0,5.908,-87.1996,inf,09-05-2025-Fri 20-51-03-PM,0.1,5.912,-85.255,73.9,09-05-2025-Fri 20-51-03-PM,-0.2,5.916,-85.1145,-36.975,09-05-2025-Fri 20-51-03-PM,0.1,5.912,-83.31,73.9,09-05-2025-Fri 20-51-03-PM,-0.3,5.904,-81.9181,-24.6,09-05-2025-Fri 20-51-03-PM,0.2,5.92,-82.625,37,09-05-2025-Fri 20-51-03-PM,-0.2,5.908,-83.9409,-36.925,09-05-2025-Fri 20-51-03-PM,-0.1,5.912,-84.153,-73.9
09-05-2025-Fri 20-51-05-PM,0.1,5.908,-87.1996,73.85,09-05-2025-Fri 20-51-05-PM,-0.2,5.912,-85.299,-36.95,09-05-2025-Fri 20-51-05-PM,-0.3,5.916,-85.1471,-24.65,09-05-2025-Fri 20-51-05-PM,-0.2,5.912,-83.321,-36.95,09-05-2025-Fri 20-51-05-PM,-0.4,5.904,-81.9508,-18.45,09-05-2025-Fri 20-51-05-PM,0.2,5.916,-82.658,36.975,09-05-2025-Fri 20-51-05-PM,-0.1,5.908,-83.9734,-73.85,09-05-2025-Fri 20-51-05-PM,0,5.912,-84.185,inf
09-05-2025-Fri 20-51-08-PM,0.2,5.904,-87.2648,36.9,09-05-2025-Fri 20-51-08-PM,0.3,5.916,-85.32,24.65,09-05-2025-Fri 20-51-08-PM,0.1,5.912,-85.1471,73.9,09-05-2025-Fri 20-51-08-PM,0.1,5.916,-83.375,73.95,09-05-2025-Fri 20-51-08-PM,-0.2,5.904,-82.016,-36.9,09-05-2025-Fri 20-51-08-PM,0.1,5.92,-82.69,74,09-05-2025-Fri 20-51-08-PM,0.3,5.908,-83.9734,24.6167,09-05-2025-Fri 20-51-08-PM,0.4,5.912,-84.202,18.475
09-05-2025-Fri 20-52-03-PM,0.2,5.908,-87.7857,36.925,09-05-2025-Fri 20-52-03-PM,0,5.92,-85.929,inf,09-05-2025-Fri 20-52-03-PM,-0.3,5.916,-85.7663,-24.65,09-05-2025-Fri 20-52-03-PM,0,5.912,-84.027,inf,09-05-2025-Fri 20-52-03-PM,-0.1,5.904,-82.7013,-73.8,09-05-2025-Fri 20-52-03-PM,0.2,5.92,-83.332,37,09-05-2025-Fri 20-52-03-PM,-0.1,5.904,-84.5604,-73.8,09-05-2025-Fri 20-52-03-PM,0.2,5.912,-84.805,36.95
09-05-2025-Fri 20-52-05-PM,0.4,5.908,-87.7857,18.4625,09-05-2025-Fri 20-52-05-PM,-0.1,5.912,-85.95,-73.9,09-05-2025-Fri 20-52-05-PM,-0.2,5.916,-85.7663,-36.975,09-05-2025-Fri 20-52-05-PM,-0.1,5.912,-84.006,-73.9,09-05-2025-Fri 20-52-05-PM,-0.1,5.908,-82.6686,-73.85,09-05-2025-Fri 20-52-05-PM,0,5.92,-83.343,inf,09-05-2025-Fri 20-52-05-PM,0,5.904,-84.593,inf,09-05-2025-Fri 20-52-05-PM,-0.2,5.912,-84.837,-36.95
09-05-2025-Fri 20-52-07-PM,0,5.908,-87.8183,inf,09-05-2025-Fri 20-52-07-PM,0,5.912,-86.005,inf,09-05-2025-Fri 20-52-07-PM,0.1,5.912,-85.799,73.9,09-05-2025-Fri 20-52-07-PM,0.1,5.908,-84.06,73.85,09-05-2025-Fri 20-52-07-PM,0,5.904,-82.7339,inf,09-05-2025-Fri 20-52-07-PM,0,5.92,-83.386,inf,09-05-2025-Fri 20-52-07-PM,0,5.908,-84.6255,inf,09-05-2025-Fri 20-52-07-PM,-0.2,5.912,-84.886,-36.95
09-05-2025-Fri 20-53-02-PM,-0.1,5.904,-88.274,-73.8,09-05-2025-Fri 20-53-02-PM,0.1,5.916,-86.504,73.95,09-05-2025-Fri 20-53-02-PM,0.1,5.916,-86.2877,73.95,09-05-2025-Fri 20-53-02-PM,-0.2,5.912,-84.604,-36.95,09-05-2025-Fri 20-53-02-PM,-0.1,5.908,-83.3538,-73.85,09-05-2025-Fri 20-53-02-PM,0,5.92,-83.973,inf,09-05-2025-Fri 20-53-02-PM,0,5.904,-85.1471,inf,09-05-2025-Fri 20-53-02-PM,-0.1,5.912,-85.424,-73.9
09-05-2025-Fri 20-53-04-PM,0.1,5.904,-88.3066,73.8,09-05-2025-Fri 20-53-04-PM,-0.2,5.912,-86.526,-36.95,09-05-2025-Fri 20-53-04-PM,-0.2,5.916,-86.3203,-36.975,09-05-2025-Fri 20-53-04-PM,0.1,5.916,-84.658,73.95,09-05-2025-Fri 20-53-04-PM,-0.2,5.908,-83.3538,-36.925,09-05-2025-Fri 20-53-04-PM,0,5.92,-83.984,inf,09-05-2025-Fri 20-53-04-PM,0,5.908,-85.1471,inf,09-05-2025-Fri 20-53-04-PM,0.3,5.912,-85.44,24.6333
09-05-2025-Fri 20-53-06-PM,0.1,5.904,-88.3066,73.8,09-05-2025-Fri 20-53-06-PM,-0.1,5.916,-86.515,-73.95,09-05-2025-Fri 20-53-06-PM,-0.1,5.916,-86.3203,-73.95,09-05-2025-Fri 20-53-06-PM,-0.1,5.912,-84.636,-73.9,09-05-2025-Fri 20-53-06-PM,-0.2,5.908,-83.3864,-36.925,09-05-2025-Fri 20-53-06-PM,-0.1,5.916,-84.017,-73.95,09-05-2025-Fri 20-53-06-PM,0,5.904,-85.1797,inf,09-05-2025-Fri 20-53-06-PM,0.1,5.912,-85.457,73.9
09-05-2025-Fri 20-53-09-PM,0.2,5.904,-88.3066,36.9,09-05-2025-Fri 20-53-09-PM,0,5.912,-86.58,inf,09-05-2025-Fri 20-53-09-PM,-0.1,5.916,-86.3528,-73.95,09-05-2025-Fri 20-53-09-PM,0.1,5.916,-84.68,73.95,09-05-2025-Fri 20-53-09-PM,0.1,5.904,-83.419,73.8,09-05-2025-Fri 20-53-09-PM,0.1,5.916,-84.038,73.95,09-05-2025-Fri 20-53-09-PM,-0.1,5.908,-85.2123,-73.85,09-05-2025-Fri 20-53-09-PM,0.1,5.912,-85.489,73.9
09-05-2025-Fri 20-53-12-PM,0.1,5.908,-88.3391,73.85,09-05-2025-Fri 20-53-12-PM,0,5.912,-86.591,inf,09-05-2025-Fri 20-53-12-PM,0,5.912,-86.3854,inf,09-05-2025-Fri 20-53-12-PM,0.1,5.912,-84.701,73.9,09-05-2025-Fri 20-53-12-PM,-0.3,5.908,-83.4516,-24.6167,09-05-2025-Fri 20-53-12-PM,0.1,5.92,-84.071,74,09-05-2025-Fri 20-53-12-PM,-0.2,5.908,-85.2449,-36.925,09-05-2025-Fri 20-53-12-PM,-0.1,5.908,-85.522,-73.85
09-05-2025-Fri 20-53-14-PM,0.2,5.908,-88.3716,36.925,09-05-2025-Fri 20-53-14-PM,-0.2,5.912,-86.591,-36.95,09-05-2025-Fri 20-53-14-PM,0.1,5.916,-86.3854,73.95,09-05-2025-Fri 20-53-14-PM,-0.1,5.912,-84.734,-73.9,09-05-2025-Fri 20-53-14-PM,-0.2,5.904,-83.4842,-36.9,09-05-2025-Fri 20-53-14-PM,0,5.92,-84.093,inf,09-05-2025-Fri 20-53-14-PM,0.1,5.904,-85.2449,73.8,09-05-2025-Fri 20-53-14-PM,0,5.908,-85.538,inf
09-05-2025-Fri 20-54-45-PM,0.3,5.904,-88.8274,24.6,09-05-2025-Fri 20-54-45-PM,-0.1,5.916,-87.221,-73.95,09-05-2025-Fri 20-54-45-PM,-0.2,5.916,-87.0042,-36.975,09-05-2025-Fri 20-54-45-PM,-0.3,5.912,-85.473,-24.6333,09-05-2025-Fri 20-54-45-PM,-0.1,5.908,-84.3322,-73.85,09-05-2025-Fri 20-54-45-PM,-0.1,5.92,-84.875,-74,09-05-2025-Fri 20-54-45-PM,0,5.908,-85.8967,inf,09-05-2025-Fri 20-54-45-PM,-0.1,5.908,-86.222,-73.85
09-05-2025-Fri 20-54-47-PM,0,5.908,-88.8598,inf,09-05-2025-Fri 20-54-47-PM,0.3,5.916,-87.232,24.65,09-05-2025-Fri 20-54-47-PM,0,5.912,-87.0368,inf,09-05-2025-Fri 20-54-47-PM,0.2,5.916,-85.494,36.975,09-05-2025-Fri 20-54-47-PM,0,5.908,-84.3647,inf,09-05-2025-Fri 20-54-47-PM,0,5.916,-84.897,inf,09-05-2025-Fri 20-54-47-PM,0.1,5.908,-85.8967,73.85,09-05-2025-Fri 20-54-47-PM,0.1,5.912,-86.239,73.9
09-05-2025-Fri 20-54-49-PM,0.3,5.904,-88.8598,24.6,09-05-2025-Fri 20-54-49-PM,0,5.916,-87.254,inf,09-05-2025-Fri 20-54-49-PM,0.3,5.916,-87.0042,24.65,09-05-2025-Fri 20-54-49-PM,0,5.912,-85.494,inf,09-05-2025-Fri 20-54-49-PM,-0.2,5.904,-84.3974,-36.9,09-05-2025-Fri 20-54-49-PM,-0.1,5.924,-84.93,-74.05,09-05-2025-Fri 20-54-49-PM,-0.3,5.908,-85.9292,-24.6167,09-05-2025-Fri 20-54-49-PM,0,5.912,-86.271,inf
09-05-2025-Fri 20-54-52-PM,0.1,5.908,-88.8598,73.85,09-05-2025-Fri 20-54-52-PM,0.1,5.916,-87.308,73.95,09-05-2025-Fri 20-54-52-PM,-0.2,5.916,-87.0368,-36.975,09-05-2025-Fri 20-54-52-PM,-0.4,5.912,-85.516,-18.475,09-05-2025-Fri 20-54-52-PM,-0.1,5.904,-84.3974,-73.8,09-05-2025-Fri 20-54-52-PM,-0.2,5.916,-84.941,-36.975,09-05-2025-Fri 20-54-52-PM,0,5.904,-85.9619,inf,09-05-2025-Fri 20-54-52-PM,0,5.908,-86.288,inf
09-05-2025-Fri 20-54-54-PM,0.3,5.908,-88.8598,24.6167,09-05-2025-Fri 20-54-54-PM,0.3,5.912,-87.286,24.6333,09-05-2025-Fri 20-54-54-PM,-0.2,5.916,-87.0693,-36.975,09-05-2025-Fri 20-54-54-PM,-0.2,5.912,-85.57,-36.95,09-05-2025-Fri 20-54-54-PM,-0.2,5.904,-84.4625,-36.9,09-05-2025-Fri 20-54-54-PM,-0.1,5.92,-84.962,-74,09-05-2025-Fri 20-54-54-PM,0.1,5.908,-85.9619,73.85,09-05-2025-Fri 20-54-54-PM,0.1,5.912,-86.288,73.9
09-05-2025-Fri 20-56-04-PM,0.3,5.904,-89.8684,24.6,09-05-2025-Fri 20-56-04-PM,0.1,5.916,-88.165,73.95,09-05-2025-Fri 20-56-04-PM,0,5.912,-87.9485,inf,09-05-2025-Fri 20-56-04-PM,0,5.912,-86.385,inf,09-05-2025-Fri 20-56-04-PM,0,5.904,-85.2449,inf,09-05-2025-Fri 20-56-04-PM,0,5.92,-85.82,inf,09-05-2025-Fri 20-56-04-PM,-0.1,5.908,-86.9717,-73.85,09-05-2025-Fri 20-56-04-PM,0.1,5.912,-87.151,73.9
09-05-2025-Fri 20-56-06-PM,0.4,5.908,-89.966,18.4625,09-05-2025-Fri 20-56-06-PM,0,5.912,-88.176,inf,09-05-2025-Fri 20-56-06-PM,-0.1,5.916,-88.0136,-73.95,09-05-2025-Fri 20-56-06-PM,-0.1,5.912,-86.428,-73.9,09-05-2025-Fri 20-56-06-PM,-0.3,5.904,-85.2449,-24.6,09-05-2025-Fri 20-56-06-PM,0,5.916,-85.853,inf,09-05-2025-Fri 20-56-06-PM,0.1,5.904,-87.0368,73.8,09-05-2025-Fri 20-56-06-PM,-0.1,5.912,-87.2,-73.9
09-05-2025-Fri 20-56-08-PM,0.1,5.904,-90.031,73.8,09-05-2025-Fri 20-56-08-PM,-0.1,5.912,-88.274,-73.9,09-05-2025-Fri 20-56-08-PM,0.2,5.912,-88.1113,36.95,09-05-2025-Fri 20-56-08-PM,-0.2,5.908,-86.461,-36.925,09-05-2025-Fri 20-56-08-PM,-0.3,5.9,-85.3102,-24.5833,09-05-2025-Fri 20-56-08-PM,-0.1,5.92,-85.907,-74,09-05-2025-Fri 20-56-08-PM,0.1,5.904,-87.1019,73.8,09-05-2025-Fri 20-56-08-PM,0.1,5.908,-87.265,73.85
09-05-2025-Fri 20-56-11-PM,0,5.904,-90.1286,inf,09-05-2025-Fri 20-56-11-PM,-0.2,5.916,-88.328,-36.975,09-05-2025-Fri 20-56-11-PM,-0.2,5.916,-88.1439,-36.975,09-05-2025-Fri 20-56-11-PM,-0.1,5.912,-86.526,-73.9,09-05-2025-Fri 20-56-11-PM,0,5.904,-85.3427,inf,09-05-2025-Fri 20-56-11-PM,0.1,5.916,-85.962,73.95,09-05-2025-Fri 20-56-11-PM,0.1,5.908,-87.1671,73.85,09-05-2025-Fri 20-56-11-PM,0.1,5.912,-87.33,73.9
09-05-2025-Fri 20-56-13-PM,0,5.904,-90.161,inf,09-05-2025-Fri 20-56-13-PM,-0.1,5.912,-88.382,-73.9,09-05-2025-Fri 20-56-13-PM,-0.2,5.916,-88.2089,-36.975,09-05-2025-Fri 20-56-13-PM,0.1,5.912,-86.559,73.9,09-05-2025-Fri 20-56-13-PM,-0.2,5.908,-85.3753,-36.925,09-05-2025-Fri 20-56-13-PM,0.1,5.92,-85.994,74,09-05-2025-Fri 20-56-13-PM,0,5.904,-87.1996,inf,09-05-2025-Fri 20-56-13-PM,0.1,5.912,-87.362,73.9
09-05-2025-Fri 20-56-15-PM,0.2,5.908,-90.2587,36.925,09-05-2025-Fri 20-56-15-PM,0.1,5.912,-88.425,73.9,09-05-2025-Fri 20-56-15-PM,-0.1,5.912,-88.2415,-73.9,09-05-2025-Fri 20-56-15-PM,-0.2,5.916,-86.613,-36.975,09-05-2025-Fri 20-56-15-PM,0.1,5.904,-85.4404,73.8,09-05-2025-Fri 20-56-15-PM,0.1,5.92,-86.038,74,09-05-2025-Fri 20-56-15-PM,0.1,5.904,-87.2321,73.8,09-05-2025-Fri 20-56-15-PM,-0.1,5.912,-87.395,-73.9
09-05-2025-Fri 20-56-49-PM,0,5.908,-91.0065,inf,09-05-2025-Fri 20-56-49-PM,-0.1,5.912,-89.055,-73.9,09-05-2025-Fri 20-56-49-PM,-0.3,5.912,-88.8924,-24.6333,09-05-2025-Fri 20-56-49-PM,0.2,5.912,-87.199,36.95,09-05-2025-Fri 20-56-49-PM,-0.1,5.904,-85.9619,-73.8,09-05-2025-Fri 20-56-49-PM,0.1,5.916,-86.602,73.95,09-05-2025-Fri 20-56-49-PM,0.1,5.904,-87.8509,73.8,09-05-2025-Fri 20-56-49-PM,0.1,5.912,-87.997,73.9
09-05-2025-Fri 20-56-51-PM,0.1,5.904,-91.0716,73.8,09-05-2025-Fri 20-56-51-PM,0,5.912,-89.12,inf,09-05-2025-Fri 20-56-51-PM,-0.1,5.912,-88.9249,-73.9,09-05-2025-Fri 20-56-51-PM,-0.1,5.908,-87.254,-73.85,09-05-2025-Fri 20-56-51-PM,-0.1,5.904,-85.9944,-73.8,09-05-2025-Fri 20-56-51-PM,-0.1,5.916,-86.635,-73.95,09-05-2025-Fri 20-56-51-PM,0,5.908,-87.8833,inf,09-05-2025-Fri 20-56-51-PM,0.2,5.908,-88.046,36.925
