Timestamp,0pct Cell 1 Temp,0pct Cell 3 Temp,0pct Cell 5 Temp,0pct Cell 7 Temp,15pct Cell 10 Temp,15pct Cell 12 Temp,10pct Cell 14 Temp,10pct Cell 16 Temp
09-12-2025-Fri 10-17-58-AM,15.803,17.411,18.12,18.086,16.039,17.434,17.94,17.844
09-12-2025-Fri 10-18-02-AM,15.77,17.378,18.075,18.053,15.994,17.378,17.906,17.811
09-12-2025-Fri 10-18-07-AM,15.669,17.276,17.996,17.974,15.905,17.299,17.839,17.727
09-12-2025-Fri 10-18-10-AM,15.601,17.254,17.963,17.895,15.837,17.265,17.76,17.642
09-12-2025-Fri 10-18-12-AM,15.551,17.175,17.895,17.85,15.781,17.186,17.715,17.591
09-12-2025-Fri 10-18-14-AM,15.517,17.175,17.873,17.805,15.747,17.175,17.67,17.557
09-12-2025-Fri 10-18-17-AM,15.483,17.119,17.827,17.771,15.702,17.119,17.636,17.524
09-12-2025-Fri 10-18-19-AM,15.399,17.063,17.805,17.76,15.635,17.085,17.613,17.507
09-12-2025-Fri 10-18-21-AM,15.365,17.018,17.76,17.693,15.601,17.051,17.558,17.44
09-12-2025-Fri 10-18-24-AM,15.348,16.995,17.726,17.648,15.567,17.018,17.524,17.406
09-12-2025-Fri 10-18-26-AM,15.281,16.928,17.681,17.625,15.511,16.961,17.501,17.372
09-12-2025-Fri 10-18-29-AM,15.247,16.883,17.625,17.58,15.477,16.905,17.456,17.321
09-12-2025-Fri 10-18-31-AM,15.247,16.871,17.602,17.535,15.455,16.883,17.411,17.288
09-12-2025-Fri 10-18-33-AM,15.146,16.86,17.603,17.502,15.387,16.894,17.378,17.254
09-12-2025-Fri 10-18-36-AM,15.179,16.804,17.546,17.456,15.387,16.826,17.355,17.203
09-12-2025-Fri 10-18-38-AM,15.061,16.714,17.49,17.434,15.297,16.759,17.321,17.169
09-12-2025-Fri 10-18-40-AM,15.095,16.736,17.467,17.411,15.297,16.725,17.276,17.152
09-12-2025-Fri 10-18-43-AM,15.044,16.68,17.434,17.355,15.252,16.692,17.231,17.085
09-12-2025-Fri 10-18-45-AM,14.927,16.613,17.423,17.333,15.162,16.68,17.209,17.068
09-12-2025-Fri 10-18-47-AM,14.927,16.602,17.4,17.299,15.14,16.636,17.175,17.018
09-12-2025-Fri 10-18-50-AM,14.893,16.534,17.321,17.265,15.106,16.568,17.13,17.001
09-12-2025-Fri 10-18-52-AM,14.825,16.512,17.322,17.22,15.05,16.568,17.097,16.95
09-12-2025-Fri 10-18-55-AM,14.842,16.455,17.344,17.355,15.038,16.568,17.288,17.152
09-12-2025-Fri 10-18-57-AM,14.808,16.478,17.31,17.231,15.027,16.545,17.13,16.967
09-12-2025-Fri 10-18-59-AM,14.758,16.444,17.254,17.209,14.971,16.466,17.074,16.933
09-12-2025-Fri 10-19-02-AM,14.758,16.399,17.254,17.254,14.949,16.444,17.108,17.001
09-12-2025-Fri 10-19-04-AM,14.775,16.377,17.164,17.119,14.949,16.377,16.973,16.849
