Timestamp,Cell 1 Current,Cell 1 current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp (SENSOR Failed),Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,3.57934,,,,,,4.99205,,,,,,5.63067,,,,,,3.51242,42.8,5.788,,43.1,5.788,0.28867,45.4,5.788,,44.7,5.812,70.799,34.7,5.776,,36.6,5.812,3.27697,34.8,5.776,,35.2,5.776,3.714
,,,,,,3.54628,,,,,,4.99205,,,,,,5.63067,,,,,,3.61321,42,5.784,,42.7,5.792,0.28867,44.9,5.792,,44.5,5.812,74.7799,34.7,5.776,,36.2,5.808,3.24391,34.2,5.772,,35,5.776,3.78173
,,,,,,3.10925,,,,,,4.45422,,,,,,5.09284,,,,,,3.10925,43.9,5.82,,44,5.828,0.087085,46.6,5.828,,46,5.848,94.5466,35.5,5.808,,36.6,5.844,2.70608,35.5,5.808,,36.3,5.808,3.21004
,,,,,,3.00845,,,,,,4.42035,,,,,,4.99205,,,,,,3.17617,43.1,5.82,,43.2,5.828,0.087085,45.4,5.828,,45.1,5.848,84.1665,34.9,5.812,,36.4,5.848,2.773,34.8,5.808,,35.1,5.812,3.17617
,,,,,,3.07538,,,,,,4.45422,,,,,,4.92432,,,,,,3.21004,42.5,5.824,,42.9,5.832,0.120951,45.2,5.832,,44.4,5.848,78.6617,34.6,5.82,,36.3,5.848,2.73994,34.4,5.812,,35,5.816,3.27697
,,,,,,3.04232,,,,,,4.45422,,,,,,5.02511,,,,,,3.14311,42.4,5.828,,42.9,5.836,0.153205,44.7,5.836,,44.4,5.856,82.2733,34.4,5.82,,35.7,5.856,2.60528,34.1,5.816,,34.8,5.82,3.17617
,,,,,,2.97459,,,,,,4.42035,,,,,,4.95818,,,,,,3.04232,42.3,5.856,,42.7,5.864,0.120951,45.2,5.864,,45,5.884,71.1079,34.9,5.848,,36.2,5.884,2.63915,34.5,5.844,,34.9,5.852,3.21004
,,,,,,3.07538,,,,,,4.42035,,,,,,4.92432,,,,,,3.07538,42.3,5.856,,42.8,5.86,0.120951,45.2,5.86,,44.7,5.884,77.5965,34.5,5.848,,36.1,5.88,2.50449,34.1,5.844,,34.8,5.848,3.14311
,,,,,,2.70608,,,,,,3.94945,,,,,,4.52115,,,,,,2.67221,41.7,5.876,,42.7,5.88,-0.55393,44.6,5.88,,43.8,5.896,75.8096,34.5,5.86,,35.7,5.896,2.16825,34.1,5.86,,34.7,5.864,2.773
,,,,,,2.67221,,,,,,3.88253,,,,,,4.52115,,,,,,2.60528,41.4,5.864,,41.9,5.872,-0.58752,44.2,5.876,,43.7,5.884,66.4472,34.5,5.86,,35.6,5.888,2.26904,33.8,5.852,,34.4,5.856,2.67221
,,,,,,0.28867,,,,,,1.73202,,,,,,2.53755,,,,,,0.522508,41.2,5.872,,42.2,5.876,-2.97018,44.5,5.88,,44.2,5.9,82.7208,34.2,5.864,,35.4,5.9,0.087085,34.6,5.864,,35.3,5.868,0.456388
,,,,,,0.320923,,,,,,1.79894,,,,,,2.43676,,,,,,0.522508,40.1,5.864,,41.3,5.872,-3.00373,43.5,5.872,,43.1,5.888,74.093,33.8,5.852,,34.9,5.888,0.053218,33.5,5.852,,33.9,5.856,0.456388
,,,,,,0.28867,,,,,,1.69815,,,,,,2.30291,,,,,,0.522508,39.6,5.868,,40.5,5.872,-3.03716,42.7,5.872,,42.5,5.888,66.8238,33.2,5.856,,34.3,5.888,0.019352,32.8,5.856,,33.5,5.856,0.087085
,,,,,,0.254803,,,,,,1.66429,,,,,,2.36983,,,,,,0.590241,39.1,5.86,,40,5.864,-3.03716,42.3,5.868,,42.1,5.884,68.2623,32.9,5.848,,33.9,5.884,-0.08389,32.9,5.844,,33.1,5.852,0.320923
,,,,,,0.254803,,,,,,1.69815,,,,,,2.33597,,,,,,0.456388,38.8,5.848,,39.9,5.856,-3.03716,42,5.856,,41.7,5.876,53.1846,32.5,5.844,,33.6,5.876,0.019352,32.3,5.84,,32.6,5.84,0.422522
,,,,,,0.28867,,,,,,1.66429,,,,,,2.47062,,,,,,0.556374,38.7,5.848,,39.4,5.852,-3.03716,41.7,5.856,,41.5,5.872,74.4018,32.5,5.84,,33.3,5.872,0.053218,32,5.84,,32.5,5.836,0.388656
,,,,,,0.354789,,,,,,1.69815,,,,,,2.23517,,,,,,0.490255,38.3,5.852,,39.4,5.856,-3.07077,41.3,5.856,,41.3,5.872,66.6182,32.3,5.836,,33.5,5.872,-0.18456,31.9,5.84,,32.2,5.844,0.254803
,,,,,,0.153205,,,,,,1.59817,,,,,,2.30291,,,,,,0.354789,38.1,5.848,,39.3,5.852,-3.13788,41.4,5.852,,41,5.868,73.9212,32.2,5.836,,33.4,5.868,0.187071,31.9,5.836,,32.2,5.836,0.388656
,,,,,,0.153205,,,,,,1.59817,,,,,,2.30291,,,,,,0.422522,38.2,5.844,,39.3,5.848,-3.10433,41.2,5.852,,41.3,5.868,62.3051,32,5.836,,33.3,5.868,-0.01666,31.7,5.832,,32.1,5.836,0.28867
,,,,,,0.153205,,,,,,1.63042,,,,,,2.33597,,,,,,0.422522,38.1,5.844,,38.9,5.852,-3.13788,41.1,5.852,,41.3,5.868,70.4217,32.3,5.84,,33.3,5.872,-0.18456,32,5.832,,32.3,5.836,0.187071
,,,,,,0.254803,,,,,,1.59817,,,,,,2.30291,,,,,,0.388656,38.2,5.852,,38.9,5.86,-3.20491,41.5,5.856,,41,5.876,66.1384,32.3,5.844,,32.8,5.876,-0.05031,31.9,5.84,,32.2,5.844,0.28867
,,,,,,0.220937,,,,,,1.53043,,,,,,2.26904,,,,,,0.354789,37.9,5.848,,38.8,5.856,-3.17143,40.7,5.852,,41.1,5.872,60.5956,32,5.836,,33.2,5.868,-0.11747,31.8,5.836,,32.1,5.836,0.254803
,,,,,,0.087085,,,,,,1.5643,,,,,,2.26904,,,,,,0.388656,37.9,5.848,,38.7,5.856,-3.17143,40.9,5.856,,40.9,5.868,59.5014,32.1,5.836,,33.3,5.868,-0.18456,31.9,5.836,,31.8,5.84,0.28867
,,,,,,0.087085,,,,,,1.4627,,,,,,2.16825,,,,,,0.220937,38.7,5.872,,39.1,5.876,-3.23853,41.3,5.88,,41.4,5.896,57.7251,32,5.864,,33.8,5.896,-0.28537,32,5.864,,32.3,5.864,-0.01666
,,,,,,0.053218,,,,,,1.39658,,,,,,2.13438,,,,,,-0.01666,38,5.828,,38.8,5.836,-3.30563,41.3,5.832,,41.2,5.852,74.3679,32.5,5.82,,33.4,5.852,-0.45321,31.8,5.816,,32.2,5.82,0.019352
,,,,,,-0.05031,,,,,,1.36271,,,,,,2.06746,,,,,,0.120951,37.8,5.828,,38.3,5.836,-3.33918,40.7,5.836,,40.6,5.852,68.7767,31.8,5.82,,32.8,5.852,-0.48678,31.8,5.816,,31.7,5.824,0.087085
,,,,,,-0.08389,,,,,,1.32885,,,,,,2.00053,,,,,,0.053218,37.5,5.828,,38,5.84,-3.33918,40.5,5.836,,40.4,5.852,54.3788,31.8,5.824,,33,5.856,-0.52028,31.6,5.82,,31.7,5.824,-0.05031
,,,,,,-0.05031,,,,,,1.29498,,,,,,2.10132,,,,,,0.053218,38,5.852,,38.5,5.856,-3.33918,40.7,5.856,,40.6,5.872,62.3397,32.1,5.844,,33.2,5.872,-0.48678,31.8,5.84,,31.9,5.844,0.019352
,,,,,,0.019352,,,,,,1.32885,,,,,,1.96666,,,,,,-0.01666,38,5.856,,38.3,5.86,-3.33918,40.7,5.856,,40.8,5.876,64.3927,32.1,5.844,,33.3,5.876,-0.62109,31.9,5.84,,32.2,5.844,-0.18456
,,,,,,-0.15105,,,,,,1.32885,,,,,,1.96666,,,,,,-0.01666,37.9,5.856,,38.2,5.864,-3.37259,41.2,5.86,,41.3,5.876,57.9637,31.8,5.844,,33.2,5.88,-0.62109,31.9,5.844,,32.2,5.848,-0.21821
,,,,,,-0.18456,,,,,,1.29498,,,,,,1.89974,,,,,,-0.05031,37.8,5.86,,38.4,5.86,-3.37259,40.9,5.864,,41,5.88,73.8527,32.1,5.848,,33.1,5.88,-0.65467,32,5.848,,32,5.852,-0.18456
,,,,,,-0.58752,,,,,,0.757959,,,,,,1.49657,,,,,,-0.52028,38.6,5.828,,39.2,5.832,-3.77517,41.5,5.832,,41.6,5.848,85.8542,32.3,5.816,,33.2,5.848,-1.15815,32.3,5.816,,32.7,5.816,-0.45321
,,,,,,-0.55393,,,,,,0.791826,,,,,,1.49657,,,,,,-0.41963,37.9,5.828,,38.3,5.836,-3.70801,40.9,5.836,,40.9,5.848,58.8523,31.8,5.82,,33.1,5.852,-1.09101,31.9,5.816,,31.7,5.82,-0.41963
,,,,,,-0.65467,,,,,,0.724093,,,,,,1.42883,,,,,,-0.52028,37.9,5.828,,38.1,5.836,-3.77517,40.4,5.836,,40.4,5.852,66.5496,31.8,5.82,,32.7,5.852,-1.05743,31.5,5.816,,31.7,5.82,-0.62109
,,,,,,-0.65467,,,,,,0.757959,,,,,,1.42883,,,,,,-0.55393,37.6,5.828,,38,5.836,-3.70801,40,5.832,,40.2,5.852,58.2718,31.2,5.82,,32.2,5.852,-0.99036,31.5,5.816,,31.5,5.82,-0.38605
,,,,,,-0.62109,,,,,,0.757959,,,,,,1.32885,,,,,,-0.62109,37.3,5.828,,37.4,5.836,-3.74163,39.9,5.832,,40.1,5.848,58.6475,31.4,5.82,,32.4,5.848,-1.02379,31.3,5.812,,31.3,5.82,-0.85598
,,,,,,-0.58752,,,,,,0.757959,,,,,,1.39658,,,,,,-0.55393,37,5.824,,37.4,5.828,-3.74163,39.7,5.828,,40.1,5.848,61.2794,31.3,5.816,,32.2,5.844,-1.02379,31.3,5.816,,31.2,5.816,-0.52028
,,,,,,-0.65467,,,,,,0.724093,,,,,,1.42883,,,,,,-0.55393,37.1,5.824,,37.4,5.832,-3.77517,39.7,5.832,,40,5.844,68.6735,31.2,5.816,,32.1,5.844,-1.12458,31.4,5.812,,31.1,5.816,-0.58752
,,,,,,-0.68811,,,,,,0.724093,,,,,,1.36271,,,,,,-0.52028,37.3,5.848,,38,5.848,-3.77517,39.9,5.848,,40.2,5.868,63.7766,31.4,5.836,,32.4,5.864,-1.19165,31.3,5.832,,31.3,5.836,-0.75533
,,,,,,-0.65467,,,,,,0.656361,,,,,,1.32885,,,,,,-0.62109,37,5.848,,37.7,5.848,-3.77517,39.7,5.848,,40.4,5.868,58.3403,31.2,5.836,,32.5,5.864,-1.19165,31.2,5.832,,31.2,5.836,-0.82248
,,,,,,-0.72176,,,,,,0.757959,,,,,,1.29498,,,,,,-0.65467,37,5.844,,37.7,5.848,-3.77517,39.8,5.848,,40.2,5.864,62.4421,31.5,5.832,,32.6,5.864,-1.15815,31.2,5.828,,31.4,5.836,-0.85598
,,,,,,-0.68811,,,,,,0.724093,,,,,,1.29498,,,,,,-0.65467,37.1,5.844,,37.8,5.848,-3.77517,40.1,5.848,,40.3,5.864,51.4453,31.2,5.836,,32.4,5.864,-1.19165,31.3,5.832,,31.3,5.832,-0.85598
,,,,,,-0.62109,,,,,,0.656361,,,,,,1.26112,,,,,,-0.72176,37.1,5.844,,37.8,5.848,-3.80872,40.1,5.848,,40.4,5.864,59.2281,31.2,5.832,,32.6,5.868,-1.19165,31.4,5.832,,31.1,5.836,-0.88963
,,,,,,-1.15815,,,,,,0.254803,,,,,,0.757959,,,,,,-1.15815,38,5.848,,38.6,5.852,-4.04345,40.7,5.856,,40.9,5.868,69.7016,31.7,5.84,,32.8,5.872,-1.59448,32,5.84,,31.8,5.836,-1.29243
,,,,,,-1.19165,,,,,,0.187071,,,,,,0.757959,,,,,,-1.22529,37.6,5.84,,38,5.848,-4.11053,40.3,5.848,,40.4,5.86,74.5735,31.4,5.832,,32.5,5.864,-1.46021,31.7,5.828,,31.6,5.828,-1.35944
,,,,,,-1.05743,,,,,,0.120951,,,,,,0.791826,,,,,,-1.19165,37.4,5.844,,37.7,5.848,-4.11053,39.7,5.848,,39.9,5.864,54.5497,31.1,5.832,,32.3,5.864,-1.46021,31.4,5.828,,31,5.836,-0.99036
,,,,,,-1.15815,,,,,,0.087085,,,,,,0.656361,,,,,,-1.25886,37.3,5.864,,37.8,5.872,-4.07706,39.8,5.868,,40.1,5.888,59.1942,31.4,5.856,,32.1,5.888,-1.76225,31.6,5.856,,31.1,5.856,-1.25886
,,,,,,-1.19165,,,,,,0.087085,,,,,,0.656361,,,,,,-1.22529,37.4,5.868,,37.8,5.872,-4.17762,40.3,5.872,,40.3,5.888,58.9894,31,5.856,,32.1,5.888,-1.72868,31.4,5.856,,31.2,5.856,-1.42664
,,,,,,-1.22529,,,,,,0.153205,,,,,,0.622494,,,,,,-1.25886,37.1,5.864,,37.5,5.872,-4.14408,39.8,5.872,,40.1,5.888,61.4503,31.1,5.856,,32.3,5.888,-1.72868,31,5.852,,31,5.856,-1.39308
,,,,,,-1.22529,,,,,,0.120951,,,,,,0.622494,,,,,,-1.25886,36.8,5.864,,37.4,5.872,-4.17762,39.8,5.872,,39.9,5.888,67.1657,31.2,5.856,,32.2,5.888,-1.72868,31.3,5.852,,31.1,5.856,-1.46021
,,,,,,-1.79581,,,,,,-0.52028,,,,,,-0.05031,,,,,,-1.66161,37.9,5.848,,38.4,5.856,-4.54642,40.9,5.852,,40.7,5.868,65.1797,31.6,5.84,,33.2,5.872,-2.23206,32.2,5.832,,32,5.836,-1.66161
,,,,,,-1.79581,,,,,,-0.45321,,,,,,0.019352,,,,,,-1.79581,37.3,5.848,,38.1,5.856,-4.58002,39.9,5.856,,39.9,5.872,61.5874,31.1,5.836,,32.5,5.872,-2.16494,31.6,5.836,,31.4,5.84,-1.76225
,,,,,,-1.79581,,,,,,-0.48678,,,,,,-0.08389,,,,,,-1.72868,37.3,5.864,,37.9,5.872,-4.58002,39.7,5.876,,39.8,5.888,60.9375,31.2,5.856,,32.3,5.892,-2.09782,31.3,5.852,,31.2,5.86,-1.89651
,,,,,,-1.89651,,,,,,-0.48678,,,,,,-0.01666,,,,,,-1.79581,37,5.86,,37.5,5.872,-4.58002,39.4,5.868,,39.8,5.884,54.686,30.8,5.852,,32.2,5.884,-2.23206,30.8,5.852,,31.1,5.852,-2.03062
,,,,,,-1.82937,,,,,,-0.52028,,,,,,-0.05031,,,,,,-1.79581,37,5.868,,37.2,5.872,-4.54642,39.3,5.872,,39.7,5.888,57.8613,31,5.86,,32,5.888,-2.26561,30.9,5.856,,30.7,5.86,-2.06425
,,,,,,-1.86287,,,,,,-0.48678,,,,,,-0.05031,,,,,,-1.79581,36.7,5.868,,37.4,5.876,-4.58002,39.6,5.872,,39.4,5.892,61.5874,30.5,5.86,,32.1,5.892,-2.26561,30.8,5.86,,30.7,5.86,-2.06425
,,,,,,-2.97018,,,,,,-1.59448,,,,,,-1.19165,,,,,,-2.83597,36.7,5.848,,37.9,5.856,-4.98237,40,5.856,,39.8,5.872,71.9312,31,5.84,,32.2,5.872,-3.10433,31.5,5.836,,31.1,5.84,-2.97018
,,,,,,-2.90308,,,,,,-1.66161,,,,,,-1.29243,,,,,,-2.86945,35.9,5.852,,37.5,5.86,-4.98237,39.4,5.86,,39.1,5.876,63.2291,30.7,5.844,,32,5.88,-2.66825,31,5.844,,30.4,5.848,-2.90308
,,,,,,-2.93663,,,,,,-1.69504,,,,,,-1.19165,,,,,,-2.83597,34.7,5.852,,36.2,5.86,-5.01591,38.5,5.856,,38.2,5.872,50.6954,30,5.84,,31,5.876,-2.83597,30.1,5.836,,29.3,5.844,-3.13788
,,,,,,-2.86945,,,,,,-1.69504,,,,,,-1.42664,,,,,,-2.80241,35.1,5.872,,36.6,5.876,-5.04937,38.3,5.88,,38.1,5.888,47.9361,30,5.864,,31.2,5.892,-2.76885,30.3,5.86,,29.6,5.864,-2.86945
,,,,,,-2.93663,,,,,,-1.72868,,,,,,-1.35944,,,,,,-2.93663,34.9,5.868,,36.5,5.876,-5.04937,38.5,5.876,,38.1,5.896,48.8892,30,5.864,,30.8,5.896,-3.00373,29.8,5.864,,29.4,5.864,-3.10433
,,,,,,-5.14997,,,,,,-3.87573,,,,,,-3.23853,,,,,,-4.91531,31.4,5.848,,34.6,5.856,-6.59125,36.8,5.856,,37.3,5.868,70.9023,28.4,5.836,,29.6,5.868,-3.97644,28.7,5.836,,27.9,5.836,-4.17762
,,,,,,-5.11645,,,,,,-3.87573,,,,,,-3.30563,,,,,,-4.84824,30.7,5.852,,34,5.852,-6.52422,35.7,5.86,,36.2,5.868,54.9246,27.8,5.84,,28.7,5.868,-4.04345,28,5.84,,27.5,5.84,-4.24471
,,,,,,-5.14997,,,,,,-3.97644,,,,,,-3.20491,,,,,,-4.84824,29.9,5.852,,33.3,5.86,-6.52422,35.4,5.856,,35.8,5.872,50.5591,27.5,5.84,,28.6,5.872,-4.00997,27.2,5.84,,26.8,5.844,-4.34532
,,,,,,-5.21696,,,,,,-4.04345,,,,,,-3.27208,,,,,,-4.91531,29.7,5.856,,33.1,5.856,-6.55766,35.2,5.86,,35.4,5.868,51.309,27.3,5.844,,28.4,5.876,-3.90935,27,5.844,,26.7,5.844,-4.11053
,,,,,,-5.1835,,,,,,-4.00997,,,,,,-3.33918,,,,,,-4.8817,29.2,5.856,,32.7,5.86,-6.65828,34.7,5.86,,35.4,5.872,53.8329,27,5.844,,28.1,5.876,-3.94289,27.2,5.84,,26.3,5.848,-4.14408
,,,,,,-5.35116,,,,,,-4.17762,,,,,,-3.43976,,,,,,-5.08298,28.8,5.856,,32.2,5.864,-6.65828,34.1,5.86,,34.6,5.876,46.4718,26.6,5.844,,27.7,5.876,-4.04345,26.2,5.848,,25.7,5.848,-4.24471
,,,,,,-5.25057,,,,,,-4.11053,,,,,,-3.50686,,,,,,-5.1835,29,5.876,,32.2,5.884,-6.69181,34.5,5.88,,35,5.892,46.4379,26.5,5.868,,27.7,5.896,-4.24471,26.4,5.864,,25.7,5.872,-4.11053
,,,,,,-5.38461,,,,,,-4.21109,,,,,,-3.50686,,,,,,-5.14997,28.5,5.88,,32.2,5.884,-6.65828,34,5.888,,34.9,5.896,48.8215,26.6,5.868,,27.7,5.896,-4.24471,26.3,5.872,,25.6,5.876,-4.44587
,,,,,,-6.45724,,,,,,-5.04937,,,,,,-4.27824,,,,,,-5.92098,27.1,5.86,,31.9,5.872,-6.4907,33,5.872,,34.3,5.88,46.3008,25.9,5.856,,27.1,5.88,-4.7141,26.3,5.856,,25.1,5.86,-4.74771
,,,,,,-6.45724,,,,,,-5.14997,,,,,,-4.4124,,,,,,-5.9545,26.6,5.864,,31,5.876,-6.55766,32.2,5.872,,34,5.884,38.8882,25.5,5.856,,26.8,5.884,-4.74771,25.5,5.852,,24.7,5.86,-4.7141
,,,,,,-6.4907,,,,,,-5.11645,,,,,,-4.34532,,,,,,-5.98803,26.3,5.868,,30.2,5.872,-6.55766,31.8,5.872,,33.2,5.888,34.9169,25.1,5.856,,26.5,5.888,-4.58002,25.2,5.856,,24.1,5.86,-4.6471
,,,,,,-6.55766,,,,,,-5.11645,,,,,,-4.31178,,,,,,-6.12211,26.2,5.868,,29.9,5.872,-6.4907,31.5,5.876,,32.9,5.884,31.8988,25.2,5.856,,26.2,5.892,-4.51295,25.1,5.856,,23.9,5.864,-4.74771
,,,,,,-6.55766,,,,,,-5.08298,,,,,,-4.34532,,,,,,-6.055,25.9,5.868,,30,5.872,-6.55766,31.2,5.872,,33.1,5.884,30.9159,24.8,5.86,,26,5.888,-4.37878,24.9,5.856,,23.8,5.864,-4.7141
,,,,,,-6.62477,,,,,,-5.1835,,,,,,-4.37878,,,,,,-6.055,26.2,5.888,,30,5.892,-6.55766,31,5.892,,33.3,5.904,28.2058,25.1,5.876,,26.1,5.904,-4.44587,24.9,5.876,,23.8,5.88,-4.6471
,,,,,,-6.52422,,,,,,-5.14997,,,,,,-4.44587,,,,,,-6.18908,25.6,5.888,,29.9,5.892,-6.55766,31.5,5.892,,33.2,5.904,30.4417,24.8,5.88,,25.9,5.908,-4.58002,25,5.876,,23.7,5.88,-4.61356
,,,,,,-7.42894,,,,,,-5.9545,,,,,,-5.11645,,,,,,-6.92633,24.5,5.896,,29.4,5.9,-6.75883,30.5,5.9,,32.4,5.908,28.646,24.5,5.884,,25.6,5.916,-3.97644,24.2,5.884,,23.5,5.888,-3.6746
,,,,,,-7.36192,,,,,,-6.055,,,,,,-5.1835,,,,,,-6.99336,23.7,5.892,,28.5,5.9,-6.8258,29.7,5.896,,31.8,5.908,28.7476,24,5.88,,24.9,5.908,-4.11053,24,5.88,,23,5.884,-3.97644
,,,,,,-7.56284,,,,,,-5.98803,,,,,,-5.14997,,,,,,-6.99336,23.4,5.892,,28,5.896,-6.85931,29.3,5.896,,31.5,5.908,26.2431,23.6,5.884,,24.5,5.908,-4.27824,23.4,5.88,,22.7,5.884,-3.87573
,,,,,,-7.52939,,,,,,-5.98803,,,,,,-5.14997,,,,,,-7.02687,23,5.892,,27.8,5.904,-6.92633,29,5.896,,31.3,5.908,25.6335,23.2,5.884,,24.6,5.912,-4.00997,23.4,5.88,,22.4,5.888,-3.84226
,,,,,,-7.52939,,,,,,-6.055,,,,,,-5.08298,,,,,,-7.06032,23.2,5.912,,27.8,5.916,-6.89275,29,5.916,,31.7,5.928,30.0007,23.4,5.9,,24.5,5.932,-4.24471,23.2,5.904,,22.1,5.904,-3.84226
,,,,,,-7.56284,,,,,,-6.08859,,,,,,-5.21696,,,,,,-7.12741,22.6,5.912,,27.4,5.912,-6.92633,28.6,5.916,,31.6,5.924,34.7468,23.3,5.904,,24.2,5.928,-4.24471,23.2,5.904,,22,5.904,-4.04345
,,,,,,-9.90704,,,,,,-9.33797,,,,,,-7.86439,,,,,,-8.63476,16.8,5.904,,21.7,5.908,-9.1371,21.9,5.908,,26.1,5.916,22.3195,19.3,5.896,,19.9,5.92,-4.51295,19,5.896,,18.5,5.9,-4.91531
,,,,,,-9.90704,,,,,,-9.37146,,,,,,-7.9984,,,,,,-8.70175,16.6,5.908,,21.4,5.912,-9.1371,21.5,5.912,,25.4,5.92,18.9417,18.8,5.9,,19.7,5.924,-4.51295,18.4,5.9,,17.9,5.9,-4.78117
,,,,,,-9.84021,,,,,,-9.43843,,,,,,-8.03191,,,,,,-8.76874,16.3,5.916,,20.9,5.92,-9.17059,21.5,5.92,,25.2,5.928,15.7019,18.6,5.908,,19.5,5.932,-4.7141,18.4,5.904,,17.8,5.908,-5.08298
,,,,,,-9.87369,,,,,,-9.37146,,,,,,-8.0989,,,,,,-8.66825,16.5,5.932,,21.1,5.936,-9.20401,21.3,5.936,,25.2,5.944,16.2082,18.5,5.924,,19.3,5.944,-4.54642,18.3,5.92,,17.1,5.928,-4.8817
,,,,,,-9.80672,,,,,,-9.37146,,,,,,-7.9984,,,,,,-8.70175,16.2,5.94,,20.9,5.944,-9.17059,20.9,5.948,,24.7,5.952,19.3465,18.3,5.932,,19,5.956,-4.51295,17.9,5.936,,17.2,5.936,-4.94884
,,,,,,-9.77323,,,,,,-9.47193,,,,,,-8.03191,,,,,,-8.76874,16.1,5.944,,20.5,5.952,-9.20401,21,5.952,,24.5,5.96,21.4752,17.9,5.936,,18.7,5.96,-4.44587,17.9,5.94,,17,5.944,-5.11645
,,,,,,-9.80672,,,,,,-9.5389,,,,,,-8.03191,,,,,,-8.70175,15.7,5.936,,20.3,5.94,-9.20401,20.5,5.94,,24.2,5.948,15.1624,17.9,5.928,,18.3,5.952,-4.47942,17.7,5.932,,16.7,5.932,-4.98237
,,,,,,-9.84021,,,,,,-9.5389,,,,,,-8.06533,,,,,,-8.66825,15.5,5.936,,20.1,5.94,-9.20401,20.3,5.936,,23.9,5.944,22.1171,17.8,5.924,,18.3,5.948,-4.51295,17.3,5.924,,16.6,5.928,-4.91531
,,,,,,-9.80672,,,,,,-9.5389,,,,,,-7.9984,,,,,,-8.70175,15.3,5.936,,19.8,5.94,-9.27099,20,5.94,,23.5,5.948,21.576,17.2,5.924,,18.3,5.952,-4.58002,16.9,5.924,,16.4,5.932,-4.84824
,,,,,,-9.80672,,,,,,-9.50541,,,,,,-8.1324,,,,,,-8.73517,15.2,5.928,,19.1,5.936,-9.27099,19.9,5.936,,23.5,5.94,20.6641,17.1,5.916,,17.5,5.948,-4.4124,17,5.916,,16,5.924,-4.91531
,,,,,,-9.77323,,,,,,-9.60581,,,,,,-8.03191,,,,,,-8.80223,15.1,5.944,,19.4,5.948,-9.27099,19.7,5.948,,23.5,5.956,19.8537,17,5.936,,17.3,5.96,-4.47942,16.9,5.932,,16.1,5.936,-5.1835
,,,,,,-9.40487,,,,,,-10.2418,,,,,,-8.53427,,,,,,-8.53427,13.7,5.924,,17.4,5.928,-9.97408,17.3,5.932,,20.4,5.936,19.7521,15.6,5.916,,15.6,5.94,-4.7141,15.2,5.92,,14.7,5.92,-5.11645
,,,,,,-9.37146,,,,,,-10.2753,,,,,,-8.60126,,,,,,-8.53427,13.7,5.928,,16.9,5.936,-10.0076,17,5.932,,20.1,5.94,15.2632,15.4,5.916,,15,5.94,-4.68063,15.1,5.916,,14.4,5.924,-4.98237
,,,,,,-9.50541,,,,,,-10.3088,,,,,,-8.53427,,,,,,-8.50084,13.2,5.924,,16.6,5.932,-10.0076,16.9,5.932,,19.6,5.936,12.5999,15.2,5.924,,15.1,5.944,-4.78117,15,5.92,,14.3,5.924,-5.31763
,,,,,,-9.43843,,,,,,-10.1415,,,,,,-8.60126,,,,,,-8.53427,13.4,5.928,,16.4,5.932,-10.0076,16.3,5.936,,19.2,5.936,11.825,14.9,5.92,,14.6,5.944,-4.68063,14.7,5.92,,14.2,5.924,-5.21696
,,,,,,-9.33797,,,,,,-10.2085,,,,,,-8.60126,,,,,,-8.50084,13.5,5.932,,16.1,5.936,-10.041,16.4,5.936,,19.1,5.944,11.2186,14.8,5.924,,14.4,5.948,-4.78117,14.8,5.924,,14.1,5.928,-5.31763
,,,,,,-9.43843,,,,,,-10.2085,,,,,,-8.60126,,,,,,-8.46734,13.3,5.956,,15.9,5.964,-10.0745,16.6,5.96,,19.1,5.964,10.5445,14.9,5.948,,14.3,5.972,-4.91531,14.5,5.948,,14.2,5.952,-4.98237
,,,,,,-9.50541,,,,,,-10.4092,,,,,,-8.73517,,,,,,-8.46734,12.6,5.924,,15.2,5.928,-10.4092,15.3,5.928,,17.8,5.932,19.2119,14,5.916,,13.8,5.936,-4.94884,13.7,5.912,,13,5.92,-5.1835
,,,,,,-9.57225,,,,,,-10.3758,,,,,,-8.70175,,,,,,-8.53427,12.7,5.92,,14.6,5.928,-10.4427,15,5.928,,17.2,5.936,13.8134,13.7,5.916,,13,5.936,-4.81471,13.5,5.916,,13,5.916,-5.2841
,,,,,,-9.60581,,,,,,-10.3088,,,,,,-8.66825,,,,,,-8.5677,12.5,5.924,,14.4,5.932,-10.4427,14.6,5.928,,17,5.932,11.6895,13.5,5.916,,12.7,5.936,-4.74771,13.4,5.916,,12.4,5.92,-5.2841
