Timestamp,T1 - COM14,T2 - COM4,T3 - COM6,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
05-01-2026-Fri 12-40-46-PM,23.5701,23.7064,23.5371,26.3778,24.2805,24.5514,
05-01-2026-Fri 12-40-48-PM,23.5701,23.7064,23.5701,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-40-49-PM,23.5701,23.6717,23.5701,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-40-50-PM,23.5701,23.6717,23.5371,26.3447,24.2805,24.5514,
05-01-2026-Fri 12-40-52-PM,23.5701,23.6717,23.5371,26.3778,24.2466,24.5514,
05-01-2026-Fri 12-40-53-PM,23.5701,23.6717,23.5371,26.3778,24.2466,24.5176,
05-01-2026-Fri 12-40-55-PM,23.5371,23.6717,23.5701,26.3778,24.2805,24.5176,
05-01-2026-Fri 12-40-56-PM,23.5701,23.7064,23.5371,26.3778,24.2466,24.5514,
05-01-2026-Fri 12-40-57-PM,23.5701,23.7064,23.5701,26.3109,24.3144,24.5176,
05-01-2026-Fri 12-40-59-PM,23.5701,23.6717,23.5371,26.3109,24.2466,24.5514,
05-01-2026-Fri 12-41-00-PM,23.6048,23.6717,23.5371,26.3447,24.2466,24.5514,
05-01-2026-Fri 12-41-02-PM,23.5701,23.7064,23.5701,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-03-PM,23.5371,23.6717,23.5371,26.3109,24.2466,24.5176,
05-01-2026-Fri 12-41-04-PM,23.5701,23.6717,23.5032,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-06-PM,23.5701,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-07-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-09-PM,23.5701,23.6717,23.5032,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-10-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.5514,
05-01-2026-Fri 12-41-11-PM,23.5701,23.6717,23.5032,26.3109,24.2466,24.5176,
05-01-2026-Fri 12-41-13-PM,23.5701,23.6387,23.4693,26.3109,24.2466,24.5176,
05-01-2026-Fri 12-41-14-PM,23.5701,23.6717,23.5032,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-16-PM,23.5701,23.6717,23.4693,26.3778,24.2466,24.5176,
05-01-2026-Fri 12-41-17-PM,23.5701,23.6717,23.5032,26.3778,24.2466,24.5514,
05-01-2026-Fri 12-41-18-PM,23.5701,23.6717,23.5701,26.2762,24.2466,24.4837,
05-01-2026-Fri 12-41-20-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-21-PM,23.5371,23.6387,23.5701,26.3778,24.2466,24.5176,
05-01-2026-Fri 12-41-23-PM,23.5701,23.6717,23.5701,26.3109,24.2805,24.5176,
05-01-2026-Fri 12-41-24-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-25-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-27-PM,23.5701,23.6717,23.5371,26.3109,24.2466,24.5176,
05-01-2026-Fri 12-41-28-PM,23.5371,23.6387,23.5032,26.2762,24.2466,24.5176,
05-01-2026-Fri 12-41-29-PM,23.5371,23.6717,23.5701,26.2762,24.2466,24.5176,
05-01-2026-Fri 12-41-31-PM,23.5701,23.6387,23.5032,26.3447,24.2128,24.4837,
05-01-2026-Fri 12-41-32-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-34-PM,23.5701,23.6387,23.5701,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-41-35-PM,23.5701,23.6717,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-36-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.4837,
05-01-2026-Fri 12-41-38-PM,23.5371,23.6387,23.5371,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-41-39-PM,23.5701,23.6387,23.5371,26.3447,24.2466,24.5176,
05-01-2026-Fri 12-41-41-PM,23.5701,23.6387,23.5371,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-41-42-PM,23.5371,23.6387,23.5371,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-41-43-PM,23.5701,23.6717,23.5032,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-41-45-PM,23.5371,23.6717,23.5032,26.3447,24.2466,24.4837,
05-01-2026-Fri 12-41-46-PM,23.5371,23.6387,23.5371,26.2762,24.2466,24.4837,
