Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
0.2,5.964,-75.445,0.1,5.968,-76.1668,-0.1,5.968,-79.392,0.0,5.976,-75.8068,0.2,5.972,-76.799,-0.1,5.972,-72.467,-0.4,5.972,-72.03,0.2,5.972,-73.5481,0.0,5.964,-76.3958,0.0,5.968,-72.978,-0.2,5.976,-73.6463,,,-73.066,-0.1,5.96,-71.615,0.2,5.976,-70.849,-0.2,5.96,-69.7459,-0.1,5.968,-71.156
0.2,5.96,-75.527,0.0,5.972,-76.265,0.0,5.968,-79.424,-0.2,5.972,-75.8723,0.2,5.972,-76.864,0.1,5.968,-72.467,-0.1,5.976,-72.073,0.1,5.968,-73.6136,0.1,5.964,-76.3958,0.0,5.968,-73.0,,,-74.203,0.1,5.968,-73.11,0.0,5.96,-71.6478,-0.2,5.976,-70.904,0.0,5.956,-69.7788,0.0,5.968,-71.205
0.0,5.96,-76.133,-0.1,5.972,-76.2976,0.2,5.968,-80.089,0.0,5.976,-75.9704,-0.3,5.972,-76.962,0.2,5.972,-72.5325,0.0,5.972,-73.657,0.0,5.972,-73.6136,0.1,5.964,-76.4285,0.1,5.972,-73.044,-0.1,5.968,-74.2685,0.3,5.968,-73.132,-0.2,5.96,-71.6805,,,-71.483,-0.2,5.96,-69.8116,0.1,5.968,-71.238
0.1,5.96,-76.149,0.0,5.968,-76.3958,0.0,5.972,-81.101,-0.3,5.976,-76.0032,-0.1,5.968,-77.038,0.0,5.968,-72.5325,-0.1,5.972,-73.69,0.1,5.972,-73.6463,0.1,5.964,-76.4612,-0.1,5.972,-73.076,0.2,5.972,-74.2685,-0.2,5.968,-73.186,-0.1,5.96,-71.7461,0.2,5.976,-71.527,0.3,5.96,-69.8772,0.1,5.968,-71.287
0.0,5.956,-76.165,0.2,5.972,-77.0172,-0.1,5.968,-81.177,-0.2,5.976,-76.134,-0.2,5.972,-77.126,-0.2,5.972,-72.5653,0.2,5.972,-73.712,0.4,5.972,-73.6463,0.1,5.96,-76.494,0.4,5.972,-73.098,0.0,5.972,-74.3339,-0.1,5.968,-73.186,-0.1,5.96,-71.7789,0.1,5.976,-71.56,0.1,5.964,-69.9099,0.1,5.968,-71.353
0.1,5.96,-76.165,-0.1,5.968,-77.1153,-0.1,5.972,-81.177,-0.2,5.972,-76.7882,0.1,5.972,-77.169,-0.2,5.968,-72.5981,0.0,5.972,-73.733,0.0,5.972,-73.679,,,-77.1153,-0.2,5.968,-73.153,-0.1,5.968,-74.3339,0.1,5.968,-73.23,-0.2,5.96,-71.8444,0.0,5.972,-71.592,0.1,5.964,-70.0084,0.2,5.964,-71.369
0.0,5.96,-76.198,-0.1,5.968,-77.1808,0.0,5.968,-81.34,-0.1,5.972,-76.8538,-0.2,5.968,-77.224,-0.1,5.968,-72.6636,-0.2,5.972,-73.766,0.0,5.972,-73.7118,,,-77.1481,-0.1,5.972,-73.186,0.0,5.972,-74.3667,0.1,5.968,-73.252,0.0,5.96,-71.8771,0.0,5.976,-71.636,0.2,5.96,-70.0084,,,-72.237
-0.1,5.96,-76.214,-0.1,5.968,-77.2462,0.1,5.972,-81.34,-0.2,5.972,-76.9846,-0.1,5.972,-77.322,-0.1,5.968,-72.6963,-0.2,5.972,-73.788,0.1,5.968,-73.7446,-0.3,5.96,-77.1808,-0.1,5.968,-73.229,0.0,5.972,-74.4322,0.0,5.972,-73.296,-0.3,5.96,-71.91,0.0,5.976,-71.658,0.0,5.96,-70.0739,,,-72.287
0.0,5.96,-76.247,-0.2,5.968,-77.2789,-0.1,5.968,-81.416,-0.2,5.972,-77.05,-0.1,5.972,-77.376,0.1,5.968,-73.5808,-0.1,5.972,-73.799,0.0,5.972,-73.7773,0.1,5.96,-77.1808,,,-73.95,-0.1,5.972,-74.4649,-0.2,5.972,-73.317,-0.2,5.96,-71.9755,0.1,5.972,-71.702,0.0,5.96,-70.1068,0.0,5.964,-72.319
0.0,5.96,-76.264,0.1,5.968,-77.3444,-0.1,5.964,-81.449,0.0,5.972,-77.0827,-0.2,5.968,-77.464,-0.1,5.968,-73.6136,-0.2,5.972,-73.821,0.3,5.972,-73.81,0.1,5.964,-77.2135,,,-73.994,0.0,5.972,-74.4976,0.0,5.972,-73.339,-0.1,5.964,-72.041,0.1,5.972,-71.767,0.0,5.96,-70.2052,0.3,5.968,-72.352
0.0,5.96,-76.231,-0.1,5.972,-77.4097,0.1,5.972,-81.482,0.0,5.972,-77.0827,0.1,5.972,-77.518,0.0,5.964,-73.6136,-0.1,5.972,-73.864,0.1,5.968,-73.8427,0.2,5.964,-77.2462,0.1,5.972,-74.048,,,-75.1851,-0.2,5.972,-73.405,-0.2,5.96,-72.5981,-0.1,5.976,-71.8,0.1,5.964,-70.2379,0.1,5.964,-72.385
-0.4,5.96,-78.209,-0.1,5.968,-77.4751,-0.1,5.972,-81.536,0.0,5.972,-77.2135,-0.3,5.972,-77.605,0.0,5.968,-73.6463,-0.1,5.972,-73.886,0.0,5.968,-73.9084,0.0,5.968,-77.2462,0.1,5.972,-74.059,,,-75.2506,0.1,5.968,-73.405,-0.1,5.96,-72.6636,,,-72.608,0.1,5.964,-70.2708,0.1,5.968,-72.418
0.0,5.96,-78.291,-0.2,5.968,-77.5405,-0.2,5.968,-82.135,-0.4,5.972,-77.2135,0.0,5.972,-78.313,0.1,5.968,-73.6463,0.2,5.968,-73.908,0.2,5.968,-73.941,0.1,5.964,-77.2462,-0.1,5.968,-74.092,-0.1,5.968,-75.2833,-0.2,5.968,-73.448,0.0,5.96,-72.6963,,,-72.652,-0.1,5.96,-70.3364,0.0,5.968,-72.467
0.0,5.96,-78.389,0.2,5.968,-77.5405,0.1,5.968,-82.167,-0.2,5.972,-77.377,0.1,5.968,-78.357,0.0,5.968,-73.679,0.1,5.972,-73.952,0.3,5.964,-73.9738,0.0,5.964,-77.2789,-0.1,5.972,-74.136,0.1,5.968,-75.2833,0.1,5.972,-73.448,-0.1,5.964,-72.7291,0.0,5.976,-72.685,-0.2,5.96,-70.3691,0.0,5.968,-72.5
-0.1,5.96,-78.421,-0.3,5.964,-77.6386,-0.2,5.972,-82.232,-0.2,5.972,-77.377,-0.1,5.968,-78.455,0.1,5.968,-73.7118,0.1,5.968,-74.006,0.3,5.964,-74.825,0.1,5.96,-77.3444,-0.1,5.972,-74.157,-0.1,5.968,-75.3159,0.1,5.968,-73.536,0.1,5.964,-72.7619,0.0,5.976,-72.718,0.0,5.964,-70.4019,0.0,5.968,-72.532
0.0,5.964,-78.503,-0.1,5.964,-77.704,0.0,5.968,-82.298,-0.1,5.972,-77.4097,-0.2,5.968,-78.531,-0.1,5.968,-73.7446,-0.1,5.968,-74.028,-0.1,5.968,-74.825,0.2,5.964,-77.3116,0.2,5.972,-74.157,-0.1,5.972,-75.3487,0.1,5.968,-73.547,0.1,5.964,-72.8274,-0.1,5.976,-72.75,0.2,5.96,-70.4675,0.1,5.968,-72.565
0.0,5.964,-78.634,-0.1,5.968,-77.7367,0.1,5.968,-82.298,0.1,5.972,-77.5405,-0.1,5.972,-78.564,0.1,5.968,-73.7446,-0.3,5.968,-74.836,0.2,5.964,-74.825,0.2,5.96,-77.3444,-0.2,5.972,-74.201,0.1,5.968,-75.3814,,,-74.868,-0.2,5.964,-72.8601,0.0,5.976,-72.772,0.1,5.964,-70.5003,0.1,5.968,-72.598
0.0,5.96,-78.715,-0.1,5.964,-77.7693,0.1,5.968,-82.385,-0.3,5.972,-77.5078,-0.1,5.968,-78.608,-0.2,5.972,-75.3814,0.1,5.968,-74.847,0.1,5.968,-74.8578,0.2,5.964,-77.377,-0.1,5.968,-74.256,-0.1,5.972,-75.4142,,,-74.868,0.1,5.964,-72.893,0.2,5.976,-72.827,0.1,5.96,-70.5659,-0.1,5.968,-72.647
0.1,5.96,-78.764,-0.2,5.968,-77.9002,0.0,5.968,-82.396,-0.2,5.972,-77.6386,0.0,5.972,-78.684,0.1,5.968,-75.4796,-0.3,5.968,-74.847,0.3,5.968,-74.8578,0.2,5.964,-77.4097,0.1,5.972,-74.256,0.2,5.972,-75.4142,0.1,5.968,-74.911,0.1,5.96,-72.9257,0.2,5.976,-72.849,-0.3,5.964,-71.1561,0.1,5.968,-72.647
0.0,5.964,-78.846,-0.2,5.968,-77.9328,0.0,5.968,-82.417,-0.2,5.972,-77.704,-0.1,5.972,-78.728,-0.1,5.968,-75.5124,-0.1,5.968,-74.879,0.0,5.968,-74.8905,0.0,5.964,-77.4424,0.1,5.972,-74.277,0.0,5.972,-75.4796,0.3,5.968,-74.933,-0.3,5.964,-72.9912,-0.1,5.976,-72.87,0.1,5.964,-71.1888,0.0,5.968,-72.696
0.0,5.96,-78.977,-0.4,5.968,-78.5866,-0.2,5.968,-82.461,-0.5,5.972,-77.704,-0.1,5.968,-78.815,0.0,5.972,-75.5778,-0.1,5.968,-74.879,0.1,5.968,-74.956,0.0,5.964,-77.4424,0.1,5.972,-74.332,-0.2,5.972,-75.4796,-0.1,5.968,-74.944,,,-73.5481,-0.1,5.976,-72.914,-0.2,5.964,-71.2216,0.1,5.968,-72.729
-0.1,5.96,-79.026,-0.1,5.972,-79.5669,0.1,5.968,-82.515,0.1,5.976,-78.3252,0.0,5.968,-78.847,0.0,5.968,-75.6432,0.0,5.968,-74.912,0.0,5.968,-74.956,0.2,5.964,-77.4751,0.0,5.972,-74.354,-0.2,5.972,-75.5451,-0.2,5.964,-74.955,-0.1,5.96,-73.5808,0.2,5.976,-72.947,0.1,5.964,-71.2544,-0.1,5.968,-72.745
0.1,5.96,-79.108,0.0,5.968,-79.6976,0.1,5.972,-82.548,-0.4,5.976,-79.3709,-0.2,5.968,-78.891,0.2,5.968,-75.7087,0.0,5.972,-74.945,0.0,5.968,-74.956,,,-78.3252,0.2,5.972,-74.398,-0.2,5.972,-75.5451,0.3,5.968,-74.998,-0.1,5.96,-73.6136,0.3,5.976,-72.98,0.2,5.964,-71.32,0.0,5.968,-72.794
-0.4,5.964,-79.189,-0.1,5.968,-79.5997,-0.2,5.968,-82.57,-0.2,5.972,-79.4363,0.0,5.968,-78.978,0.1,5.972,-75.7742,-0.2,5.968,-74.967,0.1,5.968,-76.494,,,-78.3578,-0.1,5.968,-74.43,-0.1,5.972,-75.5778,-0.1,5.968,-75.009,0.0,5.964,-73.6463,0.2,5.976,-73.001,0.3,5.964,-71.3527,,,-74.334
0.2,5.96,-79.222,-0.2,5.972,-79.8283,-0.2,5.972,-82.57,-0.2,5.976,-79.5016,-0.1,5.968,-79.0,0.0,5.972,-75.8396,-0.3,5.972,-74.967,-0.1,5.968,-76.5594,0.3,5.96,-78.3578,0.0,5.972,-74.43,-0.2,5.972,-75.6106,-0.2,5.964,-75.02,0.0,5.964,-73.679,0.2,5.976,-73.023,-0.1,5.964,-71.4183,,,-74.367
0.0,5.964,-79.287,0.0,5.968,-79.7956,0.0,5.968,-82.624,0.0,5.976,-79.5997,-0.1,5.968,-79.087,0.1,5.968,-75.9378,-0.3,5.968,-76.57,0.1,5.968,-76.5921,0.2,5.956,-78.3905,,,-75.707,-0.3,5.972,-75.6432,-0.1,5.964,-75.031,0.0,5.96,-73.7118,0.4,5.976,-73.067,0.2,5.964,-71.4511,0.2,5.964,-74.383
-0.1,5.96,-79.385,0.0,5.968,-79.861,0.2,5.968,-82.635,-0.1,5.972,-79.6323,-0.1,5.968,-79.142,0.1,5.972,-76.0032,-0.1,5.968,-76.657,0.0,5.972,-76.6575,0.2,5.964,-78.4231,,,-75.729,0.0,5.972,-75.6432,-0.2,5.968,-75.086,-0.2,5.96,-73.7446,0.1,5.976,-73.111,0.2,5.964,-71.4839,0.1,5.964,-74.416
0.0,5.96,-79.434,-0.2,5.968,-79.9263,0.1,5.968,-82.7,-0.2,5.976,-79.7302,0.1,5.968,-79.163,0.1,5.968,-76.0359,-0.3,5.968,-76.701,0.3,5.968,-76.7229,0.2,5.96,-78.3905,0.1,5.968,-75.751,,,-76.7882,-0.1,5.968,-75.075,0.1,5.964,-73.81,0.1,5.976,-73.132,0.1,5.96,-71.5167,0.2,5.964,-74.432
0.0,5.964,-79.516,0.2,5.968,-79.9917,0.0,5.968,-82.755,-0.3,5.972,-79.7302,0.1,5.968,-79.871,0.2,5.968,-76.134,0.2,5.968,-76.766,-0.1,5.968,-76.7556,0.0,5.964,-78.4231,0.1,5.968,-75.773,,,-76.821,0.2,5.964,-75.173,0.0,5.96,-73.8427,,,-74.573,,,-72.1065,-0.1,5.968,-74.448
-0.4,5.96,-80.267,0.0,5.968,-80.0569,0.0,5.968,-82.787,-0.1,5.976,-79.7302,-0.2,5.972,-80.884,0.1,5.972,-76.1668,0.0,5.968,-76.832,0.0,5.972,-76.7882,0.2,5.96,-78.4559,0.0,5.968,-75.773,0.0,5.972,-76.821,0.0,5.964,-75.151,,,-74.5959,,,-74.584,0.0,5.964,-72.1393,0.2,5.968,-74.465
0.2,5.96,-80.349,-0.1,5.968,-80.6122,-0.2,5.968,-82.82,-0.2,5.972,-79.7956,-0.1,5.972,-80.938,0.1,5.972,-76.265,-0.1,5.972,-76.886,0.0,5.968,-76.8865,0.0,5.964,-78.4559,0.1,5.968,-75.816,0.1,5.968,-76.8538,,,-75.795,,,-74.6286,0.1,5.972,-74.617,0.2,5.964,-72.1721,0.1,5.964,-74.498
0.0,5.964,-80.414,0.1,5.968,-80.6775,-0.2,5.968,-82.874,0.0,5.972,-80.4162,-0.2,5.972,-80.982,0.0,5.968,-76.3304,-0.2,5.976,-76.941,0.1,5.968,-76.9518,0.2,5.96,-78.4886,-0.2,5.968,-75.838,-0.2,5.968,-76.8865,,,-75.839,0.0,5.96,-74.6613,0.1,5.972,-74.639,0.0,5.964,-72.2048,0.0,5.964,-74.53
-0.4,5.96,-80.463,0.1,5.968,-80.7428,-0.2,5.968,-82.939,-0.3,5.972,-80.4162,-0.1,5.972,-81.101,0.0,5.972,-76.3958,-0.2,5.972,-77.017,0.3,5.972,-76.9846,0.2,5.96,-78.4559,-0.1,5.968,-75.849,-0.1,5.968,-76.8865,,,-75.817,0.1,5.96,-74.6941,0.1,5.972,-74.672,0.0,5.964,-72.2704,-0.1,5.964,-74.563
-0.1,5.96,-80.512,0.1,5.972,-80.8408,0.1,5.968,-83.026,-0.4,5.976,-80.5143,-0.1,5.972,-81.156,-0.1,5.972,-76.4612,-0.1,5.972,-77.104,0.1,5.972,-77.0827,0.0,5.96,-78.4886,0.0,5.968,-75.86,0.0,5.968,-76.9192,0.0,5.964,-75.86,-0.1,5.96,-74.7268,0.1,5.972,-74.694,0.1,5.964,-72.2704,0.3,5.964,-74.579
0.0,5.96,-80.594,-0.2,5.968,-80.8408,0.0,5.968,-83.113,-0.1,5.972,-80.5796,-0.1,5.972,-81.199,-0.1,5.972,-76.5266,-0.3,5.972,-77.159,0.4,5.972,-77.1153,0.1,5.956,-78.5213,0.0,5.964,-75.904,0.1,5.968,-76.9192,0.2,5.96,-75.871,0.2,5.964,-74.7268,0.2,5.972,-74.694,0.1,5.96,-72.336,0.1,5.964,-74.629
0.0,5.96,-80.643,-0.1,5.964,-80.9388,0.2,5.968,-83.19,-0.3,5.968,-80.5468,0.2,5.972,-81.232,-0.1,5.968,-77.2135,0.0,5.972,-77.213,0.1,5.968,-77.1808,0.0,5.956,-78.5213,0.1,5.968,-75.893,-0.1,5.968,-76.9518,0.0,5.964,-75.871,0.1,5.964,-74.7923,-0.1,5.972,-74.715,0.0,5.964,-72.4015,0.2,5.96,-74.678
0.0,5.96,-80.724,0.0,5.968,-80.9714,-0.1,5.968,-83.233,-0.2,5.972,-80.6775,-0.1,5.972,-81.254,-0.2,5.968,-77.2789,-0.6,5.968,-77.29,0.0,5.972,-77.2135,,,-78.8808,-0.1,5.968,-75.925,0.0,5.968,-76.9518,0.5,5.968,-75.915,0.0,5.956,-74.7923,-0.2,5.972,-74.759,-0.1,5.964,-72.4015,0.1,5.96,-74.694
0.0,5.96,-80.79,-0.1,5.968,-81.0041,0.1,5.968,-83.298,-0.3,5.976,-80.6449,-0.1,5.972,-81.308,0.2,5.972,-77.3444,0.1,5.968,-77.344,0.0,5.968,-77.2789,,,-78.8808,0.0,5.964,-75.98,-0.2,5.968,-76.9518,-0.1,5.964,-75.915,0.0,5.96,-74.825,0.1,5.968,-74.77,,,-73.1877,,,-75.463
0.0,5.96,-80.806,-0.1,5.968,-80.9714,0.0,5.968,-83.364,-0.3,5.968,-80.6449,0.0,5.972,-81.928,0.0,5.968,-77.4097,0.1,5.972,-77.41,0.0,5.972,-77.3444,,,-78.8808,0.2,5.964,-76.035,-0.1,5.968,-76.9846,0.3,5.964,-75.926,0.1,5.96,-74.8578,-0.2,5.972,-74.792,,,-73.2533,,,-75.463
0.0,5.964,-80.871,-0.1,5.968,-81.0694,-0.2,5.968,-83.418,0.0,5.976,-80.7755,-0.2,5.968,-81.972,0.0,5.968,-77.4424,-0.3,5.968,-77.475,0.0,5.972,-77.4097,0.1,5.952,-78.9134,,,-76.602,0.0,5.968,-77.05,,,-77.779,0.2,5.964,-74.8905,0.1,5.968,-74.803,0.2,5.964,-73.2861,,,-75.463
-0.3,5.96,-80.953,-0.2,5.968,-81.102,-0.1,5.968,-83.537,-0.4,5.972,-80.8082,0.0,5.968,-82.026,0.0,5.968,-77.5078,0.0,5.972,-77.54,-0.1,5.972,-77.4424,0.0,5.956,-78.9134,,,-76.624,-0.1,5.968,-77.05,,,-77.867,-0.1,5.96,-74.9233,0.3,5.972,-74.879,0.0,5.96,-73.3188,-0.1,5.96,-75.496
0.0,5.964,-80.986,0.2,5.972,-81.1347,0.0,5.968,-83.592,-0.2,5.976,-80.8408,0.2,5.972,-82.081,0.2,5.968,-77.5732,-0.3,5.976,-77.606,0.0,5.968,-78.129,0.1,5.956,-78.9462,,,-76.635,,,-77.5405,0.1,5.964,-77.965,0.0,5.96,-74.956,-0.2,5.972,-74.89,-0.1,5.96,-73.3514,0.2,5.96,-75.496
-0.4,5.964,-81.018,-0.2,5.964,-81.1347,0.2,5.968,-83.635,-0.1,5.972,-80.8408,-0.4,5.968,-82.091,0.1,5.968,-77.6059,0.0,5.972,-77.649,0.1,5.968,-78.1617,0.2,5.956,-78.9134,-0.2,5.96,-76.645,,,-77.5732,0.0,5.968,-78.041,-0.2,5.964,-74.956,,,-75.599,0.2,5.964,-73.3514,-0.1,5.96,-75.529
0.1,5.964,-81.116,0.2,5.968,-81.1673,0.0,5.968,-83.722,-0.1,5.972,-80.8082,-0.2,5.972,-82.146,-0.1,5.972,-77.6714,-0.1,5.972,-78.358,0.0,5.964,-78.1944,0.0,5.956,-78.9462,0.0,5.96,-76.667,,,-77.5732,0.1,5.964,-78.095,-0.2,5.96,-74.9886,,,-75.61,0.2,5.964,-73.4171,0.0,5.96,-75.561
0.0,5.964,-81.181,0.0,5.968,-81.1673,0.0,5.964,-83.82,-0.2,5.972,-80.9061,-0.1,5.972,-82.168,0.1,5.968,-77.7367,-0.1,5.968,-78.412,-0.2,5.968,-78.2925,0.0,5.956,-78.9134,0.0,5.964,-76.678,0.0,5.964,-77.6059,0.2,5.968,-78.183,-0.1,5.96,-75.0541,,,-75.61,0.2,5.96,-73.4498,0.2,5.96,-75.578
-0.1,5.96,-81.867,0.2,5.964,-81.2979,-0.2,5.964,-83.918,-0.4,5.972,-80.9388,-0.1,5.968,-82.2,-0.1,5.968,-77.7693,-0.1,5.968,-78.456,-0.1,5.972,-78.3252,,,-81.0366,0.1,5.964,-76.711,-0.2,5.968,-77.6059,0.2,5.964,-78.259,-0.2,5.96,-75.0541,0.0,5.964,-75.643,-0.1,5.96,-73.4826,0.0,5.96,-75.578
0.0,5.964,-82.846,0.1,5.964,-81.3306,-0.3,5.964,-84.613,-0.2,5.972,-80.9714,0.0,5.972,-82.255,-0.1,5.968,-77.8348,-0.3,5.968,-78.532,-0.1,5.968,-78.4231,,,-81.1673,0.1,5.964,-76.722,0.0,5.964,-77.6059,0.1,5.964,-78.335,,,-76.2976,0.2,5.968,-75.654,0.1,5.964,-73.5153,,,-77.164
-0.1,5.964,-82.927,0.0,5.968,-81.3631,0.0,5.968,-84.7,-0.2,5.972,-81.0366,0.0,5.972,-82.287,0.1,5.968,-77.9002,-0.1,5.968,-78.576,0.2,5.968,-78.4231,0.1,5.956,-81.2979,-0.2,5.964,-76.7,0.0,5.968,-77.6386,0.1,5.964,-78.422,,,-76.2976,0.0,5.968,-75.665,0.2,5.964,-73.5481,,,-77.246
-0.3,5.964,-82.878,0.0,5.964,-81.3631,0.1,5.964,-84.755,-0.1,5.972,-81.102,-0.2,5.972,-82.331,-0.1,5.968,-77.9656,-0.1,5.972,-78.641,0.1,5.968,-78.4886,-0.1,5.96,-81.3631,,,-78.694,-0.4,5.964,-77.6386,-0.1,5.968,-78.509,-0.2,5.96,-76.3304,0.2,5.968,-75.697,0.1,5.96,-73.5808,-0.1,5.96,-77.295
0.2,5.96,-83.074,-0.1,5.968,-81.3631,0.0,5.964,-84.863,-0.1,5.972,-81.102,-0.1,5.972,-82.353,0.1,5.968,-77.9983,0.0,5.972,-78.684,0.1,5.968,-78.554,0.1,5.96,-81.4938,,,-78.782,0.0,5.964,-77.6386,0.2,5.964,-78.607,-0.1,5.956,-76.3631,0.1,5.968,-75.719,0.1,5.968,-73.5808,0.2,5.964,-77.361
0.2,5.964,-83.074,0.2,5.968,-81.4285,0.2,5.964,-84.929,-0.2,5.972,-81.1673,0.0,5.968,-82.363,0.0,5.968,-78.0309,-0.2,5.972,-78.739,0.1,5.968,-78.554,-0.1,5.96,-81.5917,-0.2,5.964,-78.858,,,-79.665,0.1,5.968,-78.64,-0.1,5.96,-76.3631,0.2,5.972,-75.719,0.2,5.96,-73.6136,0.0,5.964,-77.426
0.0,5.964,-83.123,0.0,5.968,-81.4938,0.1,5.964,-84.994,-0.3,5.972,-81.1673,-0.1,5.972,-82.418,0.1,5.968,-78.7827,-0.3,5.972,-78.804,0.1,5.968,-78.6194,0.2,5.956,-81.7223,-0.1,5.968,-78.923,,,-79.763,0.1,5.964,-78.716,-0.1,5.96,-76.3958,,,-77.366,0.1,5.964,-73.679,0.1,5.968,-77.475
-0.2,5.964,-83.156,0.0,5.964,-81.5917,0.0,5.964,-85.07,-0.3,5.972,-81.2653,0.0,5.968,-82.45,0.0,5.972,-79.7956,-0.2,5.968,-78.837,0.2,5.964,-78.6847,0.1,5.96,-81.7876,0.1,5.964,-78.999,0.0,5.964,-79.7956,0.2,5.964,-78.804,-0.2,5.96,-76.3958,,,-77.464,0.1,5.96,-73.679,0.1,5.96,-77.524
0.0,5.96,-83.221,-0.1,5.964,-81.6243,0.0,5.968,-85.146,-0.3,5.968,-81.3306,0.1,5.972,-82.483,0.1,5.972,-79.8283,-0.2,5.968,-78.881,-0.1,5.968,-78.75,0.3,5.96,-81.8855,-0.2,5.964,-79.119,0.0,5.968,-79.9263,0.2,5.964,-78.858,0.0,5.96,-76.4285,0.0,5.972,-77.518,0.0,5.96,-73.7118,-0.2,5.964,-77.606
0.2,5.96,-83.27,-0.1,5.964,-81.6895,0.1,5.964,-85.244,0.0,5.968,-81.4611,0.2,5.968,-82.527,0.1,5.968,-79.861,0.0,5.968,-78.946,0.1,5.968,-78.7827,0.0,5.956,-81.9835,0.0,5.964,-79.195,0.0,5.968,-79.9917,0.1,5.968,-78.945,0.1,5.96,-76.4612,-0.1,5.972,-77.595,,,-75.1196,0.0,5.964,-77.687
0.0,5.96,-83.824,-0.1,5.968,-81.7549,0.1,5.964,-85.298,-0.2,5.968,-81.4285,-0.2,5.968,-82.57,-0.2,5.968,-80.0243,0.0,5.968,-79.011,0.2,5.964,-78.8481,0.1,5.96,-82.0813,0.1,5.964,-79.261,-0.1,5.968,-80.0896,0.0,5.968,-79.0,0.0,5.96,-76.4612,0.2,5.968,-77.66,,,-75.1196,0.2,5.96,-77.737
0.1,5.964,-83.873,0.1,5.968,-81.8202,0.2,5.964,-85.439,-0.3,5.976,-81.5263,0.0,5.968,-82.614,0.0,5.972,-80.0896,-0.3,5.972,-79.066,0.1,5.968,-78.9134,0.0,5.96,-82.1791,-0.1,5.968,-79.337,0.0,5.968,-80.155,0.1,5.964,-79.087,0.1,5.96,-76.494,0.0,5.972,-77.725,-0.1,5.96,-75.1523,0.0,5.968,-77.802
0.1,5.96,-83.906,0.1,5.968,-81.8855,0.1,5.964,-85.526,-0.1,5.972,-81.5917,-0.2,5.972,-82.657,0.0,5.968,-80.0896,-0.1,5.972,-79.109,0.0,5.968,-79.5997,0.0,5.96,-82.2772,-0.1,5.968,-79.457,0.1,5.964,-80.253,,,-79.827,-0.3,5.96,-76.4612,-0.1,5.972,-77.802,0.1,5.96,-75.1851,0.2,5.964,-77.867
-0.1,5.96,-84.004,0.0,5.968,-82.016,-0.2,5.968,-85.569,-0.4,5.972,-81.6243,0.2,5.968,-82.701,-0.1,5.972,-80.155,-0.2,5.968,-79.164,0.0,5.972,-80.6449,-0.1,5.964,-82.3098,-0.1,5.964,-79.511,0.0,5.964,-80.3183,-0.1,5.964,-79.871,-0.1,5.956,-76.5594,-0.2,5.972,-77.856,0.0,5.96,-75.2179,-0.1,5.964,-77.933
0.0,5.96,-83.988,0.3,5.968,-82.016,0.0,5.964,-85.635,-0.2,5.968,-81.7549,0.1,5.968,-82.777,-0.1,5.968,-80.1877,0.0,5.972,-79.872,0.0,5.972,-80.6775,0.2,5.96,-82.4076,0.0,5.968,-79.587,-0.1,5.964,-80.4162,0.0,5.964,-79.969,-0.1,5.956,-76.5594,0.1,5.972,-77.965,0.0,5.964,-75.2179,-0.2,5.964,-77.982
0.1,5.964,-84.053,0.3,5.964,-82.0813,-0.3,5.964,-85.722,-0.1,5.968,-81.8202,-0.1,5.968,-82.853,0.0,5.968,-80.2202,0.0,5.972,-80.884,0.3,5.968,-80.7428,0.3,5.96,-82.5055,0.1,5.968,-79.674,0.0,5.968,-80.4816,0.0,5.964,-80.045,,,-77.1153,0.1,5.972,-78.03,0.0,5.96,-75.2179,-0.1,5.968,-78.047
-0.2,5.96,-84.102,0.0,5.964,-82.114,-0.2,5.964,-85.808,-0.1,5.968,-81.8202,0.0,5.968,-82.929,0.0,5.968,-80.8734,0.0,5.972,-80.917,0.0,5.968,-80.8408,0.3,5.956,-82.5708,0.0,5.968,-79.718,-0.1,5.968,-80.5468,0.0,5.964,-80.089,,,-77.1153,-0.2,5.972,-78.085,-0.1,5.96,-75.2506,-0.1,5.968,-78.113
-0.3,5.964,-84.118,0.0,5.964,-82.2119,-0.1,5.964,-85.95,-0.2,5.968,-81.9181,0.0,5.968,-82.951,0.0,5.968,-80.9388,-0.2,5.972,-80.971,0.0,5.972,-80.9061,0.1,5.964,-82.6361,0.0,5.964,-79.783,0.3,5.968,-80.6449,0.0,5.964,-80.121,,,-77.1153,0.0,5.972,-78.161,-0.2,5.96,-75.2833,0.3,5.964,-78.178
