Timestamp,60pct Cell 1 Temp,60pct Cell 3 Temp,60pct Cell 5 Temp,55pct Cell 7 Temp,55pct Cell 10 Temp,55pct Cell 12 Temp,45pct Cell 14 Temp,40pct Cell 16 Temp
11-07-2025-Fri 15-30-08-PM,-29.943,-25.446,-24.781,-27.434,-29.895,-26.634,-27.545,-29.033
11-07-2025-Fri 15-30-11-PM,-29.96,-25.513,-24.858,-27.445,-29.928,-26.712,-27.523,-29.016
11-07-2025-Fri 15-30-14-PM,-29.993,-25.557,-24.925,-27.49,-29.983,-26.79,-27.59,-29.049
11-07-2025-Fri 15-30-16-PM,-30.076,-25.635,-24.903,-27.601,-30.072,-26.79,-27.623,-29.199
11-07-2025-Fri 15-30-18-PM,-30.192,-25.746,-24.981,-27.656,-30.172,-26.856,-27.656,-29.232
11-07-2025-Fri 15-30-21-PM,-30.226,-25.79,-25.103,-27.645,-30.227,-26.989,-27.712,-29.182
11-07-2025-Fri 15-30-23-PM,-30.309,-25.868,-25.147,-27.778,-30.305,-27.034,-27.8,-29.349
11-07-2025-Fri 15-30-26-PM,-30.342,-26.123,-25.247,-27.867,-30.56,-27.344,-27.956,-29.449
11-07-2025-Fri 15-30-28-PM,-30.409,-26.223,-25.325,-27.934,-30.638,-27.433,-28.0,-29.515
11-07-2025-Fri 15-30-30-PM,-30.459,-26.256,-25.38,-28.0,-30.693,-27.489,-28.078,-29.582
11-07-2025-Fri 15-30-33-PM,-30.542,-26.334,-25.458,-28.078,-30.76,-27.555,-28.144,-29.665
11-07-2025-Fri 15-30-35-PM,-30.625,-26.412,-25.514,-28.144,-30.837,-27.611,-28.2,-29.731
11-07-2025-Fri 15-30-37-PM,-30.675,-26.478,-25.591,-28.2,-30.904,-27.699,-28.266,-29.781
11-07-2025-Fri 15-30-40-PM,-30.741,-26.545,-25.647,-28.278,-30.959,-27.744,-28.322,-29.864
11-07-2025-Fri 15-30-42-PM,-30.808,-26.612,-25.725,-28.333,-31.015,-27.81,-28.377,-29.914
11-07-2025-Fri 15-30-44-PM,-30.858,-26.667,-25.78,-28.4,-31.07,-27.866,-28.444,-29.981
11-07-2025-Fri 15-30-47-PM,-30.924,-26.523,-25.836,-28.444,-30.948,-27.733,-28.477,-30.014
11-07-2025-Fri 15-30-49-PM,-31.007,-26.623,-25.913,-28.433,-31.037,-27.822,-28.466,-29.964
11-07-2025-Fri 15-30-52-PM,-31.041,-26.645,-25.869,-28.522,-31.07,-27.766,-28.466,-30.064
11-07-2025-Fri 15-30-54-PM,-31.107,-26.701,-25.936,-28.533,-31.125,-27.833,-28.477,-30.064
11-07-2025-Fri 15-30-56-PM,-31.157,-26.978,-26.058,-28.699,-31.391,-28.166,-28.71,-30.28
11-07-2025-Fri 15-30-59-PM,-31.24,-27.056,-26.124,-28.755,-31.469,-28.232,-28.755,-30.33
11-07-2025-Fri 15-31-01-PM,-31.24,-27.089,-26.18,-28.81,-31.491,-28.288,-28.799,-30.38
11-07-2025-Fri 15-31-03-PM,-31.323,-27.178,-26.246,-28.866,-31.569,-28.365,-28.854,-30.447
11-07-2025-Fri 15-31-06-PM,-31.39,-27.233,-26.291,-28.921,-31.635,-28.41,-28.91,-30.497
11-07-2025-Fri 15-31-08-PM,-31.44,-27.289,-26.38,-28.999,-31.68,-28.476,-28.988,-30.563
11-07-2025-Fri 15-31-11-PM,-31.456,-27.3,-26.402,-29.054,-31.713,-28.498,-29.021,-30.613
11-07-2025-Fri 15-31-13-PM,-31.539,-27.411,-26.491,-29.099,-31.79,-28.598,-29.065,-30.663
11-07-2025-Fri 15-31-15-PM,-31.623,-27.478,-26.535,-29.165,-31.868,-28.643,-29.121,-30.729
11-07-2025-Fri 15-31-18-PM,-31.639,-27.489,-26.58,-29.232,-31.89,-28.676,-29.187,-30.796
11-07-2025-Fri 15-31-20-PM,-31.689,-27.544,-26.635,-29.276,-31.946,-28.731,-29.243,-30.829
11-07-2025-Fri 15-31-22-PM,-31.739,-27.611,-26.713,-29.343,-32.001,-28.809,-29.287,-30.896
11-07-2025-Fri 15-31-25-PM,-31.822,-27.467,-26.691,-29.32,-31.89,-28.598,-29.21,-30.829
11-07-2025-Fri 15-31-27-PM,-31.889,-27.589,-26.79,-29.387,-31.968,-28.732,-29.309,-30.929
11-07-2025-Fri 15-31-30-PM,-31.922,-27.611,-26.868,-29.465,-32.001,-28.787,-29.398,-30.996
11-07-2025-Fri 15-31-32-PM,-31.988,-27.7,-26.968,-29.498,-32.079,-28.887,-29.442,-30.996
11-07-2025-Fri 15-31-35-PM,-32.005,-27.722,-26.957,-29.609,-32.101,-28.876,-29.509,-31.145
11-07-2025-Fri 15-31-37-PM,-32.105,-27.811,-27.001,-29.675,-32.19,-28.931,-29.564,-31.228
11-07-2025-Fri 15-31-39-PM,-32.121,-27.833,-27.057,-29.565,-32.223,-28.987,-29.454,-31.029
11-07-2025-Fri 15-31-42-PM,-32.171,-27.91,-27.112,-29.786,-32.278,-29.042,-29.675,-31.328
11-07-2025-Fri 15-31-44-PM,-32.238,-27.966,-27.201,-29.808,-32.334,-29.131,-29.72,-31.345
11-07-2025-Fri 15-31-46-PM,-32.288,-28.01,-27.179,-29.853,-32.4,-29.109,-29.687,-31.361
11-07-2025-Fri 15-31-49-PM,-32.321,-28.254,-27.312,-29.93,-32.611,-29.419,-29.831,-31.461
11-07-2025-Fri 15-31-52-PM,-32.387,-28.343,-27.401,-30.008,-32.699,-29.519,-29.908,-31.528
11-07-2025-Fri 15-31-57-PM,-32.437,-28.409,-27.434,-30.052,-32.755,-29.563,-29.93,-31.578
11-07-2025-Fri 15-32-01-PM,-32.554,-28.509,-27.556,-30.163,-32.865,-29.674,-30.041,-31.677
11-07-2025-Fri 15-32-06-PM,-32.637,-28.62,-27.667,-30.274,-32.965,-29.785,-30.141,-31.777
11-07-2025-Fri 15-32-09-PM,-32.77,-28.72,-27.756,-30.374,-33.087,-29.874,-30.23,-31.877
11-07-2025-Fri 15-32-13-PM,-32.82,-28.787,-27.834,-30.418,-33.131,-29.94,-30.274,-31.91
11-07-2025-Fri 15-32-18-PM,-32.869,-28.864,-27.922,-30.507,-33.198,-30.029,-30.352,-31.993
11-07-2025-Fri 15-32-23-PM,-32.969,-28.975,-28.033,-30.618,-33.297,-30.14,-30.452,-32.11
11-07-2025-Fri 15-32-25-PM,-33.102,-29.097,-28.144,-30.696,-33.419,-30.24,-30.529,-32.159
11-07-2025-Fri 15-32-28-PM,-33.152,-29.142,-28.2,-30.729,-33.464,-30.295,-30.574,-32.193
11-07-2025-Fri 15-32-30-PM,-33.169,-29.219,-28.278,-30.806,-33.497,-30.362,-30.618,-32.259
11-07-2025-Fri 15-32-32-PM,-33.235,-29.241,-28.3,-30.84,-33.552,-30.384,-30.651,-32.292
11-07-2025-Fri 15-32-35-PM,-33.285,-29.12,-28.344,-30.873,-33.441,-30.273,-30.696,-32.326
11-07-2025-Fri 15-32-37-PM,-33.302,-29.153,-28.377,-30.873,-33.475,-30.306,-30.685,-32.292
11-07-2025-Fri 15-32-40-PM,-33.401,-29.253,-28.444,-30.995,-33.563,-30.373,-30.784,-32.442
11-07-2025-Fri 15-32-42-PM,-33.401,-29.275,-28.444,-31.062,-33.585,-30.373,-30.796,-32.508
11-07-2025-Fri 15-32-45-PM,-33.451,-29.331,-28.522,-30.94,-33.63,-30.451,-30.718,-32.309
11-07-2025-Fri 15-32-47-PM,-33.518,-29.375,-28.588,-31.039,-33.696,-30.528,-30.829,-32.442
11-07-2025-Fri 15-32-49-PM,-33.534,-29.607,-28.655,-31.106,-33.884,-30.75,-30.895,-32.508
11-07-2025-Fri 15-32-52-PM,-33.617,-29.685,-28.688,-31.15,-33.973,-30.805,-30.929,-32.558
11-07-2025-Fri 15-32-54-PM,-33.634,-29.718,-28.744,-31.217,-34.006,-30.849,-30.984,-32.608
11-07-2025-Fri 15-32-56-PM,-33.684,-29.774,-28.799,-31.25,-34.051,-30.905,-31.017,-32.641
11-07-2025-Fri 15-33-01-PM,-33.684,-29.796,-28.855,-31.283,-34.062,-30.949,-31.051,-32.658
11-07-2025-Fri 15-33-06-PM,-33.783,-29.907,-28.954,-31.383,-34.161,-31.049,-31.139,-32.758
11-07-2025-Fri 15-33-08-PM,-33.9,-30.018,-29.032,-31.45,-34.272,-31.127,-31.195,-32.808
11-07-2025-Fri 15-33-11-PM,-33.933,-30.073,-29.132,-31.505,-34.305,-31.215,-31.261,-32.858
11-07-2025-Fri 15-33-13-PM,-33.966,-30.118,-29.165,-31.538,-34.35,-31.26,-31.283,-32.891
11-07-2025-Fri 15-33-15-PM,-33.999,-30.14,-29.187,-31.571,-34.383,-31.282,-31.317,-32.924
11-07-2025-Fri 15-33-18-PM,-34.066,-30.184,-29.232,-31.616,-34.438,-31.315,-31.35,-32.957
11-07-2025-Fri 15-33-20-PM,-34.049,-30.228,-29.309,-31.66,-34.438,-31.382,-31.405,-32.99
11-07-2025-Fri 15-33-22-PM,-34.149,-30.306,-29.354,-31.727,-34.527,-31.426,-31.45,-33.057
11-07-2025-Fri 15-33-25-PM,-34.182,-30.328,-29.387,-31.727,-34.56,-31.47,-31.472,-33.057
11-07-2025-Fri 15-33-27-PM,-34.199,-30.362,-29.431,-31.782,-34.582,-31.503,-31.516,-33.107
11-07-2025-Fri 15-33-30-PM,-34.232,-30.406,-29.476,-31.826,-34.627,-31.548,-31.549,-33.14
11-07-2025-Fri 15-33-32-PM,-34.299,-30.461,-29.509,-31.86,-34.682,-31.581,-31.583,-33.173
11-07-2025-Fri 15-33-34-PM,-34.315,-30.495,-29.553,-31.893,-34.715,-31.636,-31.616,-33.206
11-07-2025-Fri 15-33-37-PM,-34.365,-30.55,-29.62,-31.948,-34.759,-31.692,-31.66,-33.256
11-07-2025-Fri 15-33-39-PM,-34.398,-30.606,-29.686,-31.982,-34.793,-31.747,-31.694,-33.273
11-07-2025-Fri 15-33-41-PM,-34.465,-30.661,-29.72,-32.037,-34.859,-31.792,-31.749,-33.339
11-07-2025-Fri 15-33-44-PM,-34.448,-30.683,-29.775,-32.081,-34.859,-31.836,-31.782,-33.373
11-07-2025-Fri 15-33-46-PM,-34.548,-30.75,-29.808,-32.115,-34.937,-31.869,-31.804,-33.406
11-07-2025-Fri 15-33-48-PM,-34.548,-30.606,-29.753,-32.126,-34.793,-31.659,-31.749,-33.406
11-07-2025-Fri 15-33-51-PM,-34.598,-30.694,-29.842,-32.192,-34.859,-31.759,-31.838,-33.472
11-07-2025-Fri 15-33-54-PM,-34.598,-30.717,-29.886,-32.181,-34.87,-31.803,-31.815,-33.439
11-07-2025-Fri 15-33-56-PM,-34.664,-30.783,-29.997,-32.236,-34.937,-31.914,-31.937,-33.489
11-07-2025-Fri 15-33-58-PM,-34.714,-30.805,-29.919,-32.181,-34.981,-31.847,-31.771,-33.406
11-07-2025-Fri 15-34-01-PM,-34.714,-30.827,-30.019,-32.314,-34.992,-31.936,-31.949,-33.572
11-07-2025-Fri 15-34-03-PM,-34.747,-30.894,-30.108,-32.336,-35.036,-32.013,-31.993,-33.555
11-07-2025-Fri 15-34-06-PM,-34.814,-30.96,-30.13,-32.38,-35.092,-32.036,-32.004,-33.605
11-07-2025-Fri 15-34-10-PM,-34.88,-30.983,-30.119,-32.48,-35.147,-32.036,-32.07,-33.755
11-07-2025-Fri 15-34-13-PM,-34.946,-31.093,-30.318,-32.558,-35.214,-32.213,-32.237,-33.805
11-07-2025-Fri 15-34-15-PM,-34.963,-31.105,-30.318,-32.547,-35.247,-32.224,-32.192,-33.771
11-07-2025-Fri 15-34-17-PM,-34.98,-31.16,-30.396,-32.58,-35.269,-32.291,-32.237,-33.788
11-07-2025-Fri 15-34-20-PM,-35.063,-31.359,-30.429,-32.658,-35.479,-32.468,-32.303,-33.888
11-07-2025-Fri 15-34-23-PM,-35.079,-31.426,-30.474,-32.713,-35.534,-32.534,-32.358,-33.937
11-07-2025-Fri 15-34-25-PM,-35.096,-31.426,-30.496,-32.746,-35.557,-32.556,-32.392,-33.971
11-07-2025-Fri 15-34-27-PM,-35.129,-31.481,-30.529,-32.768,-35.59,-32.589,-32.403,-33.987
11-07-2025-Fri 15-34-30-PM,-35.162,-31.548,-30.596,-32.813,-35.634,-32.667,-32.447,-34.037
11-07-2025-Fri 15-34-32-PM,-35.196,-31.57,-30.629,-32.857,-35.667,-32.689,-32.491,-34.07
11-07-2025-Fri 15-34-34-PM,-35.229,-31.603,-30.696,-32.901,-35.701,-32.745,-32.547,-34.104
11-07-2025-Fri 15-34-37-PM,-35.262,-31.647,-30.729,-32.923,-35.723,-32.767,-32.547,-34.12
11-07-2025-Fri 15-34-39-PM,-35.229,-31.647,-30.751,-32.957,-35.712,-32.789,-32.569,-34.153
11-07-2025-Fri 15-34-42-PM,-35.345,-31.725,-30.784,-33.001,-35.811,-32.833,-32.613,-34.203
11-07-2025-Fri 15-34-44-PM,-35.328,-31.736,-30.829,-33.034,-35.8,-32.866,-32.647,-34.236
11-07-2025-Fri 15-34-46-PM,-35.412,-31.792,-30.884,-33.078,-35.867,-32.911,-32.691,-34.27
11-07-2025-Fri 15-34-49-PM,-35.412,-31.825,-30.939,-33.134,-35.878,-32.955,-32.735,-34.32
11-07-2025-Fri 15-34-51-PM,-35.478,-31.891,-30.973,-33.145,-35.955,-33.01,-32.769,-34.32
11-07-2025-Fri 15-34-53-PM,-35.511,-31.936,-31.017,-33.189,-35.977,-33.044,-32.791,-34.369
11-07-2025-Fri 15-34-56-PM,-35.478,-31.936,-31.072,-33.234,-35.966,-33.088,-32.846,-34.402
11-07-2025-Fri 15-34-58-PM,-35.544,-31.969,-31.095,-33.267,-36.022,-33.11,-32.879,-34.436
11-07-2025-Fri 15-35-00-PM,-35.578,-32.024,-31.139,-33.3,-36.055,-33.155,-32.901,-34.469
11-07-2025-Fri 15-35-03-PM,-35.594,-32.046,-31.183,-33.344,-36.077,-33.188,-32.946,-34.502
11-07-2025-Fri 15-35-05-PM,-35.594,-31.947,-31.239,-33.367,-35.944,-33.099,-32.979,-34.519
11-07-2025-Fri 15-35-08-PM,-35.644,-31.991,-31.272,-33.411,-35.999,-33.132,-33.012,-34.552
11-07-2025-Fri 15-35-10-PM,-35.694,-32.047,-31.294,-33.444,-36.055,-33.177,-33.034,-34.602
11-07-2025-Fri 15-35-12-PM,-35.744,-32.091,-31.338,-33.466,-36.099,-33.221,-33.057,-34.618
11-07-2025-Fri 15-35-15-PM,-35.76,-32.146,-31.394,-33.522,-36.121,-33.265,-33.101,-34.668
11-07-2025-Fri 15-35-19-PM,-35.793,-32.157,-31.427,-33.544,-36.154,-33.299,-33.134,-34.685
11-07-2025-Fri 15-35-24-PM,-35.843,-32.213,-31.505,-33.61,-36.199,-33.354,-33.201,-34.735
11-07-2025-Fri 15-35-27-PM,-35.893,-32.445,-31.56,-33.666,-36.409,-33.575,-33.245,-34.801
11-07-2025-Fri 15-35-29-PM,-35.91,-32.479,-31.616,-33.721,-36.431,-33.62,-33.289,-34.851
11-07-2025-Fri 15-35-34-PM,-35.959,-32.523,-31.671,-33.754,-36.475,-33.664,-33.334,-34.868
11-07-2025-Fri 15-35-36-PM,-35.993,-32.567,-31.726,-33.821,-36.52,-33.719,-33.389,-34.934
11-07-2025-Fri 15-35-39-PM,-36.026,-32.612,-31.782,-33.854,-36.553,-33.775,-33.433,-34.967
11-07-2025-Fri 15-35-41-PM,-36.092,-32.667,-31.815,-33.887,-36.608,-33.797,-33.455,-34.984
11-07-2025-Fri 15-35-44-PM,-36.092,-32.7,-31.859,-33.931,-36.619,-33.841,-33.5,-35.034
11-07-2025-Fri 15-35-46-PM,-36.126,-32.722,-31.893,-33.965,-36.652,-33.875,-33.533,-35.067
11-07-2025-Fri 15-35-49-PM,-36.175,-32.778,-31.937,-33.998,-36.697,-33.919,-33.566,-35.1
11-07-2025-Fri 15-35-51-PM,-36.192,-32.811,-31.97,-34.031,-36.73,-33.963,-33.588,-35.133
11-07-2025-Fri 15-35-53-PM,-36.209,-32.844,-32.015,-34.064,-36.741,-33.985,-33.622,-35.15
11-07-2025-Fri 15-35-56-PM,-36.192,-32.833,-32.037,-34.098,-36.741,-34.007,-33.644,-35.183
11-07-2025-Fri 15-35-59-PM,-36.258,-32.9,-32.092,-34.12,-36.796,-34.063,-33.677,-35.2
11-07-2025-Fri 15-36-01-PM,-36.258,-32.911,-32.125,-34.164,-36.796,-34.085,-33.721,-35.249
11-07-2025-Fri 15-36-03-PM,-36.308,-32.977,-32.181,-34.219,-36.852,-34.14,-33.766,-35.299
11-07-2025-Fri 15-36-06-PM,-36.375,-33.01,-32.203,-34.23,-36.907,-34.163,-33.788,-35.299
11-07-2025-Fri 15-36-08-PM,-36.375,-33.033,-32.225,-34.264,-36.918,-34.185,-33.821,-35.332
11-07-2025-Fri 15-36-10-PM,-36.391,-33.066,-32.281,-34.297,-36.929,-34.229,-33.843,-35.366
11-07-2025-Fri 15-36-13-PM,-36.391,-33.077,-32.314,-34.319,-36.94,-34.262,-33.865,-35.382
11-07-2025-Fri 15-36-15-PM,-36.458,-33.121,-32.347,-34.352,-36.995,-34.295,-33.91,-35.415
11-07-2025-Fri 15-36-17-PM,-36.441,-33.033,-32.402,-34.397,-36.863,-34.207,-33.943,-35.449
11-07-2025-Fri 15-36-20-PM,-36.507,-33.066,-32.414,-34.33,-36.929,-34.24,-33.876,-35.349
11-07-2025-Fri 15-36-22-PM,-36.524,-33.088,-32.347,-34.385,-36.951,-34.174,-33.843,-35.415
11-07-2025-Fri 15-36-25-PM,-36.541,-33.155,-32.436,-34.441,-36.973,-34.262,-33.921,-35.482
11-07-2025-Fri 15-36-27-PM,-36.557,-33.155,-32.535,-34.463,-36.984,-34.351,-34.02,-35.498
11-07-2025-Fri 15-36-29-PM,-36.59,-33.21,-32.524,-34.463,-37.018,-34.34,-33.954,-35.482
11-07-2025-Fri 15-36-32-PM,-36.607,-33.232,-32.535,-34.54,-37.051,-34.351,-34.009,-35.565
11-07-2025-Fri 15-36-34-PM,-36.607,-33.254,-32.602,-34.574,-37.062,-34.417,-34.076,-35.598
11-07-2025-Fri 15-36-36-PM,-36.64,-33.277,-32.646,-34.618,-37.084,-34.451,-34.131,-35.648
11-07-2025-Fri 15-36-39-PM,-36.673,-33.443,-32.702,-34.673,-37.228,-34.617,-34.197,-35.714
11-07-2025-Fri 15-36-41-PM,-36.707,-33.487,-32.724,-34.696,-37.283,-34.661,-34.22,-35.731
11-07-2025-Fri 15-36-43-PM,-36.723,-33.509,-32.757,-34.718,-37.305,-34.694,-34.242,-35.747
11-07-2025-Fri 15-36-46-PM,-36.756,-33.542,-32.79,-34.762,-37.338,-34.727,-34.275,-35.797
11-07-2025-Fri 15-36-48-PM,-36.74,-33.564,-32.823,-34.795,-37.338,-34.749,-34.308,-35.814
11-07-2025-Fri 15-36-51-PM,-36.806,-33.609,-32.857,-34.795,-37.383,-34.783,-34.308,-35.814
11-07-2025-Fri 15-36-53-PM,-36.806,-33.609,-32.879,-34.839,-37.394,-34.805,-34.364,-35.864
11-07-2025-Fri 15-36-55-PM,-36.839,-33.631,-32.89,-34.884,-37.427,-34.816,-34.386,-35.913
11-07-2025-Fri 15-36-58-PM,-36.856,-33.686,-32.956,-34.895,-37.449,-34.882,-34.419,-35.913
11-07-2025-Fri 15-37-00-PM,-36.856,-33.708,-33.001,-34.95,-37.46,-34.916,-34.452,-35.963
11-07-2025-Fri 15-37-02-PM,-36.873,-33.742,-33.034,-34.972,-37.471,-34.949,-34.474,-35.996
11-07-2025-Fri 15-37-05-PM,-36.922,-33.753,-33.034,-34.994,-37.515,-34.949,-34.496,-36.013
11-07-2025-Fri 15-37-10-PM,-36.956,-33.797,-33.089,-35.017,-37.549,-35.004,-34.53,-36.03
11-07-2025-Fri 15-37-14-PM,-36.989,-33.863,-33.156,-35.083,-37.582,-35.059,-34.585,-36.096
11-07-2025-Fri 15-37-17-PM,-37.005,-33.908,-33.222,-35.138,-37.615,-35.126,-34.64,-36.146
11-07-2025-Fri 15-37-20-PM,-37.039,-33.93,-33.256,-35.172,-37.648,-35.148,-34.674,-36.162
11-07-2025-Fri 15-37-22-PM,-37.072,-33.974,-33.289,-35.205,-37.681,-35.192,-34.696,-36.212
11-07-2025-Fri 15-37-24-PM,-37.088,-33.853,-33.333,-35.238,-37.56,-35.082,-34.74,-36.229
11-07-2025-Fri 15-37-27-PM,-37.072,-33.886,-33.366,-35.249,-37.571,-35.137,-34.751,-36.245
11-07-2025-Fri 15-37-29-PM,-37.122,-33.919,-33.388,-35.282,-37.615,-35.159,-34.784,-36.279
11-07-2025-Fri 15-37-31-PM,-37.138,-33.941,-33.4,-35.315,-37.637,-35.17,-34.807,-36.312
11-07-2025-Fri 15-37-34-PM,-37.171,-34.096,-33.433,-35.338,-37.781,-35.314,-34.829,-36.328
11-07-2025-Fri 15-37-36-PM,-37.138,-34.118,-33.477,-35.36,-37.781,-35.369,-34.862,-36.345
11-07-2025-Fri 15-37-39-PM,-37.171,-34.129,-33.51,-35.404,-37.803,-35.392,-34.895,-36.395
11-07-2025-Fri 15-37-41-PM,-37.204,-34.162,-33.521,-35.415,-37.836,-35.414,-34.906,-36.411
11-07-2025-Fri 15-37-43-PM,-37.221,-34.196,-33.555,-35.437,-37.858,-35.447,-34.939,-36.428
11-07-2025-Fri 15-37-46-PM,-37.254,-34.229,-33.599,-35.47,-37.892,-35.48,-34.973,-36.445
11-07-2025-Fri 15-37-48-PM,-37.271,-34.273,-33.643,-35.515,-37.903,-35.513,-34.995,-36.494
11-07-2025-Fri 15-37-50-PM,-37.304,-34.284,-33.654,-35.548,-37.936,-35.524,-35.028,-36.528
11-07-2025-Fri 15-37-53-PM,-37.337,-34.317,-33.676,-35.559,-37.969,-35.558,-35.039,-36.544
11-07-2025-Fri 15-37-55-PM,-37.337,-34.329,-33.71,-35.592,-37.98,-35.58,-35.083,-36.561
11-07-2025-Fri 15-37-58-PM,-37.354,-34.373,-33.743,-35.592,-37.991,-35.624,-35.083,-36.577
11-07-2025-Fri 15-38-00-PM,-37.371,-34.384,-33.776,-35.637,-38.013,-35.646,-35.128,-36.611
11-07-2025-Fri 15-38-03-PM,-37.387,-34.406,-33.82,-35.659,-38.035,-35.69,-35.161,-36.627
11-07-2025-Fri 15-38-05-PM,-37.453,-34.461,-33.865,-35.703,-38.091,-35.735,-35.194,-36.677
11-07-2025-Fri 15-38-07-PM,-37.503,-34.506,-33.909,-35.736,-38.146,-35.79,-35.249,-36.71
11-07-2025-Fri 15-38-10-PM,-37.536,-34.517,-33.964,-35.802,-38.179,-35.845,-35.327,-36.793
11-07-2025-Fri 15-38-12-PM,-37.586,-34.594,-34.053,-35.88,-38.256,-35.956,-35.426,-36.876
11-07-2025-Fri 15-38-17-PM,-37.669,-34.661,-34.153,-35.946,-38.345,-36.067,-35.548,-36.943
11-07-2025-Fri 15-38-21-PM,-37.835,-34.805,-34.33,-36.146,-38.533,-36.277,-35.77,-37.175
11-07-2025-Fri 15-38-24-PM,-38.067,-34.993,-34.529,-36.356,-38.765,-36.498,-36.013,-37.407
11-07-2025-Fri 15-38-26-PM,-38.183,-35.048,-34.618,-36.456,-38.875,-36.598,-36.135,-37.523
11-07-2025-Fri 15-38-29-PM,-38.316,-35.17,-34.75,-36.555,-39.008,-36.73,-36.256,-37.606
11-07-2025-Fri 15-38-31-PM,-38.432,-35.247,-34.839,-36.666,-39.118,-36.83,-36.367,-37.739
11-07-2025-Fri 15-38-34-PM,-38.614,-35.369,-34.95,-36.776,-39.284,-36.952,-36.489,-37.855
11-07-2025-Fri 15-38-36-PM,-38.713,-35.336,-35.049,-36.876,-39.273,-36.952,-36.611,-37.971
11-07-2025-Fri 15-38-39-PM,-38.862,-35.447,-35.182,-37.009,-39.428,-37.096,-36.754,-38.104
11-07-2025-Fri 15-38-41-PM,-38.995,-35.557,-35.282,-37.119,-39.572,-37.217,-36.887,-38.22
11-07-2025-Fri 15-38-43-PM,-39.144,-35.657,-35.403,-37.241,-39.715,-37.35,-37.02,-38.353
11-07-2025-Fri 15-38-46-PM,-39.293,-35.768,-35.503,-37.352,-39.859,-37.472,-37.142,-38.486
11-07-2025-Fri 15-38-48-PM,-39.476,-35.889,-35.614,-37.462,-40.024,-37.593,-37.263,-38.602
11-07-2025-Fri 15-38-50-PM,-39.575,-35.989,-35.746,-37.595,-40.135,-37.726,-37.396,-38.734
11-07-2025-Fri 15-38-53-PM,-39.724,-36.088,-35.835,-37.706,-40.29,-37.837,-37.518,-38.851
11-07-2025-Fri 15-38-55-PM,-39.89,-36.188,-35.946,-37.816,-40.433,-37.947,-37.639,-38.967
11-07-2025-Fri 15-38-57-PM,-40.039,-36.31,-36.067,-37.927,-40.577,-38.08,-37.761,-39.083
11-07-2025-Fri 15-39-00-PM,-40.221,-36.42,-36.167,-38.037,-40.743,-38.19,-37.883,-39.199
11-07-2025-Fri 15-39-02-PM,-40.354,-36.542,-36.311,-38.17,-40.886,-38.345,-38.026,-39.332
11-07-2025-Fri 15-39-04-PM,-40.519,-36.653,-36.41,-38.281,-41.041,-38.456,-38.148,-39.448
11-07-2025-Fri 15-39-07-PM,-40.669,-36.763,-36.521,-38.413,-41.184,-38.577,-38.281,-39.597
11-07-2025-Fri 15-39-09-PM,-40.834,-36.896,-36.665,-38.524,-41.35,-38.732,-38.425,-39.696
11-07-2025-Fri 15-39-11-PM,-40.967,-37.073,-36.776,-38.657,-41.571,-38.942,-38.557,-39.846
11-07-2025-Fri 15-39-14-PM,-41.165,-37.261,-36.897,-38.767,-41.781,-39.108,-38.668,-39.962
11-07-2025-Fri 15-39-16-PM,-41.331,-37.371,-37.008,-38.911,-41.935,-39.219,-38.8,-40.111
11-07-2025-Fri 15-39-19-PM,-41.48,-37.471,-37.107,-39.033,-42.079,-39.329,-38.922,-40.244
11-07-2025-Fri 15-39-21-PM,-41.629,-37.582,-37.218,-39.132,-42.222,-39.451,-39.055,-40.343
11-07-2025-Fri 15-39-23-PM,-41.778,-37.692,-37.329,-39.254,-42.366,-39.561,-39.165,-40.459
11-07-2025-Fri 15-39-26-PM,-41.944,-37.847,-37.472,-39.375,-42.531,-39.727,-39.309,-40.592
11-07-2025-Fri 15-39-28-PM,-42.076,-37.935,-37.561,-39.464,-42.664,-39.837,-39.409,-40.691
11-07-2025-Fri 15-39-31-PM,-42.208,-38.035,-37.683,-39.585,-42.785,-39.948,-39.541,-40.807
11-07-2025-Fri 15-39-33-PM,-42.324,-38.112,-37.782,-39.718,-42.906,-40.047,-39.663,-40.94
11-07-2025-Fri 15-39-38-PM,-42.507,-38.267,-37.904,-39.829,-43.072,-40.18,-39.784,-41.056
11-07-2025-Fri 15-39-42-PM,-42.771,-38.466,-38.103,-40.039,-43.337,-40.401,-40.005,-41.271
11-07-2025-Fri 15-39-47-PM,-43.053,-38.588,-38.302,-40.249,-43.491,-40.501,-40.215,-41.487
11-07-2025-Fri 15-39-49-PM,-43.301,-38.787,-38.501,-40.481,-43.745,-40.71,-40.448,-41.719
11-07-2025-Fri 15-39-52-PM,-43.45,-38.92,-38.623,-40.58,-43.878,-40.843,-40.547,-41.835
11-07-2025-Fri 15-39-54-PM,-43.566,-39.03,-38.722,-40.668,-43.999,-40.954,-40.646,-41.917
11-07-2025-Fri 15-39-56-PM,-43.682,-39.108,-38.811,-40.779,-44.109,-41.042,-40.757,-42.033
11-07-2025-Fri 15-39-59-PM,-43.781,-39.196,-38.899,-40.878,-44.209,-41.13,-40.856,-42.133
11-07-2025-Fri 15-40-01-PM,-43.864,-39.362,-38.976,-40.967,-44.385,-41.307,-40.934,-42.232
11-07-2025-Fri 15-40-03-PM,-44.046,-39.516,-39.098,-41.088,-44.551,-41.428,-41.055,-42.348
