timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-09T15:35:47,Index:683, DAC1:16019, 48.14PPM, DAC2:11458, 34.22PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:35:48,Index:684, DAC1:15747, 47.31PPM, DAC2:11458, 34.22PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:35:49,Index:685, DAC1:15667, 47.06PPM, DAC2:11426, 34.12PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:35:50,Index:686, DAC1:16099, 48.38PPM, DAC2:11490, 34.32PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:35:51,Index:687, DAC1:16003, 48.09PPM, DAC2:11666, 34.85PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:35:52,Index:688, DAC1:16131, 48.48PPM, DAC2:11698, 34.95PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:35:53,Index:689, DAC1:16083, 48.33PPM, DAC2:11666, 34.85PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:35:54,Index:690, DAC1:16211, 48.72PPM, DAC2:11602, 34.66PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:35:55,Index:691, DAC1:15747, 47.31PPM, DAC2:11474, 34.27PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:35:56,Index:692, DAC1:15971, 47.99PPM, DAC2:11522, 34.41PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:35:57,Index:693, DAC1:15875, 47.70PPM, DAC2:11458, 34.22PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:35:58,Index:694, DAC1:16163, 48.58PPM, DAC2:11570, 34.56PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:35:59,Index:695, DAC1:16211, 48.72PPM, DAC2:11714, 35.00PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:00,Index:696, DAC1:16452, 49.46PPM, DAC2:11714, 35.00PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:01,Index:697, DAC1:16355, 49.16PPM, DAC2:11618, 34.71PPM, DAC3:384.00, 0.42PPM
2025-12-09T15:36:02,Index:698, DAC1:16291, 48.97PPM, DAC2:11506, 34.36PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:03,Index:699, DAC1:16291, 48.97PPM, DAC2:11554, 34.51PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:04,Index:700, DAC1:16388, 49.26PPM, DAC2:11394, 34.02PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:05,Index:701, DAC1:16452, 49.46PPM, DAC2:11538, 34.46PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:36:06,Index:702, DAC1:16003, 48.09PPM, DAC2:11490, 34.32PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:07,Index:703, DAC1:16211, 48.72PPM, DAC2:11602, 34.66PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:08,Index:704, DAC1:16259, 48.87PPM, DAC2:11346, 33.88PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:09,Index:705, DAC1:16323, 49.06PPM, DAC2:11842, 35.39PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:10,Index:706, DAC1:16452, 49.46PPM, DAC2:11682, 34.90PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:11,Index:707, DAC1:16532, 49.70PPM, DAC2:11410, 34.07PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:12,Index:708, DAC1:16452, 49.46PPM, DAC2:11458, 34.22PPM, DAC3:368.00, 0.37PPM
2025-12-09T15:36:13,Index:709, DAC1:16788, 50.48PPM, DAC2:11602, 34.66PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:36:14,Index:710, DAC1:16468, 49.51PPM, DAC2:11362, 33.92PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:15,Index:711, DAC1:16692, 50.19PPM, DAC2:11586, 34.61PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:36:16,Index:712, DAC1:16836, 50.63PPM, DAC2:11682, 34.90PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:36:17,Index:713, DAC1:16740, 50.34PPM, DAC2:11650, 34.80PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:36:18,Index:714, DAC1:16468, 49.51PPM, DAC2:11538, 34.46PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:19,Index:715, DAC1:16916, 50.87PPM, DAC2:11458, 34.22PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:21,Index:716, DAC1:16868, 50.73PPM, DAC2:11442, 34.17PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:22,Index:717, DAC1:16788, 50.48PPM, DAC2:11474, 34.27PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:36:23,Index:718, DAC1:16772, 50.43PPM, DAC2:11618, 34.71PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:36:24,Index:719, DAC1:16676, 50.14PPM, DAC2:11698, 34.95PPM, DAC3:384.00, 0.42PPM
2025-12-09T15:36:25,Index:720, DAC1:16275, 48.92PPM, DAC2:11698, 34.95PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:26,Index:721, DAC1:16596, 49.90PPM, DAC2:11650, 34.80PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:36:27,Index:722, DAC1:16644, 50.04PPM, DAC2:11442, 34.17PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:28,Index:723, DAC1:16948, 50.97PPM, DAC2:11522, 34.41PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:29,Index:724, DAC1:16900, 50.83PPM, DAC2:11458, 34.22PPM, DAC3:608.00, 1.11PPM
2025-12-09T15:36:30,Index:725, DAC1:16788, 50.48PPM, DAC2:11538, 34.46PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:36:31,Index:726, DAC1:16756, 50.39PPM, DAC2:11794, 35.24PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:36:32,Index:727, DAC1:16804, 50.53PPM, DAC2:11714, 35.00PPM, DAC3:576.00, 1.01PPM
2025-12-09T15:36:33,Index:728, DAC1:16676, 50.14PPM, DAC2:11602, 34.66PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:34,Index:729, DAC1:16724, 50.29PPM, DAC2:11650, 34.80PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:35,Index:730, DAC1:16756, 50.39PPM, DAC2:11586, 34.61PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:36:36,Index:731, DAC1:17044, 51.26PPM, DAC2:11458, 34.22PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:36:37,Index:732, DAC1:17108, 51.46PPM, DAC2:11346, 33.88PPM, DAC3:368.00, 0.37PPM
2025-12-09T15:36:38,Index:733, DAC1:17204, 51.75PPM, DAC2:11378, 33.97PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:36:39,Index:734, DAC1:17364, 52.24PPM, DAC2:11522, 34.41PPM, DAC3:688.00, 1.35PPM
2025-12-09T15:36:40,Index:735, DAC1:17332, 52.14PPM, DAC2:11714, 35.00PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:41,Index:736, DAC1:17172, 51.66PPM, DAC2:11714, 35.00PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:42,Index:737, DAC1:16980, 51.07PPM, DAC2:11714, 35.00PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:43,Index:738, DAC1:17300, 52.05PPM, DAC2:11618, 34.71PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:36:44,Index:739, DAC1:16836, 50.63PPM, DAC2:11442, 34.17PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:36:45,Index:740, DAC1:17284, 52.00PPM, DAC2:11458, 34.22PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:46,Index:741, DAC1:16916, 50.87PPM, DAC2:11506, 34.36PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:47,Index:742, DAC1:17044, 51.26PPM, DAC2:11490, 34.32PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:48,Index:743, DAC1:17588, 52.93PPM, DAC2:11538, 34.46PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:49,Index:744, DAC1:17124, 51.51PPM, DAC2:11682, 34.90PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:50,Index:745, DAC1:17172, 51.66PPM, DAC2:11714, 35.00PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:36:51,Index:746, DAC1:17236, 51.85PPM, DAC2:11698, 34.95PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:52,Index:747, DAC1:17444, 52.49PPM, DAC2:11682, 34.90PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:36:53,Index:748, DAC1:16980, 51.07PPM, DAC2:11602, 34.66PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:54,Index:749, DAC1:17268, 51.95PPM, DAC2:11442, 34.17PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:36:55,Index:750, DAC1:17108, 51.46PPM, DAC2:11426, 34.12PPM, DAC3:368.00, 0.37PPM
2025-12-09T15:36:56,Index:751, DAC1:17460, 52.53PPM, DAC2:11474, 34.27PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:36:57,Index:752, DAC1:17300, 52.05PPM, DAC2:11522, 34.41PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:36:58,Index:753, DAC1:17156, 51.61PPM, DAC2:11666, 34.85PPM, DAC3:336.00, 0.28PPM
2025-12-09T15:36:59,Index:754, DAC1:17316, 52.10PPM, DAC2:11650, 34.80PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:00,Index:755, DAC1:17684, 53.22PPM, DAC2:11730, 35.05PPM, DAC3:320.00, 0.23PPM
2025-12-09T15:37:01,Index:756, DAC1:16916, 50.87PPM, DAC2:11714, 35.00PPM, DAC3:352.00, 0.32PPM
2025-12-09T15:37:02,Index:757, DAC1:17396, 52.34PPM, DAC2:11762, 35.15PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:03,Index:758, DAC1:17444, 52.49PPM, DAC2:11522, 34.41PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:04,Index:759, DAC1:17332, 52.14PPM, DAC2:11378, 33.97PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:05,Index:760, DAC1:17348, 52.19PPM, DAC2:11442, 34.17PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:37:06,Index:761, DAC1:17892, 53.85PPM, DAC2:11474, 34.27PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:37:07,Index:762, DAC1:17828, 53.66PPM, DAC2:11618, 34.71PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:08,Index:763, DAC1:17556, 52.83PPM, DAC2:11778, 35.19PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:09,Index:764, DAC1:17956, 54.05PPM, DAC2:11794, 35.24PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:10,Index:765, DAC1:17684, 53.22PPM, DAC2:11698, 34.95PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:37:11,Index:766, DAC1:17668, 53.17PPM, DAC2:11650, 34.80PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:37:12,Index:767, DAC1:17988, 54.15PPM, DAC2:11426, 34.12PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:37:13,Index:768, DAC1:17812, 53.61PPM, DAC2:11554, 34.51PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:14,Index:769, DAC1:17828, 53.66PPM, DAC2:11362, 33.92PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:37:15,Index:770, DAC1:17732, 53.36PPM, DAC2:11554, 34.51PPM, DAC3:352.00, 0.32PPM
2025-12-09T15:37:16,Index:771, DAC1:18068, 54.39PPM, DAC2:11554, 34.51PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:37:17,Index:772, DAC1:17940, 54.00PPM, DAC2:11682, 34.90PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:18,Index:773, DAC1:17812, 53.61PPM, DAC2:11746, 35.10PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:37:19,Index:774, DAC1:17636, 53.07PPM, DAC2:11666, 34.85PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:37:20,Index:775, DAC1:16868, 50.73PPM, DAC2:11458, 34.22PPM, DAC3:352.00, 0.32PPM
2025-12-09T15:37:21,Index:776, DAC1:17860, 53.76PPM, DAC2:11522, 34.41PPM, DAC3:320.00, 0.23PPM
2025-12-09T15:37:22,Index:777, DAC1:18036, 54.29PPM, DAC2:11554, 34.51PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:23,Index:778, DAC1:17908, 53.90PPM, DAC2:11698, 34.95PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:37:24,Index:779, DAC1:17700, 53.27PPM, DAC2:11666, 34.85PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:37:25,Index:780, DAC1:17380, 52.29PPM, DAC2:11842, 35.39PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:26,Index:781, DAC1:17668, 53.17PPM, DAC2:11698, 34.95PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:37:27,Index:782, DAC1:17860, 53.76PPM, DAC2:11602, 34.66PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:37:28,Index:783, DAC1:17796, 53.56PPM, DAC2:11602, 34.66PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:29,Index:784, DAC1:18020, 54.24PPM, DAC2:11314, 33.78PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:37:30,Index:785, DAC1:18036, 54.29PPM, DAC2:11730, 35.05PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:37:31,Index:786, DAC1:18212, 54.83PPM, DAC2:11442, 34.17PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:32,Index:787, DAC1:18388, 55.37PPM, DAC2:11730, 35.05PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:37:33,Index:788, DAC1:17956, 54.05PPM, DAC2:11618, 34.71PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:37:34,Index:789, DAC1:18308, 55.12PPM, DAC2:11698, 34.95PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:37:35,Index:790, DAC1:18116, 54.54PPM, DAC2:11650, 34.80PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:36,Index:791, DAC1:17748, 53.41PPM, DAC2:11362, 33.92PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:37:37,Index:792, DAC1:18052, 54.34PPM, DAC2:11426, 34.12PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:37:38,Index:793, DAC1:18260, 54.98PPM, DAC2:11426, 34.12PPM, DAC3:336.00, 0.28PPM
2025-12-09T15:37:39,Index:794, DAC1:17972, 54.10PPM, DAC2:11490, 34.32PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:40,Index:795, DAC1:18356, 55.27PPM, DAC2:11698, 34.95PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:37:41,Index:796, DAC1:18068, 54.39PPM, DAC2:11778, 35.19PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:42,Index:797, DAC1:17764, 53.46PPM, DAC2:11682, 34.90PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:37:43,Index:798, DAC1:17540, 52.78PPM, DAC2:11682, 34.90PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:37:44,Index:799, DAC1:18068, 54.39PPM, DAC2:11442, 34.17PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:45,Index:800, DAC1:17988, 54.15PPM, DAC2:11506, 34.36PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:46,Index:801, DAC1:17748, 53.41PPM, DAC2:11362, 33.92PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:47,Index:802, DAC1:17764, 53.46PPM, DAC2:11490, 34.32PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:48,Index:803, DAC1:17700, 53.27PPM, DAC2:11538, 34.46PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:49,Index:804, DAC1:17940, 54.00PPM, DAC2:11586, 34.61PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:37:50,Index:805, DAC1:17988, 54.15PPM, DAC2:11666, 34.85PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:51,Index:806, DAC1:18052, 54.34PPM, DAC2:11586, 34.61PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:37:52,Index:807, DAC1:18308, 55.12PPM, DAC2:11458, 34.22PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:37:53,Index:808, DAC1:18148, 54.63PPM, DAC2:11538, 34.46PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:37:54,Index:809, DAC1:18116, 54.54PPM, DAC2:11458, 34.22PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:37:55,Index:810, DAC1:18004, 54.19PPM, DAC2:11490, 34.32PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:37:56,Index:811, DAC1:18148, 54.63PPM, DAC2:11570, 34.56PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:37:57,Index:812, DAC1:18148, 54.63PPM, DAC2:11714, 35.00PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:37:58,Index:813, DAC1:18820, 56.68PPM, DAC2:11794, 35.24PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:37:59,Index:814, DAC1:18388, 55.37PPM, DAC2:11602, 34.66PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:38:00,Index:815, DAC1:18564, 55.90PPM, DAC2:11602, 34.66PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:38:01,Index:816, DAC1:18132, 54.59PPM, DAC2:11490, 34.32PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:38:02,Index:817, DAC1:18212, 54.83PPM, DAC2:11442, 34.17PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:03,Index:818, DAC1:18132, 54.59PPM, DAC2:11442, 34.17PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:04,Index:819, DAC1:18228, 54.88PPM, DAC2:11714, 35.00PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:38:05,Index:820, DAC1:18260, 54.98PPM, DAC2:11666, 34.85PPM, DAC3:624.00, 1.15PPM
2025-12-09T15:38:06,Index:821, DAC1:18148, 54.63PPM, DAC2:11714, 35.00PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:38:07,Index:822, DAC1:18452, 55.56PPM, DAC2:11682, 34.90PPM, DAC3:656.00, 1.25PPM
2025-12-09T15:38:08,Index:823, DAC1:18308, 55.12PPM, DAC2:11458, 34.22PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:09,Index:824, DAC1:18436, 55.51PPM, DAC2:11682, 34.90PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:38:10,Index:825, DAC1:18260, 54.98PPM, DAC2:11394, 34.02PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:38:11,Index:826, DAC1:18596, 56.00PPM, DAC2:11474, 34.27PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:12,Index:827, DAC1:18948, 57.08PPM, DAC2:11458, 34.22PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:38:13,Index:828, DAC1:18308, 55.12PPM, DAC2:11442, 34.17PPM, DAC3:592.00, 1.06PPM
2025-12-09T15:38:14,Index:829, DAC1:18308, 55.12PPM, DAC2:11570, 34.56PPM, DAC3:368.00, 0.37PPM
2025-12-09T15:38:15,Index:830, DAC1:18500, 55.71PPM, DAC2:11794, 35.24PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:38:16,Index:831, DAC1:18436, 55.51PPM, DAC2:11666, 34.85PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:17,Index:832, DAC1:18260, 54.98PPM, DAC2:11698, 34.95PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:18,Index:833, DAC1:17844, 53.71PPM, DAC2:11602, 34.66PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:38:19,Index:834, DAC1:18052, 54.34PPM, DAC2:11442, 34.17PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:38:20,Index:835, DAC1:18196, 54.78PPM, DAC2:11410, 34.07PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:38:21,Index:836, DAC1:18612, 56.05PPM, DAC2:11538, 34.46PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:38:22,Index:837, DAC1:18436, 55.51PPM, DAC2:11506, 34.36PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:38:23,Index:838, DAC1:18708, 56.34PPM, DAC2:11602, 34.66PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:38:24,Index:839, DAC1:18468, 55.61PPM, DAC2:12034, 35.98PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:25,Index:840, DAC1:18532, 55.81PPM, DAC2:11666, 34.85PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:38:26,Index:841, DAC1:18068, 54.39PPM, DAC2:11698, 34.95PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:38:27,Index:842, DAC1:18452, 55.56PPM, DAC2:11666, 34.85PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:28,Index:843, DAC1:18356, 55.27PPM, DAC2:11522, 34.41PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:29,Index:844, DAC1:18276, 55.02PPM, DAC2:11410, 34.07PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:30,Index:845, DAC1:18468, 55.61PPM, DAC2:11490, 34.32PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:31,Index:846, DAC1:18164, 54.68PPM, DAC2:11554, 34.51PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:38:32,Index:847, DAC1:18532, 55.81PPM, DAC2:11666, 34.85PPM, DAC3:576.00, 1.01PPM
2025-12-09T15:38:33,Index:848, DAC1:18484, 55.66PPM, DAC2:11730, 35.05PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:34,Index:849, DAC1:18228, 54.88PPM, DAC2:11602, 34.66PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:38:35,Index:850, DAC1:17460, 52.53PPM, DAC2:11410, 34.07PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:36,Index:851, DAC1:17860, 53.76PPM, DAC2:11410, 34.07PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:38:37,Index:852, DAC1:18388, 55.37PPM, DAC2:11474, 34.27PPM, DAC3:384.00, 0.42PPM
2025-12-09T15:38:38,Index:853, DAC1:18020, 54.24PPM, DAC2:11586, 34.61PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:38:39,Index:854, DAC1:18548, 55.85PPM, DAC2:11634, 34.75PPM, DAC3:352.00, 0.32PPM
2025-12-09T15:38:40,Index:855, DAC1:18484, 55.66PPM, DAC2:11714, 35.00PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:38:41,Index:856, DAC1:18388, 55.37PPM, DAC2:11714, 35.00PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:42,Index:857, DAC1:18436, 55.51PPM, DAC2:11602, 34.66PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:38:43,Index:858, DAC1:18660, 56.20PPM, DAC2:11522, 34.41PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:44,Index:859, DAC1:18516, 55.76PPM, DAC2:11474, 34.27PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:45,Index:860, DAC1:18372, 55.32PPM, DAC2:11474, 34.27PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:46,Index:861, DAC1:18356, 55.27PPM, DAC2:11650, 34.80PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:47,Index:862, DAC1:18564, 55.90PPM, DAC2:11730, 35.05PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:38:48,Index:863, DAC1:18004, 54.19PPM, DAC2:11666, 34.85PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:49,Index:864, DAC1:18468, 55.61PPM, DAC2:11442, 34.17PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:38:50,Index:865, DAC1:18244, 54.93PPM, DAC2:11458, 34.22PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:38:51,Index:866, DAC1:18308, 55.12PPM, DAC2:11458, 34.22PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:38:52,Index:867, DAC1:18356, 55.27PPM, DAC2:11474, 34.27PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:38:53,Index:868, DAC1:18740, 56.44PPM, DAC2:11666, 34.85PPM, DAC3:624.00, 1.15PPM
2025-12-09T15:38:54,Index:869, DAC1:18388, 55.37PPM, DAC2:11698, 34.95PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:38:55,Index:870, DAC1:18276, 55.02PPM, DAC2:11698, 34.95PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:38:56,Index:871, DAC1:18116, 54.54PPM, DAC2:11634, 34.75PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:38:57,Index:872, DAC1:18308, 55.12PPM, DAC2:11538, 34.46PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:38:58,Index:873, DAC1:18356, 55.27PPM, DAC2:11490, 34.32PPM, DAC3:400.00, 0.47PPM
2025-12-09T15:38:59,Index:874, DAC1:18180, 54.73PPM, DAC2:11618, 34.71PPM, DAC3:512.00, 0.81PPM
2025-12-09T15:39:00,Index:875, DAC1:18260, 54.98PPM, DAC2:11698, 34.95PPM, DAC3:352.00, 0.32PPM
2025-12-09T15:39:01,Index:876, DAC1:18276, 55.02PPM, DAC2:11698, 34.95PPM, DAC3:368.00, 0.37PPM
2025-12-09T15:39:02,Index:877, DAC1:18740, 56.44PPM, DAC2:11714, 35.00PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:39:03,Index:878, DAC1:18308, 55.12PPM, DAC2:11666, 34.85PPM, DAC3:352.00, 0.32PPM
2025-12-09T15:39:04,Index:879, DAC1:18324, 55.17PPM, DAC2:11490, 34.32PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:39:05,Index:880, DAC1:18628, 56.10PPM, DAC2:11490, 34.32PPM, DAC3:448.00, 0.62PPM
2025-12-09T15:39:06,Index:881, DAC1:18452, 55.56PPM, DAC2:11346, 33.88PPM, DAC3:496.00, 0.76PPM
2025-12-09T15:39:07,Index:882, DAC1:18612, 56.05PPM, DAC2:11474, 34.27PPM, DAC3:528.00, 0.86PPM
2025-12-09T15:39:08,Index:883, DAC1:18612, 56.05PPM, DAC2:11506, 34.36PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:39:09,Index:884, DAC1:18580, 55.95PPM, DAC2:11474, 34.27PPM, DAC3:544.00, 0.91PPM
2025-12-09T15:39:10,Index:885, DAC1:18612, 56.05PPM, DAC2:11394, 34.02PPM, DAC3:704.00, 1.40PPM
2025-12-09T15:39:11,Index:886, DAC1:18868, 56.83PPM, DAC2:11330, 33.83PPM, DAC3:480.00, 0.71PPM
2025-12-09T15:39:12,Index:887, DAC1:18132, 54.59PPM, DAC2:11282, 33.68PPM, DAC3:416.00, 0.52PPM
2025-12-09T15:39:13,Index:888, DAC1:18756, 56.49PPM, DAC2:11330, 33.83PPM, DAC3:432.00, 0.57PPM
2025-12-09T15:39:14,Index:889, DAC1:18212, 54.83PPM, DAC2:11394, 34.02PPM, DAC3:464.00, 0.67PPM
2025-12-09T15:39:15,Index:890, DAC1:18436, 55.51PPM, DAC2:11426, 34.12PPM, DAC3:416.00, 0.52PPM
