timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-23T12:13:48,Index:151, DAC1:58062, 176.44PPM, DAC2:12499, 37.39PPM, DAC3:272.00, 0.08PPM
2025-12-23T12:24:18,Index:778, DAC1:432, 0.57PPM, DAC2:11634, 34.75PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:19,Index:779, DAC1:368, 0.37PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:20,Index:780, DAC1:320, 0.23PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:21,Index:781, DAC1:400, 0.47PPM, DAC2:11602, 34.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:22,Index:782, DAC1:384, 0.42PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:23,Index:783, DAC1:416, 0.52PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:24,Index:784, DAC1:416, 0.52PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:25,Index:785, DAC1:480, 0.71PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:26,Index:786, DAC1:512, 0.81PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:27,Index:787, DAC1:384, 0.42PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:28,Index:788, DAC1:384, 0.42PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:29,Index:789, DAC1:496, 0.76PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:30,Index:790, DAC1:448, 0.62PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:31,Index:791, DAC1:496, 0.76PPM, DAC2:11554, 34.51PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:24:32,Index:792, DAC1:512, 0.81PPM, DAC2:11602, 34.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:33,Index:793, DAC1:528, 0.86PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:34,Index:794, DAC1:400, 0.47PPM, DAC2:11570, 34.56PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:24:35,Index:795, DAC1:512, 0.81PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:36,Index:796, DAC1:416, 0.52PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:37,Index:797, DAC1:432, 0.57PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:38,Index:798, DAC1:448, 0.62PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:39,Index:799, DAC1:448, 0.62PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:40,Index:800, DAC1:512, 0.81PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:41,Index:801, DAC1:432, 0.57PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:42,Index:802, DAC1:464, 0.67PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:43,Index:803, DAC1:464, 0.67PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:44,Index:804, DAC1:480, 0.71PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:45,Index:805, DAC1:416, 0.52PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:46,Index:806, DAC1:432, 0.57PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:47,Index:807, DAC1:448, 0.62PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:48,Index:808, DAC1:480, 0.71PPM, DAC2:11474, 34.27PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:24:49,Index:809, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:50,Index:810, DAC1:448, 0.62PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:51,Index:811, DAC1:480, 0.71PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:52,Index:812, DAC1:384, 0.42PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:53,Index:813, DAC1:464, 0.67PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:54,Index:814, DAC1:448, 0.62PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:55,Index:815, DAC1:432, 0.57PPM, DAC2:11538, 34.46PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:24:56,Index:816, DAC1:496, 0.76PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:57,Index:817, DAC1:400, 0.47PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:58,Index:818, DAC1:400, 0.47PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:24:59,Index:819, DAC1:416, 0.52PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:00,Index:820, DAC1:512, 0.81PPM, DAC2:11458, 34.22PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:25:01,Index:821, DAC1:432, 0.57PPM, DAC2:11570, 34.56PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:25:02,Index:822, DAC1:464, 0.67PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:03,Index:823, DAC1:416, 0.52PPM, DAC2:11650, 34.80PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:04,Index:824, DAC1:464, 0.67PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:05,Index:825, DAC1:512, 0.81PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:06,Index:826, DAC1:448, 0.62PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:07,Index:827, DAC1:544, 0.91PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:08,Index:828, DAC1:416, 0.52PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:09,Index:829, DAC1:528, 0.86PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:10,Index:830, DAC1:480, 0.71PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:11,Index:831, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:12,Index:832, DAC1:480, 0.71PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:13,Index:833, DAC1:304, 0.18PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:14,Index:834, DAC1:480, 0.71PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:15,Index:835, DAC1:608, 1.11PPM, DAC2:11586, 34.61PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:25:16,Index:836, DAC1:464, 0.67PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:17,Index:837, DAC1:512, 0.81PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:18,Index:838, DAC1:432, 0.57PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:19,Index:839, DAC1:432, 0.57PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:20,Index:840, DAC1:416, 0.52PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:21,Index:841, DAC1:416, 0.52PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:22,Index:842, DAC1:528, 0.86PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:23,Index:843, DAC1:400, 0.47PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:24,Index:844, DAC1:384, 0.42PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:25,Index:845, DAC1:528, 0.86PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:26,Index:846, DAC1:608, 1.11PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:27,Index:847, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:28,Index:848, DAC1:512, 0.81PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:29,Index:849, DAC1:464, 0.67PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:30,Index:850, DAC1:544, 0.91PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:31,Index:851, DAC1:464, 0.67PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:32,Index:852, DAC1:528, 0.86PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:33,Index:853, DAC1:400, 0.47PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:34,Index:854, DAC1:400, 0.47PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:35,Index:855, DAC1:512, 0.81PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:36,Index:856, DAC1:432, 0.57PPM, DAC2:11474, 34.27PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:25:37,Index:857, DAC1:576, 1.01PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:38,Index:858, DAC1:448, 0.62PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:39,Index:859, DAC1:480, 0.71PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:40,Index:860, DAC1:496, 0.76PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:41,Index:861, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:42,Index:862, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:43,Index:863, DAC1:544, 0.91PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:44,Index:864, DAC1:512, 0.81PPM, DAC2:11538, 34.46PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:25:45,Index:865, DAC1:416, 0.52PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:46,Index:866, DAC1:560, 0.96PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:47,Index:867, DAC1:448, 0.62PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:48,Index:868, DAC1:416, 0.52PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:49,Index:869, DAC1:400, 0.47PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:50,Index:870, DAC1:432, 0.57PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:51,Index:871, DAC1:432, 0.57PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:52,Index:872, DAC1:528, 0.86PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:53,Index:873, DAC1:416, 0.52PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:54,Index:874, DAC1:512, 0.81PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:55,Index:875, DAC1:448, 0.62PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:56,Index:876, DAC1:464, 0.67PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:57,Index:877, DAC1:352, 0.32PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:58,Index:878, DAC1:464, 0.67PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:25:59,Index:879, DAC1:448, 0.62PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:00,Index:880, DAC1:368, 0.37PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:01,Index:881, DAC1:416, 0.52PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:02,Index:882, DAC1:480, 0.71PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:03,Index:883, DAC1:496, 0.76PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:04,Index:884, DAC1:448, 0.62PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:05,Index:885, DAC1:464, 0.67PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:06,Index:886, DAC1:592, 1.06PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:07,Index:887, DAC1:480, 0.71PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:08,Index:888, DAC1:448, 0.62PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:09,Index:889, DAC1:448, 0.62PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:10,Index:890, DAC1:432, 0.57PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:11,Index:891, DAC1:448, 0.62PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:12,Index:892, DAC1:496, 0.76PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:13,Index:893, DAC1:528, 0.86PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:14,Index:894, DAC1:400, 0.47PPM, DAC2:11474, 34.27PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:26:15,Index:895, DAC1:416, 0.52PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:16,Index:896, DAC1:496, 0.76PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:17,Index:897, DAC1:480, 0.71PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:18,Index:898, DAC1:480, 0.71PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:19,Index:899, DAC1:560, 0.96PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:20,Index:900, DAC1:512, 0.81PPM, DAC2:11554, 34.51PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:26:21,Index:901, DAC1:512, 0.81PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:22,Index:902, DAC1:464, 0.67PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:23,Index:903, DAC1:448, 0.62PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:24,Index:904, DAC1:576, 1.01PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:25,Index:905, DAC1:496, 0.76PPM, DAC2:11506, 34.36PPM, DAC3:272.00, 0.08PPM
2025-12-23T12:26:26,Index:906, DAC1:528, 0.86PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:27,Index:907, DAC1:448, 0.62PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:28,Index:908, DAC1:480, 0.71PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:29,Index:909, DAC1:352, 0.32PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:30,Index:910, DAC1:448, 0.62PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:31,Index:911, DAC1:400, 0.47PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:32,Index:912, DAC1:528, 0.86PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:33,Index:913, DAC1:352, 0.32PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:34,Index:914, DAC1:448, 0.62PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:35,Index:915, DAC1:656, 1.25PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:36,Index:916, DAC1:432, 0.57PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:37,Index:917, DAC1:512, 0.81PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:38,Index:918, DAC1:480, 0.71PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:39,Index:919, DAC1:416, 0.52PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:40,Index:920, DAC1:464, 0.67PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:41,Index:921, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:42,Index:922, DAC1:432, 0.57PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:43,Index:923, DAC1:528, 0.86PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:44,Index:924, DAC1:512, 0.81PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:45,Index:925, DAC1:480, 0.71PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:46,Index:926, DAC1:464, 0.67PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:47,Index:927, DAC1:496, 0.76PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:48,Index:928, DAC1:560, 0.96PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:49,Index:929, DAC1:464, 0.67PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:50,Index:930, DAC1:512, 0.81PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:51,Index:931, DAC1:512, 0.81PPM, DAC2:11650, 34.80PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:52,Index:932, DAC1:480, 0.71PPM, DAC2:11634, 34.75PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:53,Index:933, DAC1:448, 0.62PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:54,Index:934, DAC1:416, 0.52PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:55,Index:935, DAC1:432, 0.57PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:56,Index:936, DAC1:480, 0.71PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:26:57,Index:937, DAC1:416, 0.52PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:41,Index:938, DAC1:512, 0.81PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:42,Index:982, DAC1:464, 0.67PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:43,Index:983, DAC1:480, 0.71PPM, DAC2:11474, 34.27PPM, DAC3:272.00, 0.08PPM
2025-12-23T12:27:44,Index:984, DAC1:480, 0.71PPM, DAC2:11282, 33.68PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:45,Index:985, DAC1:448, 0.62PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:46,Index:986, DAC1:480, 0.71PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:47,Index:987, DAC1:480, 0.71PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:48,Index:988, DAC1:512, 0.81PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:49,Index:989, DAC1:352, 0.32PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:50,Index:990, DAC1:448, 0.62PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:51,Index:991, DAC1:528, 0.86PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:52,Index:992, DAC1:448, 0.62PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:27:53,Index:993, DAC1:432, 0.57PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:41,Index:994, DAC1:480, 0.71PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:42,Index:1042, DAC1:496, 0.76PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:43,Index:1043, DAC1:432, 0.57PPM, DAC2:11458, 34.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:44,Index:1044, DAC1:496, 0.76PPM, DAC2:11442, 34.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:45,Index:1045, DAC1:480, 0.71PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:46,Index:1046, DAC1:368, 0.37PPM, DAC2:11618, 34.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:28:47,Index:1047, DAC1:432, 0.57PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:47,Index:1048, DAC1:512, 0.81PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:48,Index:1348, DAC1:384, 0.42PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:49,Index:1349, DAC1:480, 0.71PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:50,Index:1350, DAC1:384, 0.42PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:51,Index:1351, DAC1:352, 0.32PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:52,Index:1352, DAC1:464, 0.67PPM, DAC2:11538, 34.46PPM, DAC3:240.00, -0.02PPM
2025-12-23T12:33:53,Index:1353, DAC1:384, 0.42PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:54,Index:1354, DAC1:384, 0.42PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:55,Index:1355, DAC1:512, 0.81PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:56,Index:1356, DAC1:368, 0.37PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:57,Index:1357, DAC1:416, 0.52PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:58,Index:1358, DAC1:432, 0.57PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:33:59,Index:1359, DAC1:448, 0.62PPM, DAC2:11650, 34.80PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:34:00,Index:1360, DAC1:464, 0.67PPM, DAC2:11522, 34.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:34:02,Index:1361, DAC1:448, 0.62PPM, DAC2:11570, 34.56PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:34:03,Index:1362, DAC1:432, 0.57PPM, DAC2:11538, 34.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:34:04,Index:1363, DAC1:464, 0.67PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:34:05,Index:1364, DAC1:448, 0.62PPM, DAC2:11490, 34.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T12:34:06,Index:1365, DAC1:416, 0.52PPM, DAC2:11506, 34.36PPM, DAC3:256.00, 0.03PPM
