timestamp, volt1 V, volt2 V, H ppm1, H ppm2
2025-12-23T13:28:22,Index:2165, DAC1:448, 0.62PPM, DAC2:10850, 32.36PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:50,Index:2371, DAC1:42634, 129.36PPM, DAC2:12226, 36.56PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:31:51,Index:2372, DAC1:41146, 124.82PPM, DAC2:12194, 36.46PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:52,Index:2373, DAC1:40361, 122.42PPM, DAC2:12178, 36.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:53,Index:2374, DAC1:40889, 124.04PPM, DAC2:12210, 36.51PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:31:54,Index:2375, DAC1:41050, 124.53PPM, DAC2:12210, 36.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:55,Index:2376, DAC1:43930, 133.32PPM, DAC2:12274, 36.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:56,Index:2377, DAC1:53196, 161.59PPM, DAC2:12579, 37.64PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:57,Index:2378, DAC1:62015, 188.51PPM, DAC2:12771, 38.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:58,Index:2379, DAC1:56989, 173.17PPM, DAC2:12595, 37.69PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:31:59,Index:2380, DAC1:52076, 158.18PPM, DAC2:12467, 37.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:00,Index:2381, DAC1:49820, 151.29PPM, DAC2:12403, 37.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:01,Index:2382, DAC1:45611, 138.45PPM, DAC2:12323, 36.86PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:02,Index:2383, DAC1:44186, 134.10PPM, DAC2:12291, 36.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:03,Index:2384, DAC1:42746, 129.70PPM, DAC2:12242, 36.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:04,Index:2385, DAC1:43498, 132.00PPM, DAC2:12274, 36.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:05,Index:2386, DAC1:44746, 135.81PPM, DAC2:12355, 36.96PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:06,Index:2387, DAC1:55885, 169.80PPM, DAC2:12675, 37.93PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:07,Index:2388, DAC1:65535, 199.25PPM, DAC2:12963, 38.81PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:08,Index:2389, DAC1:62735, 190.70PPM, DAC2:12787, 38.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:09,Index:2390, DAC1:54285, 164.92PPM, DAC2:12515, 37.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:10,Index:2391, DAC1:48027, 145.82PPM, DAC2:12355, 36.96PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:11,Index:2392, DAC1:43786, 132.88PPM, DAC2:12291, 36.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:12,Index:2393, DAC1:42698, 129.56PPM, DAC2:12258, 36.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:13,Index:2394, DAC1:43546, 132.14PPM, DAC2:12291, 36.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:14,Index:2395, DAC1:42602, 129.26PPM, DAC2:12258, 36.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:15,Index:2396, DAC1:47115, 143.04PPM, DAC2:12403, 37.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:16,Index:2397, DAC1:48171, 146.26PPM, DAC2:12435, 37.20PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:17,Index:2398, DAC1:50252, 152.61PPM, DAC2:12451, 37.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:18,Index:2399, DAC1:48139, 146.16PPM, DAC2:12419, 37.15PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:19,Index:2400, DAC1:48219, 146.40PPM, DAC2:12435, 37.20PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:20,Index:2401, DAC1:54445, 165.41PPM, DAC2:12563, 37.59PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:32:21,Index:2402, DAC1:65535, 199.25PPM, DAC2:12979, 38.86PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:22,Index:2403, DAC1:65535, 199.25PPM, DAC2:12979, 38.86PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:23,Index:2404, DAC1:65535, 199.25PPM, DAC2:12947, 38.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:24,Index:2405, DAC1:61871, 188.07PPM, DAC2:12835, 38.42PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:25,Index:2406, DAC1:62191, 189.04PPM, DAC2:12819, 38.37PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:26,Index:2407, DAC1:53805, 163.45PPM, DAC2:12563, 37.59PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:27,Index:2408, DAC1:52172, 158.47PPM, DAC2:12483, 37.35PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:28,Index:2409, DAC1:62175, 189.00PPM, DAC2:12947, 38.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:29,Index:2410, DAC1:65535, 199.25PPM, DAC2:12979, 38.86PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:30,Index:2411, DAC1:64479, 196.03PPM, DAC2:12899, 38.62PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:31,Index:2412, DAC1:57341, 174.24PPM, DAC2:12643, 37.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:32,Index:2413, DAC1:59342, 180.35PPM, DAC2:12771, 38.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:33,Index:2414, DAC1:61839, 187.97PPM, DAC2:12867, 38.52PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:34,Index:2415, DAC1:65535, 199.25PPM, DAC2:12979, 38.86PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:35,Index:2416, DAC1:65535, 199.25PPM, DAC2:13011, 38.96PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:36,Index:2417, DAC1:65535, 199.25PPM, DAC2:12995, 38.91PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:37,Index:2418, DAC1:65535, 199.25PPM, DAC2:13011, 38.96PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:38,Index:2419, DAC1:65535, 199.25PPM, DAC2:12995, 38.91PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:39,Index:2420, DAC1:64959, 197.49PPM, DAC2:13059, 39.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:40,Index:2421, DAC1:46187, 140.20PPM, DAC2:12323, 36.86PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:41,Index:2422, DAC1:32583, 98.69PPM, DAC2:12066, 36.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:42,Index:2423, DAC1:31719, 96.05PPM, DAC2:12098, 36.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:43,Index:2424, DAC1:27574, 83.40PPM, DAC2:11986, 35.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:44,Index:2425, DAC1:34744, 105.28PPM, DAC2:12226, 36.56PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:32:45,Index:2426, DAC1:50172, 152.37PPM, DAC2:12515, 37.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:46,Index:2427, DAC1:44618, 135.42PPM, DAC2:12339, 36.91PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:47,Index:2428, DAC1:33352, 101.03PPM, DAC2:12114, 36.22PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:48,Index:2429, DAC1:33304, 100.89PPM, DAC2:12082, 36.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:49,Index:2430, DAC1:19620, 59.13PPM, DAC2:11810, 35.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:50,Index:2431, DAC1:12995, 38.91PPM, DAC2:11762, 35.15PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:51,Index:2432, DAC1:9618, 28.60PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:52,Index:2433, DAC1:7985, 23.62PPM, DAC2:11618, 34.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:53,Index:2434, DAC1:6849, 20.15PPM, DAC2:11618, 34.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:54,Index:2435, DAC1:6001, 17.56PPM, DAC2:11634, 34.75PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:32:55,Index:2436, DAC1:5265, 15.32PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:56,Index:2437, DAC1:4801, 13.90PPM, DAC2:11586, 34.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:58,Index:2438, DAC1:4129, 11.85PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:32:59,Index:2439, DAC1:3584, 10.19PPM, DAC2:11554, 34.51PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:00,Index:2440, DAC1:5505, 16.05PPM, DAC2:11634, 34.75PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:01,Index:2441, DAC1:12242, 36.61PPM, DAC2:11746, 35.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:02,Index:2442, DAC1:18596, 56.00PPM, DAC2:11874, 35.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:03,Index:2443, DAC1:38233, 115.93PPM, DAC2:12339, 36.91PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:04,Index:2444, DAC1:57341, 174.24PPM, DAC2:12803, 38.32PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:05,Index:2445, DAC1:65535, 199.25PPM, DAC2:13075, 39.15PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:06,Index:2446, DAC1:65535, 199.25PPM, DAC2:13075, 39.15PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:07,Index:2447, DAC1:65535, 199.25PPM, DAC2:13059, 39.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:08,Index:2448, DAC1:65535, 199.25PPM, DAC2:13043, 39.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:09,Index:2449, DAC1:65535, 199.25PPM, DAC2:13059, 39.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:10,Index:2450, DAC1:65535, 199.25PPM, DAC2:13059, 39.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:11,Index:2451, DAC1:65535, 199.25PPM, DAC2:13027, 39.01PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:12,Index:2452, DAC1:65535, 199.25PPM, DAC2:13059, 39.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:13,Index:2453, DAC1:50524, 153.44PPM, DAC2:12499, 37.39PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:33:14,Index:2454, DAC1:35384, 107.24PPM, DAC2:12258, 36.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:15,Index:2455, DAC1:25030, 75.64PPM, DAC2:11970, 35.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:16,Index:2456, DAC1:18500, 55.71PPM, DAC2:11858, 35.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:17,Index:2457, DAC1:14691, 44.08PPM, DAC2:11826, 35.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:18,Index:2458, DAC1:12739, 38.13PPM, DAC2:11794, 35.24PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:19,Index:2459, DAC1:10946, 32.66PPM, DAC2:11746, 35.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:20,Index:2460, DAC1:9426, 28.02PPM, DAC2:11730, 35.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:21,Index:2461, DAC1:9682, 28.80PPM, DAC2:11730, 35.05PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:33:22,Index:2462, DAC1:9682, 28.80PPM, DAC2:11730, 35.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:23,Index:2463, DAC1:9746, 28.99PPM, DAC2:11730, 35.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:24,Index:2464, DAC1:9474, 28.16PPM, DAC2:11730, 35.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:25,Index:2465, DAC1:8866, 26.31PPM, DAC2:11730, 35.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:26,Index:2466, DAC1:7777, 22.98PPM, DAC2:11666, 34.85PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:27,Index:2467, DAC1:6241, 18.30PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:28,Index:2468, DAC1:10274, 30.60PPM, DAC2:11746, 35.10PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:29,Index:2469, DAC1:14819, 44.47PPM, DAC2:11858, 35.44PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:30,Index:2470, DAC1:34088, 103.28PPM, DAC2:12274, 36.71PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:31,Index:2471, DAC1:58990, 179.28PPM, DAC2:12947, 38.76PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:32,Index:2472, DAC1:65535, 199.25PPM, DAC2:13091, 39.20PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:33,Index:2473, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:34,Index:2474, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:35,Index:2475, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:36,Index:2476, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:37,Index:2477, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:38,Index:2478, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:39,Index:2479, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:40,Index:2480, DAC1:65535, 199.25PPM, DAC2:13091, 39.20PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:41,Index:2481, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:42,Index:2482, DAC1:65535, 199.25PPM, DAC2:13091, 39.20PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:43,Index:2483, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:44,Index:2484, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:33:45,Index:2485, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:46,Index:2486, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:47,Index:2487, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:48,Index:2488, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:49,Index:2489, DAC1:65535, 199.25PPM, DAC2:13139, 39.35PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:50,Index:2490, DAC1:65535, 199.25PPM, DAC2:13091, 39.20PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:51,Index:2491, DAC1:65535, 199.25PPM, DAC2:13139, 39.35PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:33:52,Index:2492, DAC1:65535, 199.25PPM, DAC2:13139, 39.35PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:53,Index:2493, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:54,Index:2494, DAC1:65535, 199.25PPM, DAC2:13107, 39.25PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:55,Index:2495, DAC1:65487, 199.10PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:56,Index:2496, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:33:57,Index:2497, DAC1:65535, 199.25PPM, DAC2:13011, 38.96PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:58,Index:2498, DAC1:65535, 199.25PPM, DAC2:13139, 39.35PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:33:59,Index:2499, DAC1:65535, 199.25PPM, DAC2:13123, 39.30PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:00,Index:2500, DAC1:44106, 133.85PPM, DAC2:12355, 36.96PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:01,Index:2501, DAC1:22917, 69.19PPM, DAC2:11970, 35.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:02,Index:2502, DAC1:13843, 41.50PPM, DAC2:11826, 35.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:03,Index:2503, DAC1:9394, 27.92PPM, DAC2:11762, 35.15PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:04,Index:2504, DAC1:7713, 22.79PPM, DAC2:11730, 35.05PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:05,Index:2505, DAC1:6673, 19.61PPM, DAC2:11714, 35.00PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:06,Index:2506, DAC1:5777, 16.88PPM, DAC2:11714, 35.00PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:07,Index:2507, DAC1:4913, 14.24PPM, DAC2:11698, 34.95PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:08,Index:2508, DAC1:4385, 12.63PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:09,Index:2509, DAC1:3808, 10.87PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:10,Index:2510, DAC1:3808, 10.87PPM, DAC2:11666, 34.85PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:11,Index:2511, DAC1:3616, 10.29PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:12,Index:2512, DAC1:3472, 9.85PPM, DAC2:11666, 34.85PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:13,Index:2513, DAC1:3216, 9.06PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:14,Index:2514, DAC1:2384, 6.53PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:15,Index:2515, DAC1:1920, 5.11PPM, DAC2:11650, 34.80PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:16,Index:2516, DAC1:1680, 4.38PPM, DAC2:11602, 34.66PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:17,Index:2517, DAC1:1376, 3.45PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:18,Index:2518, DAC1:1248, 3.06PPM, DAC2:10466, 31.19PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:19,Index:2519, DAC1:1168, 2.81PPM, DAC2:10786, 32.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:20,Index:2520, DAC1:1072, 2.52PPM, DAC2:11010, 32.85PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:21,Index:2521, DAC1:1296, 3.21PPM, DAC2:11090, 33.09PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:22,Index:2522, DAC1:864, 1.89PPM, DAC2:10930, 32.61PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:23,Index:2523, DAC1:864, 1.89PPM, DAC2:11138, 33.24PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:24,Index:2524, DAC1:896, 1.98PPM, DAC2:11218, 33.49PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:25,Index:2525, DAC1:864, 1.89PPM, DAC2:11266, 33.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:26,Index:2526, DAC1:2096, 5.65PPM, DAC2:11362, 33.92PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:34:27,Index:2527, DAC1:9858, 29.33PPM, DAC2:11682, 34.90PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:28,Index:2528, DAC1:18180, 54.73PPM, DAC2:11826, 35.34PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:29,Index:2529, DAC1:22613, 68.26PPM, DAC2:11922, 35.63PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:30,Index:2530, DAC1:26198, 79.20PPM, DAC2:12002, 35.88PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:34:31,Index:2531, DAC1:28518, 86.28PPM, DAC2:12066, 36.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:32,Index:2532, DAC1:32103, 97.22PPM, DAC2:12162, 36.37PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:34:33,Index:2533, DAC1:33352, 101.03PPM, DAC2:12178, 36.41PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:34,Index:2534, DAC1:30535, 92.44PPM, DAC2:12098, 36.17PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:35,Index:2535, DAC1:27974, 84.62PPM, DAC2:12034, 35.98PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:36,Index:2536, DAC1:31575, 95.61PPM, DAC2:12162, 36.37PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:37,Index:2537, DAC1:26006, 78.62PPM, DAC2:11986, 35.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:38,Index:2538, DAC1:22805, 68.85PPM, DAC2:11970, 35.78PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:39,Index:2539, DAC1:27318, 82.62PPM, DAC2:11810, 35.29PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:40,Index:2540, DAC1:16980, 51.07PPM, DAC2:11714, 35.00PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:41,Index:2541, DAC1:10386, 30.95PPM, DAC2:11554, 34.51PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:34:42,Index:2542, DAC1:7041, 20.74PPM, DAC2:11474, 34.27PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:43,Index:2543, DAC1:4929, 14.29PPM, DAC2:11426, 34.12PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:44,Index:2544, DAC1:3616, 10.29PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:45,Index:2545, DAC1:3008, 8.43PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:46,Index:2546, DAC1:2512, 6.92PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:47,Index:2547, DAC1:2160, 5.84PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:48,Index:2548, DAC1:1744, 4.57PPM, DAC2:11410, 34.07PPM, DAC3:240.00, -0.02PPM
2025-12-23T13:34:49,Index:2549, DAC1:1744, 4.57PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:50,Index:2550, DAC1:1504, 3.84PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:51,Index:2551, DAC1:1184, 2.86PPM, DAC2:11378, 33.97PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:52,Index:2552, DAC1:1232, 3.01PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:53,Index:2553, DAC1:1024, 2.38PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:54,Index:2554, DAC1:976, 2.23PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:55,Index:2555, DAC1:912, 2.03PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:56,Index:2556, DAC1:816, 1.74PPM, DAC2:11378, 33.97PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:57,Index:2557, DAC1:784, 1.64PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:58,Index:2558, DAC1:816, 1.74PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:34:59,Index:2559, DAC1:832, 1.79PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:00,Index:2560, DAC1:720, 1.45PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:01,Index:2561, DAC1:976, 2.23PPM, DAC2:11378, 33.97PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:02,Index:2562, DAC1:800, 1.69PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:03,Index:2563, DAC1:704, 1.40PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:04,Index:2564, DAC1:816, 1.74PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:05,Index:2565, DAC1:816, 1.74PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:06,Index:2566, DAC1:672, 1.30PPM, DAC2:11346, 33.88PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:07,Index:2567, DAC1:688, 1.35PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:08,Index:2568, DAC1:720, 1.45PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:09,Index:2569, DAC1:592, 1.06PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:10,Index:2570, DAC1:608, 1.11PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:11,Index:2571, DAC1:576, 1.01PPM, DAC2:11410, 34.07PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:12,Index:2572, DAC1:528, 0.86PPM, DAC2:11330, 33.83PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:13,Index:2573, DAC1:560, 0.96PPM, DAC2:11394, 34.02PPM, DAC3:256.00, 0.03PPM
2025-12-23T13:35:14,Index:2574, DAC1:592, 1.06PPM, DAC2:11362, 33.92PPM, DAC3:256.00, 0.03PPM
