Timestamp,DNEpct Cell 1 Temp,DNEpct Cell 3 Temp,DNEpct Cell 5 Temp,DNEpct Cell 7 Temp,35pct Cell 10 Temp,35pct Cell 12 Temp,30pct Cell 14 Temp,30pct Cell 16 Temp
09-05-2025-Fri 18-37-15-PM,-24.753,-23.559,-23.159,-24.059,-25.358,-24.692,-24.725,-25.103
09-05-2025-Fri 18-37-17-PM,-24.736,-23.536,-23.17,-24.059,-25.336,-24.692,-24.736,-25.103
09-05-2025-Fri 18-37-20-PM,-24.753,-23.581,-23.17,-24.07,-25.369,-24.725,-24.725,-25.137
09-05-2025-Fri 18-37-22-PM,-24.77,-23.592,-23.192,-24.081,-25.381,-24.736,-24.748,-25.137
09-05-2025-Fri 18-37-24-PM,-24.77,-23.592,-23.214,-24.114,-25.381,-24.747,-24.781,-25.17
09-05-2025-Fri 18-37-27-PM,-24.753,-23.592,-23.226,-24.092,-25.369,-24.759,-24.77,-25.137
09-05-2025-Fri 18-37-29-PM,-24.77,-23.592,-23.214,-24.103,-25.381,-24.747,-24.781,-25.153
09-05-2025-Fri 18-37-32-PM,-24.786,-23.614,-23.226,-24.126,-25.392,-24.759,-24.781,-25.187
09-05-2025-Fri 18-37-34-PM,-24.82,-23.625,-23.237,-24.137,-25.414,-24.77,-24.803,-25.203
09-05-2025-Fri 18-37-36-PM,-24.82,-23.648,-23.248,-24.114,-25.425,-24.792,-24.792,-25.17
09-05-2025-Fri 18-37-39-PM,-24.836,-23.648,-23.259,-24.126,-25.436,-24.803,-24.803,-25.187
09-05-2025-Fri 18-37-41-PM,-24.853,-23.67,-23.27,-24.159,-25.458,-24.814,-24.836,-25.22
09-05-2025-Fri 18-37-43-PM,-24.869,-23.681,-23.27,-24.181,-25.48,-24.825,-24.859,-25.253
09-05-2025-Fri 18-37-46-PM,-24.869,-23.703,-23.303,-24.192,-25.503,-24.881,-24.87,-25.27
09-05-2025-Fri 18-37-48-PM,-24.986,-23.77,-23.314,-24.225,-25.603,-24.914,-24.903,-25.32
09-05-2025-Fri 18-37-50-PM,-24.986,-23.792,-23.337,-24.259,-25.614,-24.936,-24.936,-25.353
09-05-2025-Fri 18-37-53-PM,-25.019,-23.836,-23.37,-24.281,-25.658,-24.992,-24.959,-25.386
09-05-2025-Fri 18-37-55-PM,-25.086,-23.87,-23.426,-24.314,-25.702,-25.036,-25.003,-25.42
09-05-2025-Fri 18-37-58-PM,-25.103,-23.87,-23.437,-24.359,-25.725,-25.047,-25.047,-25.47
09-05-2025-Fri 18-38-00-PM,-25.136,-23.903,-23.448,-24.348,-25.769,-25.081,-25.036,-25.453
09-05-2025-Fri 18-38-02-PM,-25.186,-23.936,-23.481,-24.403,-25.802,-25.103,-25.092,-25.52
09-05-2025-Fri 18-38-05-PM,-25.236,-23.992,-23.514,-24.425,-25.858,-25.147,-25.103,-25.536
09-05-2025-Fri 18-38-07-PM,-25.286,-24.025,-23.537,-24.459,-25.902,-25.181,-25.147,-25.586
09-05-2025-Fri 18-38-10-PM,-25.303,-24.059,-23.57,-24.47,-25.936,-25.236,-25.17,-25.603
09-05-2025-Fri 18-38-12-PM,-25.336,-24.059,-23.581,-24.492,-25.969,-25.258,-25.203,-25.636
09-05-2025-Fri 18-38-15-PM,-25.386,-24.125,-23.626,-24.548,-26.024,-25.303,-25.247,-25.686
09-05-2025-Fri 18-38-17-PM,-25.452,-24.181,-23.659,-24.581,-26.091,-25.358,-25.281,-25.736
09-05-2025-Fri 18-38-19-PM,-25.452,-24.17,-23.659,-24.614,-26.113,-25.369,-25.314,-25.77
09-05-2025-Fri 18-38-22-PM,-25.552,-24.27,-23.726,-24.659,-26.191,-25.436,-25.358,-25.819
09-05-2025-Fri 18-38-24-PM,-25.586,-24.27,-23.748,-24.67,-26.213,-25.447,-25.392,-25.819
09-05-2025-Fri 18-38-26-PM,-25.586,-24.292,-23.781,-24.714,-26.224,-25.492,-25.414,-25.886
09-05-2025-Fri 18-38-29-PM,-25.652,-24.336,-23.792,-24.736,-26.28,-25.514,-25.436,-25.919
09-05-2025-Fri 18-38-31-PM,-25.669,-24.37,-23.826,-24.759,-26.313,-25.558,-25.469,-25.936
09-05-2025-Fri 18-38-34-PM,-25.719,-24.392,-23.837,-24.803,-26.357,-25.569,-25.514,-25.986
09-05-2025-Fri 18-38-36-PM,-25.752,-24.425,-23.87,-24.836,-26.402,-25.614,-25.547,-26.019
09-05-2025-Fri 18-38-39-PM,-25.785,-24.459,-23.903,-24.859,-26.424,-25.647,-25.58,-26.053
09-05-2025-Fri 18-38-41-PM,-25.802,-24.481,-23.937,-24.881,-26.446,-25.68,-25.603,-26.069
09-05-2025-Fri 18-38-43-PM,-25.819,-24.492,-23.959,-24.925,-26.469,-25.703,-25.647,-26.119
09-05-2025-Fri 18-38-46-PM,-25.869,-24.547,-23.981,-24.947,-26.513,-25.736,-25.658,-26.153
09-05-2025-Fri 18-38-48-PM,-25.952,-24.581,-23.992,-24.97,-26.568,-25.747,-25.68,-26.186
09-05-2025-Fri 18-38-51-PM,-25.935,-24.603,-24.037,-25.003,-26.58,-25.802,-25.725,-26.219
09-05-2025-Fri 18-38-53-PM,-25.935,-24.603,-24.048,-25.014,-26.58,-25.802,-25.736,-26.219
09-05-2025-Fri 18-38-55-PM,-25.985,-24.658,-24.081,-25.036,-26.624,-25.847,-25.758,-26.253
09-05-2025-Fri 18-38-58-PM,-26.019,-24.681,-24.092,-25.058,-26.657,-25.869,-25.78,-26.286
09-05-2025-Fri 18-39-00-PM,-26.002,-24.67,-24.125,-25.092,-26.646,-25.891,-25.825,-26.319
09-05-2025-Fri 18-39-02-PM,-26.052,-24.703,-24.159,-25.114,-26.679,-25.913,-25.847,-26.336
09-05-2025-Fri 18-39-05-PM,-26.069,-24.747,-24.192,-25.147,-26.702,-25.958,-25.88,-26.386
09-05-2025-Fri 18-39-07-PM,-26.068,-24.736,-24.192,-25.181,-26.713,-25.958,-25.902,-26.419
09-05-2025-Fri 18-39-12-PM,-26.102,-24.781,-24.225,-25.203,-26.746,-25.991,-25.936,-26.436
09-05-2025-Fri 18-39-14-PM,-26.168,-24.825,-24.27,-25.247,-26.802,-26.036,-25.98,-26.486
09-05-2025-Fri 18-39-17-PM,-26.168,-24.847,-24.303,-25.269,-26.802,-26.069,-26.013,-26.519
09-05-2025-Fri 18-39-19-PM,-26.202,-24.87,-24.314,-25.303,-26.835,-26.08,-26.036,-26.552
09-05-2025-Fri 18-39-21-PM,-26.218,-24.881,-24.325,-25.325,-26.857,-26.102,-26.058,-26.586
09-05-2025-Fri 18-39-24-PM,-26.235,-24.892,-24.348,-25.347,-26.879,-26.124,-26.091,-26.602
09-05-2025-Fri 18-39-26-PM,-26.252,-24.925,-24.37,-25.369,-26.879,-26.136,-26.102,-26.636
09-05-2025-Fri 18-39-28-PM,-26.285,-24.958,-24.392,-25.38,-26.913,-26.169,-26.124,-26.652
09-05-2025-Fri 18-39-31-PM,-26.302,-24.981,-24.425,-25.414,-26.935,-26.202,-26.158,-26.685
09-05-2025-Fri 18-39-33-PM,-26.302,-24.981,-24.448,-25.447,-26.935,-26.213,-26.191,-26.719
09-05-2025-Fri 18-39-36-PM,-26.318,-25.003,-24.47,-25.469,-26.957,-26.235,-26.213,-26.735
09-05-2025-Fri 18-39-38-PM,-26.335,-25.014,-24.481,-25.48,-26.968,-26.247,-26.235,-26.752
09-05-2025-Fri 18-39-41-PM,-26.368,-25.058,-24.503,-25.514,-27.001,-26.28,-26.258,-26.802
09-05-2025-Fri 18-39-43-PM,-26.368,-25.058,-24.525,-25.536,-27.012,-26.302,-26.28,-26.819
09-05-2025-Fri 18-39-45-PM,-26.418,-25.081,-24.514,-25.536,-27.035,-26.291,-26.28,-26.835
09-05-2025-Fri 18-39-48-PM,-26.402,-25.092,-24.559,-25.547,-27.035,-26.335,-26.302,-26.835
09-05-2025-Fri 18-39-50-PM,-26.435,-25.114,-24.57,-25.591,-27.068,-26.346,-26.335,-26.885
09-05-2025-Fri 18-39-52-PM,-26.452,-25.114,-24.581,-25.591,-27.079,-26.358,-26.357,-26.885
09-05-2025-Fri 18-39-55-PM,-26.468,-25.158,-24.603,-25.614,-27.101,-26.391,-26.369,-26.918
09-05-2025-Fri 18-39-57-PM,-26.468,-25.147,-24.614,-25.647,-27.101,-26.391,-26.391,-26.952
09-05-2025-Fri 18-40-00-PM,-26.518,-25.203,-24.648,-25.669,-27.146,-26.435,-26.424,-26.985
09-05-2025-Fri 18-40-02-PM,-26.535,-25.203,-24.659,-25.68,-27.157,-26.435,-26.435,-26.985
09-05-2025-Fri 18-40-04-PM,-26.535,-25.225,-24.681,-25.714,-27.157,-26.446,-26.457,-27.018
09-05-2025-Fri 18-40-07-PM,-26.552,-25.225,-24.692,-25.714,-27.157,-26.458,-26.468,-27.035
09-05-2025-Fri 18-40-09-PM,-26.568,-25.258,-24.725,-25.747,-27.19,-26.491,-26.502,-27.052
09-05-2025-Fri 18-40-11-PM,-26.585,-25.281,-24.736,-25.769,-27.212,-26.524,-26.524,-27.102
09-05-2025-Fri 18-40-14-PM,-26.618,-25.303,-24.77,-25.791,-27.234,-26.535,-26.557,-27.102
09-05-2025-Fri 18-40-19-PM,-26.585,-25.303,-24.77,-25.791,-27.223,-26.557,-26.546,-27.118
09-05-2025-Fri 18-40-21-PM,-26.652,-25.358,-24.825,-25.847,-27.268,-26.591,-26.602,-27.168
09-05-2025-Fri 18-40-24-PM,-26.685,-25.358,-24.825,-25.869,-27.29,-26.591,-26.624,-27.202
09-05-2025-Fri 18-40-26-PM,-26.701,-25.369,-24.836,-25.869,-27.312,-26.613,-26.635,-27.202
09-05-2025-Fri 18-40-29-PM,-26.735,-25.425,-24.881,-25.913,-27.345,-26.646,-26.668,-27.235
09-05-2025-Fri 18-40-31-PM,-26.768,-25.425,-24.881,-25.936,-27.368,-26.646,-26.69,-27.268
09-05-2025-Fri 18-40-34-PM,-26.735,-25.414,-24.892,-25.936,-27.345,-26.657,-26.702,-27.268
09-05-2025-Fri 18-40-36-PM,-26.751,-25.425,-24.892,-25.947,-27.368,-26.668,-26.713,-27.285
09-05-2025-Fri 18-40-38-PM,-26.801,-25.491,-24.936,-25.969,-27.401,-26.713,-26.735,-27.318
09-05-2025-Fri 18-40-41-PM,-26.785,-25.48,-24.97,-25.991,-27.39,-26.735,-26.768,-27.335
09-05-2025-Fri 18-40-43-PM,-26.801,-25.503,-24.981,-26.013,-27.401,-26.746,-26.779,-27.368
09-05-2025-Fri 18-40-46-PM,-26.835,-25.503,-24.981,-26.024,-27.434,-26.746,-26.801,-27.368
09-05-2025-Fri 18-40-48-PM,-26.868,-25.536,-25.014,-26.047,-27.457,-26.78,-26.824,-27.401
09-05-2025-Fri 18-40-50-PM,-26.885,-25.558,-25.025,-26.08,-27.479,-26.791,-26.846,-27.435
09-05-2025-Fri 18-40-53-PM,-26.901,-25.58,-25.047,-26.069,-27.49,-26.813,-26.857,-27.418
09-05-2025-Fri 18-40-55-PM,-26.868,-25.58,-25.058,-26.091,-27.479,-26.835,-26.868,-27.451
09-05-2025-Fri 18-40-58-PM,-26.935,-25.603,-25.081,-26.124,-27.512,-26.835,-26.901,-27.484
09-05-2025-Fri 18-41-00-PM,-26.935,-25.614,-25.081,-26.124,-27.523,-26.846,-26.901,-27.484
09-05-2025-Fri 18-41-02-PM,-26.935,-25.625,-25.092,-26.135,-27.534,-26.868,-26.912,-27.501
09-05-2025-Fri 18-41-05-PM,-26.984,-25.636,-25.103,-26.169,-27.567,-26.868,-26.935,-27.534
09-05-2025-Fri 18-41-07-PM,-26.985,-25.669,-25.136,-26.169,-27.568,-26.902,-26.946,-27.534
09-05-2025-Fri 18-41-09-PM,-27.001,-25.658,-25.125,-26.191,-27.579,-26.89,-26.957,-27.568
09-05-2025-Fri 18-41-12-PM,-27.018,-25.691,-25.181,-26.224,-27.59,-26.924,-27.001,-27.584
09-05-2025-Fri 18-41-14-PM,-27.034,-25.736,-25.203,-26.235,-27.612,-26.968,-27.012,-27.618
09-05-2025-Fri 18-41-16-PM,-27.034,-25.703,-25.203,-26.235,-27.612,-26.957,-27.023,-27.601
09-05-2025-Fri 18-41-19-PM,-27.068,-25.736,-25.203,-26.258,-27.645,-26.968,-27.034,-27.634
09-05-2025-Fri 18-41-21-PM,-27.068,-25.736,-25.225,-26.291,-27.645,-26.979,-27.068,-27.668
09-05-2025-Fri 18-41-24-PM,-27.084,-25.747,-25.247,-26.291,-27.656,-27.001,-27.079,-27.668
09-05-2025-Fri 18-41-26-PM,-27.134,-25.802,-25.269,-26.302,-27.69,-27.024,-27.09,-27.684
09-05-2025-Fri 18-41-28-PM,-27.134,-25.791,-25.269,-26.324,-27.701,-27.024,-27.112,-27.701
09-05-2025-Fri 18-41-31-PM,-27.168,-25.825,-25.303,-26.335,-27.723,-27.057,-27.123,-27.718
09-05-2025-Fri 18-41-34-PM,-27.151,-25.814,-25.314,-26.357,-27.712,-27.068,-27.146,-27.751
09-05-2025-Fri 18-41-36-PM,-27.184,-25.836,-25.314,-26.357,-27.745,-27.079,-27.146,-27.751
09-05-2025-Fri 18-41-38-PM,-27.218,-25.869,-25.347,-26.402,-27.767,-27.101,-27.179,-27.801
09-05-2025-Fri 18-41-41-PM,-27.201,-25.858,-25.38,-26.413,-27.756,-27.124,-27.201,-27.801
09-05-2025-Fri 18-41-43-PM,-27.234,-25.891,-25.38,-26.424,-27.789,-27.135,-27.212,-27.817
09-05-2025-Fri 18-41-45-PM,-27.251,-25.902,-25.403,-26.424,-27.801,-27.157,-27.223,-27.817
09-05-2025-Fri 18-41-48-PM,-27.284,-25.947,-25.425,-26.446,-27.834,-27.179,-27.234,-27.834
09-05-2025-Fri 18-41-50-PM,-27.284,-25.936,-25.425,-26.457,-27.834,-27.179,-27.256,-27.851
09-05-2025-Fri 18-41-52-PM,-27.301,-25.936,-25.436,-26.491,-27.845,-27.179,-27.279,-27.884
09-05-2025-Fri 18-41-55-PM,-27.318,-25.936,-25.436,-26.502,-27.856,-27.179,-27.29,-27.901
09-05-2025-Fri 18-41-57-PM,-27.334,-25.98,-25.48,-26.502,-27.878,-27.235,-27.301,-27.901
09-05-2025-Fri 18-42-00-PM,-27.351,-26.002,-25.503,-26.535,-27.889,-27.246,-27.323,-27.934
09-05-2025-Fri 18-42-02-PM,-27.351,-25.991,-25.503,-26.546,-27.889,-27.246,-27.323,-27.951
09-05-2025-Fri 18-42-04-PM,-27.384,-26.002,-25.514,-26.546,-27.912,-27.257,-27.345,-27.951
09-05-2025-Fri 18-42-07-PM,-27.384,-26.047,-25.547,-26.568,-27.923,-27.301,-27.356,-27.984
09-05-2025-Fri 18-42-09-PM,-27.417,-26.058,-25.558,-26.602,-27.945,-27.301,-27.39,-28.017
09-05-2025-Fri 18-42-11-PM,-27.451,-26.058,-25.558,-26.591,-27.967,-27.301,-27.39,-28.001
09-05-2025-Fri 18-42-14-PM,-27.417,-26.058,-25.558,-26.602,-27.956,-27.312,-27.401,-28.017
09-05-2025-Fri 18-42-16-PM,-27.467,-26.091,-25.591,-26.624,-27.989,-27.335,-27.423,-28.034
09-05-2025-Fri 18-42-18-PM,-27.501,-26.136,-25.614,-26.646,-28.023,-27.368,-27.445,-28.067
09-05-2025-Fri 18-42-21-PM,-27.484,-26.102,-25.603,-26.646,-28.011,-27.357,-27.445,-28.067
09-05-2025-Fri 18-42-23-PM,-27.534,-26.169,-25.658,-26.679,-28.045,-27.401,-27.478,-28.1
09-05-2025-Fri 18-42-25-PM,-27.551,-26.158,-25.658,-26.69,-28.056,-27.401,-27.478,-28.117
09-05-2025-Fri 18-42-28-PM,-27.567,-26.191,-25.691,-26.702,-28.078,-27.434,-27.501,-28.117
09-05-2025-Fri 18-42-30-PM,-27.567,-26.18,-25.68,-26.713,-28.078,-27.423,-27.512,-28.134
09-05-2025-Fri 18-42-33-PM,-27.601,-26.191,-25.669,-26.735,-28.1,-27.412,-27.512,-28.167
09-05-2025-Fri 18-42-35-PM,-27.651,-26.247,-25.714,-26.735,-28.134,-27.457,-27.534,-28.167
09-05-2025-Fri 18-42-37-PM,-27.634,-26.247,-25.725,-26.757,-28.134,-27.468,-27.545,-28.184
09-05-2025-Fri 18-42-40-PM,-27.634,-26.258,-25.736,-26.757,-28.145,-27.49,-27.556,-28.184
09-05-2025-Fri 18-42-42-PM,-27.617,-26.269,-25.758,-26.768,-28.133,-27.512,-27.556,-28.2
09-05-2025-Fri 18-42-44-PM,-27.667,-26.291,-25.78,-26.79,-28.167,-27.523,-27.578,-28.217
09-05-2025-Fri 18-42-47-PM,-27.684,-26.291,-25.769,-26.79,-28.178,-27.512,-27.589,-28.217
09-05-2025-Fri 18-42-49-PM,-27.717,-26.336,-25.802,-26.813,-28.211,-27.556,-27.6,-28.25
09-05-2025-Fri 18-42-52-PM,-27.717,-26.313,-25.825,-26.835,-28.2,-27.556,-27.634,-28.267
09-05-2025-Fri 18-42-54-PM,-27.767,-26.358,-25.836,-26.835,-28.244,-27.579,-27.634,-28.267
09-05-2025-Fri 18-42-56-PM,-27.784,-26.38,-25.858,-26.857,-28.267,-27.601,-27.656,-28.284
09-05-2025-Fri 18-42-59-PM,-27.784,-26.38,-25.869,-26.879,-28.256,-27.601,-27.667,-28.317
09-05-2025-Fri 18-43-01-PM,-27.784,-26.391,-25.88,-26.879,-28.256,-27.612,-27.667,-28.317
09-05-2025-Fri 18-43-03-PM,-27.8,-26.402,-25.88,-26.912,-28.278,-27.612,-27.7,-28.35
09-05-2025-Fri 18-43-06-PM,-27.834,-26.424,-25.914,-26.901,-28.3,-27.645,-27.711,-28.333
09-05-2025-Fri 18-43-08-PM,-27.85,-26.424,-25.902,-26.912,-28.322,-27.645,-27.711,-28.35
09-05-2025-Fri 18-43-13-PM,-27.834,-26.424,-25.914,-26.935,-28.311,-27.656,-27.734,-28.383
09-05-2025-Fri 18-43-17-PM,-27.917,-26.502,-25.969,-26.957,-28.367,-27.701,-27.756,-28.4
09-05-2025-Fri 18-43-20-PM,-27.95,-26.513,-25.991,-27.012,-28.4,-27.723,-27.811,-28.467
09-05-2025-Fri 18-43-23-PM,-27.95,-26.524,-25.991,-27.001,-28.4,-27.734,-27.789,-28.467
09-05-2025-Fri 18-43-25-PM,-27.967,-26.546,-26.002,-27.012,-28.422,-27.745,-27.8,-28.467
09-05-2025-Fri 18-43-27-PM,-27.95,-26.535,-26.025,-27.035,-28.411,-27.756,-27.822,-28.483
09-05-2025-Fri 18-43-30-PM,-27.984,-26.558,-26.047,-27.068,-28.433,-27.778,-27.845,-28.533
09-05-2025-Fri 18-43-32-PM,-28.05,-26.591,-26.058,-27.09,-28.489,-27.79,-27.878,-28.55
09-05-2025-Fri 18-43-35-PM,-28.05,-26.591,-26.069,-27.09,-28.478,-27.79,-27.878,-28.55
09-05-2025-Fri 18-43-37-PM,-28.033,-26.613,-26.102,-27.112,-28.477,-27.834,-27.9,-28.583
09-05-2025-Fri 18-43-39-PM,-28.067,-26.624,-26.102,-27.112,-28.511,-27.834,-27.911,-28.566
09-05-2025-Fri 18-43-42-PM,-28.083,-26.658,-26.124,-27.123,-28.533,-27.867,-27.922,-28.583
09-05-2025-Fri 18-43-44-PM,-28.1,-26.658,-26.136,-27.134,-28.533,-27.867,-27.933,-28.6
09-05-2025-Fri 18-43-46-PM,-28.1,-26.691,-26.169,-27.168,-28.544,-27.901,-27.967,-28.633
09-05-2025-Fri 18-43-49-PM,-28.15,-26.702,-26.169,-27.179,-28.577,-27.9,-27.978,-28.65
09-05-2025-Fri 18-43-51-PM,-28.15,-26.702,-26.158,-27.19,-28.577,-27.889,-27.967,-28.666
09-05-2025-Fri 18-43-53-PM,-28.15,-26.724,-26.202,-27.212,-28.588,-27.934,-28.011,-28.683
09-05-2025-Fri 18-43-56-PM,-28.167,-26.735,-26.213,-27.212,-28.6,-27.945,-28.011,-28.683
09-05-2025-Fri 18-43-58-PM,-28.167,-26.746,-26.235,-27.223,-28.6,-27.967,-28.022,-28.7
09-05-2025-Fri 18-44-01-PM,-28.233,-26.78,-26.235,-27.234,-28.644,-27.967,-28.022,-28.716
09-05-2025-Fri 18-44-03-PM,-28.217,-26.78,-26.269,-27.279,-28.633,-27.978,-28.055,-28.75
09-05-2025-Fri 18-44-05-PM,-28.25,-26.802,-26.28,-27.268,-28.655,-28.0,-28.055,-28.75
09-05-2025-Fri 18-44-08-PM,-28.266,-26.824,-26.291,-27.279,-28.677,-28.023,-28.078,-28.766
09-05-2025-Fri 18-44-10-PM,-28.25,-26.824,-26.291,-27.29,-28.677,-28.034,-28.078,-28.783
09-05-2025-Fri 18-44-12-PM,-28.3,-26.846,-26.302,-27.301,-28.71,-28.034,-28.089,-28.783
09-05-2025-Fri 18-44-15-PM,-28.283,-26.857,-26.324,-27.312,-28.699,-28.056,-28.1,-28.799
09-05-2025-Fri 18-44-17-PM,-28.333,-26.88,-26.335,-27.323,-28.733,-28.067,-28.111,-28.816
09-05-2025-Fri 18-44-20-PM,-28.333,-26.857,-26.335,-27.334,-28.733,-28.056,-28.122,-28.816
09-05-2025-Fri 18-44-22-PM,-28.383,-26.924,-26.369,-27.356,-28.777,-28.1,-28.144,-28.849
09-05-2025-Fri 18-44-24-PM,-28.383,-26.924,-26.38,-27.368,-28.777,-28.1,-28.155,-28.849
09-05-2025-Fri 18-44-27-PM,-28.366,-26.913,-26.38,-27.379,-28.766,-28.1,-28.155,-28.866
09-05-2025-Fri 18-44-29-PM,-28.416,-26.935,-26.402,-27.401,-28.799,-28.122,-28.189,-28.899
09-05-2025-Fri 18-44-31-PM,-28.383,-26.935,-26.402,-27.401,-28.788,-28.134,-28.177,-28.899
09-05-2025-Fri 18-44-34-PM,-28.466,-27.002,-26.435,-27.401,-28.844,-28.167,-28.189,-28.899
09-05-2025-Fri 18-44-36-PM,-28.466,-27.013,-26.458,-27.434,-28.855,-28.178,-28.222,-28.916
09-05-2025-Fri 18-44-38-PM,-28.466,-27.024,-26.457,-27.445,-28.855,-28.189,-28.211,-28.949
09-05-2025-Fri 18-44-41-PM,-28.516,-27.013,-26.457,-27.456,-28.877,-28.167,-28.233,-28.949
09-05-2025-Fri 18-44-44-PM,-28.516,-27.046,-26.48,-27.467,-28.899,-28.211,-28.255,-28.966
09-05-2025-Fri 18-44-46-PM,-28.533,-27.035,-26.491,-27.478,-28.899,-28.211,-28.277,-28.982
09-05-2025-Fri 18-44-48-PM,-28.516,-27.068,-26.535,-27.501,-28.899,-28.256,-28.288,-28.999
09-05-2025-Fri 18-44-51-PM,-28.549,-27.079,-26.535,-27.523,-28.921,-28.245,-28.311,-29.016
09-05-2025-Fri 18-44-53-PM,-28.566,-27.091,-26.557,-27.534,-28.932,-28.267,-28.322,-29.032
09-05-2025-Fri 18-44-55-PM,-28.566,-27.091,-26.546,-27.545,-28.943,-28.267,-28.322,-29.049
09-05-2025-Fri 18-44-58-PM,-28.616,-27.124,-26.557,-27.556,-28.977,-28.278,-28.333,-29.066
09-05-2025-Fri 18-45-00-PM,-28.633,-27.157,-26.591,-27.556,-28.999,-28.311,-28.344,-29.049
09-05-2025-Fri 18-45-03-PM,-28.616,-27.146,-26.613,-27.578,-28.977,-28.322,-28.366,-29.082
09-05-2025-Fri 18-45-07-PM,-28.649,-27.157,-26.602,-27.589,-29.01,-28.322,-28.366,-29.099
09-05-2025-Fri 18-45-12-PM,-28.683,-27.19,-26.646,-27.623,-29.032,-28.356,-28.399,-29.132
09-05-2025-Fri 18-45-14-PM,-28.716,-27.235,-26.68,-27.645,-29.066,-28.389,-28.41,-29.149
09-05-2025-Fri 18-45-17-PM,-28.749,-27.257,-26.691,-27.634,-29.088,-28.4,-28.422,-29.132
09-05-2025-Fri 18-45-19-PM,-28.732,-27.224,-26.68,-27.678,-29.077,-28.389,-28.444,-29.199
09-05-2025-Fri 18-45-21-PM,-28.782,-27.29,-26.735,-27.7,-29.121,-28.433,-28.477,-29.199
09-05-2025-Fri 18-45-24-PM,-28.782,-27.268,-26.735,-27.689,-29.11,-28.433,-28.477,-29.199
09-05-2025-Fri 18-45-26-PM,-28.782,-27.29,-26.724,-27.7,-29.121,-28.433,-28.466,-29.215
09-05-2025-Fri 18-45-29-PM,-28.816,-27.29,-26.735,-27.712,-29.143,-28.433,-28.488,-29.215
09-05-2025-Fri 18-45-31-PM,-28.782,-27.29,-26.757,-27.734,-29.121,-28.455,-28.499,-29.249
09-05-2025-Fri 18-45-33-PM,-28.832,-27.346,-26.779,-27.734,-29.154,-28.478,-28.499,-29.249
09-05-2025-Fri 18-45-36-PM,-28.866,-27.346,-26.791,-27.756,-29.188,-28.489,-28.521,-29.265
09-05-2025-Fri 18-45-38-PM,-28.899,-27.368,-26.779,-27.767,-29.21,-28.478,-28.532,-29.282
09-05-2025-Fri 18-45-40-PM,-28.882,-27.379,-26.824,-27.778,-29.199,-28.522,-28.544,-29.299
09-05-2025-Fri 18-45-43-PM,-28.899,-27.401,-26.835,-27.789,-29.221,-28.533,-28.566,-29.299
09-05-2025-Fri 18-45-45-PM,-28.932,-27.435,-26.857,-27.8,-29.243,-28.555,-28.577,-29.315
09-05-2025-Fri 18-45-48-PM,-28.932,-27.401,-26.835,-27.811,-29.243,-28.533,-28.577,-29.332
09-05-2025-Fri 18-45-50-PM,-28.949,-27.435,-26.868,-27.822,-29.265,-28.566,-28.599,-29.332
09-05-2025-Fri 18-45-52-PM,-28.966,-27.457,-26.879,-27.845,-29.276,-28.577,-28.61,-29.365
09-05-2025-Fri 18-45-55-PM,-28.966,-27.468,-26.902,-27.856,-29.276,-28.6,-28.632,-29.382
09-05-2025-Fri 18-45-57-PM,-29.015,-27.49,-26.913,-27.867,-29.321,-28.611,-28.632,-29.382
09-05-2025-Fri 18-45-59-PM,-29.015,-27.501,-26.935,-27.889,-29.321,-28.633,-28.655,-29.415
09-05-2025-Fri 18-46-02-PM,-29.015,-27.501,-26.924,-27.889,-29.321,-28.622,-28.643,-29.415
09-05-2025-Fri 18-46-04-PM,-29.065,-27.535,-26.946,-27.889,-29.354,-28.644,-28.655,-29.415
09-05-2025-Fri 18-46-07-PM,-29.065,-27.546,-26.968,-27.911,-29.354,-28.655,-28.677,-29.432
09-05-2025-Fri 18-46-09-PM,-29.082,-27.568,-26.99,-27.934,-29.376,-28.677,-28.699,-29.448
09-05-2025-Fri 18-46-11-PM,-29.065,-27.557,-27.001,-27.945,-29.354,-28.677,-28.71,-29.465
09-05-2025-Fri 18-46-14-PM,-29.099,-27.568,-26.99,-27.956,-29.387,-28.677,-28.71,-29.482
09-05-2025-Fri 18-46-16-PM,-29.099,-27.579,-27.001,-27.956,-29.398,-28.699,-28.721,-29.482
09-05-2025-Fri 18-46-19-PM,-29.148,-27.601,-27.024,-27.978,-29.42,-28.699,-28.732,-29.498
09-05-2025-Fri 18-46-21-PM,-29.148,-27.612,-27.024,-27.989,-29.432,-28.722,-28.743,-29.532
09-05-2025-Fri 18-46-23-PM,-29.165,-27.623,-27.046,-27.989,-29.443,-28.733,-28.754,-29.515
09-05-2025-Fri 18-46-26-PM,-29.182,-27.646,-27.057,-28.022,-29.454,-28.733,-28.765,-29.548
09-05-2025-Fri 18-46-28-PM,-29.165,-27.646,-27.068,-28.033,-29.454,-28.755,-28.777,-29.565
09-05-2025-Fri 18-46-31-PM,-29.215,-27.679,-27.079,-28.022,-29.487,-28.766,-28.776,-29.548
09-05-2025-Fri 18-46-33-PM,-29.232,-27.701,-27.101,-28.044,-29.498,-28.788,-28.788,-29.582
09-05-2025-Fri 18-46-35-PM,-29.232,-27.701,-27.101,-28.044,-29.498,-28.788,-28.788,-29.582
09-05-2025-Fri 18-46-40-PM,-29.265,-27.712,-27.101,-28.078,-29.531,-28.788,-28.81,-29.615
