Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-92.534,0.1,5.916,-86.504,-0.2,5.916,-88.1439,0.0,5.912,-87.362,0.0,5.904,-93.6383,0.2,5.92,-94.58,0.0,5.904,-95.3586,0.2,5.912,-95.683
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-92.5665,-0.2,5.912,-86.526,-0.2,5.916,-88.2089,0.1,5.912,-87.362,-0.1,5.904,-93.6708,0.1,5.92,-94.601,-0.1,5.908,-95.3586,-0.1,5.912,-95.699
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-92.5665,-0.1,5.916,-86.515,-0.1,5.912,-88.2415,0.0,5.912,-87.427,-0.2,5.904,-93.6708,-0.1,5.92,-94.601,-0.2,5.908,-95.3911,-0.1,5.912,-95.715
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-93.963,0.0,5.912,-86.58,-0.3,5.912,-88.8924,-0.2,5.912,-87.46,-0.1,5.908,-93.7033,0.1,5.92,-94.601,0.2,5.908,-95.4235,0.0,5.912,-95.732
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-94.028,0.0,5.912,-86.591,-0.1,5.912,-88.9249,0.3,5.912,-87.503,0.1,5.904,-93.7357,0.0,5.92,-94.612,0.0,5.904,-95.4235,0.0,5.912,-95.78
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-94.1253,-0.2,5.912,-86.591,-0.2,5.912,-88.9575,-0.1,5.916,-87.536,-0.2,5.904,-93.7682,0.2,5.92,-94.601,0.0,5.912,-95.4235,0.0,5.912,-95.797
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-94.1578,-0.1,5.916,-87.221,0.0,5.916,-89.0225,-0.1,5.912,-87.59,0.3,5.904,-93.7682,-0.1,5.92,-94.612,0.2,5.904,-95.4235,-0.1,5.912,-95.797
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-94.2552,0.3,5.916,-87.232,0.0,5.912,-89.0551,-0.1,5.908,-88.567,0.0,5.908,-93.7682,0.0,5.92,-94.634,0.0,5.908,-95.4235,-0.1,5.912,-95.813
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-94.3201,0.0,5.916,-87.254,-0.1,5.916,-89.0876,-0.4,5.912,-88.599,-0.1,5.904,-93.963,0.0,5.92,-94.645,0.0,5.904,-95.3911,0.2,5.908,-95.813
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-94.3849,0.1,5.916,-87.308,-0.1,5.916,-89.1201,-0.1,5.912,-88.632,-0.2,5.908,-93.963,0.2,5.92,-94.634,0.2,5.904,-95.4235,0.0,5.912,-95.829
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-94.4825,0.3,5.912,-87.286,-0.2,5.916,-89.1852,-0.3,5.916,-88.642,0.0,5.908,-93.963,0.1,5.92,-94.623,0.0,5.908,-95.4235,0.0,5.912,-95.797
,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.904,-95.099,0.1,5.916,-88.165,-0.1,5.912,-89.1852,0.1,5.912,-88.686,-0.1,5.908,-93.9955,0.0,5.924,-94.623,0.1,5.908,-95.456,0.1,5.908,-95.829
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-95.1639,0.0,5.912,-88.176,0.0,5.912,-89.2503,0.0,5.912,-88.718,0.3,5.908,-93.963,,,,-0.1,5.904,-95.456,0.0,5.912,-95.813
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-95.1964,-0.1,5.912,-88.274,0.1,5.912,-89.2829,0.1,5.912,-88.762,-0.2,5.904,-93.9955,,,,0.0,5.908,-95.456,0.1,5.912,-95.829
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-95.2613,-0.2,5.916,-88.328,-0.2,5.916,-90.2913,0.1,5.912,-88.762,0.0,5.904,-94.028,,,,-0.1,5.904,-95.4235,-0.1,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-95.3262,-0.1,5.912,-88.382,-0.3,5.912,-90.2913,0.0,5.908,-88.784,-0.2,5.904,-94.028,,,,0.1,5.904,-95.4235,-0.1,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-95.3586,0.1,5.912,-88.425,-0.2,5.916,-90.3236,-0.1,5.912,-88.827,0.1,5.908,-94.0603,,,,0.2,5.908,-95.4235,-0.1,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-95.4235,-0.1,5.912,-89.055,-0.2,5.912,-90.3562,0.1,5.912,-88.86,-0.2,5.904,-94.0603,,,,0.1,5.908,-95.456,-0.3,5.912,-95.829
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-95.456,0.0,5.912,-89.12,0.0,5.916,-90.3887,-0.1,5.908,-89.922,-0.1,5.904,-94.0929,,,,-0.2,5.904,-95.456,-0.2,5.912,-95.829
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.904,-96.0074,0.1,5.916,-89.174,-0.2,5.912,-90.4213,0.1,5.912,-89.966,-0.3,5.908,-94.1253,,,,0.1,5.904,-95.4235,0.0,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-96.0399,-0.1,5.912,-89.196,-0.3,5.916,-90.4538,-0.2,5.912,-90.041,0.0,5.904,-94.0929,,,,-0.1,5.908,-95.4235,0.1,5.908,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-96.0399,-0.2,5.916,-89.239,-0.2,5.912,-90.4538,0.1,5.912,-90.074,0.0,5.908,-94.1253,,,,0.1,5.908,-95.4235,-0.2,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-96.1049,-0.1,5.912,-89.282,-0.1,5.912,-90.4863,-0.3,5.916,-90.117,0.0,5.908,-94.1578,,,,0.1,5.904,-95.456,-0.1,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-96.1372,-0.1,5.916,-89.282,-0.2,5.912,-90.5188,-0.1,5.912,-90.182,0.1,5.904,-94.1253,,,,-0.3,5.908,-95.456,0.0,5.908,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-96.1696,0.1,5.916,-89.347,-0.2,5.916,-90.5839,0.0,5.912,-90.237,0.1,5.908,-94.1578,,,,0.3,5.908,-95.456,0.1,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-96.1696,0.1,5.916,-89.369,-0.2,5.912,-91.8191,0.0,5.912,-90.291,0.1,5.908,-94.1578,,,,-0.1,5.908,-95.456,-0.1,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-96.9156,0.1,5.912,-89.412,0.0,5.912,-91.8516,0.0,5.912,-90.876,0.0,5.904,-94.1578,,,,-0.1,5.908,-95.4235,0.3,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-96.9803,0.1,5.912,-89.434,-0.1,5.916,-91.9166,-0.3,5.912,-90.93,-0.1,5.908,-94.1903,,,,0.4,5.908,-95.4235,0.2,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.904,-97.5315,-0.1,5.912,-90.432,0.0,5.912,-91.9816,0.0,5.916,-90.952,0.2,5.908,-94.1903,,,,0.0,5.908,-95.456,0.2,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-97.5639,-0.1,5.916,-90.453,-0.2,5.912,-92.0466,-0.3,5.912,-91.006,0.0,5.908,-94.1903,,,,-0.1,5.908,-95.456,0.1,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-97.5963,0.1,5.912,-90.475,-0.1,5.912,-92.0791,0.3,5.912,-91.028,-0.2,5.904,-94.1903,,,,0.4,5.908,-95.456,0.0,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-97.5963,0.2,5.916,-90.551,0.1,5.912,-92.144,-0.2,5.912,-91.06,-0.1,5.908,-94.2227,,,,0.1,5.908,-95.4235,0.2,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-97.6287,0.1,5.916,-90.54,-0.1,5.912,-92.2091,0.1,5.912,-91.147,-0.1,5.908,-94.2227,,,,0.1,5.908,-95.456,0.1,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-97.6611,0.3,5.912,-90.562,-0.2,5.912,-92.8264,0.1,5.916,-91.19,0.1,5.904,-94.2227,,,,,,,0.3,5.912,-95.845
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.4064,0.1,5.916,-90.616,-0.1,5.912,-92.8589,0.1,5.912,-91.7,-0.1,5.908,-94.2552,,,,,,,0.1,5.912,-95.862
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-98.4388,0.0,5.912,-90.638,-0.3,5.912,-92.8913,-0.2,5.912,-91.743,-0.2,5.904,-94.2552,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.904,-98.4388,0.1,5.912,-90.681,0.1,5.916,-92.9563,-0.2,5.912,-91.754,-0.2,5.908,-94.2552,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-98.4713,0.0,5.912,-90.681,-0.1,5.916,-92.9888,-0.2,5.912,-91.851,-0.3,5.904,-94.2552,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-98.4713,0.1,5.916,-90.713,-0.3,5.916,-93.0537,0.1,5.912,-91.873,0.1,5.908,-94.2227,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.4713,0.1,5.916,-91.938,0.4,5.912,-93.0862,0.0,5.912,-91.895,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.4713,0.0,5.912,-91.97,0.1,5.912,-93.1512,0.1,5.916,-91.96,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-98.4713,0.0,5.912,-92.035,-0.1,5.912,-93.6708,-0.4,5.912,-92.674,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-98.5036,0.2,5.912,-92.078,-0.2,5.916,-93.7357,-0.1,5.912,-92.772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-98.5036,0.1,5.912,-92.154,0.2,5.916,-93.7357,0.0,5.912,-93.421,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-98.5361,0.1,5.916,-92.241,-0.1,5.916,-93.8006,0.1,5.912,-93.465,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-98.5036,0.2,5.916,-92.284,0.0,5.916,-93.8332,-0.2,5.912,-93.497,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-98.5361,-0.1,5.916,-92.338,-0.4,5.916,-93.8332,-0.1,5.908,-93.53,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-98.5036,0.1,5.916,-92.945,-0.1,5.916,-93.8981,-0.1,5.912,-93.562,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.908,-98.5036,-0.1,5.916,-92.966,-0.3,5.912,-94.6122,0.0,5.916,-93.573,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-98.5036,-0.1,5.916,-93.01,-0.1,5.912,-94.7096,0.1,5.916,-94.807,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-98.5361,0.0,5.912,-93.064,0.0,5.916,-95.2938,0.1,5.912,-94.785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.904,-98.5361,0.0,5.916,-93.118,-0.2,5.912,-95.3586,-0.4,5.912,-94.818,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-98.5036,-0.1,5.912,-93.183,0.0,5.912,-95.3586,-0.1,5.916,-94.807,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.904,-98.5036,-0.1,5.916,-93.215,-0.1,5.916,-95.3911,-0.1,5.912,-94.828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-98.5361,-0.2,5.912,-93.259,-0.2,5.912,-95.4235,-0.1,5.916,-94.872,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.5036,0.1,5.912,-93.789,0.0,5.912,-95.456,-0.3,5.916,-94.893,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.904,-98.5036,-0.1,5.912,-93.822,-0.1,5.916,-96.3643,0.0,5.912,-94.904,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-98.5036,0.1,5.912,-93.876,-0.3,5.916,-96.3967,0.1,5.912,-94.915,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.5036,0.0,5.912,-93.919,0.0,5.912,-96.3967,-0.1,5.912,-94.904,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.5361,-0.3,5.912,-93.941,-0.2,5.912,-96.3967,-0.1,5.912,-95.012,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-98.5036,0.1,5.912,-93.984,-0.3,5.916,-96.4291,0.1,5.908,-95.023,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-98.5036,0.1,5.908,-94.027,-0.1,5.916,-96.4291,0.1,5.912,-95.045,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.908,-98.5036,0.1,5.912,-94.774,0.0,5.916,-96.4291,-0.1,5.912,-95.056,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.908,-98.5036,0.0,5.916,-94.86,0.2,5.916,-96.4615,-0.3,5.912,-95.045,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-98.5036,0.2,5.916,-95.51,-0.1,5.916,-96.4615,0.0,5.916,-95.056,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.912,-98.5036,-0.1,5.912,-95.553,-0.1,5.916,-96.4615,0.1,5.912,-95.088,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.5036,0.1,5.916,-95.585,0.0,5.916,-96.5264,-0.3,5.912,-95.088,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-98.4713,0.2,5.912,-95.607,-0.2,5.916,-96.5264,0.0,5.912,-95.099,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.908,-98.5036,0.1,5.912,-95.628,0.1,5.916,-96.5264,0.2,5.912,-95.077,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.5036,0.0,5.916,-95.65,-0.4,5.916,-96.5264,-0.1,5.916,-95.088,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.4713,0.1,5.912,-96.667,-0.2,5.916,-96.5264,0.1,5.916,-95.12,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-98.4713,0.1,5.912,-96.656,-0.2,5.916,-96.5588,0.1,5.912,-95.11,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.904,-98.4713,0.1,5.916,-96.688,0.1,5.912,-96.5588,-0.2,5.912,-95.153,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.908,-98.4713,-0.1,5.912,-96.699,-0.1,5.912,-96.5588,0.1,5.912,-95.164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.908,-98.4713,-0.1,5.916,-96.731,0.2,5.916,-96.5588,-0.1,5.912,-95.11,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.721,-0.3,5.912,-96.5588,0.1,5.912,-95.153,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.916,-96.731,0.0,5.916,-96.5588,-0.1,5.916,-95.153,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.912,-96.742,-0.2,5.916,-96.5588,0.1,5.912,-95.153,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.916,-96.764,0.1,5.916,-96.5588,0.0,5.912,-95.164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.912,-96.796,0.0,5.916,-96.5912,0.2,5.912,-95.175,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.916,-96.85,0.0,5.916,-96.5588,-0.2,5.912,-95.142,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.916,-96.839,-0.3,5.916,-96.5588,0.1,5.912,-95.164,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.912,-96.861,-0.1,5.916,-96.5912,-0.1,5.912,-95.175,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.916,-96.85,0.0,5.916,-96.5588,-0.2,5.916,-95.175,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.912,-96.872,-0.2,5.912,-96.5912,-0.1,5.916,-95.175,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.912,-96.85,0.0,5.916,-96.5588,0.0,5.912,-95.153,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.916,-96.883,0.1,5.912,-96.5912,-0.2,5.912,-95.185,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.912,-96.894,0.0,5.916,-96.5588,-0.2,5.912,-95.207,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.912,-96.861,-0.3,5.912,-96.5588,-0.1,5.908,-95.175,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.912,-96.883,-0.1,5.916,-96.5588,-0.4,5.912,-95.185,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.915,0.1,5.916,-96.5588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.916,-96.883,-0.1,5.916,-96.5588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.912,-96.915,0.0,5.916,-96.5588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.912,-96.926,-0.3,5.912,-96.5588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.916,-96.926,-0.3,5.916,-96.5912,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.912,-96.904,0.0,5.912,-96.5588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.912,-96.904,-0.1,5.916,-96.5588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.916,-96.915,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,5.916,-96.915,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,5.912,-96.915,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.916,-96.969,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.912,-96.948,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.969,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.916,-96.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.916,-96.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.916,-96.915,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.916,-96.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.937,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.916,-96.937,,,,,,,,,,,,,,,,,,
