Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell 9 Current,Cell 9 Voltage,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 16 Current,Cell 16 Voltage,Cell 2 Temp,Cell 4 Temp,Cell 6 Temp,Cell 8 Temp,Cell 9 Temp,Cell 11 Temp,Cell 13 Temp,Cell 15 Temp,Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
,,,,,,,,,,,,,,,,32.7,5.78,36.0,5.784,41.3,5.784,42.1,5.796,38.9,5.76,48.2,5.792,41.2,5.756,36.8,5.76,-14.3565,-13.9888,-12.718,-15.5599,-18.5328,-16.9297,-15.0919,-15.6602,1964,-16.445,-15.092,-13.933,-14.646,-16.606,-15.337,-14.49,-15.61
,,,,,,,,,,,,,,,,32.8,5.776,35.8,5.784,41.3,5.784,42.0,5.8,39.0,5.76,48.1,5.792,41.0,5.76,37.0,5.76,-14.39,-14.0556,-12.718,-15.6602,-18.5328,-16.9297,-14.858,-15.5932,1965,-16.461,-15.125,-13.877,-14.657,-16.618,-15.281,-14.39,-15.627
,,,,,,,,,,,,,,,,32.8,5.776,36.0,5.784,41.3,5.78,42.2,5.796,38.6,5.76,48.1,5.792,40.8,5.752,37.1,5.76,-14.3231,-13.9888,-12.6176,-15.7269,-18.5328,-16.8964,-14.858,-15.7938,1966,-16.428,-15.069,-13.821,-14.713,-16.584,-15.248,-14.423,-15.76
,,,,,,,,,,,,,,,,34.4,5.776,36.6,5.788,41.7,5.78,43.1,5.8,40.0,5.76,49.2,5.792,41.6,5.752,37.6,5.76,-14.9248,-14.9917,-15.1922,-17.5977,-19.5677,-18.466,-16.9632,-17.5644,2167,-17.246,-16.128,-15.716,-16.785,-17.653,-16.807,-16.573,-17.581
,,,,,,,,,,,,,,,,33.5,5.78,35.8,5.788,40.9,5.78,42.2,5.8,39.3,5.76,47.7,5.796,40.6,5.756,36.8,5.764,-14.8246,-14.9917,-15.1254,-17.5644,-19.601,-18.5662,-16.9297,-17.5977,2168,-17.213,-16.127,-15.682,-16.762,-17.664,-16.829,-16.551,-17.581
,,,,,,,,,,,,,,,,32.8,5.784,35.7,5.788,40.2,5.788,41.5,5.804,38.6,5.764,46.8,5.796,39.7,5.764,36.1,5.76,-14.8246,-14.9248,-15.1588,-17.6646,-19.6679,-18.5995,-16.9297,-17.4976,2169,-17.246,-16.116,-15.671,-16.774,-17.697,-16.818,-16.529,-17.581
,,,,,,,,,,,,,,,,32.6,5.784,35.0,5.788,40.0,5.784,41.4,5.804,37.8,5.768,46.1,5.796,39.1,5.76,35.7,5.768,-14.858,-14.9917,-15.1254,-17.6312,-19.7012,-18.6664,-16.7961,-17.7314,2170,-17.28,-16.172,-15.638,-16.829,-17.742,-16.818,-16.551,-17.681
,,,,,,,,,,,,,,,,30.8,5.788,33.2,5.792,38.0,5.796,39.6,5.808,35.9,5.776,44.2,5.8,37.6,5.768,34.4,5.772,-15.1588,-15.2925,-15.493,-17.9986,-20.4688,-19.2672,-17.3306,-18.2323,2184,-17.814,-16.573,-16.039,-17.241,-18.298,-17.297,-17.019,-18.115
,,,,,,,,,,,,,,,,30.2,5.788,33.2,5.792,38.1,5.792,39.6,5.808,35.6,5.772,44.2,5.804,37.2,5.768,33.7,5.772,-15.2257,-15.3593,-15.5599,-17.9986,-20.5355,-19.3007,-17.4642,-18.2991,2185,-17.881,-16.629,-16.128,-17.286,-18.354,-17.375,-17.108,-18.149
,,,,,,,,,,,,,,,,30.4,5.784,33.2,5.792,38.0,5.792,39.5,5.808,36.5,5.772,44.9,5.804,38.3,5.768,34.0,5.776,-15.7603,-15.8941,-16.2282,-18.8667,-21.8366,-20.3687,-18.5328,-19.3675,2228,-18.798,-17.341,-16.885,-18.154,-19.322,-18.265,-18.043,-19.117
,,,,,,,,,,,,,,,,29.6,5.792,32.3,5.8,37.0,5.796,38.1,5.812,35.0,5.776,43.3,5.808,36.8,5.772,32.5,5.78,-15.8272,-15.9274,-16.4286,-19.0336,-21.8699,-20.3687,-18.3325,-19.4008,2229,-18.849,-17.374,-16.896,-18.288,-19.355,-18.21,-18.054,-19.217
,,,,,,,,,,,,,,,,29.4,5.792,31.5,5.8,36.9,5.8,37.9,5.812,35.4,5.78,43.3,5.808,37.1,5.776,32.7,5.776,-16.0611,-16.2282,-16.9632,-19.3007,-22.4036,-20.9025,-18.9669,-19.8681,2258,-19.232,-17.731,-17.386,-18.711,-19.789,-18.699,-18.599,-19.584
,,,,,,,,,,,,,,,,28.4,5.796,30.9,5.804,35.8,5.8,36.8,5.816,34.0,5.78,42.1,5.812,35.8,5.776,31.4,5.78,-16.1279,-16.1948,-16.863,-19.3675,-22.3702,-20.9025,-18.9001,-19.7679,2259,-19.249,-17.742,-17.319,-18.666,-19.8,-18.666,-18.51,-19.568
,,,,,,,,,,,,,,,,28.2,5.796,30.5,5.804,35.7,5.804,36.5,5.816,33.9,5.78,41.8,5.808,35.9,5.78,31.5,5.784,-16.0945,-16.2282,-17.03,-19.3675,-22.3702,-20.9358,-19.0003,-19.8013,2260,-19.232,-17.753,-17.42,-18.733,-19.8,-18.721,-18.611,-19.584
,,,,,,,,,,,,,,,,29.0,5.792,31.3,5.8,36.1,5.8,37.3,5.812,34.8,5.78,42.5,5.808,36.3,5.776,31.8,5.78,-16.5623,-16.6625,-17.8316,-20.0016,-23.1038,-21.7032,-19.8681,-20.7024,2314,-19.833,-18.309,-18.121,-19.512,-20.456,-19.411,-19.467,-20.352
,,,,,,,,,,,,,,,,27.9,5.8,30.4,5.804,34.7,5.804,36.3,5.816,33.5,5.784,41.0,5.812,34.6,5.784,30.8,5.784,-16.5956,-16.6291,-17.865,-20.035,-23.1038,-21.7032,-19.7346,-20.5021,2315,-19.85,-18.309,-18.076,-19.467,-20.468,-19.356,-19.367,-20.269
,,,,,,,,,,,,,,,,27.7,5.804,29.9,5.808,34.2,5.804,35.5,5.82,32.7,5.784,40.2,5.816,34.1,5.78,30.3,5.788,-16.5956,-16.6291,-17.865,-20.035,-23.1038,-21.7032,-19.9015,-20.5689,2316,-19.85,-18.309,-18.132,-19.49,-20.468,-19.411,-19.445,-20.302
,,,,,,,,,,,,,,,,27.3,5.8,29.5,5.808,34.4,5.804,35.3,5.816,32.7,5.788,40.0,5.82,34.0,5.784,30.3,5.788,-16.4955,-16.5956,-17.8984,-20.035,-23.1038,-21.7032,-19.7346,-20.5355,2317,-19.8,-18.265,-18.076,-19.49,-20.434,-19.344,-19.39,-20.285
,,,,,,,,,,,,,,,,27.3,5.8,29.5,5.808,34.5,5.804,35.1,5.82,32.5,5.784,39.8,5.816,33.9,5.788,30.5,5.788,-16.6291,-16.5956,-17.8984,-20.0684,-23.1372,-21.7698,-19.6679,-20.5689,2319,-19.883,-18.332,-18.054,-19.512,-20.512,-19.344,-19.378,-20.319
,,,,,,,,,,,,,,,,30.4,5.796,31.4,5.8,35.7,5.8,36.7,5.816,34.4,5.78,41.4,5.812,36.6,5.776,31.6,5.784,-18.9669,-18.5662,-19.601,-20.8358,-23.8039,-22.8704,-21.7698,-22.1368,2719,-21.385,-20.134,-19.979,-20.858,-21.88,-21.069,-21.169,-21.486
,,,,,,,,,,,,,,,,29.1,5.8,30.5,5.808,34.8,5.804,36.2,5.816,34.0,5.784,40.2,5.816,35.4,5.78,30.4,5.784,-18.9334,-18.5328,-19.6345,-20.8358,-23.7705,-22.9037,-21.7365,-22.2701,2720,-21.352,-20.123,-19.968,-20.913,-21.869,-21.058,-21.214,-21.553
,,,,,,,,,,,,,,,,28.8,5.804,30.3,5.804,34.5,5.804,35.8,5.82,33.2,5.784,39.6,5.82,34.8,5.784,30.1,5.788,-19.0336,-18.5662,-19.601,-20.8358,-23.7705,-22.9037,-21.4697,-22.1701,2721,-21.402,-20.168,-19.879,-20.869,-21.903,-20.98,-21.08,-21.503
,,,,,,,,,,,,,,,,26.4,5.804,29.2,5.808,33.1,5.808,34.7,5.82,32.2,5.788,38.8,5.816,33.6,5.788,29.2,5.792,-19.5009,-19.2005,-19.9682,-21.403,-25.2035,-24.1705,-22.4036,-23.0371,2760,-22.352,-20.957,-20.524,-21.469,-22.958,-21.925,-21.803,-22.22
,,,,,,,,,,,,,,,,25.7,5.808,28.8,5.816,32.8,5.812,34.1,5.824,31.4,5.792,38.0,5.82,32.4,5.788,28.2,5.792,-19.5343,-19.2339,-20.035,-21.403,-25.2701,-24.1705,-22.3369,-23.0371,2761,-22.402,-20.98,-20.535,-21.492,-22.992,-21.914,-21.803,-22.22
,,,,,,,,,,,,,,,,25.3,5.804,28.6,5.816,32.2,5.812,33.9,5.824,30.7,5.796,37.0,5.82,32.0,5.792,27.9,5.796,-19.4675,-19.3007,-20.035,-21.4362,-25.3368,-24.2372,-22.4036,-23.2038,2762,-22.402,-21.002,-20.58,-21.558,-23.014,-21.98,-21.881,-22.32
,,,,,,,,,,,,,,,,25.1,5.808,28.2,5.812,32.1,5.812,33.9,5.824,30.4,5.796,36.6,5.82,31.4,5.796,27.6,5.796,-19.5677,-19.3675,-20.035,-21.4362,-25.3702,-24.2704,-22.3369,-23.1704,2763,-22.469,-21.069,-20.58,-21.547,-23.069,-21.992,-21.847,-22.303
,,,,,,,,,,,,,,,,24.2,5.804,27.3,5.812,31.4,5.812,32.8,5.828,29.9,5.796,36.5,5.82,31.5,5.792,27.2,5.792,-19.9015,-19.7679,-20.4021,-21.8366,-26.203,-24.8703,-23.0371,-24.0039,2780,-23.052,-21.513,-21.069,-22.081,-23.658,-22.558,-22.481,-22.92
,,,,,,,,,,,,,,,,23.7,5.808,26.8,5.816,30.6,5.816,32.4,5.828,29.5,5.796,35.6,5.828,30.5,5.796,26.6,5.804,-19.9682,-19.7012,-20.4353,-21.9033,-26.203,-24.9037,-23.0038,-23.9371,2781,-23.086,-21.524,-21.047,-22.092,-23.692,-22.536,-22.459,-22.92
,,,,,,,,,,,,,,,,23.4,5.812,26.6,5.824,30.5,5.82,32.1,5.832,28.9,5.8,35.5,5.828,30.3,5.796,26.1,5.804,-20.0016,-19.7012,-20.4021,-21.9033,-26.2363,-24.9037,-23.1038,-23.7705,2782,-23.119,-21.536,-21.069,-22.025,-23.714,-22.57,-22.425,-22.837
,,,,,,,,,,,,,,,,23.4,5.812,26.5,5.82,30.7,5.82,31.9,5.828,29.1,5.8,35.4,5.828,30.3,5.8,26.1,5.808,-19.9682,-19.8013,-20.4353,-21.9033,-26.2695,-24.9037,-23.0038,-23.6705,2783,-23.119,-21.558,-21.08,-22.003,-23.714,-22.57,-22.37,-22.787
,,,,,,,,,,,,,,,,23.3,5.816,26.3,5.816,30.3,5.82,31.5,5.836,29.1,5.8,35.3,5.828,30.0,5.8,26.0,5.804,-20.035,-19.8013,-20.4353,-21.9033,-26.2695,-24.9369,-22.937,-24.0705,2784,-23.152,-21.591,-21.058,-22.136,-23.747,-22.558,-22.481,-22.987
,,,,,,,,,,,,,,,,23.0,5.816,26.0,5.82,30.6,5.824,31.8,5.832,29.1,5.8,35.0,5.828,30.3,5.8,25.8,5.804,-20.0684,-19.8347,-20.4353,-21.9366,-26.2695,-24.9369,-23.0705,-23.9039,2785,-23.169,-21.613,-21.114,-22.092,-23.758,-22.614,-22.47,-22.92
,,,,,,,,,,,,,,,,23.4,5.812,25.6,5.82,30.2,5.82,31.5,5.832,28.6,5.8,35.3,5.824,30.4,5.796,25.6,5.8,-20.035,-19.8013,-20.4688,-21.9366,-26.3362,-24.9703,-23.1704,-23.9705,2786,-23.186,-21.602,-21.147,-22.125,-23.78,-22.647,-22.537,-22.954
,,,,,,,,,,,,,,,,22.9,5.816,25.8,5.824,30.5,5.82,31.3,5.828,28.5,5.8,35.3,5.828,30.1,5.8,25.8,5.804,-20.0684,-19.8347,-20.4688,-21.9366,-26.3029,-25.0037,-23.1038,-23.9705,2787,-23.186,-21.636,-21.136,-22.125,-23.792,-22.647,-22.514,-22.954
,,,,,,,,,,,,,,,,22.8,5.812,25.9,5.82,30.5,5.82,31.2,5.832,28.9,5.8,35.1,5.824,30.2,5.8,25.7,5.804,-20.0684,-19.7679,-20.4688,-21.97,-26.3695,-25.0037,-23.0371,-24.1038,2788,-23.219,-21.613,-21.091,-22.181,-23.814,-22.603,-22.537,-23.037
,,,,,,,,,,,,,,,,22.7,5.816,25.5,5.824,30.3,5.82,30.8,5.832,29.4,5.804,35.8,5.828,30.7,5.8,26.2,5.804,-20.2352,-20.0684,-20.7357,-22.2368,-26.6026,-25.3035,-23.4039,-24.3705,2807,-23.419,-21.869,-21.403,-22.448,-24.047,-22.925,-22.837,-23.304
,,,,,,,,,,,,,,,,22.3,5.82,24.8,5.824,29.5,5.82,30.3,5.832,28.3,5.8,34.6,5.832,30.0,5.8,25.5,5.804,-20.3687,-20.035,-20.7357,-22.2368,-26.5693,-25.3368,-23.3038,-24.1038,2808,-23.469,-21.914,-21.358,-22.359,-24.092,-22.892,-22.714,-23.17
,,,,,,,,,,,,,,,,22.0,5.82,24.8,5.828,29.6,5.82,30.2,5.836,28.4,5.804,34.5,5.832,29.9,5.8,25.2,5.808,-20.3019,-20.1016,-20.7357,-22.2368,-26.6026,-25.3368,-23.5705,-24.5038,2809,-23.452,-21.913,-21.469,-22.492,-24.08,-23.003,-22.937,-23.37
,,,,,,,,,,,,,,,,21.9,5.82,24.7,5.824,29.3,5.82,29.6,5.836,28.9,5.804,35.1,5.832,30.7,5.8,26.0,5.804,-20.7024,-20.4688,-21.0694,-22.6036,-26.8025,-25.8366,-24.1038,-25.0703,2840,-23.752,-22.336,-21.881,-22.914,-24.447,-23.47,-23.414,-23.837
,,,,,,,,,,,,,,,,21.2,5.82,23.7,5.828,28.4,5.824,28.8,5.836,27.8,5.808,34.1,5.836,29.6,5.804,24.9,5.808,-20.7357,-20.5021,-21.0694,-22.6036,-26.8025,-25.8033,-24.1038,-24.8703,2841,-23.769,-22.347,-21.892,-22.848,-24.447,-23.47,-23.348,-23.737
,,,,,,,,,,,,,,,,21.1,5.824,23.5,5.828,28.6,5.828,28.9,5.84,27.6,5.808,33.7,5.836,29.3,5.804,24.5,5.812,-20.7357,-20.4353,-21.0694,-22.6036,-26.8025,-25.8366,-23.9371,-25.0703,2842,-23.769,-22.336,-21.814,-22.914,-24.458,-23.403,-23.359,-23.837
,,,,,,,,,,,,,,,,20.9,5.824,23.7,5.832,28.4,5.828,28.6,5.84,27.5,5.808,33.8,5.836,29.3,5.808,24.5,5.812,-20.7024,-20.4353,-21.0694,-22.6036,-26.8025,-25.8366,-24.0372,-24.9703,2843,-23.752,-22.325,-21.847,-22.881,-24.447,-23.436,-23.359,-23.787
,,,,,,,,,,,,,,,,20.8,5.824,23.4,5.828,28.3,5.828,28.6,5.84,27.4,5.808,33.4,5.836,28.7,5.808,24.2,5.808,-20.7357,-20.5021,-21.1026,-22.6036,-26.7691,-25.8366,-23.9705,-24.9037,2844,-23.752,-22.358,-21.858,-22.87,-24.447,-23.436,-23.326,-23.754
,,,,,,,,,,,,,,,,20.4,5.82,22.4,5.828,27.8,5.824,27.4,5.836,28.2,5.804,34.4,5.832,30.0,5.804,25.4,5.812,-21.503,-21.1026,-21.5364,-23.1704,-26.9356,-26.3362,-25.0037,-25.8366,2898,-24.219,-22.981,-22.548,-23.514,-24.925,-24.147,-24.126,-24.504
,,,,,,,,,,,,,,,,19.6,5.824,21.8,5.832,26.7,5.828,26.8,5.84,27.4,5.808,33.2,5.836,28.6,5.804,24.5,5.812,-21.503,-21.1026,-21.5364,-23.2038,-26.9356,-26.3362,-25.0037,-25.8699,2899,-24.219,-22.981,-22.548,-23.537,-24.925,-24.147,-24.137,-24.537
,,,,,,,,,,,,,,,,19.3,5.82,21.6,5.832,26.6,5.832,25.9,5.84,26.4,5.808,32.6,5.836,28.1,5.808,23.6,5.812,-21.4362,-21.1694,-21.5364,-23.1704,-26.9023,-26.3362,-25.037,-25.8699,2900,-24.169,-22.981,-22.581,-23.526,-24.892,-24.181,-24.148,-24.52
,,,,,,,,,,,,,,,,19.1,5.824,21.6,5.832,26.3,5.828,25.9,5.84,26.8,5.812,32.4,5.836,27.9,5.812,23.7,5.816,-21.5697,-21.136,-21.5697,-23.2038,-26.9356,-26.3695,-25.0703,-25.8699,2901,-24.253,-23.025,-22.592,-23.548,-24.958,-24.192,-24.17,-24.537
,,,,,,,,,,,,,,,,18.7,5.824,21.4,5.832,26.6,5.832,25.5,5.844,26.4,5.812,32.2,5.84,27.7,5.812,23.6,5.812,-21.5364,-21.136,-21.5697,-23.2038,-26.9356,-26.3362,-25.037,-25.8699,2902,-24.236,-23.003,-22.581,-23.548,-24.936,-24.17,-24.159,-24.537
,,,,,,,,,,,,,,,,15.9,5.832,18.0,5.836,22.8,5.836,22.1,5.844,26.6,5.816,32.0,5.84,28.2,5.816,24.2,5.816,-23.6372,-23.2371,-22.9704,-25.137,-29.0994,-28.3007,-27.3685,-28.5004,3018,-26.368,-25.058,-24.525,-25.536,-27.012,-26.302,-26.28,-26.819
,,,,,,,,,,,,,,,,15.1,5.836,17.5,5.84,22.5,5.84,21.5,5.848,25.5,5.82,30.7,5.844,26.5,5.82,23.0,5.824,-23.7372,-23.2371,-22.937,-25.137,-29.0994,-28.2673,-27.3685,-28.5337,3019,-26.418,-25.081,-24.514,-25.536,-27.035,-26.291,-26.28,-26.835
,,,,,,,,,,,,,,,,13.4,5.836,15.1,5.844,19.5,5.84,18.5,5.848,24.6,5.824,29.9,5.844,25.8,5.82,22.2,5.824,-25.037,-24.4371,-23.8705,-26.3695,-30.0975,-29.0994,-28.7666,-29.8647,3086,-27.567,-26.191,-25.691,-26.702,-28.078,-27.434,-27.501,-28.117
,,,,,,,,,,,,,,,,12.6,5.84,14.8,5.848,18.9,5.844,18.3,5.852,23.5,5.828,28.4,5.848,24.6,5.824,21.3,5.828,-25.037,-24.4038,-23.8705,-26.3695,-30.0975,-29.0994,-28.7666,-29.898,3087,-27.567,-26.18,-25.68,-26.713,-28.078,-27.423,-27.512,-28.134
,,,,,,,,,,,,,,,,12.4,5.844,14.2,5.848,18.4,5.848,17.9,5.852,23.0,5.828,27.9,5.848,23.8,5.824,20.5,5.828,-25.1036,-24.3705,-23.8705,-26.4361,-30.0975,-29.0994,-28.7666,-29.898,3088,-27.601,-26.191,-25.669,-26.735,-28.1,-27.412,-27.512,-28.167
,,,,,,,,,,,,,,,,12.2,5.84,13.8,5.848,18.2,5.848,17.3,5.856,22.9,5.828,27.4,5.852,23.7,5.824,20.5,5.832,-25.1703,-24.4705,-23.8705,-26.4028,-30.1309,-29.0994,-28.7999,-29.9312,3089,-27.651,-26.247,-25.714,-26.735,-28.134,-27.457,-27.534,-28.167
,,,,,,,,,,,,,,,,12.0,5.848,13.7,5.852,18.0,5.852,17.5,5.86,22.9,5.836,27.6,5.856,23.6,5.832,20.2,5.832,-25.137,-24.4705,-23.9039,-26.4361,-30.1309,-29.1327,-28.7999,-29.9312,3090,-27.634,-26.247,-25.725,-26.757,-28.134,-27.468,-27.545,-28.184
,,,,,,,,,,,,,,,,11.9,5.844,13.1,5.852,16.9,5.852,16.5,5.86,23.1,5.828,28.0,5.852,24.0,5.828,20.6,5.836,-25.8699,-25.1703,-24.3372,-27.1021,-30.6963,-29.532,-29.4655,-30.4968,3129,-28.283,-26.857,-26.324,-27.312,-28.699,-28.056,-28.1,-28.799
,,,,,,,,,,,,,,,,11.5,5.848,12.5,5.852,16.4,5.852,15.8,5.86,22.2,5.832,26.9,5.856,23.0,5.832,20.1,5.836,-25.9364,-25.1703,-24.3372,-27.1355,-30.7296,-29.532,-29.4988,-30.4968,3130,-28.333,-26.88,-26.335,-27.323,-28.733,-28.067,-28.111,-28.816
,,,,,,,,,,,,,,,,11.0,5.848,12.4,5.856,16.3,5.852,15.6,5.86,21.9,5.836,26.4,5.852,22.6,5.832,19.8,5.832,-25.9032,-25.137,-24.3705,-27.1355,-30.7628,-29.532,-29.4988,-30.4968,3131,-28.333,-26.857,-26.335,-27.334,-28.733,-28.056,-28.122,-28.816
,,,,,,,,,,,,,,,,11.1,5.848,12.3,5.856,16.4,5.856,15.2,5.864,21.7,5.836,26.3,5.86,22.6,5.836,19.5,5.844,-26.0031,-25.2035,-24.3705,-27.1688,-30.7628,-29.5653,-29.532,-30.5301,3132,-28.383,-26.924,-26.369,-27.356,-28.777,-28.1,-28.144,-28.849
,,,,,,,,,,,,,,,,10.6,5.852,11.3,5.852,15.0,5.852,14.1,5.86,21.7,5.836,26.2,5.856,22.6,5.832,19.5,5.836,-26.9023,-25.9364,-24.9037,-27.9678,-31.3947,-29.9978,-30.2307,-31.0954,3180,-29.148,-27.612,-27.024,-27.989,-29.432,-28.722,-28.743,-29.532
,,,,,,,,,,,,,,,,10.2,5.848,11.1,5.856,14.7,5.856,14.0,5.864,21.3,5.836,25.6,5.856,21.9,5.832,18.9,5.84,-26.9023,-25.9698,-24.9369,-27.9344,-31.4279,-29.9978,-30.2307,-31.0954,3181,-29.165,-27.623,-27.046,-27.989,-29.443,-28.733,-28.754,-29.515
,,,,,,,,,,,,,,,,10.4,5.852,10.7,5.856,14.6,5.856,13.7,5.864,21.4,5.836,25.3,5.856,21.7,5.836,18.6,5.84,-26.969,-25.9698,-24.9703,-28.0011,-31.3947,-29.9978,-30.2307,-31.0954,3182,-29.182,-27.646,-27.057,-28.022,-29.454,-28.733,-28.765,-29.548
,,,,,,,,,,,,,,,,9.9,5.848,10.8,5.86,14.2,5.856,13.5,5.868,21.0,5.84,25.2,5.86,21.8,5.836,18.6,5.844,-26.9023,-26.0031,-24.9703,-28.0011,-31.4279,-30.0311,-30.2307,-31.1287,3183,-29.165,-27.646,-27.068,-28.033,-29.454,-28.755,-28.777,-29.565
,,,,,,,,,,,,,,,,10.1,5.852,10.8,5.86,14.3,5.856,13.7,5.864,21.2,5.836,25.1,5.86,21.7,5.832,18.8,5.84,-27.0023,-26.0031,-24.9703,-28.0011,-31.4279,-30.0311,-30.2638,-31.0954,3184,-29.215,-27.679,-27.079,-28.022,-29.487,-28.766,-28.776,-29.548
,,,,,,,,,,,,,,,,9.8,5.852,11.0,5.86,14.0,5.856,13.4,5.86,20.9,5.836,25.2,5.86,21.9,5.836,18.6,5.84,-27.0023,-26.0697,-24.9703,-28.0344,-31.4612,-30.0311,-30.2638,-31.1287,3185,-29.232,-27.701,-27.101,-28.044,-29.498,-28.788,-28.788,-29.582
,,,,,,,,,,,,,,,,10.3,5.856,10.5,5.856,14.3,5.86,13.0,5.864,21.1,5.836,25.1,5.86,21.6,5.836,18.6,5.84,-27.0023,-26.0697,-24.9703,-28.0344,-31.4612,-30.0311,-30.2638,-31.1287,3186,-29.232,-27.701,-27.101,-28.044,-29.498,-28.788,-28.788,-29.582
,,,,,,,,,,,,,,,,9.8,5.852,10.0,5.856,13.0,5.86,12.1,5.864,21.7,5.832,26.1,5.856,22.9,5.836,19.8,5.836,-29.3989,-28.1676,-26.7026,-30.0311,-32.9239,-31.295,-31.7272,-32.3256,3328,-31.161,-29.621,-28.866,-29.686,-31.206,-30.397,-30.252,-31.178
,,,,,,,,,,,,,,,,9.5,5.856,9.4,5.864,12.3,5.86,11.7,5.864,20.6,5.84,24.8,5.86,21.6,5.84,18.7,5.84,-29.4655,-28.1343,-26.7359,-30.0311,-32.9239,-31.295,-31.7272,-32.3589,3329,-31.195,-29.632,-28.866,-29.709,-31.228,-30.385,-30.274,-31.195
,,,,,,,,,,,,,,,,9.2,5.856,9.3,5.86,11.8,5.86,11.2,5.864,20.2,5.84,23.8,5.86,21.0,5.84,18.5,5.848,-29.3989,-28.1676,-26.7026,-30.0311,-32.9239,-31.295,-31.7272,-32.3256,3330,-31.161,-29.621,-28.866,-29.686,-31.206,-30.397,-30.252,-31.178
,,,,,,,,,,,,,,,,9.1,5.856,9.2,5.864,11.8,5.86,10.9,5.868,19.7,5.844,23.8,5.864,20.4,5.84,17.8,5.844,-29.3989,-28.1676,-26.7691,-30.0311,-32.9572,-31.295,-31.7604,-32.3256,3331,-31.178,-29.621,-28.899,-29.709,-31.217,-30.408,-30.285,-31.178
,,,,,,,,,,,,,,,,9.1,5.852,9.2,5.86,11.5,5.864,10.7,5.868,20.4,5.84,24.3,5.864,21.6,5.84,18.7,5.844,-29.9978,-28.7666,-27.3019,-30.5633,-33.2562,-31.6275,-32.0597,-32.5915,3374,-31.627,-30.131,-29.376,-30.152,-31.627,-30.818,-30.651,-31.577
,,,,,,,,,,,,,,,,8.9,5.86,8.8,5.864,11.0,5.864,10.6,5.868,19.5,5.844,23.5,5.864,20.4,5.844,17.9,5.848,-30.0311,-28.7999,-27.3019,-30.5633,-33.2896,-31.6607,-32.0929,-32.5915,3375,-31.66,-30.164,-29.398,-30.152,-31.66,-30.851,-30.662,-31.577
,,,,,,,,,,,,,,,,8.4,5.86,8.4,5.864,11.5,5.864,10.2,5.868,19.2,5.844,23.0,5.864,20.0,5.844,17.2,5.848,-30.0643,-28.8332,-27.3352,-30.5633,-33.2896,-31.6275,-32.0597,-32.6248,3376,-31.677,-30.175,-29.409,-30.174,-31.66,-30.84,-30.673,-31.594
,,,,,,,,,,,,,,,,8.4,5.86,8.3,5.868,10.8,5.864,9.9,5.872,19.2,5.848,22.7,5.868,20.2,5.844,17.0,5.848,-30.0643,-28.7999,-27.3352,-30.5965,-33.2562,-31.6275,-32.0597,-32.6248,3377,-31.66,-30.164,-29.398,-30.186,-31.649,-30.829,-30.673,-31.611
,,,,,,,,,,,,,,,,8.5,5.856,8.6,5.864,10.5,5.864,9.9,5.868,19.3,5.844,22.9,5.868,20.0,5.844,16.9,5.852,-30.1309,-28.8332,-27.3352,-30.5633,-33.2896,-31.6607,-32.0929,-32.6248,3378,-31.71,-30.208,-29.42,-30.174,-31.694,-30.862,-30.684,-31.594
,,,,,,,,,,,,,,,,8.1,5.86,8.4,5.864,10.5,5.864,9.8,5.872,19.1,5.848,22.7,5.864,19.9,5.848,17.0,5.848,-30.0975,-28.8332,-27.3352,-30.5965,-33.2896,-31.6607,-32.0929,-32.6248,3379,-31.694,-30.197,-29.42,-30.186,-31.683,-30.862,-30.684,-31.611
,,,,,,,,,,,,,,,,8.4,5.86,8.4,5.864,10.8,5.868,9.9,5.872,19.8,5.848,23.6,5.864,20.5,5.844,17.9,5.848,-30.2972,-29.0329,-27.5018,-30.7628,-33.3892,-31.7937,-32.1927,-32.7245,3393,-31.843,-30.375,-29.576,-30.33,-31.827,-31.006,-30.806,-31.744
,,,,,,,,,,,,,,,,7.7,5.856,7.7,5.864,9.6,5.864,9.3,5.872,19.2,5.844,22.8,5.864,20.2,5.844,17.6,5.848,-31.0622,-30.0311,-28.3007,-31.6275,-34.9507,-33.1898,-33.0236,-33.9541,3426,-33.006,-31.428,-30.452,-31.294,-33.068,-32.082,-31.759,-32.791
,,,,,,,,,,,,,,,,7.4,5.86,7.3,5.868,9.9,5.868,8.7,5.868,18.6,5.848,22.5,5.868,19.6,5.848,16.7,5.852,-31.162,-30.1309,-28.334,-31.6275,-34.9839,-33.1898,-33.0569,-33.9874,3427,-33.073,-31.494,-30.507,-31.316,-33.112,-32.126,-31.793,-32.807
