Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
1762,-12.333,-11.101,-9.773,-10.442,-12.361,-11.011,-10.186,-11.313
1763,-12.3,-11.09,-9.773,-10.465,-12.339,-10.989,-10.186,-11.313
1764,-12.3,-11.078,-9.762,-10.375,-12.339,-11.023,-10.13,-11.246
1765,-12.333,-11.134,-9.818,-10.454,-12.372,-11.067,-10.253,-11.33
1766,-12.333,-11.112,-9.818,-10.543,-12.372,-11.056,-10.309,-11.447
1767,-12.283,-11.134,-9.885,-10.576,-12.35,-11.123,-10.342,-11.48
1768,-12.3,-11.123,-9.874,-10.554,-12.35,-11.101,-10.331,-11.447
1769,-12.35,-11.134,-9.874,-10.576,-12.383,-11.101,-10.353,-11.48
1770,-12.383,-11.145,-9.862,-10.61,-12.417,-11.09,-10.376,-11.514
1771,-12.383,-11.19,-9.907,-10.599,-12.417,-11.134,-10.376,-11.497
1772,-12.35,-11.168,-9.929,-10.621,-12.394,-11.145,-10.398,-11.514
1773,-12.4,-11.201,-9.929,-10.621,-12.439,-11.157,-10.398,-11.514
1774,-12.417,-11.224,-9.952,-10.643,-12.45,-11.168,-10.42,-11.53
1775,-12.35,-11.134,-9.907,-10.654,-12.406,-11.123,-10.42,-11.547
1776,-12.45,-11.224,-9.94,-10.677,-12.484,-11.168,-10.442,-11.58
1777,-12.417,-11.235,-9.974,-10.677,-12.461,-11.19,-10.454,-11.564
1778,-12.433,-11.246,-9.974,-10.699,-12.473,-11.19,-10.465,-11.597
1779,-12.467,-11.279,-10.007,-10.721,-12.517,-11.235,-10.487,-11.614
1780,-12.5,-11.268,-10.007,-10.744,-12.551,-11.246,-10.521,-11.647
1781,-12.601,-11.346,-10.03,-10.777,-12.651,-11.29,-10.543,-11.681
1782,-12.6,-11.38,-10.052,-10.811,-12.684,-11.346,-10.576,-11.731
1783,-12.701,-11.435,-10.086,-10.844,-12.785,-11.402,-10.632,-11.765
1784,-12.734,-11.48,-10.13,-10.889,-12.829,-11.458,-10.666,-11.815
1785,-12.801,-11.536,-10.164,-10.922,-12.885,-11.502,-10.699,-11.865
1786,-12.801,-11.525,-10.175,-10.944,-12.896,-11.513,-10.721,-11.882
1787,-12.885,-11.614,-10.264,-11.011,-12.985,-11.614,-10.8,-11.949
1788,-12.968,-11.67,-10.298,-11.056,-13.074,-11.67,-10.844,-11.999
1789,-13.052,-11.748,-10.353,-11.112,-13.152,-11.725,-10.889,-12.049
1790,-13.069,-11.77,-10.364,-11.123,-13.186,-11.77,-10.911,-12.082
1791,-13.169,-11.826,-10.409,-11.168,-13.275,-11.826,-10.967,-12.133
1792,-13.186,-11.859,-10.443,-11.201,-13.309,-11.87,-11.0,-12.166
1793,-13.253,-11.915,-10.476,-11.234,-13.375,-11.915,-11.034,-12.2
1794,-13.303,-11.982,-10.465,-11.156,-13.42,-11.948,-10.956,-12.133
1795,-13.353,-11.993,-10.465,-11.19,-13.465,-11.948,-11.0,-12.166
1796,-13.42,-12.026,-10.409,-11.234,-13.531,-11.915,-10.933,-12.233
1797,-13.437,-12.049,-10.521,-11.29,-13.554,-12.015,-11.101,-12.283
1798,-13.453,-12.082,-10.588,-11.29,-13.576,-12.06,-11.067,-12.233
1799,-13.47,-12.093,-10.655,-11.413,-13.598,-12.127,-11.223,-12.4
1800,-13.587,-12.194,-10.688,-11.446,-13.71,-12.194,-11.246,-12.45
1801,-13.604,-12.171,-10.71,-11.48,-13.721,-12.205,-11.29,-12.484
1802,-13.637,-12.227,-10.755,-11.524,-13.765,-12.261,-11.335,-12.534
1803,-13.704,-12.261,-10.766,-11.547,-13.821,-12.272,-11.357,-12.551
1804,-13.788,-12.339,-10.811,-11.58,-13.888,-12.316,-11.391,-12.584
1805,-13.804,-12.316,-10.833,-11.625,-13.91,-12.339,-11.435,-12.634
1806,-13.888,-12.383,-10.878,-11.658,-13.977,-12.383,-11.48,-12.668
1807,-13.905,-12.417,-10.922,-11.703,-14.0,-12.428,-11.513,-12.718
1808,-13.955,-12.461,-10.956,-11.748,-14.055,-12.472,-11.558,-12.768
1809,-14.022,-12.484,-10.978,-11.781,-14.111,-12.495,-11.591,-12.802
1810,-14.105,-12.573,-11.045,-11.848,-14.189,-12.573,-11.647,-12.885
1811,-14.122,-12.584,-11.067,-11.881,-14.211,-12.584,-11.692,-12.902
1812,-14.122,-12.606,-11.123,-11.915,-14.222,-12.64,-11.725,-12.935
1813,-14.172,-12.617,-11.145,-11.948,-14.256,-12.651,-11.759,-12.969
1814,-14.222,-12.673,-11.168,-11.959,-14.312,-12.695,-11.77,-12.986
1815,-14.289,-12.707,-11.19,-12.004,-14.356,-12.707,-11.814,-13.036
1816,-14.272,-12.695,-11.201,-12.015,-14.356,-12.729,-11.826,-13.052
1817,-14.322,-12.751,-11.235,-12.049,-14.401,-12.762,-11.848,-13.086
1818,-14.339,-12.774,-11.257,-11.959,-14.412,-12.796,-11.781,-12.969
1819,-14.389,-12.796,-11.212,-12.037,-14.456,-12.751,-11.814,-13.069
1820,-14.439,-12.863,-11.246,-12.127,-14.512,-12.785,-11.881,-13.17
1821,-14.423,-12.84,-11.346,-12.138,-14.501,-12.874,-11.959,-13.169
1822,-14.49,-12.907,-11.402,-12.216,-14.568,-12.93,-12.015,-13.253
1823,-14.54,-12.918,-11.402,-12.227,-14.601,-12.93,-12.038,-13.27
1824,-14.573,-12.963,-11.435,-12.272,-14.635,-12.963,-12.071,-13.32
1825,-14.623,-12.985,-11.447,-12.283,-14.668,-12.963,-12.082,-13.32
1826,-14.607,-12.996,-11.491,-12.305,-14.668,-13.019,-12.116,-13.353
1827,-14.64,-13.03,-11.525,-12.339,-14.69,-13.041,-12.138,-13.387
1828,-14.69,-13.063,-11.536,-12.361,-14.746,-13.063,-12.171,-13.404
1829,-14.673,-13.063,-11.569,-12.383,-14.735,-13.097,-12.194,-13.437
1830,-14.707,-13.108,-11.592,-12.405,-14.779,-13.13,-12.216,-13.454
1831,-14.724,-13.13,-11.614,-12.428,-14.78,-13.141,-12.227,-13.487
1832,-14.74,-13.108,-11.614,-12.45,-14.802,-13.13,-12.261,-13.487
1833,-14.774,-13.175,-11.558,-12.383,-14.858,-13.108,-12.138,-13.387
1834,-14.774,-13.153,-11.614,-12.461,-14.835,-13.13,-12.216,-13.487
1835,-14.774,-13.164,-11.681,-12.439,-14.824,-13.197,-12.249,-13.471
1836,-14.79,-13.164,-11.714,-12.439,-14.858,-13.242,-12.272,-13.454
1837,-14.841,-13.242,-11.714,-12.517,-14.902,-13.253,-12.339,-13.571
1838,-14.874,-13.242,-11.737,-12.562,-14.924,-13.264,-12.372,-13.621
1839,-14.841,-13.231,-11.759,-12.584,-14.913,-13.286,-12.383,-13.638
1840,-14.891,-13.275,-11.77,-12.595,-14.958,-13.309,-12.406,-13.654
1841,-14.924,-13.331,-11.848,-12.651,-14.991,-13.375,-12.461,-13.705
1842,-15.008,-13.364,-11.848,-12.684,-15.047,-13.364,-12.484,-13.738
1843,-15.008,-13.387,-11.882,-12.718,-15.058,-13.398,-12.517,-13.771
1844,-15.024,-13.409,-11.893,-12.729,-15.08,-13.42,-12.517,-13.788
1845,-15.008,-13.409,-11.926,-12.751,-15.069,-13.442,-12.55,-13.805
1846,-15.058,-13.431,-11.926,-12.762,-15.125,-13.465,-12.562,-13.822
1847,-15.075,-13.454,-11.96,-12.796,-15.136,-13.476,-12.595,-13.838
1848,-15.091,-13.487,-11.993,-12.818,-15.147,-13.509,-12.606,-13.872
1849,-15.125,-13.498,-11.993,-12.818,-15.181,-13.52,-12.628,-13.872
1850,-15.125,-13.52,-12.038,-12.863,-15.181,-13.554,-12.662,-13.922
1851,-15.158,-13.554,-12.049,-12.874,-15.225,-13.576,-12.673,-13.922
1852,-15.192,-13.576,-12.071,-12.885,-15.236,-13.587,-12.684,-13.939
1853,-15.225,-13.587,-12.082,-12.896,-15.259,-13.598,-12.707,-13.955
1854,-15.208,-13.598,-12.116,-12.93,-15.259,-13.632,-12.729,-13.989
1855,-15.242,-13.632,-12.127,-12.952,-15.292,-13.643,-12.74,-14.006
1856,-15.208,-13.598,-12.138,-12.974,-15.27,-13.643,-12.773,-14.022
1857,-15.258,-13.632,-12.149,-12.985,-15.314,-13.665,-12.785,-14.039
1858,-15.258,-13.643,-12.171,-13.019,-15.314,-13.676,-12.807,-14.072
1859,-15.292,-13.688,-12.205,-13.019,-15.348,-13.721,-12.818,-14.072
1860,-15.275,-13.665,-12.205,-13.041,-15.337,-13.71,-12.829,-14.089
1861,-15.325,-13.688,-12.216,-13.063,-15.381,-13.721,-12.863,-14.106
1862,-15.359,-13.732,-12.238,-13.086,-15.403,-13.743,-12.874,-14.139
1863,-15.359,-13.754,-12.283,-13.108,-15.415,-13.788,-12.896,-14.156
1864,-15.375,-13.766,-12.283,-13.119,-15.437,-13.799,-12.918,-14.173
1865,-15.392,-13.788,-12.305,-13.152,-15.448,-13.81,-12.941,-14.206
1866,-15.409,-13.799,-12.328,-13.175,-15.47,-13.832,-12.963,-14.223
1867,-15.392,-13.777,-12.316,-13.175,-15.459,-13.821,-12.963,-14.223
1868,-15.442,-13.844,-12.372,-13.197,-15.504,-13.877,-12.985,-14.24
1869,-15.442,-13.844,-12.372,-13.208,-15.504,-13.877,-12.996,-14.256
1870,-15.492,-13.866,-12.383,-13.242,-15.537,-13.877,-13.019,-14.29
1871,-15.476,-13.866,-12.395,-13.264,-15.537,-13.899,-13.041,-14.323
1872,-15.509,-13.888,-12.428,-13.286,-15.559,-13.922,-13.074,-14.34
1873,-15.526,-13.922,-12.45,-13.309,-15.582,-13.944,-13.086,-14.357
1874,-15.542,-13.944,-12.484,-13.309,-15.604,-13.988,-13.108,-14.357
1875,-15.542,-13.944,-12.484,-13.342,-15.604,-13.977,-13.13,-14.39
1876,-15.593,-13.966,-12.472,-13.342,-15.649,-13.977,-13.13,-14.39
1877,-15.593,-13.988,-12.517,-13.375,-15.649,-14.011,-13.152,-14.423
1878,-15.643,-14.011,-12.528,-13.398,-15.682,-14.022,-13.186,-14.457
1879,-15.643,-14.022,-12.551,-13.387,-15.693,-14.055,-13.186,-14.44
1880,-15.643,-14.044,-12.573,-13.431,-15.693,-14.067,-13.219,-14.49
1881,-15.676,-14.067,-12.584,-13.453,-15.727,-14.078,-13.242,-14.507
1882,-15.66,-14.055,-12.584,-13.453,-15.715,-14.078,-13.23,-14.507
1883,-15.676,-14.089,-12.618,-13.453,-15.738,-14.122,-13.242,-14.507
1884,-15.71,-14.111,-12.64,-13.498,-15.771,-14.133,-13.275,-14.54
1885,-15.726,-14.111,-12.662,-13.52,-15.771,-14.145,-13.309,-14.574
1886,-15.71,-14.122,-12.684,-13.531,-15.771,-14.167,-13.32,-14.574
1887,-15.76,-14.156,-12.684,-13.554,-15.804,-14.167,-13.331,-14.607
1888,-15.81,-14.189,-12.718,-13.576,-15.849,-14.2,-13.353,-14.624
1889,-15.76,-14.178,-12.74,-13.587,-15.827,-14.234,-13.375,-14.641
1890,-15.827,-14.223,-12.763,-13.598,-15.871,-14.245,-13.398,-14.641
1891,-15.776,-14.2,-12.774,-13.609,-15.838,-14.256,-13.398,-14.657
1892,-15.793,-14.234,-12.796,-13.643,-15.86,-14.278,-13.431,-14.691
1893,-15.86,-14.289,-12.829,-13.654,-15.905,-14.312,-13.442,-14.708
1894,-15.86,-14.267,-12.818,-13.665,-15.916,-14.301,-13.453,-14.708
1895,-15.843,-14.289,-12.852,-13.699,-15.905,-14.323,-13.476,-14.741
1896,-15.893,-14.323,-12.863,-13.71,-15.949,-14.345,-13.487,-14.758
1897,-15.893,-14.323,-12.874,-13.71,-15.949,-14.356,-13.498,-14.758
1898,-15.91,-14.334,-12.874,-13.743,-15.972,-14.356,-13.509,-14.791
1899,-15.91,-14.345,-12.919,-13.754,-15.972,-14.39,-13.543,-14.791
1900,-15.91,-14.345,-12.919,-13.788,-15.972,-14.39,-13.565,-14.841
1901,-15.96,-14.39,-12.952,-13.799,-16.016,-14.423,-13.576,-14.841
1902,-15.96,-14.39,-12.919,-13.821,-16.016,-14.39,-13.565,-14.875
1903,-15.944,-14.39,-12.93,-13.765,-16.016,-14.423,-13.52,-14.808
1904,-15.927,-14.39,-12.93,-13.81,-15.994,-14.412,-13.565,-14.875
1905,-15.977,-14.445,-12.952,-13.766,-16.05,-14.468,-13.554,-14.825
1906,-15.96,-14.401,-12.997,-13.754,-16.005,-14.434,-13.543,-14.741
1907,-15.944,-14.434,-13.041,-13.866,-16.016,-14.501,-13.643,-14.908
1908,-15.977,-14.446,-13.064,-13.877,-16.038,-14.512,-13.665,-14.908
1909,-15.994,-14.457,-13.041,-13.888,-16.072,-14.512,-13.665,-14.925
1910,-15.977,-14.445,-13.075,-13.91,-16.05,-14.523,-13.688,-14.942
1911,-15.977,-14.468,-13.097,-13.944,-16.061,-14.546,-13.721,-14.975
1912,-16.044,-14.512,-13.119,-13.944,-16.105,-14.568,-13.732,-14.975
1913,-16.077,-14.523,-13.119,-13.966,-16.128,-14.568,-13.743,-15.008
1914,-16.061,-14.523,-13.13,-13.977,-16.116,-14.568,-13.754,-15.008
1915,-16.06,-14.546,-13.164,-14.0,-16.139,-14.613,-13.777,-15.025
1916,-16.077,-14.546,-13.164,-14.022,-16.15,-14.613,-13.799,-15.059
1917,-16.094,-14.568,-13.186,-14.033,-16.161,-14.624,-13.799,-15.059
1918,-16.094,-14.568,-13.197,-14.055,-16.172,-14.646,-13.832,-15.092
1919,-16.094,-14.557,-13.22,-14.066,-16.161,-14.646,-13.844,-15.092
1920,-16.111,-14.601,-13.242,-14.066,-16.183,-14.679,-13.855,-15.092
1921,-16.111,-14.601,-13.153,-13.988,-16.194,-14.613,-13.732,-14.992
1922,-16.111,-14.613,-13.264,-13.966,-16.194,-14.713,-13.788,-14.942
1923,-16.127,-14.624,-13.231,-14.089,-16.205,-14.668,-13.81,-15.109
1924,-16.144,-14.635,-13.208,-14.055,-16.228,-14.668,-13.754,-15.075
1925,-16.161,-14.657,-13.242,-14.033,-16.239,-14.702,-13.81,-15.042
1926,-16.127,-14.601,-13.164,-14.044,-16.217,-14.646,-13.799,-15.092
1927,-16.194,-14.679,-13.253,-14.1,-16.272,-14.724,-13.844,-15.142
1928,-16.144,-14.668,-13.186,-14.022,-16.239,-14.657,-13.721,-15.025
1929,-16.111,-14.657,-13.32,-14.156,-16.228,-14.78,-13.933,-15.192
1930,-16.161,-14.668,-13.342,-14.178,-16.261,-14.791,-13.966,-15.209
1931,-16.194,-14.724,-13.376,-14.211,-16.283,-14.813,-13.988,-15.242
1932,-16.177,-14.713,-13.376,-14.222,-16.272,-14.813,-13.988,-15.259
1933,-16.194,-14.724,-13.398,-14.234,-16.295,-14.835,-14.011,-15.259
1934,-16.228,-14.757,-13.42,-14.256,-16.317,-14.858,-14.033,-15.292
1935,-16.228,-14.757,-13.42,-14.267,-16.328,-14.858,-14.044,-15.292
1936,-16.228,-14.769,-13.443,-14.278,-16.328,-14.88,-14.067,-15.309
1937,-16.278,-14.802,-13.476,-14.312,-16.373,-14.913,-14.089,-15.343
1938,-16.228,-14.791,-13.487,-14.312,-16.339,-14.925,-14.089,-15.343
1939,-16.228,-14.769,-13.465,-14.312,-16.339,-14.902,-14.089,-15.343
1940,-16.294,-14.847,-13.532,-14.334,-16.384,-14.958,-14.122,-15.359
1941,-16.244,-14.78,-13.509,-14.367,-16.361,-14.936,-14.145,-15.393
1942,-16.294,-14.835,-13.543,-14.39,-16.406,-14.969,-14.167,-15.41
1943,-16.328,-14.913,-13.61,-14.423,-16.439,-15.036,-14.2,-15.443
1944,-16.328,-14.913,-13.632,-14.457,-16.451,-15.058,-14.234,-15.476
1945,-16.328,-14.902,-13.643,-14.479,-16.451,-15.058,-14.256,-15.493
1946,-16.328,-14.902,-13.643,-14.501,-16.451,-15.058,-14.267,-15.526
1947,-16.344,-14.936,-13.688,-14.512,-16.473,-15.103,-14.289,-15.526
1948,-16.344,-14.947,-13.699,-14.523,-16.473,-15.114,-14.301,-15.543
1949,-16.344,-14.958,-13.71,-14.535,-16.484,-15.136,-14.312,-15.56
1950,-16.378,-14.958,-13.71,-14.546,-16.495,-15.114,-14.323,-15.56
1951,-16.378,-14.98,-13.721,-14.579,-16.517,-15.136,-14.345,-15.593
1952,-16.395,-15.025,-13.755,-14.579,-16.528,-15.17,-14.345,-15.593
1953,-16.411,-14.991,-13.755,-14.601,-16.54,-15.159,-14.379,-15.61
1954,-16.395,-15.003,-13.788,-14.612,-16.528,-15.192,-14.39,-15.627
1955,-16.411,-15.014,-13.788,-14.635,-16.551,-15.203,-14.401,-15.66
1956,-16.411,-15.036,-13.821,-14.646,-16.551,-15.225,-14.423,-15.66
1957,-16.428,-15.047,-13.833,-14.668,-16.562,-15.225,-14.445,-15.677
1958,-16.411,-15.069,-13.866,-14.668,-16.562,-15.27,-14.457,-15.677
1959,-16.461,-15.081,-13.855,-14.691,-16.595,-15.259,-14.457,-15.71
1960,-16.445,-15.069,-13.833,-14.624,-16.595,-15.203,-14.323,-15.543
1961,-16.445,-15.103,-13.788,-14.579,-16.595,-15.203,-14.312,-15.543
1962,-16.445,-15.103,-13.855,-14.635,-16.606,-15.27,-14.39,-15.61
1963,-16.445,-15.081,-13.821,-14.612,-16.606,-15.259,-14.367,-15.61
1964,-16.445,-15.092,-13.933,-14.646,-16.606,-15.337,-14.49,-15.61
1965,-16.461,-15.125,-13.877,-14.657,-16.618,-15.281,-14.39,-15.627
1966,-16.428,-15.069,-13.821,-14.713,-16.584,-15.248,-14.423,-15.76
1967,-16.445,-15.114,-13.821,-14.679,-16.618,-15.259,-14.39,-15.694
1968,-16.428,-15.114,-13.944,-14.769,-16.606,-15.348,-14.546,-15.777
1969,-16.445,-15.136,-13.966,-14.78,-16.618,-15.37,-14.557,-15.794
1970,-16.461,-15.125,-13.966,-14.802,-16.629,-15.359,-14.579,-15.81
1971,-16.495,-15.147,-13.989,-14.824,-16.651,-15.37,-14.601,-15.827
1972,-16.511,-15.17,-14.0,-14.824,-16.662,-15.381,-14.601,-15.827
1973,-16.495,-15.158,-14.0,-14.835,-16.662,-15.393,-14.613,-15.844
1974,-16.528,-15.17,-14.011,-14.858,-16.684,-15.393,-14.635,-15.861
1975,-16.528,-15.225,-14.067,-14.891,-16.695,-15.448,-14.657,-15.894
1976,-16.528,-15.203,-14.067,-14.902,-16.695,-15.448,-14.679,-15.911
1977,-16.528,-15.192,-14.078,-14.913,-16.695,-15.448,-14.702,-15.911
1978,-16.511,-15.225,-14.111,-14.924,-16.695,-15.493,-14.713,-15.927
1979,-16.562,-15.225,-14.089,-14.924,-16.729,-15.471,-14.713,-15.927
1980,-16.528,-15.225,-14.111,-14.958,-16.718,-15.493,-14.735,-15.961
1981,-16.528,-15.214,-14.122,-14.98,-16.718,-15.493,-14.757,-15.978
1982,-16.545,-15.225,-14.145,-14.98,-16.729,-15.515,-14.769,-15.978
1983,-16.562,-15.27,-14.156,-14.991,-16.751,-15.537,-14.757,-15.994
1984,-16.595,-15.259,-14.156,-15.025,-16.762,-15.515,-14.802,-16.028
1985,-16.562,-15.236,-14.156,-15.025,-16.751,-15.526,-14.791,-16.028
1986,-16.612,-15.281,-14.167,-15.025,-16.785,-15.537,-14.791,-16.028
1987,-16.628,-15.315,-14.2,-15.047,-16.796,-15.571,-14.813,-16.061
1988,-16.595,-15.281,-14.2,-15.069,-16.785,-15.56,-14.835,-16.061
1989,-16.612,-15.303,-14.234,-15.069,-16.796,-15.593,-14.858,-16.061
1990,-16.628,-15.326,-14.234,-15.08,-16.807,-15.593,-14.847,-16.078
1991,-16.612,-15.303,-14.234,-15.103,-16.807,-15.593,-14.88,-16.094
1992,-16.628,-15.326,-14.267,-15.103,-16.818,-15.626,-14.891,-16.094
1993,-16.628,-15.337,-14.278,-15.136,-16.818,-15.626,-14.902,-16.128
1994,-16.645,-15.337,-14.278,-15.136,-16.829,-15.626,-14.913,-16.128
1995,-16.612,-15.348,-14.312,-15.147,-16.807,-15.66,-14.913,-16.145
1996,-16.612,-15.337,-14.323,-15.159,-16.818,-15.671,-14.936,-16.145
1997,-16.662,-15.381,-14.345,-15.192,-16.851,-15.682,-14.958,-16.178
1998,-16.628,-15.348,-14.323,-15.181,-16.829,-15.66,-14.958,-16.161
1999,-16.645,-15.359,-14.334,-15.203,-16.851,-15.682,-14.98,-16.195
2000,-16.695,-15.415,-14.356,-15.203,-16.885,-15.693,-14.969,-16.178
2001,-16.662,-15.392,-14.356,-15.225,-16.874,-15.704,-15.003,-16.211
2002,-16.662,-15.392,-14.368,-15.225,-16.874,-15.716,-15.003,-16.212
2003,-16.645,-15.392,-14.39,-15.237,-16.862,-15.727,-15.014,-16.212
2004,-16.662,-15.392,-14.379,-15.259,-16.885,-15.727,-15.025,-16.245
2005,-16.679,-15.404,-14.401,-15.259,-16.885,-15.738,-15.036,-16.245
2006,-16.695,-15.448,-14.446,-15.281,-16.907,-15.782,-15.058,-16.262
2007,-16.679,-15.437,-14.446,-15.292,-16.896,-15.771,-15.069,-16.262
2008,-16.679,-15.437,-14.457,-15.292,-16.896,-15.782,-15.081,-16.262
2009,-16.695,-15.437,-14.457,-15.314,-16.907,-15.782,-15.092,-16.295
2010,-16.729,-15.459,-14.457,-15.337,-16.94,-15.782,-15.103,-16.312
2011,-16.712,-15.448,-14.479,-15.348,-16.929,-15.794,-15.125,-16.312
2012,-16.762,-15.493,-14.501,-15.359,-16.963,-15.827,-15.136,-16.345
2013,-16.695,-15.437,-14.468,-15.359,-16.918,-15.794,-15.125,-16.345
2014,-16.695,-15.448,-14.501,-15.37,-16.918,-15.816,-15.147,-16.345
2015,-16.729,-15.493,-14.524,-15.381,-16.952,-15.838,-15.159,-16.345
2016,-16.678,-15.459,-14.524,-15.392,-16.918,-15.849,-15.17,-16.378
2017,-16.729,-15.493,-14.546,-15.415,-16.963,-15.86,-15.192,-16.378
2018,-16.712,-15.493,-14.557,-15.415,-16.952,-15.872,-15.192,-16.378
2019,-16.729,-15.482,-14.568,-15.437,-16.952,-15.86,-15.203,-16.395
2020,-16.745,-15.515,-14.579,-15.448,-16.974,-15.883,-15.225,-16.412
2021,-16.745,-15.504,-14.59,-15.448,-16.974,-15.894,-15.225,-16.412
2022,-16.729,-15.515,-14.613,-15.47,-16.974,-15.916,-15.248,-16.429
2023,-16.712,-15.504,-14.613,-15.482,-16.952,-15.905,-15.259,-16.445
2024,-16.762,-15.526,-14.635,-15.504,-16.996,-15.927,-15.281,-16.462
2025,-16.762,-15.537,-14.624,-15.493,-17.007,-15.927,-15.27,-16.445
2026,-16.779,-15.56,-14.657,-15.504,-17.018,-15.961,-15.292,-16.462
2027,-16.745,-15.537,-14.657,-15.537,-16.996,-15.95,-15.303,-16.496
2028,-16.795,-15.582,-14.691,-15.537,-17.03,-15.983,-15.315,-16.496
2029,-16.795,-15.582,-14.668,-15.548,-17.041,-15.961,-15.315,-16.496
2030,-16.812,-15.571,-14.691,-15.56,-17.041,-15.972,-15.337,-16.512
2031,-16.762,-15.548,-14.68,-15.56,-17.018,-15.972,-15.337,-16.512
2032,-16.779,-15.571,-14.691,-15.571,-17.029,-15.983,-15.348,-16.529
2033,-16.762,-15.56,-14.724,-15.615,-17.018,-15.994,-15.381,-16.562
2034,-16.795,-15.593,-14.735,-15.615,-17.052,-16.028,-15.381,-16.579
2035,-16.829,-15.604,-14.724,-15.604,-17.085,-16.016,-15.381,-16.546
2036,-16.795,-15.604,-14.769,-15.626,-17.052,-16.039,-15.415,-16.562
2037,-16.846,-15.626,-14.769,-15.638,-17.085,-16.039,-15.415,-16.579
2038,-16.812,-15.593,-14.769,-15.66,-17.074,-16.039,-15.448,-16.596
2039,-16.829,-15.626,-14.78,-15.66,-17.085,-16.061,-15.437,-16.612
2040,-16.829,-15.638,-14.791,-15.682,-17.096,-16.072,-15.459,-16.629
2041,-16.795,-15.593,-14.78,-15.682,-17.063,-16.05,-15.459,-16.629
2042,-16.846,-15.626,-14.813,-15.704,-17.096,-16.072,-15.482,-16.646
2043,-16.795,-15.626,-14.836,-15.716,-17.074,-16.094,-15.493,-16.646
2044,-16.862,-15.671,-14.836,-15.738,-17.13,-16.105,-15.504,-16.679
2045,-16.846,-15.626,-14.824,-15.738,-17.107,-16.083,-15.515,-16.679
2046,-16.829,-15.649,-14.858,-15.76,-17.107,-16.117,-15.537,-16.696
2047,-16.846,-15.638,-14.847,-15.76,-17.119,-16.105,-15.537,-16.696
2048,-16.846,-15.671,-14.902,-15.771,-17.119,-16.15,-15.56,-16.696
2049,-16.879,-15.66,-14.869,-15.749,-17.141,-16.128,-15.537,-16.679
2050,-16.862,-15.682,-14.88,-15.782,-17.141,-16.15,-15.56,-16.729
2051,-16.879,-15.682,-14.891,-15.782,-17.152,-16.15,-15.571,-16.713
2052,-16.896,-15.693,-14.914,-15.805,-17.163,-16.161,-15.593,-16.729
2053,-16.846,-15.649,-14.902,-15.816,-17.13,-16.15,-15.604,-16.746
2054,-16.879,-15.682,-14.902,-15.827,-17.152,-16.15,-15.593,-16.763
2055,-16.862,-15.671,-14.925,-15.838,-17.152,-16.172,-15.615,-16.763
2056,-16.896,-15.693,-14.936,-15.86,-17.174,-16.172,-15.638,-16.779
2057,-16.846,-15.693,-14.969,-15.871,-17.141,-16.195,-15.649,-16.779
2058,-16.879,-15.715,-14.969,-15.86,-17.163,-16.206,-15.638,-16.779
2059,-16.912,-15.749,-14.98,-15.883,-17.196,-16.228,-15.66,-16.813
2060,-16.896,-15.738,-14.98,-15.871,-17.185,-16.228,-15.649,-16.796
2061,-16.896,-15.727,-14.98,-15.894,-17.185,-16.217,-15.671,-16.813
2062,-16.896,-15.715,-14.992,-15.905,-17.185,-16.228,-15.693,-16.83
2063,-16.912,-15.738,-15.014,-15.905,-17.196,-16.239,-15.693,-16.813
2064,-16.896,-15.715,-15.003,-15.927,-17.196,-16.239,-15.716,-16.846
2065,-16.879,-15.716,-15.025,-15.95,-17.185,-16.25,-15.738,-16.863
2066,-16.929,-15.76,-15.025,-15.938,-17.219,-16.25,-15.716,-16.846
2067,-16.912,-15.749,-15.047,-15.961,-17.208,-16.272,-15.749,-16.88
2068,-16.912,-15.727,-15.025,-15.95,-17.219,-16.25,-15.738,-16.846
2069,-16.929,-15.749,-15.036,-15.972,-17.219,-16.25,-15.749,-16.88
2070,-16.946,-15.782,-15.07,-15.983,-17.241,-16.295,-15.76,-16.896
2071,-16.962,-15.782,-15.081,-16.005,-17.241,-16.284,-15.782,-16.913
2072,-16.896,-15.771,-15.081,-16.005,-17.219,-16.317,-15.794,-16.93
2073,-16.896,-15.727,-15.07,-15.994,-17.208,-16.284,-15.782,-16.896
2074,-16.929,-15.76,-15.081,-16.016,-17.23,-16.295,-15.794,-16.93
2075,-16.962,-15.782,-15.081,-16.039,-17.263,-16.295,-15.816,-16.946
2076,-16.912,-15.771,-15.125,-16.05,-17.23,-16.328,-15.838,-16.946
2077,-16.946,-15.771,-15.092,-16.061,-17.252,-16.295,-15.827,-16.963
2078,-16.946,-15.805,-15.103,-16.061,-17.274,-16.328,-15.827,-16.963
2079,-16.946,-15.793,-15.136,-16.061,-17.252,-16.339,-15.849,-16.963
2080,-16.996,-15.816,-15.136,-16.072,-17.297,-16.35,-15.86,-16.98
2081,-16.929,-15.793,-15.136,-16.072,-17.252,-16.35,-15.849,-16.98
2082,-16.962,-15.816,-15.148,-16.094,-17.286,-16.362,-15.883,-16.997
2083,-16.946,-15.816,-15.17,-16.105,-17.274,-16.373,-15.894,-16.997
2084,-16.946,-15.782,-15.148,-16.117,-17.274,-16.35,-15.905,-17.013
