Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
0.1,5.848,-54.083,0.1,5.856,-50.1567,0.1,5.856,-54.216,0.1,5.86,-49.628,0.1,5.856,-55.899,0.0,5.86,-52.7328,-0.1,5.856,-53.193,0.1,5.856,-52.1055,0.1,5.852,-57.0209,0.1,5.856,-51.892,0.1,5.856,-47.1153,0.0,5.852,-42.145,0.1,5.848,-29.7316,0.0,5.86,-34.184,0.0,5.844,-36.8432,-0.1,5.848,-35.166
0.2,5.848,-54.132,0.6,5.856,-50.2558,0.3,5.856,-54.25,0.5,5.86,-49.6941,0.3,5.86,-56.009,0.3,5.856,-52.7987,0.2,5.86,-53.237,0.3,5.86,-52.1385,0.5,5.852,-57.1528,0.6,5.856,-51.936,0.0,5.856,-47.1483,0.2,5.852,-42.2,0.4,5.844,-29.6651,0.5,5.86,-34.272,0.3,5.848,-36.9096,0.5,5.852,-35.232
0.4,5.848,-54.231,0.5,5.856,-52.2375,0.4,5.856,-56.503,0.5,5.864,-49.7271,0.6,5.856,-56.031,0.6,5.86,-52.8649,0.2,5.856,-53.259,0.3,5.856,-52.2046,0.4,5.848,-57.1528,0.3,5.856,-51.991,0.1,5.856,-47.2144,0.4,5.852,-42.255,0.2,5.844,-29.6651,0.4,5.86,-34.339,0.4,5.848,-37.0424,0.2,5.852,-35.332
0.5,5.848,-54.231,0.4,5.856,-52.3366,0.2,5.856,-56.514,0.2,5.86,-49.7932,0.2,5.856,-56.119,0.1,5.856,-52.9308,0.3,5.86,-53.281,0.3,5.856,-52.2375,-0.1,5.848,-57.1858,0.2,5.856,-52.047,0.7,5.856,-47.2475,0.5,5.852,-42.874,0.3,5.848,-29.6651,0.5,5.86,-34.427,0.4,5.844,-37.1088,0.3,5.852,-35.415
0.5,5.852,-54.264,0.7,5.856,-52.2706,0.4,5.856,-56.635,0.5,5.864,-49.7602,0.5,5.856,-56.184,0.3,5.856,-52.9968,0.2,5.86,-53.314,0.3,5.856,-52.3696,0.7,5.848,-57.2187,0.4,5.856,-52.091,0.1,5.852,-47.7767,0.4,5.852,-42.962,0.6,5.848,-29.6984,0.3,5.864,-34.516,0.1,5.848,-37.2084,0.3,5.852,-35.482
0.6,5.852,-54.264,0.3,5.856,-52.3696,0.5,5.856,-56.679,0.5,5.86,-49.7932,0.3,5.856,-56.228,0.2,5.856,-53.0629,0.0,5.86,-53.348,0.5,5.856,-52.4027,0.3,5.852,-57.2187,0.2,5.856,-52.146,0.1,5.856,-47.8427,0.4,5.852,-42.995,0.4,5.844,-32.3256,0.3,5.86,-34.604,0.2,5.848,-37.2747,0.3,5.852,-35.565
0.4,5.852,-54.314,0.4,5.856,-52.3696,0.5,5.856,-56.733,0.3,5.86,-49.8593,0.4,5.86,-56.294,0.6,5.856,-53.0959,0.1,5.856,-53.381,0.4,5.856,-52.4357,0.3,5.852,-57.2846,0.3,5.856,-52.179,0.3,5.856,-47.909,0.2,5.852,-43.072,0.3,5.848,-32.4253,0.5,5.86,-34.704,0.2,5.844,-37.3743,0.3,5.852,-35.648
0.5,5.852,-54.38,0.5,5.856,-52.4357,0.2,5.856,-56.832,0.5,5.86,-49.8923,0.1,5.856,-56.36,0.3,5.856,-53.1619,0.2,5.86,-53.392,0.4,5.856,-52.5017,0.2,5.852,-57.2846,0.3,5.856,-52.487,0.7,5.856,-47.942,0.2,5.848,-43.105,0.3,5.848,-32.4919,0.2,5.86,-34.804,0.2,5.848,-37.4738,0.2,5.852,-35.731
0.3,5.852,-55.618,0.6,5.86,-52.4357,0.3,5.856,-56.876,0.3,5.864,-50.9496,0.4,5.856,-56.426,0.3,5.856,-53.2279,0.1,5.86,-53.436,0.3,5.86,-52.5347,0.1,5.852,-57.2846,0.3,5.856,-52.674,0.2,5.856,-48.0081,0.3,5.852,-43.194,0.3,5.844,-32.5583,0.2,5.86,-35.069,0.4,5.848,-37.5733,0.2,5.852,-35.83
0.6,5.848,-55.651,0.2,5.852,-52.5347,0.2,5.856,-56.997,0.5,5.86,-50.9496,0.4,5.86,-56.481,0.3,5.856,-53.4259,0.2,5.856,-53.469,0.4,5.856,-52.5678,0.3,5.852,-57.3175,0.2,5.856,-52.707,0.3,5.856,-48.0412,0.4,5.852,-43.238,0.4,5.848,-32.5915,0.2,5.856,-35.18,0.3,5.848,-37.7062,0.4,5.848,-35.913
0.3,5.852,-55.634,0.6,5.856,-52.5678,0.3,5.86,-57.019,0.4,5.86,-50.9825,0.3,5.86,-56.547,0.4,5.856,-53.525,0.5,5.86,-54.228,0.4,5.86,-54.2838,0.1,5.852,-57.3505,0.2,5.86,-52.74,0.2,5.856,-48.1074,0.3,5.856,-43.271,0.3,5.848,-32.8575,0.3,5.864,-36.154,0.2,5.848,-37.9716,0.2,5.852,-36.179
0.4,5.852,-55.684,0.7,5.856,-52.5678,0.5,5.856,-57.261,0.6,5.86,-50.9825,0.3,5.856,-56.591,0.3,5.856,-53.558,0.2,5.856,-54.239,0.4,5.86,-54.3168,0.4,5.852,-57.5811,0.2,5.856,-52.795,0.2,5.856,-48.1074,0.4,5.852,-43.326,0.2,5.848,-32.9572,0.4,5.86,-36.253,0.1,5.848,-38.071,0.1,5.852,-36.262
0.1,5.852,-55.7,0.7,5.86,-53.492,0.3,5.856,-57.305,0.0,5.86,-51.0487,0.4,5.86,-56.657,0.3,5.856,-53.6239,0.1,5.86,-54.261,0.6,5.856,-54.3499,0.3,5.852,-57.5811,0.3,5.856,-52.839,0.1,5.856,-48.1734,0.5,5.856,-44.132,0.2,5.848,-33.0236,0.3,5.86,-36.32,0.2,5.848,-39.0995,0.2,5.852,-37.224
0.3,5.852,-55.733,0.8,5.856,-53.492,0.3,5.856,-57.327,0.5,5.86,-51.0487,0.3,5.86,-59.897,0.2,5.856,-53.6569,0.2,5.856,-54.283,0.3,5.856,-54.3499,0.3,5.848,-57.6471,-0.1,5.86,-52.883,0.1,5.856,-48.8346,0.2,5.852,-44.177,0.4,5.848,-33.0569,0.3,5.86,-36.386,0.2,5.844,-39.199,0.2,5.852,-37.34
0.4,5.852,-55.733,0.5,5.86,-53.492,0.2,5.856,-57.426,0.4,5.86,-51.1478,0.2,5.86,-59.919,0.3,5.856,-53.756,0.2,5.856,-54.305,0.4,5.856,-54.3828,0.2,5.848,-57.6471,0.3,5.856,-52.894,0.2,5.856,-48.8678,0.0,5.852,-44.254,0.4,5.848,-33.1233,0.4,5.856,-36.431,0.0,5.848,-39.2654,0.4,5.848,-37.39
0.4,5.852,-55.783,0.3,5.856,-53.5909,0.1,5.856,-57.492,0.3,5.864,-51.1148,0.3,5.86,-59.952,0.3,5.856,-53.7889,0.2,5.86,-54.338,0.4,5.856,-54.4488,0.3,5.852,-57.6471,0.2,5.86,-52.938,0.2,5.856,-48.9339,0.5,5.852,-44.265,0.3,5.848,-33.1898,0.5,5.856,-36.486,0.4,5.844,-39.3317,0.3,5.852,-37.473
0.3,5.848,-55.799,0.4,5.856,-53.5909,0.3,5.856,-57.579,0.3,5.86,-51.2139,0.0,5.856,-60.007,0.3,5.856,-53.855,0.0,5.856,-54.338,0.5,5.856,-54.4488,0.4,5.848,-57.68,0.3,5.856,-52.971,0.0,5.852,-48.9669,0.3,5.852,-44.342,0.2,5.848,-33.2896,0.3,5.86,-36.552,0.5,5.848,-39.3979,0.3,5.852,-37.54
0.2,5.848,-55.799,0.5,5.86,-53.558,0.2,5.856,-57.612,0.3,5.86,-53.2609,0.3,5.856,-60.095,0.2,5.856,-53.9209,0.2,5.856,-54.382,0.2,5.86,-54.4818,0.3,5.852,-57.713,0.3,5.856,-53.015,0.1,5.856,-48.9999,0.4,5.852,-44.353,0.3,5.848,-33.3228,0.2,5.86,-36.608,0.1,5.844,-39.4312,0.3,5.852,-37.573
0.5,5.848,-56.344,0.3,5.856,-53.5909,0.3,5.856,-57.689,0.3,5.86,-53.2279,0.4,5.86,-60.292,0.3,5.856,-53.9869,0.2,5.86,-54.404,0.3,5.856,-54.5148,0.5,5.852,-57.713,0.1,5.86,-53.39,0.1,5.852,-49.0331,0.2,5.856,-44.441,0.1,5.848,-33.3892,0.2,5.86,-36.652,0.3,5.848,-39.4975,0.4,5.848,-37.639
0.3,5.852,-56.36,0.5,5.86,-53.6899,0.2,5.86,-57.755,0.4,5.86,-53.3929,0.1,5.86,-61.334,0.2,5.856,-54.0529,0.1,5.856,-56.064,0.3,5.856,-54.5478,0.4,5.848,-57.7459,0.4,5.856,-53.423,0.2,5.852,-49.0992,0.2,5.856,-44.452,0.4,5.848,-33.4557,0.4,5.86,-36.696,0.1,5.848,-39.5638,0.2,5.852,-37.706
0.4,5.852,-56.344,0.5,5.856,-53.6899,0.2,5.856,-57.821,0.2,5.864,-53.4589,0.4,5.86,-61.433,0.3,5.856,-54.1189,0.0,5.856,-56.141,0.3,5.86,-55.2734,0.5,5.852,-57.7459,0.3,5.856,-53.467,0.2,5.856,-49.0992,0.2,5.852,-44.508,0.2,5.844,-35.1499,0.3,5.864,-36.751,0.2,5.848,-39.597,0.2,5.852,-37.755
0.5,5.848,-56.41,0.5,5.856,-55.5044,0.2,5.86,-57.865,0.2,5.864,-53.4589,0.4,5.86,-61.51,0.2,5.856,-54.1519,0.1,5.856,-56.207,0.3,5.856,-55.2734,0.1,5.848,-57.8119,0.1,5.856,-53.489,0.1,5.856,-49.1652,0.4,5.852,-44.563,0.3,5.848,-35.2495,0.5,5.86,-36.84,0.4,5.848,-39.6302,0.0,5.848,-37.789
0.1,5.848,-56.41,0.5,5.852,-55.5374,0.4,5.856,-57.898,0.1,5.86,-53.6239,0.3,5.86,-61.565,0.4,5.856,-54.2179,0.4,5.856,-56.262,0.4,5.856,-55.3065,0.2,5.852,-57.8119,0.2,5.86,-53.544,0.0,5.86,-49.1984,0.3,5.856,-44.607,0.2,5.844,-35.316,0.5,5.86,-36.895,0.2,5.848,-39.6965,0.2,5.852,-37.872
0.4,5.848,-56.393,0.4,5.856,-55.6362,0.3,5.856,-57.997,0.2,5.86,-53.6239,0.0,5.86,-61.652,0.3,5.856,-54.2838,0.1,5.856,-56.328,0.3,5.856,-55.3394,0.2,5.848,-58.306,0.6,5.856,-53.588,0.2,5.856,-49.2314,0.1,5.852,-44.64,0.1,5.844,-35.3492,0.1,5.86,-36.962,0.3,5.844,-39.796,0.2,5.852,-37.954
0.1,5.852,-56.41,0.5,5.856,-55.6362,0.2,5.856,-58.063,0.4,5.86,-53.756,-0.1,5.856,-61.718,0.2,5.856,-54.3499,0.1,5.856,-56.382,0.5,5.856,-55.3394,0.4,5.848,-58.2731,0.2,5.856,-53.621,0.2,5.856,-49.2314,0.1,5.852,-44.706,0.2,5.848,-35.3824,0.1,5.86,-37.26,0.0,5.848,-39.8623,0.2,5.848,-38.021
0.7,5.852,-56.476,0.3,5.86,-55.7022,0.3,5.856,-58.107,0.2,5.856,-53.756,0.2,5.86,-61.773,0.3,5.86,-54.4158,0.3,5.86,-56.448,0.4,5.856,-55.3724,0.2,5.848,-58.306,0.3,5.86,-53.643,0.3,5.856,-49.2975,0.2,5.852,-44.75,0.2,5.844,-35.4488,0.3,5.86,-37.36,0.1,5.848,-39.9286,0.4,5.852,-38.071
0.2,5.852,-56.476,0.2,5.852,-55.8011,0.2,5.856,-58.15,0.2,5.86,-54.0529,0.0,5.86,-61.861,0.3,5.856,-58.2073,0.1,5.856,-56.514,0.5,5.856,-55.3724,0.5,5.852,-58.306,0.5,5.86,-53.676,0.2,5.856,-49.3305,0.1,5.852,-44.784,0.2,5.844,-35.482,0.1,5.86,-38.278,0.1,5.852,-40.2602,0.1,5.852,-38.386
0.4,5.848,-59.111,0.2,5.856,-55.8341,0.4,5.856,-58.206,0.3,5.86,-54.0859,0.0,5.856,-61.937,0.2,5.86,-58.2401,0.1,5.856,-56.558,0.5,5.86,-55.4054,0.4,5.848,-58.339,0.3,5.86,-53.72,0.1,5.856,-49.3636,0.5,5.852,-44.839,0.5,5.844,-35.5153,0.1,5.856,-38.377,0.2,5.848,-40.3927,0.1,5.852,-38.485
0.4,5.848,-59.177,0.5,5.856,-55.9989,0.1,5.856,-60.994,0.2,5.86,-54.1189,-0.1,5.86,-61.992,0.3,5.856,-58.2731,0.2,5.86,-56.756,0.2,5.86,-55.4383,0.3,5.848,-58.3719,0.0,5.856,-53.742,0.2,5.852,-49.3967,0.3,5.856,-44.883,0.2,5.844,-36.7436,0.2,5.86,-38.444,0.3,5.844,-41.3541,0.4,5.852,-39.397
0.4,5.852,-59.275,0.3,5.856,-55.966,0.2,5.856,-61.049,0.0,5.86,-54.1849,0.3,5.86,-62.047,0.4,5.856,-58.306,0.3,5.86,-56.822,0.3,5.86,-56.955,0.3,5.852,-58.3719,0.3,5.856,-53.775,0.3,5.856,-49.4297,0.1,5.856,-44.916,-0.1,5.848,-36.8432,0.5,5.86,-38.543,0.1,5.844,-41.4204,0.2,5.852,-39.48
0.3,5.848,-59.308,0.5,5.852,-56.1968,0.1,5.856,-61.126,0.2,5.86,-54.2509,0.1,5.856,-62.091,0.2,5.86,-58.3719,0.1,5.86,-56.866,0.3,5.856,-57.0539,0.5,5.852,-58.4048,0.4,5.856,-54.688,0.2,5.856,-49.4957,0.2,5.856,-44.982,0.0,5.848,-37.0092,0.1,5.86,-38.62,0.4,5.848,-41.4866,0.1,5.848,-39.547
0.2,5.852,-59.374,0.5,5.856,-56.2626,0.2,5.856,-61.192,0.2,5.86,-54.4158,0.2,5.856,-62.179,0.3,5.856,-58.5367,0.1,5.86,-56.932,0.5,5.856,-57.0868,0.4,5.852,-58.4048,0.3,5.856,-54.699,-0.1,5.856,-49.5289,0.2,5.856,-45.004,0.2,5.848,-37.1088,0.2,5.86,-38.875,0.4,5.848,-41.5861,0.2,5.852,-39.63
0.1,5.848,-59.473,0.1,5.856,-56.1968,-0.1,5.86,-61.301,0.2,5.86,-54.3828,0.0,5.86,-62.233,0.1,5.856,-59.4259,0.1,5.86,-56.998,0.3,5.856,-57.1528,0.4,5.852,-58.4378,0.4,5.856,-54.732,0.2,5.856,-49.5619,0.5,5.852,-46.119,-0.3,5.844,-37.2084,0.2,5.86,-38.952,0.0,5.844,-41.6855,0.2,5.852,-39.729
0.4,5.844,-59.539,0.0,5.856,-56.3946,0.2,5.856,-61.532,0.2,5.86,-54.5148,0.1,5.856,-62.277,0.1,5.856,-59.5248,0.1,5.856,-57.064,0.4,5.856,-57.2187,0.3,5.848,-58.4378,0.1,5.856,-54.754,0.1,5.856,-50.7184,0.3,5.856,-47.629,0.2,5.844,-37.3411,0.3,5.86,-39.041,0.3,5.844,-41.9174,0.2,5.852,-39.961
0.2,5.852,-59.687,0.2,5.856,-56.4606,0.2,5.86,-62.77,0.1,5.86,-54.5808,0.2,5.86,-62.354,0.2,5.856,-59.5906,-0.1,5.856,-57.119,0.4,5.86,-57.2515,0.2,5.848,-58.4708,0.4,5.856,-54.776,0.3,5.856,-52.3366,0.2,5.852,-47.706,0.2,5.848,-37.4074,0.1,5.86,-39.118,0.2,5.848,-42.0169,0.3,5.852,-40.044
-0.1,5.848,-59.687,0.3,5.856,-56.4935,0.2,5.856,-62.847,-0.1,5.86,-54.6137,0.0,5.856,-62.409,0.3,5.856,-59.6236,0.3,5.856,-57.196,0.4,5.856,-57.3505,0.4,5.848,-58.5037,0.2,5.86,-54.809,0.2,5.856,-52.4357,0.3,5.852,-47.794,0.1,5.848,-37.507,0.2,5.86,-39.184,0.2,5.848,-42.1163,0.1,5.852,-40.144
0.6,5.848,-59.901,0.2,5.856,-56.5595,0.2,5.856,-62.924,0.1,5.86,-54.6798,0.2,5.86,-62.464,0.0,5.856,-59.7222,0.1,5.86,-57.229,0.1,5.86,-57.4164,0.6,5.848,-58.9978,-0.1,5.86,-54.842,0.1,5.856,-52.4686,0.3,5.856,-47.838,-0.1,5.848,-37.6398,0.3,5.86,-39.262,0.2,5.848,-42.1825,0.4,5.852,-40.21
0.3,5.848,-59.983,0.0,5.856,-56.5923,-0.1,5.856,-63.012,0.4,5.86,-54.7457,0.1,5.86,-62.519,0.1,5.856,-59.7552,0.4,5.86,-57.294,0.3,5.856,-57.4494,0.2,5.852,-58.9648,0.2,5.856,-54.941,0.1,5.856,-52.5347,0.1,5.852,-47.938,-0.1,5.848,-37.7392,0.5,5.86,-39.339,0.2,5.848,-42.2819,0.2,5.848,-40.293
0.3,5.856,-59.967,0.4,5.856,-56.6583,-0.1,5.86,-63.066,0.2,5.86,-54.8447,-0.1,5.86,-62.584,0.1,5.86,-59.8211,-0.1,5.86,-57.349,0.1,5.856,-57.6471,0.1,5.852,-58.9978,0.1,5.856,-54.952,0.0,5.856,-52.6337,0.3,5.852,-47.982,0.0,5.848,-37.8389,0.1,5.86,-40.234,0.1,5.848,-42.3151,0.3,5.852,-40.359
0.1,5.852,-60.115,0.1,5.856,-56.7572,0.2,5.856,-63.11,0.2,5.86,-54.8777,0.1,5.86,-62.65,0.1,5.86,-59.9199,0.2,5.856,-57.426,0.0,5.856,-57.68,0.3,5.848,-58.9978,0.1,5.856,-54.985,0.2,5.856,-52.6667,0.1,5.852,-48.037,0.1,5.848,-37.9384,0.0,5.86,-40.29,0.0,5.848,-42.4145,0.2,5.852,-40.442
0.1,5.852,-60.181,0.2,5.852,-56.7902,0.2,5.856,-63.187,0.3,5.86,-54.9436,0.0,5.864,-62.716,0.2,5.856,-59.9528,0.0,5.856,-57.47,0.2,5.86,-57.7459,0.2,5.848,-59.0307,0.3,5.86,-54.985,0.4,5.856,-52.6998,0.4,5.856,-48.136,0.3,5.848,-38.2702,0.2,5.86,-40.356,0.2,5.848,-43.342,0.1,5.848,-41.37
0.1,5.848,-60.214,0.2,5.856,-56.7902,0.0,5.856,-63.297,0.2,5.86,-54.9766,0.0,5.86,-62.782,0.1,5.856,-59.9857,0.0,5.856,-57.525,0.2,5.856,-57.8119,0.3,5.848,-59.0307,0.4,5.856,-55.029,0.1,5.856,-52.7658,0.0,5.852,-48.169,0.1,5.848,-38.3698,0.0,5.86,-40.433,0.1,5.848,-43.4082,0.2,5.852,-41.436
0.3,5.852,-60.296,0.1,5.856,-56.9219,0.2,5.856,-63.384,0.2,5.86,-55.0426,0.0,5.856,-62.837,0.2,5.86,-60.0515,0.1,5.86,-57.591,0.0,5.856,-57.8778,0.5,5.852,-59.0307,0.1,5.856,-55.073,0.1,5.856,-52.8649,0.2,5.856,-48.268,0.0,5.844,-39.4975,0.2,5.86,-40.488,0.1,5.848,-43.4745,0.3,5.852,-41.503
0.2,5.852,-60.362,0.2,5.856,-56.9879,0.0,5.86,-63.428,0.1,5.864,-58.6026,0.2,5.86,-62.858,0.1,5.856,-60.1174,0.1,5.856,-57.635,0.1,5.856,-57.9437,0.1,5.848,-59.0307,0.4,5.856,-56.184,0.2,5.856,-52.8979,0.3,5.852,-48.334,0.2,5.844,-39.597,0.2,5.864,-40.555,-0.2,5.848,-43.5406,0.4,5.852,-41.569
0.2,5.848,-60.411,0.2,5.852,-57.0209,0.0,5.856,-63.505,0.4,5.86,-58.6026,0.1,5.86,-62.924,0.4,5.86,-60.1833,0.0,5.856,-57.679,0.3,5.856,-58.0095,0.4,5.848,-59.0307,0.3,5.86,-56.217,0.1,5.856,-52.9638,0.1,5.852,-48.368,0.3,5.844,-39.6634,0.3,5.86,-40.654,0.1,5.848,-43.6069,0.2,5.852,-41.635
0.3,5.848,-60.493,0.2,5.856,-57.0868,-0.1,5.856,-63.56,0.1,5.86,-58.6355,0.1,5.86,-62.99,0.1,5.856,-60.2491,0.0,5.86,-60.819,0.2,5.856,-58.1084,0.5,5.848,-59.0307,0.2,5.856,-56.217,0.3,5.856,-52.9968,0.2,5.856,-48.434,0.0,5.844,-39.7295,0.2,5.86,-40.72,-0.1,5.844,-43.6732,0.3,5.852,-41.718
0.1,5.848,-60.543,0.2,5.856,-57.1858,-0.1,5.856,-63.614,0.1,5.86,-58.6684,0.3,5.856,-63.045,0.3,5.86,-60.282,-0.1,5.86,-60.852,0.2,5.86,-58.1084,0.3,5.848,-59.1954,0.3,5.856,-56.25,0.2,5.856,-53.0629,0.0,5.856,-49.139,0.0,5.844,-39.7628,0.3,5.86,-40.787,-0.1,5.844,-43.7725,0.3,5.856,-41.801
0.4,5.852,-60.559,0.1,5.856,-60.5783,0.1,5.856,-63.691,0.0,5.864,-58.8002,0.3,5.86,-63.078,0.1,5.856,-60.3478,0.2,5.86,-60.885,0.4,5.856,-58.1743,0.3,5.848,-59.2283,0.4,5.856,-56.261,-0.1,5.86,-53.6239,0.3,5.856,-49.161,0.0,5.844,-39.8291,0.1,5.86,-40.82,0.1,5.848,-43.8387,0.2,5.852,-41.867
0.2,5.848,-60.658,0.0,5.856,-60.6112,0.3,5.856,-63.713,0.0,5.864,-58.9978,0.0,5.86,-63.144,0.3,5.856,-60.4137,0.0,5.86,-60.918,0.2,5.856,-58.2073,0.4,5.848,-59.1954,0.1,5.86,-56.294,0.0,5.856,-53.6899,0.1,5.852,-49.216,0.2,5.848,-39.8954,0.2,5.86,-40.908,0.1,5.848,-43.905,0.3,5.852,-41.95
0.1,5.852,-60.707,0.0,5.856,-60.6441,0.1,5.856,-63.801,0.0,5.86,-60.0186,0.1,5.856,-63.22,0.2,5.856,-60.4795,0.2,5.856,-60.984,0.1,5.86,-58.306,0.2,5.848,-59.2283,0.1,5.86,-56.294,0.3,5.86,-53.6899,0.4,5.852,-49.271,0.3,5.844,-39.9286,0.2,5.86,-40.975,0.3,5.848,-43.9381,0.0,5.852,-42.0
0.2,5.852,-60.757,0.3,5.856,-60.6441,0.1,5.856,-63.877,-0.1,5.864,-60.1174,0.0,5.856,-63.275,-0.2,5.856,-60.5453,0.0,5.86,-61.148,0.4,5.856,-58.339,0.3,5.852,-59.2283,0.3,5.856,-56.338,0.2,5.86,-53.756,0.1,5.856,-49.326,-0.1,5.84,-39.9618,-0.1,5.86,-41.03,0.2,5.844,-44.0374,0.3,5.848,-42.082
0.2,5.852,-60.806,0.1,5.856,-60.677,0.0,5.856,-63.899,0.1,5.86,-60.2161,0.1,5.86,-63.341,0.2,5.856,-60.5783,0.1,5.856,-62.08,0.0,5.856,-58.4048,0.7,5.852,-59.2283,0.2,5.856,-56.349,0.0,5.856,-53.7889,0.0,5.856,-49.371,0.2,5.848,-40.0281,0.2,5.86,-41.737,0.3,5.848,-44.1037,0.0,5.852,-42.165
0.2,5.848,-60.872,0.1,5.856,-60.8416,0.1,5.86,-63.987,0.1,5.864,-60.282,0.0,5.86,-63.396,0.1,5.856,-60.6441,-0.1,5.856,-62.168,0.3,5.856,-58.4708,0.4,5.848,-59.2283,0.0,5.86,-56.349,0.2,5.856,-53.822,0.1,5.856,-49.448,0.1,5.844,-40.0944,-0.2,5.86,-41.792,0.3,5.848,-44.1368,0.1,5.852,-42.198
0.1,5.852,-62.995,0.3,5.86,-61.8617,0.0,5.86,-64.031,-0.2,5.86,-60.3478,0.1,5.86,-63.44,0.0,5.856,-60.7099,0.0,5.86,-62.234,0.1,5.856,-58.5037,0.4,5.852,-59.2613,0.2,5.856,-56.822,-0.1,5.856,-53.888,0.3,5.856,-49.481,0.0,5.844,-40.1939,0.2,5.86,-41.847,0.1,5.848,-44.865,0.3,5.852,-42.96
0.3,5.848,-63.045,0.1,5.856,-61.8947,0.0,5.86,-64.097,0.0,5.86,-60.4466,0.0,5.86,-63.494,0.1,5.86,-60.7758,0.1,5.86,-62.311,0.1,5.856,-58.5367,0.4,5.848,-59.2613,0.2,5.856,-56.844,0.0,5.856,-53.9209,0.2,5.852,-49.514,0.0,5.848,-40.227,0.2,5.86,-41.903,0.0,5.844,-44.8982,0.1,5.852,-43.01
0.2,5.848,-63.143,0.2,5.856,-61.9276,-0.1,5.86,-64.162,-0.1,5.864,-60.4795,-0.1,5.86,-63.549,0.3,5.86,-60.8416,-0.1,5.856,-62.376,0.4,5.86,-61.5985,0.1,5.852,-62.717,0.0,5.856,-56.833,-0.1,5.86,-53.9209,0.2,5.856,-49.911,0.0,5.844,-40.2934,0.2,5.856,-41.969,-0.1,5.852,-44.9975,0.1,5.852,-43.076
0.1,5.848,-63.225,0.0,5.856,-62.0591,0.1,5.856,-64.228,-0.2,5.864,-60.5783,0.1,5.86,-63.604,0.3,5.856,-60.8416,0.0,5.856,-62.42,0.1,5.856,-61.6314,0.1,5.848,-62.8157,0.1,5.856,-56.877,0.2,5.86,-54.2509,0.1,5.856,-50.131,0.0,5.844,-40.5917,0.1,5.86,-42.035,0.2,5.848,-44.9975,0.2,5.852,-43.126
0.2,5.852,-63.324,0.1,5.856,-62.092,0.0,5.856,-64.283,0.1,5.86,-60.677,0.1,5.86,-64.995,0.3,5.856,-60.9075,0.0,5.86,-62.486,0.3,5.856,-61.6643,0.3,5.848,-62.9144,0.0,5.86,-56.888,0.4,5.86,-54.3828,0.2,5.86,-50.186,-0.1,5.848,-40.6912,0.2,5.856,-42.079,0.1,5.848,-45.0969,0.2,5.852,-43.192
0.0,5.852,-63.636,0.1,5.856,-62.0591,0.1,5.856,-64.327,0.1,5.86,-60.7428,0.0,5.856,-65.072,0.1,5.856,-60.9732,0.2,5.86,-62.574,0.3,5.856,-61.6643,0.1,5.848,-62.9801,0.2,5.856,-56.877,0.0,5.86,-54.4488,0.3,5.856,-50.208,0.1,5.84,-41.7518,0.2,5.86,-42.146,-0.1,5.848,-45.163,0.2,5.852,-43.259
0.0,5.852,-65.082,0.0,5.86,-62.1578,0.2,5.856,-64.392,0.2,5.86,-60.7758,0.4,5.86,-65.182,0.0,5.856,-61.039,0.2,5.856,-62.618,-0.1,5.86,-61.7301,0.1,5.848,-63.0459,0.1,5.856,-56.888,0.0,5.856,-54.4818,0.1,5.856,-50.252,0.0,5.844,-41.8842,0.3,5.86,-42.201,0.1,5.848,-45.196,0.1,5.852,-43.308
0.0,5.852,-65.164,0.1,5.856,-62.2894,0.2,5.86,-64.403,-0.1,5.86,-60.8416,0.0,5.86,-65.291,0.3,5.86,-61.072,0.1,5.86,-62.672,0.2,5.856,-61.8617,0.2,5.848,-63.1445,0.5,5.856,-56.932,0.1,5.86,-54.5148,0.0,5.856,-50.307,0.4,5.848,-41.9506,0.3,5.86,-43.095,0.2,5.848,-45.2623,0.3,5.848,-43.374
-0.1,5.852,-65.23,0.1,5.856,-62.3881,0.1,5.856,-64.491,0.1,5.86,-60.9075,-0.2,5.86,-65.39,0.2,5.856,-61.1378,-0.1,5.86,-62.738,0.2,5.86,-62.7499,0.2,5.848,-63.2432,0.3,5.856,-56.932,-0.2,5.86,-54.5478,0.2,5.86,-50.318,0.2,5.848,-42.05,0.3,5.86,-43.14,0.4,5.844,-45.3285,0.3,5.852,-43.441
